Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02.mzML
O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				106833
O43866	O43866				1.71101e+06
O43897;O43897-2	O43897;O43897-2				174127
O43916	O43916				100033
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.80381e+06
O60242	O60242				163690
O60243	O60243				209519
O60245;O60245-2	O60245;O60245-2				380402
O60279	O60279				2.14536e+06
O60294	O60294				1.19344e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				134891
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				960694
O60476	O60476				326862
O60512;O60512-2	O60512;O60512-2				187096
O60565	O60565				33351.7
O60568	O60568				641763
O60613	O60613				76053.9
O60883	O60883				8.13913e+06
O60888-3	O60888-3				582802
O60939	O60939				176362
O75063	O75063				554757
O75071	O75071				1.52764e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.64677e+06
O75078	O75078;O75078-2				1.26271e+06
O75083	O75083				539756
O75084;Q14332	O75084;Q14332				174775
O75144;O75144-2	O75144;O75144-2				1.45194e+06
O75173;O75173-2	O75173;O75173-2				1.72252e+06
O75326	O75326;O75326-2				6.88632e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				158784
O75368	O75368				426302
O75493	O75493				1.22684e+06
O75503	O75503				801927
O75509	O75509				3.38714e+06
O75594	O75594				256705
O75629	O75629				102401
O75636;O75636-2	O75636;O75636-2				435079
O75752	O75752				681732
O75781;O75781-2	O75781;O75781-2				645342
O75787;O75787-2	O75787;O75787-2				1.24015e+06
O75874	O75874				181281
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.80397e+06
O75884;O75884-2	O75884;O75884-2				1.99359e+06
O75976	O75976				190241
O76031	O76031				424559
O76061	O76061				411111
O76070	O76070				120572
O94760	O94760;O94760-2				683363
O94766	O94766;Q9NPZ5				191025
O94769	O94769;O94769-2				2.59116e+06
O94772;O94772-2	O94772;O94772-2				1.55717e+07
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				4.87326e+06
O94910;O94910-2	O94910;O94910-2				847756
O94919	O94919				4.00332e+06
O94933	O94933				151119
O94985	O94985				444140
O94985-2	O94985;O94985-2				3.77196e+07
O94991	O94991;O94991-2				411439
O95157	O95157				184827
O95158	O95158				2.73349e+06
O95159	O95159				59698
O95185;O95185-2	O95185;O95185-2				670483
O95196;O95196-2	O95196;O95196-2				1.54291e+06
O95206;O95206-2	O95206;O95206-2				533432
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				154026
O95390	O95390				494070
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				1.63538e+06
O95445	O95445;O95445-2				3.52273e+06
O95450;O95450-2	O95450;O95450-2				477030
O95467	O95467				465407
O95477	O95477				4.23818e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				68649.6
O95497	O95497				1.17641e+06
O95502	O95502				2.12405e+07
O95841	O95841				280910
O95865	O95865				173424
O95897	O95897				120154
O95967	O95967				1.56297e+06
O95980	O95980				5.18801e+06
O95998	O95998				20818.7
P00338;P00338-3	P00338;P00338-3;P00338-4				731287
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				435663
P00441	P00441				5.65144e+07
P00450	P00450				9.24124e+07
P00488	P00488				1.10025e+06
P00492	P00492				253122
P00505	P00505;P00505-2				3.13754e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				294579
P00558;P00558-2	P00558;P00558-2				287699
P00734	P00734				2.006e+07
P00736	P00736				1.96725e+07
P00738	P00738;P00738-2				1.31643e+08
P00739	P00739;P00739-2				1.02038e+08
P00740;P00740-2	P00740;P00740-2				633874
P00742	P00742				6.59268e+06
P00746	P00746				7.03198e+07
P00747	P00747				4.28636e+07
P00748	P00748				3.98718e+07
P00751	P00751;P00751-2				5.81043e+07
P00915	P00915				804513
P01008	P01008				2.31313e+08
P01009	P01009;P01009-2;P01009-3				5.9008e+08
P01011	P01011				3.25035e+08
P01019	P01019				8.02691e+07
P01023	P01023;P20742;P20742-2				7.07578e+07
P01024	P01024				2.05311e+08
P01031	P01031				9.17762e+06
P01033	P01033				1.33777e+07
P01034	P01034				1.46826e+08
P01036;P01037	P01036;P01037				253078
P01042	P01042;P01042-2;P01042-3				1.29611e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.41636e+07
P01127;P01127-2	P01127;P01127-2				4.2627e+06
P01160	P01160				79076
P01210	P01210				2.2239e+07
P01213	P01213				1.57689e+06
P01236	P01236				226094
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				705382
P01303	P01303				887919
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				8.86352e+06
P01591	P01591				1.51846e+07
P01593;P01594	P01593;P01594				1.82189e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				8.00749e+06
P01599	P01599;A0A0C4DH72				7.75716e+06
P01601	P01601				1.41336e+06
P01602	P01602				2.42924e+06
P01619	P01619				2.84147e+08
P01700	P01700				2.18183e+07
P01701	P01701				1.04379e+07
P01703	P01703				1.50616e+06
P01705	P01705				1.20585e+06
P01706	P01706				2.31738e+06
P01709	P01709				3.03173e+06
P01714	P01714				5.5684e+06
P01715	P01715				2.18984e+06
P01717	P01717				1.9786e+07
P01721	P01721				4.3237e+06
P01742	P01742				2.59133e+06
P01743	P01743				61161.7
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.24108e+07
P01780	P01780				9.69836e+07
P01814	P01814				1.61956e+06
P01817	P01817				2.18398e+06
P01833	P01833				358074
P01834	P01834				3.47764e+08
P01857	P01857;P01860;P01861;P0DOX5;P01857-1;P01860-1;P01861-1				1.34541e+09
P01859-1	P01857;P01859;P0DOX5;P01857-1;P01859-1				6.23945e+08
P01860	P01860;P01860-1				5.43688e+07
P01861;P01861-1	P01861;P01861-1				5.48755e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.96192e+07
P01876;P01876-1	P01876;P01876-1				2.36634e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.00973e+06
P01903;P01906	P01903;P01906				359630
P01911	P01911				172741
P02144	P02144				721923
P02452	P02452				5.44633e+06
P02461	P02461;P02461-2				753973
P02462	P02462				607331
P02533	P02533				373540
P02538	O95678;P02538;P48668				2.71494e+06
P02647	P02647				7.39168e+08
P02649	P02649				6.17992e+08
P02652	P02652				2.25723e+08
P02654	P02654				7.23464e+06
P02655	P02655				887326
P02656	P02656				5.7574e+06
P02671	P02671;P02671-2				6.77873e+07
P02675	P02675				1.62002e+08
P02679;P02679-2	P02679;P02679-2				5.85059e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				9158.73
P02741	P02741;P02741-2				184914
P02743	P02743				4.16004e+06
P02745	P02745				1.14113e+07
P02746	P02746				2.92538e+07
P02747	P02747				2.34598e+07
P02748	P02748				1.745e+07
P02749	P02749				2.92916e+07
P02750	P02750				4.78782e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				6.92606e+07
P02753	P02753				3.69273e+07
P02760	P02760				9.70323e+07
P02763	P02763				4.42422e+08
P02765	P02765				1.46623e+08
P02766	P02766				2.25149e+09
P02768	P02768				5.16889e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.12226e+08
P02775	P02775				749968
P02786	P02786				552681
P02787	P02787				1.01489e+09
P02788;P02788-2	P02788;P02788-2				1.36063e+06
P02790	P02790				7.47174e+08
P02792	P02792				851911
P02794	P02794				892220
P02818	P02818				138739
P03950	P03950				1.11678e+06
P03951	P03951;P03951-2				1.11035e+06
P03952	P03952				4.42792e+06
P04003	P04003				410080
P04004	P04004				6.12401e+07
P04040	P04040				161843
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				677153
P04066	P04066				2.07737e+06
P04070;P04070-2	P04070;P04070-2				1.38488e+06
P04075;P04075-2	P04075;P04075-2				5.60792e+06
P04080	P04080				731603
P04085;P04085-2	P04085;P04085-2				999219
P04114	P04114				4.1757e+07
P04156	P04156				8.79157e+07
P04179	P04179;P04179-2;P04179-3;P04179-4				1.8296e+06
P04180	P04180				7.31419e+06
P04196	P04196				3.69167e+07
P04211	P04211				1.28993e+07
P04216	P04216				4.68541e+07
P04217	P04217;P04217-2				1.27942e+08
P04217-2	P04217-2				693007
P04259	P04259;P48668				158894
P04264	P04259;P04264				8.33146e+06
P04271	P04271				67754.7
P04275	P04275				494452
P04278	P04278;P04278-5				778632
P04406	P04406;P04406-2				2.90542e+06
P04430	P04430				2.28245e+06
P04439;P04439-2	P04439;P04439-2				606154
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				38161
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				439697
P04792	P04792				100243
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				85451
P05026;P05026-2	P05026;P05026-2				82123
P05060	P05060				1.24218e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.0765e+07
P05090	P05090				3.98189e+08
P05109	P05109				130907
P05154	P05154				3.69197e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.72097e+08
P05156	P05156				1.37496e+07
P05160	P05160				599289
P05362	P05362				708426
P05408;P05408-2	P05408;P05408-2				2.23437e+07
P05413	P05413				734370
P05451	P05451;P48304				511795
P05452	P05452				3.08627e+07
P05543	P05543				5.61425e+06
P05546	P05546				3.28449e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				107408
P05937	P05937;P05937-2				644975
P05997	P05997				137288
P06276	P06276				2.5159e+06
P06307	P06307				3.67242e+06
P06310	P06310				1.41131e+08
P06312	P06312				2.09145e+08
P06315	P06315				110589
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.07555e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.64281e+08
P06396-2	P06396-2				462113
P06681	P06681;P06681-2;P06681-3				1.14239e+07
P06727	P06727				7.04994e+07
P06733	P06733				638033
P06744;P06744-2	P06744;P06744-2				346102
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P67936;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936-2				179057
P06865	P06865				3.69195e+06
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.30354e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.7283e+06
P07148	P07148				341820
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				6.53973e+06
P07225	P07225				2.13424e+07
P07237	P07237				567516
P07333	P07333;P07333-2				1.43809e+07
P07339	P07339				3.18625e+07
P07357	P07357				5.04032e+06
P07358	P07358				7.26449e+06
P07359	P07359				318663
P07360	P07360				5.4853e+06
P07492	P07492;P07492-2;P07492-3				61359.1
P07585	P07585				3.15231e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.14228e+07
P07686	P07686				1.34834e+06
P07711	P07711;P07711-3				3.21641e+06
P07737	P07737				516336
P07858	P07858				6.03808e+06
P07900;P07900-2	P07900;P08238;P07900-2				289366
P07942	P07942				795924
P07988	P07988				66051.5
P07996	P07996				700958
P07998	P07998				8.43463e+06
P08123	P08123				4.86804e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				984952
P08185	P08185				2.78056e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.44188e+06
P08236;P08236-3	P08236;P08236-3				109118
P08253	P08253;P08253-2;P08253-3				7.19588e+06
P08294	P08294				2.52785e+07
P08493;P08493-2	P08493;P08493-2				5.79861e+06
P08571	P08571				1.78652e+07
P08572	P08572				520891
P08581;P08581-2	P08581;P08581-2				101017
P08582	P08582;P08582-2				499368
P08603	P08603				5.22749e+07
P08637	P08637				2.50826e+06
P08670	P08670				844318
P08697	P08697;P08697-2				9.22339e+07
P08709;P08709-2	P08709;P08709-2				345146
P08779	P08779				6.96706e+06
P09104;P09104-2	P09104;P09104-2				1.96983e+06
P09211	P09211				1.47026e+06
P09382	P09382				3.17245e+06
P09417;P09417-2	P09417;P09417-2				1.84909e+06
P09486	P09486				1.68392e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				209313
P09603	P09603				8.00173e+06
P09619	P09619;P09619-2				928545
P09622;P09622-2;P09622-3	P09622;P09622-2;P09622-3				43807.7
P09668	P09668				2.68182e+06
P09871	P09871				4.15326e+07
P09936	P09936				193233
P09958	P09958				72299.9
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				583052
P09972	P09972				5.68783e+06
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.34839e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.26422e+08
P0C6S8	P0C6S8				175253
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.49328e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				210824
P0DJI8	P0DJI8;P0DJI9				517758
P0DMQ5	P0DMQ5				3.26763e+06
P0DMV8;P0DMV8-2;P0DMV9;P34931	P0DMV8;P0DMV9;P17066;P34931;P0DMV8-2				1.05704e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.85177e+08
P0DOX3	P0DOX3				9.34081e+06
P0DOX7	P01834;P0DOX7				4.22072e+08
P0DOX8	B9A064;P0DOX8				1.17081e+08
P0DOY3	P0DOY2;P0DOY3				3.10049e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				691519
P0DP58	P0DP58				1.95223e+07
P0DTE1	P0DTE1				1.11768e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				520212
P10153	P10153				968507
P10253	P10253				442422
P10451-3	P10451-3				2.87246e+06
P10451-5	P10451;P10451-4;P10451-5				4.85861e+07
P10586;P10586-2	P10586;P10586-2				2.07132e+06
P10599	P10599;P10599-2				1.41056e+06
P10643	P10643				1.96197e+07
P10645	P10645				1.12871e+08
P10721;P10721-2	P10721;P10721-2				1.09202e+06
P10768	P10768				192426
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.16343e+08
P11021	P11021				1.42665e+06
P11047	P11047				1.89658e+06
P11142	P11142				2.78229e+06
P11226	P11226				463336
P11279	P11279				1.84569e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.2265e+06
P11464-4	P11464-4				1.73949e+06
P11597	P11597;P11597-2				181566
P11684	P11684				1.41212e+06
P11717	P11717				2.28252e+06
P12109	P12109				1.1582e+07
P12110	P12110;P12110-2;P12110-3				894446
P12111	P12111;P12111-2;P12111-4				3.70062e+06
P12111-4	P12111-4				382128
P12259	P12259				1.75066e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				191610
P12277	P12277				150348
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				890840
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.87759e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				25232.2
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				348889
P12830;P12830-2	P12830;P12830-2				664208
P12955;P12955-2	P12955;P12955-2				487174
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.54296e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				477401
P13521	P13521				1.07784e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				3.10726e+07
P13591-3	P13591-1;P13591-3;P13591-4				5.65968e+06
P13598	P13598				561494
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				3.53618e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				946126
P13645	P13645				2.29669e+06
P13647	P13647				539819
P13671	P13671				7.01187e+06
P13747	P13747				327808
P13796	P13796				2.44604e+06
P13987;P13987-2	P13987;P13987-2				1.0247e+07
P14136	P14136				354083
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				233124
P14151;P14151-2	P14151;P14151-2				2.19922e+06
P14174	P14174				1.0499e+06
P14207	P14207				906435
P14209;P14209-3	P14209;P14209-3				299772
P14314-2	P14314;P14314-2				1.40101e+06
P14384	P14384				75598.5
P14415	P14415				343398
P14543	P14543;P14543-2				2.16021e+06
P14618-2	P14618;P14618-2;P14618-3				4.85326e+06
P14621	P14621				655618
P14625	P14625				1.84799e+06
P15086	P15085;P15086				554489
P15090	P15090				1.89528e+06
P15121	P15121				469183
P15144	P15144				451351
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.47787e+06
P15169	P15169				930312
P15291;P15291-2	P15291;P15291-2				939007
P15328	P15328				846499
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				177822
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				812601
P15531;P15531-2	P15531;P22392;P22392-2;P15531-2				775487
P15586;P15586-2	P15586;P15586-2				647507
P15814	P15814				3.17485e+06
P15924	P15924;P15924-2;P15924-3				44820.7
P16035	P16035				5.62374e+06
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				3.75148e+07
P16112;P16112-2;P16112-3	P16112;P16112-2;P16112-3				420858
P16152	P16152				384804
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				1.39149e+06
P16870;P16870-2	P16870;P16870-2				1.63255e+07
P16930;P16930-2	P16930;P16930-2				122537
P16949	P16949;P16949-2				909630
P17174	P17174;P17174-2				3.01144e+06
P17677;P17677-2	P17677;P17677-2				1.13328e+06
P17900	P17900				2.66462e+07
P17931	P17931				648656
P17936;P17936-2	P17936;P17936-2				1.21086e+06
P18065	P18065				2.40696e+07
P18085;P61204;P61204-2;P84077;P84085	P18085;P61204;P84077;P84085;P61204-2				27939.9
P18206;P18206-2	P18206;P18206-2				227440
P18428	P18428				892716
P18669	P18669;Q8N0Y7				684890
P19021;P19021-5;P19021-6	P19021;P19021-3;P19021-4;P19021-2;P19021-5;P19021-6				8.74343e+06
P19022	P19022;P19022-2				2.35344e+07
P19256;P19256-2;P19256-3	P19256;P19256-2;P19256-3				203652
P19320	P19320;P19320-2;P19320-3				2.36207e+06
P19652	P19652				1.25047e+08
P19823	P19823				2.1024e+07
P19827	P19827;P19827-2				1.51562e+07
P19835	P19835				377851
P20062	P20062				1.51291e+07
P20366;P20366-2;P20366-3;P20366-4	P20366;P20366-2;P20366-3;P20366-4				1.29064e+06
P20472	P20472				2.5457e+06
P20618	P20618				1.29809e+06
P20742	P20742;P20742-2				288961
P20774	P20774				3.04535e+07
P20827	P20827;P20827-2				1.3332e+06
P20908;P20908-2	P20908;P20908-2				125276
P20916;P20916-2;P20916-3	P20916;P20916-2;P20916-3				1.0461e+06
P20933	P20933				1.20083e+07
P21333;P21333-2	P21333;P21333-2				252111
P21579	P21579				174582
