Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C6_CSF_841-14.mzML
O15204;O15204-2	O15204;O15204-2				1.05954e+06
O15230	O15230				2.54906e+06
O15232;O15232-2	O15232;O15232-2				1.84173e+06
O15240	O15240				1.01261e+08
O15335	O15335				2.78897e+06
O15354	O15354				1.73924e+07
O15394	O15394;O15394-2				4.38252e+07
O15400;O15400-2	O15400;O15400-2				2.51335e+06
O15466;O15466-2	O15466;O15466-2				888059
O15498;O15498-2	O15498;O15498-2				503543
O15534	O15534				770270
O15540;O15540-2	O15540;O15540-2				2.98812e+06
O43155	O43155				1.57748e+06
O43157	O43157;O43157-2;O43157-3				2.22347e+06
O43173	O43173				2.8958e+06
O43184;O43184-2;O43184-3;O43184-4	O43184;O43184-4;O43184-2;O43184-3				336204
O43240	O43240				1.58747e+06
O43278;O43278-2	O43278;O43278-2				1.76632e+06
O43291	O43291				9.57466e+06
O43300	O43300				3.64584e+06
O43323	O43323				574012
O43396	O43396				220836
O43405;O43405-2	O43405;O43405-2				1.38829e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				3.49737e+07
O43505	O43505				3.1407e+08
O43508	O43508				979749
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				1.17247e+06
O43529	O43529				8.68081e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				8.7877e+06
O43567	O43567				5.80307e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				698875
O43707	O43707;O43707-2;O43707-3				116244
O43736;O43736-2	O43736;O43736-2				1.06184e+06
O43776;O43776-2	O43776;O43776-2				1.62044e+06
O43827	O43827				4.11151e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.32578e+06
O43854;O43854-2	O43854;O43854-2				1.01596e+06
O43866	O43866				6.33493e+06
O43897;O43897-2	O43897;O43897-2				1.4669e+06
O43909	O43909				377349
O43916	O43916				1.46834e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				9.35529e+06
O60242	O60242				1.2813e+06
O60243	O60243;O60243-2				2.55335e+06
O60245;O60245-2	O60245;O60245-2				3.10304e+06
O60279	O60279				2.12889e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				2.8478e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.1261e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.97424e+07
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.35068e+06
O60476	O60476				1.85379e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				509952
O60486	O60486				51853.6
O60512	O60512				1.4992e+06
O60565	O60565				457627
O60568	O60568				4.00593e+06
O60613	O60613				2.25647e+06
O60704	O60704				132265
O60741	O60741				97157.8
O60883	O60883				6.81339e+07
O60888-3	O60888;O60888-2;O60888-3				1.08517e+07
O60939	O60939				1.2039e+06
O75051;O75051-2	O75051;O75051-2				1.06367e+06
O75063	O75063				1.97801e+06
O75071	O75071				6.25738e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.57459e+06
O75078	O75078;O75078-2				3.38101e+06
O75083	O75083;O75083-3				2.21929e+06
O75084;Q14332	O75084;Q14332				578616
O75093;O75093-2;O94813;O94813-2;O94813-3	O75093;O94813;O75093-2;O94813-2;O94813-3				465483
O75144;O75144-2	O75144;O75144-2;O75144-3				2.23311e+07
O75173;O75173-2	O75173;O75173-2				8.35458e+06
O75223	O75223				3.4612e+07
O75326	O75326;O75326-2				3.06765e+07
O75339	O75339				645119
O75347;O75347-2	O75347;O75347-2				2.63505e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				989581
O75363-2	O75363;O75363-2				288325
O75368	O75368				2.11491e+06
O75487;O75487-2	O75487;O75487-2				1.74185e+06
O75493	O75493				5.06369e+06
O75503	O75503				4.261e+06
O75509	O75509				2.28886e+07
O75594	O75594				369799
O75629	O75629				1.49834e+06
O75636;O75636-2	O75636;O75636-2				1.62018e+06
O75711	O75711				2.60783e+08
O75752	O75752				3.54401e+06
O75787;O75787-2	O75787;O75787-2				2.93251e+07
O75874	O75874				739831
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.38645e+07
O75973	O75973				701110
O75976	O75976				1.3189e+06
O76061	O76061				6.64284e+06
O76070	O76070				2.1351e+06
O94760	O94760;O94760-2				6.97007e+06
O94766	O94766;Q9NPZ5				6.7382e+06
O94769	O94769;O94769-2				1.18777e+07
O94772;O94772-2	O94772;O94772-2				5.40494e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				261624
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.01264e+07
O94898	O94898				577944
O94910;O94910-2	O94910;O94910-2				5.48835e+06
O94919	O94919				2.42257e+07
O94923	O94923				104311
O94933	O94933				1.10782e+06
O94973;O94973-2	O94973;O94973-2				390691
O94985	O94985				2.86382e+06
O94985-2	O94985;O94985-2				2.61678e+08
O94991	O94991;O94991-2				4.0923e+06
O95025	O95025				208010
O95084;O95084-2	O95084;O95084-2				2.44664e+06
O95156	O95156				404857
O95157	O95157				993736
O95158	O95158				1.4566e+07
O95159	O95159				1.3223e+06
O95185;O95185-2	O95185;O95185-2				2.21854e+06
O95196;O95196-2	O95196;O95196-2				6.15482e+06
O95206;O95206-2	O95206;O95206-2				3.69416e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				2.96146e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				664876
O95336	O95336				2.1316e+06
O95390	O95390				3.8191e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				7.36302e+06
O95445	O95445;O95445-2				1.7726e+07
O95450;O95450-2	O95450;O95450-2				1.77936e+06
O95467	O95467				1.15222e+06
O95477	O95477				2.5875e+06
O95479;O95479-2	O95479;O95479-2				408283
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				354107
O95497	O95497				571856
O95502	O95502				8.89817e+07
O95633;O95633-2	O95633;O95633-2				2.20541e+06
O95841	O95841				1.67925e+06
O95865	O95865				1.69158e+06
O95881	O95881				202239
O95897	O95897				1.73471e+06
O95967	O95967				1.02715e+07
O95970	O95970;O95970-2				346282
O95980	O95980				185086
O95998	O95998;O95998-4				7.64009e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.24666e+07
P00352	P00352				580515
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.30417e+06
P00441	P00441				4.15103e+08
P00450	P00450				2.53173e+08
P00488	P00488				3.47259e+06
P00491	P00491				66781
P00492	P00492				3.37519e+06
P00505	P00505;P00505-2				5.38413e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.66588e+06
P00558	P00558;P00558-2				6.2293e+06
P00568	P00568				903296
P00734	P00734				1.0624e+08
P00736	P00736				5.20293e+07
P00738	P00738;P00738-2				1.79567e+09
P00739	P00739;P00739-2				5.04751e+08
P00740;P00740-2	P00740;P00740-2				8.0854e+06
P00742	P00742				2.17205e+07
P00746	P00746				8.23174e+07
P00747	P00747				7.30808e+07
P00748	P00748				5.44719e+07
P00751	P00751;P00751-2				1.43305e+08
P00915	P00915				6.14617e+06
P00918	P00918				1.03095e+06
P00966	P00966				2.59661e+06
P00995	P00995				685982
P01008	P01008				5.04385e+08
P01009	P01009;P01009-2;P01009-3				3.94845e+09
P01011	P01011				1.8574e+09
P01019	P01019				5.32176e+08
P01023	P01023				5.20584e+08
P01024	P01024				1.02589e+09
P01031	P01031				2.80297e+07
P01033	P01033				6.2699e+07
P01034	P01034				1.24595e+10
P01036;P01037	P01036;P01037				607011
P01040	P01040				2.25378e+06
P01042	P01042;P01042-2;P01042-3				3.33933e+08
P01042-2;P01042-3	P01042-2;P01042-3				9.82171e+07
P01127;P01127-2	P01127;P01127-2				3.2438e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				654123
P01178	P01178				920664
P01210	P01210				1.00394e+08
P01213	P01213				5.8787e+06
P01236	P01236				522157
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.55409e+06
P01282;P01282-2	P01282;P01282-2				695013
P01303	P01303				1.48733e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.74729e+07
P01591	P01591				1.8333e+07
P01593;P01594	P01593;P01594				1.25676e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				3.7932e+07
P01599	P01599;A0A0C4DH72				5.50306e+06
P01601	P01601				196050
P01602	P01602				8.04366e+06
P01619	P01619				4.48278e+08
P01700	P01700				5.35211e+07
P01701	P01701				4.176e+07
P01703	P01703				2.03841e+06
P01705	P01704;P01705				4.54907e+06
P01709	P01706;P01709;P0DOX8				6.63104e+06
P01714	P01714				5.44815e+06
P01715	P01715				1.85859e+06
P01717	P01717				3.70809e+07
P01721	P01721				3.81749e+06
P01742	P01742				2.31813e+07
P01743	P01743				351599
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.46417e+07
P01780	P01780				8.88018e+07
P01814	P01814				1.35797e+06
P01817	P01817				4.34168e+06
P01833	P01833				3.87657e+06
P01834	P01834				1.57457e+08
P01859;P01859-1	P01859;P01859-1				6.51429e+08
P01860;P01860-1	P01860;P01860-1				1.74873e+08
P01861;P01861-1	P01861;P01861-1				9.03682e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.08595e+07
P01876;P01876-1	P01876;P01876-1				4.46098e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.51959e+06
P01903	P01903;P01906				580738
P01911;P04440	P01911;P04440				1.45029e+06
P02042	P02042				4.83787e+07
P02144	P02144				1.7276e+06
P02452	P02452				3.97493e+07
P02461	P02461;P02461-2				8.42213e+06
P02462	P02462				509600
P02511	P02511				353954
P02533	P02533				2.84107e+06
P02538	P02538;P04259;P12035;P48668				1.90068e+06
P02647	P02647				3.24573e+09
P02649	P02649				5.61633e+09
P02652	P02652				7.55941e+08
P02654	P02654				4.73218e+07
P02655	P02655				1.2326e+07
P02656	P02656				5.46319e+07
P02671	P02671;P02671-2				1.25018e+08
P02675	P02675				1.76579e+08
P02679;P02679-2	P02679;P02679-2				4.8972e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.486e+06
P02730;P02730-2	P02730;P02730-2				264239
P02741	P02741				892456
P02743	P02743				7.00549e+06
P02745	P02745				1.0269e+08
P02746	P02746				1.1569e+08
P02747	P02747				1.85757e+08
P02748	P02748				4.59274e+07
P02749	P02749				6.48333e+07
P02750	P02750				1.29578e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.53598e+08
P02753	P02753				9.68548e+07
P02760	P02760				9.77943e+07
P02763	P02763				1.96462e+09
P02765	P02765				6.21744e+08
P02766	P02766				7.05192e+09
P02768	P02768				1.99705e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.32025e+08
P02776;P10720	P02776;P10720				863371
P02786	P02786				2.4475e+06
P02787	P02787				5.3956e+09
P02788;P02788-2	P02788;P02788-2				1.11645e+07
P02790	P02790				3.13069e+09
P02792	P02792				3.24138e+06
P02794	P02794				3.22936e+06
P02810	P02810				625463
P03950	P03950				2.88918e+06
P03951	P03951;P03951-2				9.94541e+06
P03952	P03952				1.25859e+07
P04003	P04003				3.02344e+06
P04004	P04004				2.99432e+08
P04040	P04040				1.4088e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.80841e+06
P04066	P04066				9.55729e+06
P04070;P04070-2	P04070;P04070-2				4.28343e+06
P04075	P04075;P09972;P04075-2				3.64761e+07
P04080	P04080				4.57655e+06
P04083	P04083				10793
P04085;P04085-2	P04085;P04085-2				5.67566e+06
P04114	P04114				8.94371e+07
P04156	P04156				4.96789e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				9.85244e+06
P04180	P04180				4.14548e+07
P04196	P04196				1.32181e+08
P04211	P04211;A0A075B6I9				4.56417e+07
P04216	P04216				2.17663e+08
P04217	P04217;P04217-2				1.95906e+08
P04217-2	P04217-2				5.73067e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.37228e+06
P04259;P48668	P04259;P48668				887081
