Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07.mzML
O14917;O14917-2	O14917;O14917-2				5.81259e+06
O14960	O14960				472294
O15031	O15031				1.01654e+07
O15041;O15041-2	O15041;O15041-2				148418
O15197;O15197-3	O15197;O15197-3				1.05995e+06
O15204;O15204-2	O15204;O15204-2				1.95001e+06
O15230	O15230				5.50038e+06
O15232;O15232-2	O15232;O15232-2				2.05832e+06
O15240	O15240				9.74872e+07
O15335	O15335				1.91108e+06
O15354	O15354				1.66497e+07
O15389;Q08ET2	O15389;Q08ET2				3.17014e+06
O15394	O15394;O15394-2				1.16588e+07
O15466;O15466-2	O15466;O15466-2				745314
O15498;O15498-2	O15498;O15498-2				279225
O15540;O15540-2	O15540;O15540-2				1.64467e+06
O43155	O43155				435263
O43157	O43157;O43157-2;O43157-3				2.3368e+06
O43169	O43169				119456
O43173	O43173				1.16314e+06
O43240	O43240				836928
O43278;O43278-2	O43278;O43278-2				2.32699e+06
O43286	O43286				1.7481e+06
O43291;O43291-2	O43291;O43291-2				4.187e+06
O43300	O43300				1.40429e+06
O43405;O43405-2	O43405;O43405-2				9.87957e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.45459e+07
O43504	O43504				314592
O43505	O43505				3.12607e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				603734
O43529	O43529				4.05152e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				5.6862e+06
O43567	O43567				2.33559e+06
O43827	O43827				6.01327e+06
O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				177988
O43854;O43854-2	O43854;O43854-2				310741
O43866	O43866				1.9534e+06
O43897;O43897-2	O43897;O43897-2				704533
O43916	O43916				2.74237e+07
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.04672e+07
O60242	O60242				471472
O60243	O60243				881926
O60245;O60245-2	O60245;O60245-2				2.60906e+06
O60279	O60279				8.20954e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				464993
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				4.21102e+06
O60476	O60476				790532
O60477;O60477-3	O60477;Q76B58;O60477-3;Q76B58-2				129567
O60512	O60512				376935
O60568	O60568				1.65992e+06
O60613	O60613				785415
O60883	O60883				5.81882e+07
O60888-3	O60888;O60888-2;O60888-3				1.34912e+07
O60939	O60939				1.86707e+06
O75063	O75063				1.48251e+06
O75071	O75071				8.8983e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.30982e+06
O75078	O75078;O75078-2				3.29214e+06
O75083	O75083				201245
O75084;Q14332	O75084;Q14332				523801
O75144;O75144-2	O75144;O75144-2				1.18375e+07
O75173;O75173-2	O75173;O75173-2				4.08275e+06
O75223	O75223				1.12259e+06
O75326	O75326;O75326-2				8.73167e+06
O75339	O75339				539869
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				473545
O75368	O75368				1.46831e+06
O75467;Q6AW86	O75467;Q6AW86				1.98397e+06
O75487;O75487-2	O75487;O75487-2				482455
O75493	O75493				2.10877e+06
O75503	O75503				2.44336e+06
O75509	O75509				1.50465e+07
O75629	O75629				382682
O75636;O75636-2	O75636;O75636-2				419596
O75752	O75752				2.32782e+06
O75781;O75781-2	O75781;O75781-2				1.56494e+06
O75787;O75787-2	O75787;O75787-2				5.21334e+06
O75828	O75828				763706
O75874	O75874				773049
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				5.66537e+06
O75973	O75973				268248
O75976	O75976;O75976-2				934991
O76031	O76031				978027
O76061	O76061				2.1181e+06
O76070	O76070				428018
O94760	O94760;O94760-2				4.49129e+06
O94766;O94766-2	O94766;O94766-2				796132
O94769	O94769;O94769-2				8.43305e+06
O94772;O94772-2	O94772;O94772-2				5.9686e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				1.29556e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.00515e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				5.04346e+06
O94898	O94898				759153
O94910	O94910;O94910-2				5.6337e+06
O94919	O94919				1.76831e+07
O94933	O94933				2.21759e+06
O94985	O94985				1.13992e+06
O94985-2	O94985;O94985-2				1.02902e+08
O94991	O94991;O94991-2				2.50687e+06
O95084;O95084-2	O95084;O95084-2				797502
O95157	O95157				697149
O95158	O95158				7.95046e+06
O95159	O95159				675038
O95185;O95185-2	O95185;O95185-2				668212
O95196;O95196-2	O95196;O95196-2				5.23965e+06
O95206;O95206-2	O95206;O95206-2				2.03121e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				708025
O95336	O95336				345524
O95390	O95390				1.13564e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				3.03117e+06
O95445	O95445;O95445-2				3.46877e+07
O95450;O95450-2	O95450;O95450-2				1.71745e+06
O95467	O95467				1.38969e+06
O95477	O95477				3.80852e+06
O95479;O95479-2	O95479;O95479-2				855052
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				377679
O95497	O95497				3.94282e+06
O95502	O95502				5.91535e+07
O95633;O95633-2	O95633;O95633-2				617503
O95841	O95841				485180
O95865	O95865				1.07152e+06
O95881	O95881				441620
O95967	O95967				7.45338e+06
O95980	O95980				3.98867e+06
O95998	O95998				244961
P00338;P00338-3	P00338;P00338-3;P00338-4				4.26638e+06
P00352	P00352				741030
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				5.6981e+06
P00441	P00441				9.35141e+07
P00450	P00450				1.902e+08
P00488	P00488				3.9084e+06
P00492	P00492				1.20394e+06
P00505	P00505;P00505-2				3.19676e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.21798e+06
P00558;P00558-2	P00558;P00558-2				2.18759e+06
P00568	P00568				427666
P00734	P00734				8.70718e+07
P00736	P00736				1.1789e+08
P00738	P00738;P00738-2				2.5125e+08
P00739	P00739;P00739-2				9.13794e+07
P00740;P00740-2	P00740;P00740-2				2.65249e+06
P00742	P00742				7.96493e+06
P00746	P00746				1.23803e+07
P00747	P00747				1.42091e+08
P00748	P00748				1.17885e+08
P00751	P00751;P00751-2				5.83811e+07
P00915	P00915				1.71757e+06
P01008	P01008				5.11495e+08
P01009	P01009;P01009-2;P01009-3				2.13133e+09
P01011	P01011				8.94183e+08
P01019	P01019				2.89721e+08
P01023	P01023				1.88934e+08
P01024	P01024				4.45661e+08
P01031	P01031				2.04171e+07
P01033	P01033				5.10472e+07
P01034	P01034				2.04626e+09
P01040	P01040				383414
P01042	P01042;P01042-2;P01042-3				2.92773e+08
P01042-2;P01042-3	P01042-2;P01042-3				4.7491e+07
P01127;P01127-2	P01127;P01127-2				1.88088e+07
P01210	P01210				1.02602e+08
P01213	P01213				3.38153e+06
P01236	P01236				397264
P01258;P01258-2	P01258;P06881;P10092;P01258-2				1.96981e+06
P01303	P01303				2.64204e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				2.61543e+07
P01591	P01591				5.36619e+06
P01593;P01594	P01593;P01594				1.98634e+07
P01602	P01602				213039
P01619	P01619				1.62008e+08
P01700	P01700				3.30262e+07
P01701	P01701				1.02444e+07
P01706	P01706				1.70985e+06
P01714	P01714				5.56796e+06
P01717;P01718	P01717;P01718				1.02292e+07
P01721	P01721				1.67672e+06
P01742	P01742				975822
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.92346e+07
P01780	P01780				6.10667e+07
P01817	P01817				2.00984e+06
P01833	P01833				1.03928e+06
P01834	P01834				6.79719e+07
P01859;P01859-1	P01859;P01859-1				2.99044e+08
P01860;P01860-1	P01860;P01860-1				6.32346e+07
P01861;P01861-1	P01861;P01861-1				2.77735e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.85293e+07
P01876;P01876-1	P01876;P01876-1				1.35955e+08
P01903	P01903;P01906				898681
P01911	P01911				1.96681e+06
P02144	P02144				1.8807e+06
P02452	P02452				2.15567e+07
P02461	P02461;P02461-2				2.34619e+06
P02511	P02511				451512
P02533;P08727;P08779;P19012;P19012-2;Q04695	P02533;P08727;P08779;P19012;Q04695;P19012-2				1.3316e+06
P02647	P02647				1.59424e+09
P02649	P02649				1.83286e+09
P02652	P02652				6.57305e+08
P02654	P02654				4.24932e+07
P02655	P02655				6.61402e+06
P02656	P02656				1.17775e+07
P02671	P02671;P02671-2				1.16068e+08
P02675	P02675				1.11823e+08
P02679;P02679-2	P02679;P02679-2				1.09099e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				46114.4
P02741	P02741;P02741-2				1.87164e+06
P02743	P02743				1.00723e+07
P02745	P02745				2.64465e+07
P02746	P02746				7.19198e+07
P02747	P02747				8.96475e+07
P02748	P02748				2.79028e+07
P02749	P02749				1.1877e+08
P02750	P02750				8.45008e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.2087e+08
P02753	P02753				1.94285e+08
P02760	P02760				1.01701e+08
P02763	P02763				1.40981e+09
P02765	P02765				3.47689e+08
P02766	P02766				9.61136e+08
P02768	P02768				5.77533e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				1.05189e+09
P02775	P02775				352956
P02786	P02786				1.11338e+06
P02787	P02787				1.81143e+09
P02788;P02788-2	P02788;P02788-2				3.8163e+06
P02790	P02790				9.66671e+08
P02792	P02792				1.94539e+06
P02794	P02794				3.59856e+06
P03950	P03950				3.19807e+06
P03951	P03951;P03951-2				3.36509e+06
P03952	P03952				1.332e+07
P04003	P04003				1.33092e+06
P04004	P04004				1.41632e+08
P04040	P04040				654495
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.46175e+06
P04066	P04066				2.7933e+06
P04070;P04070-2	P04070;P04070-2				5.82874e+06
P04075;P04075-2	P04075;P04075-2				1.15557e+07
P04080	P04080				2.62881e+06
P04085;P04085-2	P04085;P04085-2				2.69426e+06
P04114	P04114				6.41115e+06
P04156	P04156				2.9574e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				7.54215e+06
P04180	P04180				1.45449e+07
P04196	P04196				5.81483e+07
P04216	P04216				1.80663e+08
P04217	P04217;P04217-2				5.84439e+08
P04217-2	P04217-2				2.30705e+06
P04264	P04259;P04264				7.05137e+06
P04271	P04271				1.05297e+06
P04275	P04275				1.3233e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				4.7134e+06
P04406	P04406;P04406-2				2.50139e+06
P04430	P04430				2.42838e+06
P04439;P04439-2	P04439;P04439-2				3.49151e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.25805e+06
P04792	P04792				409879
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				216560
P05026;P05026-2	P05026;P05026-2				588415
P05060	P05060				3.77408e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				4.76903e+07
P05090	P05090				1.01335e+09
P05107	P05107				156836
P05109	P05109				454320
P05154	P05154				1.24494e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				3.29519e+08
P05156	P05156				3.07308e+07
P05160	P05160				3.08556e+06
P05362	P05362				2.73389e+06
P05408;P05408-2	P05408;P05408-2				1.09747e+08
P05413	P05413				2.58601e+06
P05451	P05451;P48304				710340
P05452	P05452				7.71106e+07
P05543	P05543				1.51967e+07
P05546	P05546				6.78766e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.13053e+06
P05937	P05937;P05937-2				6.85834e+06
P05997	P05997				446731
P06276	P06276				3.45462e+06
P06280	P06280				535821
P06307	P06307				7.62371e+06
P06310	P06310				1.20054e+08
P06312	P06312				1.4508e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.71242e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				4.48046e+08
P06396-2	P06396-2				1.2611e+06
P06681	P06681;P06681-2;P06681-3				8.51018e+06
P06702	P06702				1.21899e+06
P06727	P06727				2.27625e+08
P06732	P06732				264197
P06733	P06733;P06733-2				2.76964e+06
P06744;P06744-2	P06744;P06744-2				1.26462e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				514106
P06865	P06865				1.04076e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				6.25023e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				8.97311e+06
P07148	P07148				260690
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.4588e+07
P07196	P07196				52666.2
P07225	P07225				4.33404e+07
P07237	P07237				1.16545e+06
P07311	P07311				671323
P07333	P07333;P07333-2				2.66158e+07
P07339	P07339				8.39974e+07
P07357	P07357				3.22189e+07
P07358	P07358				3.11592e+07
P07359	P07359				539940
P07360	P07360				1.74633e+07
P07451	P07451				759678
P07492	P07492;P07492-2;P07492-3				617898
P07585	P07585				9.86077e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.95042e+07
P07686	P07686				6.59412e+06
P07711	P07711;P07711-3				8.26942e+06
P07737	P07737				1.68388e+06
P07858	P07858				1.60199e+07
P07900;P07900-2	P07900;P07900-2				1.27746e+06
P07942	P07942				2.49641e+06
P07988	P07988				189884
P07996	P07996;P07996-2				2.05992e+06
P07998	P07998				1.05489e+07
P08123	P08123				8.714e+06
P08133;P08133-2	P08133;P08133-2				142062
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.39172e+06
P08185	P08185				8.11089e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				5.54594e+06
P08253	P08253;P08253-2;P08253-3				1.22575e+07
P08254	P08254;P09238				296717
P08294	P08294				5.51181e+07
P08493;P08493-2	P08493;P08493-2				1.18674e+07
P08571	P08571				1.00023e+08
P08572	P08572				1.81547e+06
P08581;P08581-2	P08581;P08581-2;P08581-3				439548
P08582	P08582				909971
P08603	P08603				9.73495e+07
P08637	P08637				2.27779e+06
P08670	P08670;P17661				1.25837e+06
P08697	P08697;P08697-2				2.35554e+08
P08709;P08709-2	P08709;P08709-2				2.83372e+06
P08758	P08758				2.05369e+06
P08949;P08949-2	P08949;P08949-2				297056
P09104	P09104;P09104-2				3.52974e+06
P09172	P09172				461871
P09211	P09211				3.79287e+06
P09382	P09382				1.03595e+07
P09417;P09417-2	P09417;P09417-2				6.47411e+06
P09486	P09486				5.55005e+07
P09603	P09603				2.99828e+07
P09619	P09619;P09619-2				3.30233e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				939156
P09668	P09668				3.89619e+06
P09871	P09871				8.04463e+07
P09936	P09936				652237
P09958	P09958				572940
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.86761e+06
P09972	P04075;P09972;P04075-2				2.85199e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				4.54132e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.89742e+08
P0C6S8	P0C6S8				473021
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.0174e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				409541
P0DMQ5	P0DMQ5				1.27809e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				7.37686e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.84522e+08
P0DOX3	P0DOX3				1.38589e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.94296e+09
P0DOX7	P01834;P0DOX7				5.76444e+08
P0DOX8	B9A064;P0DOX8				1.34323e+08
P0DOY3	P0DOY2;P0DOY3				4.63932e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.1218e+06
P0DP58	P0DP58				5.61683e+07
P0DTE1	P0DTE1				1.60366e+06
P10124	P10124				1.68394e+06
P10153	P10153				552373
P10253	P10253				838379
P10321	P01889;P10321;P10321-2				1.8832e+06
P10451-3	P10451-3				8.82929e+06
P10451-5	P10451;P10451-4;P10451-5				2.1893e+08
P10451;P10451-4	P10451;P10451-4				1.14439e+06
P10586;P10586-2	P10586;P10586-2				7.98881e+06
P10599	P10599;P10599-2				6.82404e+06
P10619;P10619-2	P10619;P10619-2				259828
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				309727
P10643	P10643				3.11935e+07
P10644;P10644-2	P10644;P10644-2				510880
P10645	P10645				2.58276e+08
P10721;P10721-2	P10721;P10721-2				5.29057e+06
P10745	P10745				372995
P10768	P10768				688467
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.0645e+09
P10915	P10915				317309
P11021	P11021				7.36068e+06
P11047	P11047				3.68354e+06
P11117	P11117				499937
P11142	P11142				3.75187e+06
P11215;P11215-2	P11215;P11215-2				384060
P11226	P11226				414576
P11279	P11279;P11279-2				5.55154e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				8.17286e+06
P11597	P11597;P11597-2				533097
P11717	P11717				1.15063e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				333652
P12109	P12109				3.48981e+07
P12110	P12110;P12110-2;P12110-3				2.38092e+06
P12111	P12111;P12111-2;P12111-4				1.22793e+07
P12111-4	P12111-4				678888
P12259	P12259				8.20514e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				344885
P12277	P12277				934632
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				6.94701e+06
P12318;P12318-2	P12318;P12318-2				7.17451e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.54021e+06
P12830;P12830-2	P12830;P12830-2				1.74657e+06
P12955;P12955-2	P12955;P12955-2				1.8306e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				7.1487e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.26943e+06
P13521	P13521				5.98247e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				8.98332e+07
P13591-3	P13591-1;P13591-3;P13591-4				2.903e+07
P13598	P13598				2.96065e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.16804e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.51688e+06
P13645	P13645				6.25953e+06
P13647	P02538;P04259;P13647;P48668				701171
P13667	P13667				644350
P13671	P13671				1.61046e+07
P13693	P13693				108000
P13747	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				975748
P13796	P13796				4.43881e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				536004
P13987;P13987-2	P13987;P13987-2				2.94221e+07
P14136	P14136				1.25973e+06
P14138;P14138-2	P14138;P14138-2				985849
P14151;P14151-2	P14151;P14151-2				4.47724e+06
P14174	P14174				3.3136e+06
P14207	P14207				2.16138e+06
P14209;P14209-3	P14209;P14209-3				727417
P14314-2	P14314;P14314-2				4.78508e+06
P14384	P14384				876131
P14415	P14415				1.30564e+06
P14543;P14543-2	P14543;P14543-2				5.15647e+06
P14618-2	P14618;P14618-2;P14618-3				1.90869e+07
P14618;P14618-3	P14618;P14618-3				244522
P14621	P14621				1.73964e+06
P14625	P14625;Q58FF3				4.72976e+06
P14778	P14778				59148.4
P15086	P15085;P15086				1.94374e+06
P15090	P15090				554168
P15121	C9JRZ8;P15121;C9JRZ8-2				1.56641e+06
P15144	P15144				1.66223e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				3.69551e+06
P15169	P15169				3.9281e+06
P15259	P15259				129412
P15289;P15289-2	P15289;P15289-2				889799
P15291;P15291-2	P15291;P15291-2				3.02895e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				9.74626e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				1.04928e+06
