Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1.mzML
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.54757e+08
A1L4H1	A1L4H1;A1L4H1-2				2.40121e+06
A2RU67	A2RU67				292292
A5D6W6	A5D6W6				1.61023e+07
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.09891e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				444424
A6NGN9	A6NGN9				7.78386e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				2.3629e+06
A6NKN8	A6NKN8				111656
A6NL88	A6NL88				1.60823e+06
A6NLU5	A6NLU5				3.27026e+07
A6NML5	A6NML5				4.59052e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				145460
A8MTW9	A8MTW9				2.13124e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				367503
B9A064;P0DOX8	B9A064;P0DOX8				2.74468e+08
C9JVW0	C9JVW0				1.68046e+07
I3L3R5	I3L3R5				981632
O00115;O00115-2	O00115;O00115-2				3.03245e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.15898e+07
O00187;O00187-2	O00187;O00187-2				1.04906e+06
O00244	O00244				336549
O00264	O00264;O15173;O15173-2				1.92428e+06
O00292;O00292-2	O00292;O00292-2				542815
O00299	O00299				1.1576e+06
O00339;O00339-2	O00339;O00339-2;O00339-3				1.25499e+06
O00391	O00391;O00391-2				1.89198e+07
O00451	O00451;O00451-2;O00451-3				1.5467e+07
O00461	O00461				2.94188e+07
O00462	O00462				4.9712e+06
O00468-6	O00468-6;O00468-7				1.34835e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				68732.6
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				819079
O00533	O00533;O00533-2				1.03885e+08
O00533-2	O00533-2				1.08345e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				660996
O00567	O00567				237071
O00584	O00584				7.63566e+06
O00754;O00754-2	O00754;O00754-2				1.18497e+06
O14498	O14498				4.69432e+07
O14514	O14514				1.36928e+06
O14522	O14522;O14522-1				2.35719e+06
O14594	O14594				2.90521e+07
O14668;O14668-2	O14668;O14668-2				1.04999e+06
O14672	O14672				3.01662e+06
O14737;O14737-2	O14737;O14737-2				111916
O14773	O14773				6.24769e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				6.6653e+06
O14791-2	O14791;O14791-2;O14791-3				1.13885e+07
O14793	O14793				1.5489e+06
O14810	O14810;Q6PUV4				947750
O14917;O14917-2	O14917;O14917-2				2.72972e+06
O14960	O14960				358857
O15031	O15031				5.88518e+06
O15041;O15041-2	O15041;O15041-2				519191
O15197;O15197-3	O15197;O15197-3				3.04473e+06
O15204;O15204-2	O15204;O15204-2				402571
O15230	O15230				3.28445e+06
O15240	O15240				1.4195e+08
O15335	O15335				2.31906e+06
O15354	O15354				2.56639e+07
O15394	O15394;O15394-2				1.61517e+07
O15400;O15400-2	O15400;O15400-2				885045
O15466;O15466-2	O15466;O15466-2				943665
O15498;O15498-2	O15498;O15498-2				262429
O15540;O15540-2	O15540;O15540-2				1.69624e+06
O43155	O43155				361322
O43157	O43157;O43157-2;O43157-3				1.62477e+06
O43173	O43173				2.5791e+06
O43240	O43240				790404
O43278;O43278-2	O43278;O43278-2				6.60489e+06
O43286	O43286				2.86901e+06
O43291	O43291				3.68676e+06
O43300	O43300				6.12051e+06
O43405;O43405-2	O43405;O43405-2				8.59812e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				3.20628e+07
O43504	O43504				324780
O43505	O43505				4.96232e+08
O43508	O43508				776318
O43529	O43529				5.22445e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				5.35254e+06
O43567	O43567				6.26039e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.06967e+06
O43707	O43707;O43707-2;O43707-3				170614
O43827	O43827				4.73099e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.48077e+06
O43866	O43866				2.41351e+06
O43897;O43897-2	O43897;O43897-2				1.03177e+06
O43909	O43909				432697
O43916	O43916				3.08856e+07
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.05243e+07
O60242	O60242				1.35759e+06
O60243	O60243				822164
O60245;O60245-2	O60245;O60245-2				3.26812e+06
O60279	O60279				9.04319e+06
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.59453e+06
O60361	P22392;O60361;P22392-2				254014
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				482659
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				4.83071e+06
O60476	O60476				1.79774e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				420585
O60512;O60512-2	O60512;O60512-2				686972
O60565	O60565				636123
O60568	O60568				1.85166e+06
O60613	O60613				424183
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				3.47826e+06
O60883	O60883				1.08353e+07
O60888-3	O60888;O60888-2;O60888-3				8.17845e+06
O60939	O60939				1.19879e+06
O75063	O75063				2.28252e+06
O75071	O75071				6.32033e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.02499e+07
O75078	O75078;O75078-2				4.51906e+06
O75083	O75083;O75083-3				2.81121e+06
O75084;Q14332	O75084;Q14332				503954
O75096	O75096				309687
O75144;O75144-2	O75144;O75144-2;O75144-3				1.13981e+07
O75173;O75173-2	O75173;O75173-2				3.71135e+06
O75223	O75223				424105
O75326	O75326;O75326-2				2.04618e+07
O75339	O75339				279879
O75347	O75347;O75347-2				1.40306e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				677225
O75368	O75368				2.80711e+06
O75487;O75487-2	O75487;O75487-2				983055
O75493	O75493				5.03914e+06
O75503	O75503				2.99642e+06
O75509	O75509				1.29251e+07
O75629	O75629				1.3521e+06
O75636;O75636-2	O75636;O75636-2				709482
O75711	O75711				1.01827e+07
O75752	O75752				2.26184e+06
O75781;O75781-2	O75781;O75781-2				3.233e+06
O75787;O75787-2	O75787;O75787-2				5.34464e+06
O75828	O75828				1.01495e+06
O75874	O75874				876746
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				8.97669e+06
O75976	O75976				1.13521e+06
O76031	O76031				1.38766e+06
O76061	O76061				1.83361e+06
O76070	O76070				469767
O94760	O94760;O94760-2				4.31403e+06
O94766	O94766				639005
O94769	O94769;O94769-2				7.74217e+06
O94772;O94772-2	O94772;O94772-2				1.34517e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				784337
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.14568e+07
O94898	O94898				591152
O94910;O94910-2	O94910;O94910-2				7.28471e+06
O94919	O94919				2.19394e+07
O94933	O94933				1.83784e+06
O94985	O94985				2.13176e+06
O94985-2	O94985;O94985-2				2.81092e+08
O94991	O94991;O94991-2				3.37082e+06
O95084;O95084-2	O95084;O95084-2				894558
O95157	O95157				965631
O95158	O95158				1.94875e+07
O95159	O95159				454176
O95185;O95185-2	O95185;O95185-2				2.35629e+06
O95196;O95196-2	O95196;O95196-2				7.8235e+06
O95206;O95206-2	O95206;O95206-2				3.88591e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				597513
O95336	O95336				534836
O95390	O95390				2.12061e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.72765e+06
O95445	O95445;O95445-2				3.07022e+07
O95450;O95450-2	O95450;O95450-2				2.00668e+06
O95467	O95467				2.43549e+06
O95477	O95477				2.45288e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				616210
O95497	O95497				1.37511e+06
O95502	O95502				1.01076e+08
O95633;O95633-2	O95633;O95633-2				1.1279e+06
O95841	O95841				1.51972e+06
O95865	O95865				950052
O95881	O95881				399579
O95897	O95897				668674
O95967	O95967				6.63952e+06
O95970;O95970-3	O95970;O95970-3				564903
O95980	O95980				3.52264e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				7.66074e+06
P00352	P00352				434535
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.27019e+06
P00441	P00441				1.30366e+08
P00450	P00450				1.22574e+08
P00488	P00488				1.57567e+06
P00492	P00492				2.16425e+06
P00505	P00505;P00505-2				3.90748e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.46588e+06
P00558;P00558-2	P00558;P00558-2				3.21282e+06
P00568	P00568				260866
P00734	P00734				4.27451e+07
P00736	P00736				7.62295e+07
P00738	P00738;P00738-2				3.24538e+08
P00739	P00739;P00739-2				2.41101e+06
P00740;P00740-2	P00740;P00740-2				1.66101e+06
P00742	P00742				7.66631e+06
P00746	P00746				2.39439e+07
P00747	P00747				9.22765e+07
P00748	P00748				4.4662e+07
P00751	P00751;P00751-2				1.18332e+08
P00915	P00915				472871
P01008	P01008				6.01412e+08
P01009	P01009;P01009-2;P01009-3				1.99667e+09
P01011	P01011				6.06966e+08
P01019	P01019				3.27607e+08
P01023	P01023				2.38362e+08
P01024	P01024				5.63866e+08
P01031	P01031				2.07829e+07
P01033	P01033				2.87727e+07
P01034	P01034				3.80207e+09
P01036;P01037	P01036;P01037				708992
P01042	P01042;P01042-2;P01042-3				3.85808e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.77477e+07
P01127;P01127-2	P01127;P01127-2				3.6984e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				389346
P01210	P01210				6.52098e+07
P01213	P01213				1.80448e+06
P01236	P01236				156669
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				463630
P01282;P01282-2	P01282;P01282-2				1.59855e+06
P01303	P01303				5.84547e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				5.44508e+07
P01591	P01591				1.1322e+07
P01593;P01594	P01593;P01594				2.55095e+07
P01599	P01599				1.71185e+06
P01619	P01619				1.17672e+08
P01700	P01700				2.22603e+07
P01701	P01701				2.09523e+07
P01705	P01705				779505
P01709	P01709				2.74691e+06
P01714	P01714				8.07935e+06
P01717	P01717				2.58656e+07
P01721	P01721				786003
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.42771e+07
P01780	P01780				1.53247e+07
P01817	P01817				3.67564e+06
P01833	P01833				1.30961e+06
P01834	P01834				1.15178e+08
P01859;P01859-1	P01859;P01859-1				3.13407e+08
P01860;P01860-1	P01860;P01860-1				3.24519e+07
P01861;P01861-1	P01861;P01861-1				8.73854e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.83566e+07
P01876;P01876-1	P01876;P01876-1				4.14629e+08
P01889	P01889;P13747				6.41238e+06
P01903	P01903;P01906				688523
P01911	P01911				1.42315e+06
P02144	P02144				270464
P02452	P02452				1.44817e+07
P02461	P02461;P02461-2				2.21909e+06
P02462	P02462				2.06642e+06
P02533;P08727;P08779;P13646;P13646-3;P19012;P19012-2;P35900;Q04695;Q8N1A0;Q8N1A0-2	P02533;P08727;P08779;P13646;P19012;P35900;Q04695;Q8N1A0;P13646-3;Q8N1A0-2;P19012-2				225219
P02647	P02647				1.77809e+09
P02649	P02649				4.74973e+09
P02652	P02652				4.9044e+08
P02654	P02654				3.31925e+07
P02655	P02655				5.67632e+06
P02656	P02656				9.1484e+06
P02671;P02671-2	P02671;P02671-2				1.03156e+08
P02675	P02675				2.03048e+08
P02679;P02679-2	P02679;P02679-2				6.16132e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				138045
P02741	P02741;P02741-2				2.05292e+06
P02743	P02743				3.76428e+06
P02745	P02745				6.71609e+07
P02746	P02746				1.30241e+08
P02747	P02747				7.0566e+07
P02748	P02748				2.69393e+07
P02749	P02749				7.23383e+07
P02750	P02750				6.74357e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.62558e+08
P02753	P02753				3.40817e+07
P02760	P02760				4.69955e+07
P02763	P02763				1.8337e+09
P02765	P02765				2.55454e+08
P02766	P02766				1.57798e+09
P02768	P02768				8.36377e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				7.30947e+08
P02786	P02786				1.19295e+06
P02787	P02787				3.5394e+09
P02788;P02788-2	P02788;P02788-2				2.6278e+06
P02790	P02790				1.29777e+09
P02792	P02792				2.13144e+06
P02794	P02794				5.35308e+06
P03950	P03950				2.3101e+06
P03951	P03951;P03951-2				2.7342e+06
P03952	P03952				1.0106e+07
P04003	P04003				1.30219e+06
P04004	P04004				8.36673e+07
P04040	P04040				597691
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.75186e+06
P04066	P04066				2.98534e+06
P04070;P04070-2	P04070;P04070-2				5.34608e+06
P04075	P04075;P09972;P04075-2				2.55556e+07
P04080	P04080				4.35471e+06
P04085;P04085-2	P04085;P04085-2				3.19282e+06
P04114	P04114				4.15575e+06
P04156	P04156				2.88199e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.03084e+07
P04180	P04180				9.35233e+06
P04196	P04196				7.62765e+07
P04211	P04211				1.8682e+06
P04216	P04216				1.05598e+08
P04217	P04217;P04217-2				3.99758e+08
P04217-2	P04217-2				1.35497e+06
P04233-2;P04233-5	P04233-2;P04233-5				2.2408e+06
P04264	P04259;P04264				1.7399e+07
P04271	P04271				862908
P04275	P04275				1.97197e+06
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				3.41864e+06
P04350;P07437;P68371	P04350;P07437;P68371				307140
P04406	P04406;P04406-2				1.16518e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				43763.8
P04430	P04430				1.85634e+06
P04439;P04439-2	P04439;P04439-2				760713
P04792	P04792				1.16603e+06
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1				904213
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				820095
P05026;P05026-2	P05026;P05026-2				808734
P05060	P05060				3.79429e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.97826e+07
P05090	P05090				2.38671e+09
P05107	P05107				234054
P05109	P05109				213098
P05121	P05121				315282
P05154	P05154				7.71136e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				4.02558e+08
P05156	P05156				2.66354e+07
P05160	P05160				893920
P05362	P05362				798677
P05408;P05408-2	P05408;P05408-2				1.83722e+08
P05413	P05413				3.70214e+06
P05451	P05451;P48304				211998
P05452	P05452				7.79696e+07
P05543	P05543				2.70187e+07
P05546	P05546				6.1145e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.0525e+06
P05937	P05937;P05937-2				4.66047e+06
P05997	P05997				728451
P06276	P06276				3.30091e+06
P06307	P06307				1.45722e+07
P06310	P06310				1.04362e+07
P06312	P06312				2.21473e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.77111e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				4.16699e+08
P06396-2	P06396-2				4.72851e+06
P06681	P06681;P06681-2;P06681-3				1.43184e+07
P06703	P06703				3.84271e+06
P06727	P06727				1.41417e+08
P06733	P06733;P06733-2				2.94545e+06
P06744;P06744-2	P06744;P06744-2				3.0316e+06
P06865	P06865				9.79955e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.63128e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.15361e+07
P07148	P07148				51917.3
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.3741e+07
P07196	P07196				420786
P07225	P07225				3.76862e+07
P07237	P07237				1.47202e+06
P07311	P07311				1.26747e+06
P07333	P07333;P07333-2				3.65469e+07
P07339	P07339				9.05126e+07
P07357	P07357				2.00171e+07
P07358	P07358				1.79577e+07
P07360	P07360				1.35583e+07
P07492	P07492				1.02046e+06
P07492-2	P07492;P07492-2;P07492-3				584822
P07585	P07585;P07585-4				1.29866e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.03008e+08
P07686	P07686				9.27872e+06
P07711	P07711;P07711-3				1.21854e+07
P07737	P07737				4.52944e+06
P07858	P07858				3.2513e+07
P07900;P07900-2	P07900;P07900-2				1.58582e+06
P07942	P07942				5.22625e+06
P07951-3	P07951;P07951-2;P07951-3				248724
P07996	P07996;P07996-2				3.07163e+06
P07998	P07998				1.82106e+07
P08123	P08123				8.50741e+06
P08133;P08133-2	P08133;P08133-2				289480
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				4.17305e+06
P08185	P08185				4.30198e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.3207e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				200044
P08238	P07900;P08238;P07900-2				2.06342e+06
P08253	P08253;P08253-2;P08253-3				2.16698e+07
P08254	P08254;P09238				841210
P08294	P08294				1.56095e+08
P08493-2	P08493;P08493-2				1.28816e+07
P08571	P08571				5.84108e+07
P08572	P08572				2.57165e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				589564
P08581;P08581-2	P08581;P08581-2				1.02023e+06
P08582	P08582				728889
P08603	P08603				1.05183e+08
P08637	O75015;P08637				5.33728e+06
P08670	P08670;P17661				1.86364e+06
P08697	P08697;P08697-2				1.57793e+08
P08758	P08758				3.47997e+06
P08949;P08949-2	P08949;P08949-2				195444
P09104	P09104;P09104-2				6.82303e+06
P09172	P09172				170150
P09211	P09211				6.33813e+06
P09382	P09382				1.41348e+07
P09417	P09417;P09417-2				2.12532e+07
P09486	P09486				3.92127e+07
P09493-6;P09493-7;P09493-8	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				1.23356e+06
P09603	P09603;P09603-2;P09603-3				2.99644e+07
P09619	P09619;P09619-2				2.66344e+06
P09622	P09622;P09622-2				729862
P09668	P09668				1.50623e+07
P09871	P09871				1.08375e+08
P09936	P09936				941618
P09958	P09958				759872
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				273305
P09972	P09972				2.07436e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				4.06965e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.08463e+08
P0C6S8	P0C6S8				1.22437e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				2.72001e+08
P0DMQ5	P0DMQ5				1.58975e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				5.1959e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.68241e+08
P0DOX3	P0DOX3				7.31364e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.84205e+09
P0DOX7	P01834;P0DOX7				3.18588e+08
P0DOY3	P0DOY2;P0DOY3				3.00228e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				6.42481e+06
P0DP58	P0DP58				1.29768e+08
P0DTE1	P0DTE1				1.36938e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.17303e+06
P10124	P10124				2.12908e+06
P10153	P10153				2.00156e+06
P10253	P10253				1.49386e+06
P10321;P10321-2	P10321;P10321-2				446088
P10451-3	P10451-3				2.16667e+07
P10451-5	P10451;P10451-4;P10451-5				7.57433e+08
P10451;P10451-4	P10451;P10451-4				1.69384e+06
P10586;P10586-2	P10586;P10586-2				9.75673e+06
P10599	P10599;P10599-2				7.4063e+06
P10619;P10619-2	P10619;P10619-2				373615
P10636-2;P10636-6	P10636-6;P10636-2				621224
P10636-4;P10636-7	P10636-4;P10636-7				623189
P10643	P10643				6.50003e+07
P10644;P10644-2	P10644;P10644-2				333575
P10645	P10645				7.89659e+08
P10721;P10721-2	P10721;P10721-2				7.25231e+06
P10745	P10745				707155
P10768	P10768				1.34302e+06
P10809	P10809				872409
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.92965e+09
P11021	P11021				8.46635e+06
P11047	P11047				3.4284e+06
P11117	P11117				439671
P11142	P11142				6.89046e+06
P11215;P11215-2	P11215;P11215-2				364255
P11226	P11226				553470
P11279	P11279;P11279-2				8.56755e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.26792e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.57947e+07
P11597	P11597;P11597-2				552596
P11684	P11684				901496
P11717	P11717				2.03405e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				356314
P12109	P12109				5.04388e+07
P12110	P12110;P12110-2;P12110-3				2.22239e+06
P12111	P12111;P12111-2;P12111-4				1.11044e+07
P12111-4	P12111-4				757576
P12259	P12259				7.56815e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.43687e+06
P12277	P12277				1.63113e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.71272e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.0439e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				147221
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				6.62734e+06
P12830;P12830-2	P12830;P12830-2				701176
P12955;P12955-2	P12955;P12955-2				2.14379e+06
P13284	P13284				746738
P13385;P51864	P13385;P51864				537569
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.23927e+08
P13489	P13489				311347
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.75768e+06
P13521	P13521				1.29701e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.93981e+08
P13591-3	P13591-1;P13591-3;P13591-4				2.28304e+07
P13598	P13598				583351
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.21839e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				2.73788e+06
P13639	P13639				300685
P13645	P13645				4.77236e+06
P13647	P13647				687438
P13667	P13667				793420
P13671	P13671				8.42963e+06
P13693	P13693				114419
P13747	P13747				1.46281e+06
P13796	P13796				4.05779e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				701470
P13987;P13987-2	P13987;P13987-2				8.55036e+07
P14136	P14136				2.26775e+06
P14138;P14138-2	P14138;P14138-2				1.41634e+06
