Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09.mzML
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.26335e+08
A1L4H1	A1L4H1				1.60678e+06
A2RU67	A2RU67				133112
A5D6W6	A5D6W6				5.061e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				531482
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				146618
A6NGN9	A6NGN9				2.44991e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				999524
A6NL88	A6NL88				1.04941e+06
A6NLU5	A6NLU5				9.02088e+06
B9A064;P0DOX8	B9A064;P0DOX8				5.49602e+07
C9JVW0	C9JVW0				7.69495e+06
I3L3R5	I3L3R5				572525
O00115;O00115-2	O00115;O00115-2				1.81671e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.6097e+07
O00244	O00244				296081
O00264	O00264;O00264-2				3.05042e+06
O00299	O00299				437532
O00339;O00339-2	O00339;O00339-2;O00339-3				597140
O00391	O00391;O00391-2				5.67757e+06
O00451	O00451;O00451-2;O00451-3				8.43812e+06
O00461	O00461				6.70578e+06
O00462	O00462				3.01262e+06
O00468-6	O00468-6;O00468-7				1.35488e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				175565
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				309750
O00533	O00533				3.21655e+06
O00533-2	O00533;O00533-2				1.14732e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				572173
O00567	O00567				125403
O00584	O00584				4.46057e+06
O00754;O00754-2	O00754;O00754-2				753073
O14498	O14498				2.68373e+07
O14514	O14514				1.14342e+06
O14522;O14522-1	O14522;O14522-1				1.19612e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				423841
O14594	O14594				2.13999e+07
O14668;O14668-2	O14668;O14668-2				1.09908e+06
O14672	O14672				1.97284e+06
O14745	O14745;O14745-2				169155
O14773	O14773				6.7916e+06
O14786	O14786;O14786-2;O14786-3				2.83708e+06
O14791-2	O14791;O14791-2;O14791-3				3.95064e+06
O14793	O14793				772583
O14810	O14810;Q6PUV4				556886
O14917;O14917-2	O14917;O14917-2				2.94422e+06
O15031	O15031				2.3078e+07
O15041;O15041-2	O15041;O15041-2				122839
O15118	O15118				399505
O15197;O15197-3	O15197;O15197-3				1.10163e+06
O15204;O15204-2	O15204;O15204-2				821743
O15230	O15230				2.23653e+06
O15240	O15240				8.49128e+07
O15335	O15335				792161
O15354	O15354				1.03846e+07
O15389;Q08ET2	O15389;Q08ET2				861365
O15394	O15394;O15394-2				1.23001e+07
O15400;O15400-2	O15400;O15400-2				854275
O15466;O15466-2	O15466;O15466-2				541389
O43155	O43155				240184
O43157	O43157;O43157-2;O43157-3				972320
O43173	O43173				5.19267e+07
O43240	O43240				424360
O43278;O43278-2	O43278;O43278-2				608906
O43286	O43286				395024
O43291	O43291				4.42259e+06
O43300	O43300				4.2204e+06
O43405	O43405;O43405-2				4.06379e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				9.05127e+06
O43505	O43505				4.60274e+08
O43508	O43508				561851
O43529	O43529				4.26932e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				3.55768e+06
O43567	O43567				2.14255e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				301397
O43736;O43736-2	O43736;O43736-2				423040
O43827	O43827				1.26848e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-15;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9				194780
O43854;O43854-2	O43854;O43854-2				27211.6
O43866	O43866				2.41209e+06
O43897;O43897-2	O43897;O43897-2				298129
O43916	O43916				413352
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.297e+07
O60242	O60242				699222
O60243	O60243				371023
O60245;O60245-2	O60245;O60245-2				2.68324e+06
O60279	O60279				5.44796e+06
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				210408
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				428905
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.63477e+06
O60476	O60476				1.64614e+06
O60512	O60512;O60512-2				393154
O60565	O60565				161751
O60568	O60568				1.29401e+06
O60609;O60609-2	O60609;O60609-2				180279
O60613	O60613				242549
O60883	O60883				1.79687e+07
O60888;O60888-2;O60888-3	O60888;O60888-2;O60888-3				6.0077e+06
O60939	O60939				1.84988e+06
O75019;O75019-2	O75019;O75019-2				357395
O75051;O75051-2	O75051;O75051-2				273045
O75063	O75063				582256
O75071	O75071				3.38412e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.96466e+06
O75078	O75078;O75078-2				2.30476e+06
O75083	O75083;O75083-3				478508
O75084;Q14332	O75084;Q14332				170456
O75144;O75144-2	O75144;O75144-2				4.36811e+06
O75173;O75173-2	O75173;O75173-2				1.86183e+06
O75223	O75223;O75223-3				1.17745e+06
O75326	O75326;O75326-2				9.39046e+06
O75339	O75339				441746
O75340;O75340-2	O75340;O75340-2				35467.3
O75347	O75347;O75347-2				682111
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				273698
O75368	O75368				1.42657e+06
O75385	O75385				490034
O75487;O75487-2	O75487;O75487-2				366688
O75493	O75493				3.58345e+06
O75503	O75503				1.86114e+06
O75509	O75509				1.24104e+07
O75629	O75629				120349
O75636;O75636-2	O75636;O75636-2				366648
O75711	O75711				7.04491e+06
O75752	O75752				1.67633e+06
O75781;O75781-2	O75781;O75781-2				2.14989e+06
O75787;O75787-2	O75787;O75787-2				2.3852e+06
O75828	O75828				438919
O75874	O75874				359468
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				3.6353e+06
O75973	O75973				353771
O75976	O75976				601196
O76031	O76031				1.06507e+06
O76061	O76061				1.00747e+06
O76070	O76070				655085
O94760	O94760;O94760-2				4.01405e+06
O94766	O94766;Q9NPZ5				372559
O94769	O94769;O94769-2				2.30957e+06
O94772;O94772-2	O94772;O94772-2				2.6609e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				825096
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.26722e+06
O94856;O94856-11;O94856-13;O94856-6;O94856-7	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.26589e+07
O94910	O94910;O94910-2				2.58615e+06
O94919	O94919				1.79892e+07
O94933	O94933				2.08288e+06
O94985	O94985				1.02393e+06
O94985-2	O94985;O94985-2				1.36809e+08
O94991	O94991;O94991-2				1.50302e+06
O95084;O95084-2	O95084;O95084-2				217626
O95157	O95157				312744
O95158	O95158				7.77893e+06
O95159	O95159				334648
O95185;O95185-2	O95185;O95185-2				743080
O95196;O95196-2	O95196;O95196-2				4.76162e+06
O95206;O95206-2	O95206;O95206-2				1.17467e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				447401
O95336	O95336				265285
O95390	O95390				1.00152e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.68049e+06
O95445;O95445-2	O95445;O95445-2				1.99758e+07
O95450;O95450-2	O95450;O95450-2				552361
O95467	O95467				575876
O95477	O95477				476682
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				298132
O95497	O95497				891403
O95502	O95502				3.97139e+07
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				621435
O95841	O95841				344995
O95865	O95865				369234
O95881	O95881				48386.6
O95897	O95897				413376
O95967	O95967				2.56765e+06
O95970;O95970-3	O95970;O95970-3				324338
O95980	O95980				956152
O95998	O95998				42059.1
P00338;P00338-3	P00338;P00338-3;P00338-4				2.31216e+06
P00352	P00352				403725
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.1353e+06
P00441	P00441				1.25413e+08
P00450	P00450				9.46897e+07
P00488	P00488				591101
P00492	P00492				1.39694e+06
P00505	P00505;P00505-2				8.08279e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				711615
P00558	P00558;P00558-2				1.785e+06
P00568	P00568				114680
P00734	P00734				1.67226e+07
P00736	P00736				4.39278e+07
P00738	P00738;P00738-2				7.69083e+07
P00739	P00739;P00739-2				5.13619e+07
P00740;P00740-2	P00740;P00740-2				696468
P00742	P00742				4.44227e+06
P00746	P00746				1.36745e+07
P00747	P00747				3.95569e+07
P00748	P00748				1.27925e+07
P00751	P00751;P00751-2				3.59797e+07
P01008	P01008				1.92722e+08
P01009	P01009;P01009-2;P01009-3				9.66192e+08
P01011	P01011				2.66381e+08
P01019	P01019				3.93701e+08
P01023	P01023				1.58322e+08
P01024	P01024				2.07429e+08
P01031	P01031				8.79814e+06
P01033	P01033				2.53556e+07
P01034	P01034				2.57099e+08
P01036;P01037	P01036;P01037				471440
P01042	P01042;P01042-2;P01042-3				1.77353e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.46546e+07
P01127;P01127-2	P01127;P01127-2				2.4191e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				71797
P01210	P01210				3.01706e+07
P01213	P01213				1.45804e+06
P01236	P01236				175786
P01258;P01258-2	P01258;P06881;P10092;P01258-2				209821
P01282;P01282-2	P01282;P01282-2				967563
P01303	P01303				5.49844e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.14954e+07
P01591	P01591				5.74296e+06
P01593;P01594	P01593;P01594				3.32004e+07
P01602	P01602				1.18475e+06
P01619	P01619				1.24458e+08
P01700	P01700				1.81782e+07
P01701	P01701				5.84928e+06
P01705	P01705				421995
P01709	P01709				537802
P01714	P01714				2.23088e+06
P01717	P01717				7.55477e+06
P01721	P01699;P01700;P01706;P01709;P01721;P01703;A0A075B6J9;P0DOX8				3.89611e+06
P01742	P01742				818075
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				8.41776e+06
P01780	P01780				2.37496e+07
P01814	P01814				585805
P01817	P01817				2.83791e+06
P01833	P01833				1.44495e+06
P01834	P01834				7.57219e+07
P01859	P01859;P01859-1				1.73632e+08
P01860	P01860;P01860-1				3.66452e+07
P01861;P01861-1	P01861;P01861-1				4.74959e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.20913e+07
P01876;P01876-1	P01876;P01876-1				1.45402e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.39223e+06
P01903	P01903;P01906				623201
P01911	P01911;P04440				577726
P02042	P02042;P68871				726084
P02144	P02144				472733
P02452	P02452				1.25265e+07
P02461	P02461;P02461-2				1.77501e+06
P02462	P02462				2.78534e+06
P02533;P08779;P19012;P19012-2;Q04695	P02533;P08727;P08779;P19012;Q04695;P19012-2				636342
P02647	P02647				6.81511e+08
P02649	P02649				1.86755e+09
P02652	P02652				2.1474e+08
P02654	P02654				1.51083e+07
P02655	P02655				1.06082e+06
P02656	P02656				3.46331e+06
P02671	P02671;P02671-2				4.96356e+07
P02675	P02675				1.1638e+08
P02679;P02679-2	P02679;P02679-2				4.73477e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				68253
P02741	P02741;P02741-2				2.91713e+06
P02743	P02743				2.75333e+06
P02745	P02745				1.69236e+07
P02746	P02746				2.58065e+07
P02747	P02747				5.17187e+07
P02748	P02748				1.97782e+07
P02749	P02749				3.63172e+07
P02750	P02750				3.51723e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.26467e+08
P02753	P02753				2.23106e+07
P02760	P02760				5.94762e+07
P02763	P02763				1.03254e+09
P02765	P02765				8.50006e+07
P02766	P02766				4.11191e+09
P02768	P02768				3.33858e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.46916e+08
P02786	P02786				583933
P02787	P02787				1.08413e+09
P02788;P02788-2	P02788;P02788-2				1.35738e+06
P02790	P02790				7.18046e+08
P02792	P02792				1.4448e+06
P02794	P02794				1.8365e+06
P03950	P03950				1.24244e+06
P03951	P03951;P03951-2				2.50782e+06
P03952	P03952				5.37293e+06
P04003	P04003				975423
P04004	P04004				4.09968e+07
P04040	P04040				263162
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				651893
P04066	P04066				1.37306e+06
P04070;P04070-2	P04070;P04070-2				1.64145e+06
P04075	P04075;P09972;P04075-2				2.14031e+07
P04080	P04080				2.10557e+06
P04085;P04085-2	P04085;P04085-2				2.30864e+06
P04114	P04114				3.98591e+06
P04156	P04156				1.65299e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				5.99588e+06
P04180	P04180				7.84574e+06
P04196	P04196				4.84561e+07
P04216	P04216				5.00834e+07
P04217	P04217;P04217-2				1.55589e+08
P04217-2	P04217-2				479829
P04264	P04259;P04264				5.07794e+06
P04271	P04271				230714
P04275	P04275				1.16357e+06
P04278	P04278;P04278-5				986017
P04350;P07437;P68371	P04350;P07437;P68371				62188.6
P04406	P04406;P04406-2				1.01316e+07
P04439;P04439-2	P04439;P04439-2				1.74256e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				52195.3
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				477750
P04792	P04792				269463
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				272312
P05026;P05026-2	P05026;P05026-2				374345
P05060	P05060				2.08389e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				4.12436e+07
P05090	P05090				3.85978e+08
P05107	P05107				249696
P05109	P05109				147550
P05154	P05154				4.45031e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.8627e+08
P05156	P05156				1.90196e+07
P05160	P05160				785916
P05186;P05186-2;P05186-3	P05186;P05186-2;P05186-3				42102.1
P05362	P05362				870866
P05408;P05408-2	P05408;P05408-2				5.68189e+07
P05413	P05413				3.00919e+06
P05451	P05451;P48304				191880
P05452	P05452				4.90437e+07
P05543	P05543				1.53703e+07
P05546	P05546				3.31393e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				542880
P05937	P05937;P05937-2				1.40719e+06
P05997	P05997				446655
P06276	P06276				2.36306e+06
P06280	P06280				162148
P06307	P06307				1.08555e+07
P06310	P06310				4.30601e+07
P06312	P06312				9.26124e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.65175e+08
P06396-2	P06396-2				805647
P06681	P06681;P06681-2;P06681-3				8.29448e+06
P06702	P06702				637188
P06703	P06703				1.1238e+06
P06727	P06727				6.14671e+07
P06733	P06733;P06733-2				3.62148e+06
P06744;P06744-2	P06744;P06744-2				1.64861e+06
P06865	P06865				6.02809e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.64651e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				4.15324e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.75632e+07
P07225	P07225				2.85782e+07
P07237	P07237				690493
P07311	P07311				571471
P07333	P07333;P07333-2				2.12112e+07
P07339	P07339				3.57297e+07
P07357	P07357				1.74677e+07
P07358	P07358				9.98881e+06
P07360	P07360				1.23142e+07
P07451	P07451				197056
P07492	P07492;P07492-2;P07492-3				428624
P07585	P07585;P07585-4				3.19008e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.99813e+07
P07686	P07686				3.76265e+06
P07711	P07711;P07711-3				3.72856e+06
P07737	P07737				1.38594e+06
P07858	P07858				2.025e+07
P07900;P07900-2	P07900;P08238;P07900-2				862117
P07942	P07942				1.18502e+06
P07951-3	P07951;P07951-2;P07951-3				233218
P07996	P07996;P07996-2				1.19647e+06
P07998	P07998				2.06091e+07
P08123	P08123				5.23098e+06
P08133;P08133-2	P08133;P08133-2				79773.4
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.86176e+06
P08185	P08185				2.74561e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.63586e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				276298
P08238	P08238;Q58FF7				53112
P08253	P08253;P08253-2;P08253-3				6.26142e+06
P08294	P08294				6.84107e+07
P08493;P08493-2	P08493;P08493-2				4.97025e+06
P08571	P08571				4.55356e+07
P08572	P08572				959315
P08581;P08581-2	P08581;P08581-2				647148
P08582	P08582;P08582-2				751564
P08603	P08603				4.3671e+07
P08637	P08637				2.2035e+06
P08670	P08670				535603
P08697	P08697;P08697-2				4.07726e+07
P08758	P08758				1.06126e+06
P09104	P09104;P09104-2				4.27631e+06
P09211	P09211				2.17207e+06
P09382	P09382				4.8959e+06
P09417	P09417;P09417-2				4.88971e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				201208
P09486	P09486				2.65328e+07
P09493-6;P09493-7;P09493-8	P09493-6;P09493-7;P09493-8;P07951-3				119182
P09603	P09603				2.20129e+07
P09619	P09619;P09619-2				2.89709e+06
P09622;P09622-2	P09622;P09622-2;P09622-3				468201
P09668	P09668				9.11396e+06
P09871	P09871				5.3405e+07
P09936	P09936				1.19964e+06
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				209209
P09972	P09972				1.04768e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				3.36728e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.72962e+08
P0C6S8	P0C6S8				441797
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				9.91647e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				186915
P0DJI8	P0DJI8;P0DJI9				2.36882e+06
P0DMQ5	P0DMQ5				7.86093e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.62291e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.29995e+08
P0DOX3	P0DOX3				1.20972e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.45154e+09
P0DOX7	P01834;P0DOX7				3.51796e+08
P0DOY3	P0DOY2;P0DOY3				5.15109e+07
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.04603e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.06441e+06
P0DP58	P0DP58				6.56541e+07
P0DTE1	P0DTE1				425313
P10124	P10124				1.11591e+06
P10153	P10153				2.3757e+06
P10253	P10253				811953
P10451-3	P10451;P10451-3;P10451-4;P10451-5				9.20123e+07
P10451-5	P10451;P10451-4;P10451-5				2.33576e+07
P10451;P10451-4	P10451;P10451-4				2.08817e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				5.27108e+06
P10599	P10599;P10599-2				7.04811e+06
P10619;P10619-2	P10619;P10619-2				97044.9
P10636-2;P10636-6	P10636-6;P10636-2				994029
P10636-4;P10636-7	P10636-4;P10636-7				551835
P10643	P10643				4.3633e+07
P10644	P10644;P10644-2				511747
P10645	P10645				7.26374e+08
P10721;P10721-2	P10721;P10721-2				2.11074e+06
P10745	P10745				2.18123e+06
P10768	P10768				498000
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.01919e+09
P10915	P10915				60473.8
P11021	P11021				3.39351e+06
P11047	P11047				1.31575e+06
P11117	P11117				486386
P11142	P11142				5.32051e+06
P11215;P11215-2	P11215;P11215-2				232037
P11226	P11226				691306
P11279	P11279;P11279-2				5.63336e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				732075
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.60097e+06
P11597	P11597;P11597-2				178286
P11717	P11717				4.35751e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				441793
P12109	P12109				2.00464e+07
P12110	P12110;P12110-2;P12110-3				1.22716e+06
P12111	P12111;P12111-2;P12111-4				4.96472e+06
P12111-4	P12111-4				54894.5
P12259	P12259				5.08081e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.07024e+06
P12277	P12277				886723
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.03014e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				6.05741e+06
P12532;P12532-2	P12532;P17540;P12532-2				58446.8
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				692109
P12830;P12830-2	P12830;P12830-2				695627
P12955;P12955-2	P12955;P12955-2				824386
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				5.06201e+07
P13489	P13489				343473
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.36961e+06
P13521	P13521				3.64833e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				5.83443e+07
P13591-3	P13591-1;P13591-3;P13591-4				6.41112e+06
P13598	P13598				467534
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				5.96596e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.28193e+06
P13645	P13645				2.58362e+06
P13647	P02538;P04259;P13647;P48668				443320
P13667	P13667				217276
P13671	P13671				5.94294e+06
P13693	P13693;P13693-2;Q56UQ5				2.12978e+06
P13747	P13747				377169
P13796	P13796;P13796-2				3.0582e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				189634
P13987;P13987-2	P13987;P13987-2				2.26331e+07
P14136	P14136				847072
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				473458
P14151;P14151-2	P14151;P14151-2				1.85479e+06
P14174	P14174				1.10835e+07
P14207	P14207				883581
P14209;P14209-3	P14209;P14209-3				158602
P14314-2	P14314;P14314-2				2.40503e+06
P14324;P14324-2	P14324;P14324-2				315720
P14384	P14384				281558
P14415	P14415				821739
P14543	P14543;P14543-2				3.9479e+06
P14618-2	P14618;P14618-2;P14618-3				1.05837e+07
P14618;P14618-3	P14618;P14618-3				128095
P14621	P14621				1.78224e+06
P14625	P14625;Q58FF3				1.99249e+06
P15086	P15085;P15086				834445
P15090	P15090				501236
P15121	P15121				406366
P15144	P15144				675462
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				873863
P15169	P15169				787024
P15289;P15289-2	P15289;P15289-2				927452
P15291;P15291-2	P15291;P15291-2				1.37265e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				291273
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				2.31435e+06
P15529;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9	P15529;P15529-3;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-16;P15529-2;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9				469846
P15531;P15531-2	P15531;P22392;O60361;P22392-2;P15531-2				1.30113e+06
P15586;P15586-2	P15586;P15586-2				1.56334e+06
P15814	P15814				2.86284e+06
P16035	P16035				6.62834e+06
