Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10.mzML
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				110418
O00533	O00533;O00533-2				3.90848e+07
O00533-2	O00533-2				3.30001e+06
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				371663
O00567	O00567				101564
O00584	O00584				5.12231e+06
O00754;O00754-2	O00754;O00754-2				1.05393e+06
O14498	O14498				2.32953e+07
O14514	O14514				1.17102e+06
O14522;O14522-1	O14522;O14522-1				453708
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				267235
O14594	O14594				1.6511e+07
O14657	O14657				123711
O14668;O14668-2	O14668;O14668-2				616221
O14672	O14672				3.36759e+06
O14773	O14773				4.58735e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				5.07274e+06
O14791-2	O14791;O14791-2;O14791-3				2.09503e+06
O14793	O14793				1.57414e+06
O14810	O14810;Q6PUV4				841441
O14917;O14917-2	O14917;O14917-2				2.69109e+06
O14960	O14960				148951
O15031	O15031				6.61897e+06
O15041;O15041-2	O15041;O15041-2				82380.8
O15197;O15197-3	O15197;O15197-3				1.14184e+06
O15204;O15204-2	O15204;O15204-2				2.47976e+06
O15230	O15230				3.72106e+06
O15232;O15232-2	O15232;O15232-2				71463.8
O15240	O15240				6.11925e+07
O15335	O15335				1.39696e+06
O15354	O15354				1.52577e+07
O15394	O15394;O15394-2				1.43344e+07
O15466;O15466-2	O15466;O15466-2				654493
O15540;O15540-2	O15540;O15540-2				1.77721e+06
O43155	O43155				346708
O43157	O43157;O43157-2;O43157-3				3.48814e+06
O43173	O43173				1.16232e+06
O43240	O43240				1.89666e+06
O43278;O43278-2	O43278;O43278-2				2.5128e+06
O43286	O43286				1.82627e+06
O43291;O43291-2	O43291;O43291-2				3.03163e+06
O43300	O43300				898527
O43323	O43323				318220
O43405;O43405-2	O43405;O43405-2				7.37724e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.56189e+07
O43505	O43505				2.62716e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				643324
O43529	O43529				3.12806e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				5.26451e+06
O43567	O43567				3.26992e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				257212
O43827	O43827				4.59528e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				82477.4
O43854;O43854-2	O43854;O43854-2				206823
O43897;O43897-2	O43897;O43897-2				627138
O43909	O43909				112503
O43916	O43916				3.2658e+07
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				7.81861e+06
O60242	O60242				1.53393e+06
O60243	O60243				508531
O60245;O60245-2	O60245;O60245-2				1.82749e+06
O60279	O60279				9.49901e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				395101
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				2.9522e+06
O60476	O60476				1.26293e+06
O60477;O60477-3;Q76B58;Q76B58-2	O60477;Q76B58;O60477-3;Q76B58-2				58558.8
O60512	O60512				481086
O60565	O60565				304173
O60568	O60568				1.55647e+06
O60613	O60613				323760
O60883	O60883				4.53314e+07
O60888-3	O60888;O60888-2;O60888-3				1.00768e+07
O60939	O60939				1.98615e+06
O75063	O75063				1.45344e+06
O75071	O75071				5.33553e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.44716e+06
O75078	O75078;O75078-2				2.39067e+06
O75083	O75083;O75083-3				1.16667e+06
O75084	O75084;Q14332				468919
O75144;O75144-2	O75144;O75144-2				7.98109e+06
O75173;O75173-2	O75173;O75173-2				3.32186e+06
O75223	O75223				1.03997e+06
O75326	O75326;O75326-2				9.75643e+06
O75339	O75339				280471
O75347	O75347;O75347-2				1.22146e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				478670
O75368	O75368				2.21478e+06
O75493	O75493				3.17604e+06
O75503	O75503				2.39097e+06
O75509	O75509				8.09152e+06
O75629	O75629				1.0191e+06
O75711	O75711				636598
O75752	O75752				4.89231e+06
O75781;O75781-2	O75781;O75781-2				1.44106e+06
O75787;O75787-2	O75787;O75787-2				2.09784e+06
O75828	O75828				1.31092e+06
O75874	O75874				740454
O75882-2;O75882-3	O75882;O75882-2;O75882-3				6.45934e+06
O75973	O75973				215219
O75976	O75976				4.58651e+06
O76031	O76031				1.334e+06
O76061	O76061				1.37256e+06
O76070	O76070				698707
O94760	O94760;O94760-2				3.75254e+06
O94766	O94766				5.22589e+06
O94769	O94769;O94769-2				6.06976e+06
O94772;O94772-2	O94772;O94772-2				3.8757e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				505389
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.24986e+07
O94898	O94898				716157
O94910;O94910-2	O94910;O94910-2				3.00162e+06
O94919	O94919				2.00557e+07
O94933	O94933				2.87585e+06
O94985	O94985				1.45195e+06
O94985-2	O94985;O94985-2				1.13633e+08
O94991	O94991;O94991-2				2.27821e+06
O95157	O95157				680794
O95158	O95158				8.06386e+06
O95159	O95159				472619
O95185;O95185-2	O95185;O95185-2				1.39333e+06
O95196;O95196-2	O95196;O95196-2				3.64289e+06
O95206;O95206-2	O95206;O95206-2				713749
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				1.72991e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				494693
O95390	O95390				1.24448e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				3.08976e+06
O95445	O95445;O95445-2				2.14591e+07
O95450;O95450-2	O95450;O95450-2				1.37675e+06
O95467	O95467				1.2071e+06
O95477	O95477				4.26865e+06
O95479;O95479-2	O95479;O95479-2				224260
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				5.34599e+06
O95497	O95497				1.30937e+06
O95502	O95502				4.15146e+07
O95633;O95633-2	O95633;O95633-2				890709
O95747	O95747				132036
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				893833
O95841	O95841				934425
O95865	O95865				787992
O95881	O95881				346712
O95967	O95967				6.76559e+06
O95970;O95970-3	O95970;O95970-3				607372
O95980	O95980				2.83271e+06
O95998	O95998				881388
P00338;P00338-3	P00338;P00338-3;P00338-4				2.95322e+06
P00352	P00352				280678
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.30476e+06
P00441	P00441				1.58822e+08
P00450	P00450				7.74032e+07
P00488	P00488				3.42556e+06
P00492	P00492				1.12326e+06
P00505	P00505;P00505-2				2.46682e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.06175e+06
P00558;P00558-2	P00558;P00558-2				1.94799e+06
P00734	P00734				2.36078e+07
P00736	P00736				6.49215e+07
P00738	P00738;P00738-2				8.85682e+07
P00739;P00739-2	P00739;P00739-2				2.28659e+06
P00740;P00740-2	P00740;P00740-2				1.08871e+06
P00742	P00742				5.13134e+06
P00746	P00746				2.59039e+08
P00747	P00747				6.16336e+07
P00748	P00748				4.71125e+07
P00751	P00751;P00751-2				9.07065e+07
P00915	P00915				949516
P01008	P01008				2.97139e+08
P01009	P01009;P01009-2;P01009-3				2.17511e+09
P01011	P01011				9.55619e+08
P01019	P01019				3.67859e+08
P01023	P01023				2.34954e+08
P01024	P01024				5.47807e+08
P01031	P01031				1.65222e+07
P01033	P01033				6.34344e+07
P01034	P01034				1.21314e+09
P01036;P01037	P01036;P01037				1.11252e+06
P01040	P01040				128441
P01042	P01042;P01042-2;P01042-3				2.94498e+08
P01042-2;P01042-3	P01042-2;P01042-3				4.82927e+07
P01127;P01127-2	P01127;P01127-2				1.46845e+07
P01160	P01160				493247
P01210	P01210				5.38598e+07
P01213	P01213				1.55779e+06
P01236	P01236				270705
P01258;P01258-2	P01258;P06881;P01258-2				539111
P01303	P01303				4.58795e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.59586e+07
P01591	P01591				6.93711e+06
P01593;P01594	P01593;P01594				2.68352e+07
P01599	P01599				3.17182e+06
P01602	P01602				4.46679e+06
P01619	P01619				2.58721e+08
P01700	P01700				6.57916e+07
P01701	P01701				1.50843e+07
P01705	P01705				480028
P01706	P01706				1.53886e+06
P01714	P01714				6.94846e+06
P01717	P01717				3.62155e+07
P01721	P01721				2.39147e+06
P01742	P01742				2.73217e+06
P01743	P01743				84592.4
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.0874e+07
P01780	P01780				5.14332e+07
P01814	P01814				1.19557e+06
P01817	P01817				3.81076e+06
P01833	P01833				544672
P01834	P01834				1.28873e+08
P01859;P01859-1	P01859;P01859-1				6.15792e+08
P01860;P01860-1	P01860;P01860-1				6.55837e+07
P01861;P01861-1	P01861;P01861-1				3.51145e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.11769e+07
P01876;P01876-1	P01876;P01876-1				2.17652e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				7.50568e+06
P01911;P04440	P01911;P04440				637701
P02144	P02144				1.86018e+06
P02452	P02452				1.5155e+07
P02461	P02461;P02461-2				2.76816e+06
P02462	P02462				3.05161e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				656670
P02647	P02647				8.55596e+08
P02649	P02649				2.91214e+09
P02652	P02652				2.27436e+08
P02654	P02654				3.78989e+07
P02655	P02655				5.88954e+06
P02656	P02656				2.41727e+07
P02671	P02671;P02671-2				1.06205e+08
P02675	P02675				9.16468e+07
P02679;P02679-2	P02679;P02679-2				7.76234e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				115411
P02741	P02741				1.1796e+06
P02743	P02743				4.73774e+06
P02745	P02745				3.85032e+07
P02746	P02746				8.9981e+07
P02747	P02747				1.00591e+08
P02748	P02748				4.00006e+07
P02749	P02749				8.57428e+07
P02750	P02750				1.17296e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.86367e+08
P02753	P02753				7.90714e+07
P02760	P02760				6.3164e+07
P02763	P02763				2.2144e+09
P02765	P02765				2.01659e+08
P02766	P02766				1.74215e+09
P02768	P02768				5.80464e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				7.68077e+08
P02786	P02786				838747
P02787	P02787				2.37513e+09
P02788;P02788-2	P02788;P02788-2				769005
P02790	P02790				1.82442e+09
P02792	P02792				1.79811e+06
P02794	P02794				1.96898e+06
P03950	P03950				2.1575e+06
P03951;P03951-2	P03951;P03951-2				2.13447e+06
P03952	P03952				8.08821e+06
P04003	P04003				1.3923e+06
P04004	P04004				4.70041e+07
P04040	P04040				564066
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.23356e+06
P04066	P04066				3.2326e+06
P04070;P04070-2	P04070;P04070-2				1.03577e+06
P04075;P04075-2	P04075;P04075-2				1.08815e+07
P04080	P04080				2.68232e+06
P04085;P04085-2	P04085;P04085-2				2.32572e+06
P04114	P04114				3.09784e+07
P04156	P04156				1.88825e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				6.1085e+06
P04180	P04180				8.23671e+06
P04196	P04196				7.42358e+07
P04216	P04216				5.6335e+07
P04217	P04217;P04217-2				2.5808e+08
P04217-2	P04217-2				1.61716e+06
P04264	P04259;P04264				2.11777e+07
P04271	P04271				705948
P04275	P04275				1.90062e+06
P04278;P04278-5	P04278;P04278-5				6.69458e+06
P04406	P04406;P04406-2				2.80496e+06
P04430	P04430				3.13686e+06
P04439;P04439-2	P04439;P04439-2				6.10453e+06
P04792	P04792				678232
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				359193
P05026;P05026-2	P05026;P05026-2				219285
P05060	P05060				2.54871e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.33724e+07
P05090	P05090				1.33485e+09
P05107	P05107				371034
P05121	P05121				468658
P05154	P05154				5.03162e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				2.33783e+08
P05156	P05156				2.09241e+07
P05160	P05160				1.90737e+06
P05362	P05362				1.66078e+06
P05408;P05408-2	P05408;P05408-2				1.07048e+08
P05413	P05413				2.16695e+06
P05451	P05451;P48304				611539
P05452	P05452				6.88772e+07
P05543	P05543				4.16124e+07
P05546	P05546				5.64982e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				473006
P05937	P05937;P05937-2				5.48064e+06
P06276	P06276				3.30318e+06
P06307	P06307				6.0702e+06
P06310	P06310				1.02331e+08
P06312	P06312				6.94614e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				7.03091e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				3.27844e+08
P06396-2	P06396-2				2.53787e+06
P06681	P06681;P06681-2;P06681-3				1.674e+07
P06727	P06727				7.90091e+07
P06732	P06732				199793
P06733	P06733;P06733-2				2.7685e+06
P06744;P06744-2	P06744;P06744-2				2.91683e+06
P06865	P06865				8.48269e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.52403e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.08421e+07
P07148	P07148				181297
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.72921e+07
P07196	P07196				1.29158e+06
P07225	P07225				7.5767e+07
P07237	P07237				1.97427e+06
P07311	P07311				874396
P07333	P07333;P07333-2				2.81226e+07
P07339	P07339				9.46218e+07
P07355;P07355-2	A6NMY6;P07355;P07355-2				438438
P07357	P07357				1.93304e+07
P07358	P07358				1.72364e+07
P07360	P07360				7.78293e+06
P07451	P07451				1.74502e+06
P07492	P07492;P07492-2;P07492-3				843374
P07585	P07585				8.70638e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.71852e+07
P07686	P07686				6.46989e+06
P07711	P07711;P07711-3				8.35584e+06
P07737	P07737				2.28821e+06
P07858	P07858				2.10343e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.01398e+06
P07942	P07942				1.91866e+06
P07996	P07996;P07996-2				3.04627e+06
P07998	P07998				1.88143e+07
P08123	P08123				1.11987e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.26224e+06
P08185	P08185				5.154e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.89633e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				463861
P08238	P08238;Q58FF7				107584
P08253	P08253;P08253-2;P08253-3				1.89994e+07
P08294	P08294				1.01654e+08
P08493-2	P08493;P08493-2				1.16906e+07
P08571	P08571				8.97356e+07
P08572	P08572				2.17614e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				46119
P08581;P08581-2	P08581;P08581-2				245097
P08582	P08582				730870
P08603	P08603				8.80827e+07
P08637	P08637				4.23003e+06
P08670	P08670				1.3794e+06
P08697	P08697;P08697-2				1.25048e+08
P08758	P08758				3.10237e+06
P08949;P08949-2	P08949;P08949-2				174492
P09104	P09104;P09104-2				3.18398e+06
P09172	P09172				362813
P09211	P09211				3.66203e+06
P09382	P09382				9.92443e+06
P09417;P09417-2	P09417;P09417-2				6.21132e+06
P09486	P09486				3.19048e+07
P09493-6;P09493-7;P09493-8	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				598171
P09603	P09603				2.45529e+07
P09619	P09619;P09619-2				3.16072e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				499937
P09668	P09668				8.12961e+06
P09871	P09871				8.88691e+07
P09936	P09936				928250
P09958	P09958				262134
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				123439
P09972	P04075;P05062;P09972;P04075-2				1.08516e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.34549e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.25834e+08
P0C6S8	P0C6S8				308864
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				4.94221e+07
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				1.8222e+06
P0DMQ5	P0DMQ5				1.13782e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.37511e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.41818e+08
P0DOX3	P0DOX3				1.91997e+07
P0DOX5	P0DOX5				2.0646e+09
P0DOX7	P01834;P0DOX7				7.61223e+08
P0DOY3	P0DOY2;P0DOY3				1.98088e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.15596e+06
P0DP58	P0DP58				3.30221e+07
P0DTE1	P0DTE1				2.00673e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.13373e+06
P10124	P10124				2.57953e+06
P10153	P10153				1.26847e+06
P10253	P10253				623570
P10321;P10321-2	P10321;P10321-2				3.20521e+06
P10451-3	P10451-3				1.28053e+07
P10451-5	P10451;P10451-4;P10451-5				2.16081e+08
P10451;P10451-4	P10451;P10451-4				737514
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				5.81034e+06
P10599;P10599-2	P10599;P10599-2				3.81997e+06
P10619;P10619-2	P10619;P10619-2				158505
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				250167
P10643	P10643				4.40121e+07
P10644;P10644-2	P10644;P10644-2				222767
P10645	P10645				2.82721e+08
P10646	P10646				367137
P10721;P10721-2	P10721;P10721-2				3.9266e+06
P10745	P10745				643274
P10768	P10768				836378
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.15379e+09
P10915	P10915				211797
P11021	P11021				4.16197e+06
P11047	P11047				2.41813e+06
P11142	P11142				7.64046e+06
P11226	P11226				891080
P11279	P11279;P11279-2				6.04041e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				935771
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.20177e+07
P11597	P11597;P11597-2				429743
P11717	P11717				2.1433e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				261543
P12109	P12109				2.28596e+07
P12110	P12110;P12110-2;P12110-3				1.97298e+06
P12111	P12111;P12111-2;P12111-4				9.92924e+06
P12111-4	P12111-4				1.01021e+06
P12259	P12259				5.54506e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				302213
P12277	P12277				763478
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				5.03621e+06
P12318;P12318-2	P12318;P12318-2				3.97695e+06
P12532;P12532-2	P12532;P17540;P12532-2				865704
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.57509e+06
P12830;P12830-2	P12830;P12830-2				1.29112e+06
P12955;P12955-2	P12955;P12955-2				1.4717e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.26609e+08
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.89754e+06
P13521	P13521				6.16172e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				7.88232e+07
P13591-3	P13591-1;P13591-3;P13591-4				1.58015e+07
P13598	P13598				1.51241e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.62155e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.71013e+06
P13645	P13645				6.72071e+06
P13647	P02538;P04259;P13647;P48668				430692
P13667	P13667				171705
P13671	P13671				1.41161e+07
P13727;P13727-2	P13727;P13727-2				864215
P13747	P13747				1.12066e+06
P13796	P13796				6.01937e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				1.81581e+06
P13987;P13987-2	P13987;P13987-2				2.68278e+07
P14136	P14136				2.6996e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				770222
P14151;P14151-2	P14151;P14151-2				5.50684e+06
P14174	P14174				1.74519e+07
P14207	P14207				1.68906e+06
P14209;P14209-3	P14209;P14209-3				63876.7
P14314-2	P14314;P14314-2				4.20709e+06
P14324;P14324-2	P14324;P14324-2				167281
P14384	P14384				429909
P14415	P14415				829769
P14543	P14543;P14543-2				9.69401e+06
P14618-2	P14618;P14618-2;P14618-3				1.80062e+07
P14618;P14618-3	P14618;P14618-3				124064
P14621	P14621				2.64322e+06
P14625	P14625;Q58FF3				3.117e+06
P14778	P14778				73341.4
P15086	P15085;P15086				801346
P15121	P15121				1.22877e+06
P15144	P15144				1.04526e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				4.86912e+06
P15169	P15169				3.1472e+06
P15289	P15289;P15289-2				2.54205e+06
P15291;P15291-2	P15291;P15291-2				1.86615e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				1.84824e+06
P15531;P15531-2	P15531;P22392;O60361;P22392-2;P15531-2				1.70352e+06
P15586;P15586-2	P15586;P15586-2				1.13276e+06
P15814	P15814				4.91559e+06
P16035	P16035				1.30557e+07
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				1.43726e+08
P16112;P16112-2	P16112;P16112-2;P16112-3				1.59002e+06
