Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12.mzML
O14791-2	O14791;O14791-2;O14791-3				4.19019e+06
O14793	O14793				662926
O14810	O14810;Q6PUV4				549738
O14917;O14917-2	O14917;O14917-2				3.21299e+06
O15031	O15031				1.35848e+07
O15041;O15041-2	O15041;O15041-2				68293.8
O15197;O15197-3	O15197;O15197-3				651405
O15204;O15204-2	O15204;O15204-2				1.57157e+06
O15230	O15230				4.09647e+06
O15232;O15232-2	O15232;O15232-2				28766.7
O15240	O15240				3.26387e+07
O15335	O15335				1.09561e+06
O15354	O15354				1.83354e+07
O15389;Q08ET2	O15389;Q08ET2				1.38898e+06
O15394	O15394;O15394-2				7.97789e+06
O15466;O15466-2	O15466;O15466-2				309793
O15540;O15540-2	O15540;O15540-2				282303
O43155	O43155				138764
O43157	O43157;O43157-2;O43157-3				680905
O43173	O43173				634992
O43278;O43278-2	O43278;O43278-2				611371
O43286	O43286				602997
O43291	O43291				1.33879e+06
O43300	O43300				2.50797e+06
O43405;O43405-2	O43405;O43405-2				4.34277e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				8.34717e+06
O43505	O43505				1.73967e+08
O43508	O43508				326768
O43529	O43529				2.0324e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				2.33711e+06
O43567	O43567				1.0608e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				168654
O43736;O43736-2	O43736;O43736-2				78461.4
O43827	O43827				2.59609e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-15;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9				119517
O43866	O43866				1.52062e+06
O43897;O43897-2	O43897;O43897-2				314496
O43909	O43909				73551.3
O43916	O43916				342100
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				4.53214e+06
O60242	O60242				397138
O60243	O60243				277709
O60245;O60245-2	O60245;O60245-2				1.37047e+06
O60279	O60279				5.00518e+06
O60294	O60294				2.15718e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				299940
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.81701e+06
O60476	O60476				886214
O60512	O60512				435629
O60565	O60565				59342.7
O60568	O60568				607818
O60609;O60609-2	O60609;O60609-2				192741
O60613	O60613				270625
O60883	O60883				2.99933e+07
O60888-3	O60888;O60888-2;O60888-3				1.01738e+07
O60939	O60939				541958
O75019;O75019-2	O75019;O75019-2				302303
O75063	O75063				663301
O75071	O75071				2.7676e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.39727e+06
O75078	O75078;O75078-2				1.17401e+06
O75083	O75083				911086
O75084;Q14332	O75084;Q14332				171724
O75144;O75144-2	O75144;O75144-2				5.0049e+06
O75173;O75173-2	O75173;O75173-2				1.61313e+06
O75223	O75223				546179
O75326	O75326;O75326-2				1.0423e+07
O75339	O75339				250195
O75347	O75347;O75347-2				513057
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				268027
O75368	O75368				728452
O75493	O75493				1.78521e+06
O75503	O75503				1.78905e+06
O75509	O75509				6.26447e+06
O75594	O75594				67371.9
O75629	O75629				256908
O75636;O75636-2	O75636;O75636-2				304998
O75752	O75752				610220
O75781;O75781-2	O75781;O75781-2				690296
O75787;O75787-2	O75787;O75787-2				3.24444e+06
O75874	O75874				385504
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				3.36772e+06
O75973	O75973				48679.3
O75976	O75976				357479
O76061	O76061				650756
O76070	O76070				296873
O94760	O94760;O94760-2				2.87629e+06
O94766;O94766-2	O94766;O94766-2				233950
O94769	O94769;O94769-2				3.71746e+06
O94772;O94772-2	O94772;O94772-2				9.98393e+06
O94779;O94779-2	O94779;O94779-2				362741
O94856;O94856-11;O94856-13;O94856-6;O94856-7	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				8.5927e+06
O94910;O94910-2	O94910;O94910-2				1.89192e+06
O94919	O94919				8.6139e+06
O94933	O94933				273678
O94985	O94985				655090
O94985-2	O94985;O94985-2				7.84502e+07
O94991	O94991;O94991-2				1.11644e+06
O95156	O95156				123052
O95157	O95157				783700
O95158	O95158				6.41646e+06
O95159	O95159				139636
O95185;O95185-2	O95185;O95185-2				608190
O95196;O95196-2	O95196;O95196-2				2.29505e+06
O95206;O95206-2	O95206;O95206-2				688872
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				307202
O95390	O95390				855424
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.3388e+06
O95445	O95445;O95445-2				1.59098e+07
O95450;O95450-2	O95450;O95450-2				1.22151e+06
O95467	O95467				596324
O95477	O95477				3.4924e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				2.96419e+06
O95497	O95497				803769
O95502	O95502				3.45932e+07
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-3;Q9H3R1-2				2.44696e+06
O95841	O95841				488903
O95865	O95865				389554
O95897	O95897				348520
O95967	O95967				1.24732e+06
O95970;O95970-2;O95970-3	O95970;O95970-2;O95970-3				55518.7
O95980	O95980				1.8302e+06
O95998	O95998				311698
P00338;P00338-3	P00338;P00338-3;P00338-4				1.41337e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				642365
P00441	P00441				3.9923e+07
P00450	P00450				8.63548e+07
P00488	P00488				2.50449e+06
P00492	P00492				476353
P00505	P00505;P00505-2				1.9658e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				551610
P00558	P00558;P00558-2				681459
P00734	P00734				1.62065e+07
P00736	P00736				2.61504e+07
P00738	P00738;P00738-2				7.77887e+08
P00739	P00739;P00739-2				3.55376e+08
P00740;P00740-2	P00740;P00740-2				1.19243e+06
P00742	P00742				8.36276e+06
P00746	P00746				9.12033e+06
P00747	P00747				4.19993e+07
P00748	P00748				1.12009e+07
P00751	P00751;P00751-2				6.07663e+07
P00915	P00915				1.05106e+06
P00918	P00918				345981
P01008	P01008				2.51907e+08
P01009	P01009;P01009-2;P01009-3				2.33322e+09
P01011	P01011				4.59967e+08
P01019	P01019				1.416e+08
P01023	P01023;P20742;P20742-2				1.22941e+08
P01024	P01024				2.40546e+08
P01031	P01031				2.08162e+07
P01033	P01033				2.24006e+07
P01034	P01034				1.11603e+09
P01036;P01037	P01036;P01037				236892
P01042	P01042;P01042-2;P01042-3				2.76647e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.95446e+07
P01127;P01127-2	P01127;P01127-2				6.78359e+06
P01178	P01178				271111
P01210	P01210				1.85068e+07
P01213	P01213				1.80842e+06
P01236	P01236				42822.5
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				980995
P01303	P01303				1.76116e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.61525e+07
P01591	P01591				6.59424e+06
P01593;P01594	P01593;P01594				1.14915e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				6.26036e+06
P01599	P01599;A0A0C4DH72				1.19075e+06
P01602	P01602				148314
P01619	P01619				1.3646e+08
P01700	P01700				1.83268e+07
P01701	P01701				1.27856e+07
P01705	P01705				530612
P01714	P01714				3.39964e+06
P01717	P01717				1.91749e+07
P01721	P01721				944056
P01742	P01742				1.00232e+06
P01743	P01742;P01743;A0A0B4J2H0;A0A0C4DH29;P0DP01				5.89102e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.02914e+07
P01780	P01780				1.61032e+07
P01814	P01814				2.82215e+06
P01817	P01817				3.33234e+06
P01833	P01833				255648
P01834	P01834				1.07551e+08
P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				7.24788e+08
P01859	P01859;P01859-1				1.91367e+08
P01860	P01860;P01860-1				1.13466e+07
P01861;P01861-1	P01861;P01861-1				4.34377e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.22397e+07
P01876;P01876-1	P01876;P01876-1				2.33189e+08
P01889	P01889;P04439;P04439-2				2.4749e+06
P01903	P01903;P01906				369735
P01911	P01911				533783
P02042	P02042				1.41519e+06
P02144	P02144				210167
P02452	P02452				8.10115e+06
P02461	P02461;P02461-2				1.3887e+06
P02462	P02462				1.81852e+06
P02533	P02533				367229
P02538	O95678;P02538;P48668				1.05937e+06
P02647	P02647				6.08871e+08
P02649	P02649				1.05575e+09
P02652	P02652				1.74626e+08
P02654	P02654				6.90636e+06
P02655	P02655				328600
P02656	P02656				2.1386e+06
P02671	P02671;P02671-2				6.62308e+07
P02675	P02675				7.00305e+07
P02679;P02679-2	P02679;P02679-2				3.21985e+07
P02741	P02741;P02741-2				190177
P02743	P02743				1.82263e+06
P02745	P02745				2.7821e+07
P02746	P02746				3.60195e+07
P02747	P02747				3.35296e+07
P02748	P02748				1.62812e+07
P02749	P02749				4.21173e+07
P02750	P02750				7.22451e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				8.19713e+07
P02753	P02753				2.46589e+07
P02760	P02760				5.51831e+07
P02763	P02763				1.18646e+09
P02765	P02765				1.42722e+08
P02766	P02766				3.19481e+09
P02768	P02768				5.42811e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				5.47106e+08
P02786	P02786				422938
P02787	P02787				1.12076e+09
P02788;P02788-2	P02788;P02788-2				1.39655e+06
P02790	P02790				8.80964e+08
P02792	P02792				428146
P02794	P02794				1.26995e+06
P03950	P03950				1.72525e+06
P03951;P03951-2	P03951;P03951-2				1.01572e+06
P03952	P03952				5.04183e+06
P04003	P04003				550388
P04004	P04004				9.09572e+07
P04040	P04040				467604
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				471350
P04066	P04066				2.49244e+06
P04070;P04070-2	P04070;P04070-2				1.42964e+06
P04075	P04075;P04075-2				7.36955e+06
P04080	P04080				1.23565e+06
P04083	P04083				24320.8
P04085;P04085-2	P04085;P04085-2				1.62554e+06
P04114	P04114				2.55122e+06
P04156	P04156				1.51111e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				3.12518e+06
P04180	P04180				1.20029e+07
P04196	P04196				1.2686e+08
P04216	P04216				7.06235e+07
P04217	P04217;P04217-2				2.51265e+08
P04217-2	P04217-2				1.3145e+06
P04259	P02538;P04259;P12035;P48668				1.35288e+06
P04264	P04259;P04264				1.80028e+07
P04271	P04271				147307
P04275	P04275				616130
P04278	P04278;P04278-5				1.24206e+06
P04350;P07437;P68371	P04350;P07437;P68371				27721.1
P04406	P04406;P04406-2				3.44527e+06
P04430	P04430				2.38586e+06
P04439;P04439-2	P04439;P04439-2				1.62562e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				503635
P04792	P04792				150988
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				142001
P05026;P05026-2	P05026;P05026-2				189145
P05060	P05060				1.52287e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.1758e+07
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				27928.6
P05090	P05090				7.22686e+08
P05107	P05107				140446
P05109	P05109				134757
P05121	P05121				217282
P05154	P05154				5.39662e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.88234e+08
P05156	P05156				1.48857e+07
P05160	P05160				916977
P05362	P05362				492984
P05408;P05408-2	P05408;P05408-2				4.46733e+07
P05413	P05413				1.20522e+06
P05451	P05451;P48304				371771
P05452	P05452				3.94287e+07
P05543	P05543				1.45632e+07
P05546	P05546				4.54018e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				280693
P05937	P05937;P05937-2				1.19511e+06
P06276	P06276				1.6136e+06
P06307	P06307				1.37585e+07
P06312	P06312				6.47116e+07
P06331	P06331				3.31351e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				1.76375e+08
P06396-2	P06396-2				717553
P06681	P06681;P06681-2;P06681-3				9.87002e+06
P06727	P06727				6.34706e+07
P06733	P06733				1.18749e+06
P06744;P06744-2	P06744;P06744-2				695977
P06865	P06865				4.24958e+06
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.0308e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				3.22588e+06
P07148	P07148				322232
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.54516e+06
P07196	P07196				26749.1
P07225	P07225				1.65003e+07
P07237	P07237				1.18454e+06
P07311	P07311				375193
P07333	P07333;P07333-2				1.45003e+07
P07339	P07339				4.33708e+07
P07357	P07357				7.4182e+06
P07358	P07358				7.86492e+06
P07360	P07360				5.3806e+06
P07492;P07492-2;P07492-3	P07492;P07492-2;P07492-3				164945
P07585	P07585				4.42038e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.09692e+07
P07686	P07686				4.51261e+06
P07711	P07711;P07711-3				4.40836e+06
P07737	P07737				574484
P07858	P07858				1.21328e+07
P07900;P07900-2	P07900;P07900-2				360119
P07942	P07942				1.08514e+06
P07951;P07951-2;P07951-3	P07951;P07951-2;P07951-3				239317
P07996	P07996				644899
P07998	P07998				1.30916e+07
P08123	P08123				7.05445e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.55828e+06
P08185	P08185				3.58956e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				2.79943e+06
P08238	P07900;P08238;P07900-2				466666
P08253	P08253;P08253-2;P08253-3				5.82708e+06
P08294	P08294				5.9003e+07
P08493;P08493-2	P08493;P08493-2				4.02726e+06
P08571	P08571				3.2846e+07
P08572	P08572				1.06724e+06
P08581;P08581-2	P08581;P08581-2				236127
P08582	P08582;P08582-2				894254
P08603	P08603				3.68791e+07
P08637	P08637				1.74492e+06
P08670	P08670				649468
P08697	P08697;P08697-2				6.09342e+07
P08758	P08758				800649
P08779	P08779				2.86311e+06
P08949;P08949-2	P08949;P08949-2				222608
P09104;P09104-2	P09104;P09104-2				1.59082e+06
P09172	P09172				143846
P09211	P09211				1.75505e+06
P09382	P09382				4.27057e+06
P09417;P09417-2	P09417;P09417-2				3.22076e+06
P09486	P09486				2.75771e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				163732
P09603	P09603				8.37284e+06
P09619	P09619;P09619-2				1.60067e+06
P09622;P09622-2;P09622-3	P09622;P09622-2;P09622-3				1.32951e+06
P09668	P09668				6.06802e+06
P09871	P09871				4.52262e+07
P09936	P09936				555619
P09958	P09958				135866
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				29206.8
P09972	P09972				1.04395e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				9.03831e+06
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.52332e+07
P0C6S8	P0C6S8				350261
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				6.45028e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9				174748
P0DMQ5	P0DMQ5				4.88926e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.34464e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.99708e+08
P0DOX3	P0DOX3				9.61151e+06
P0DOX7	P01834;P0DOX7				6.53615e+08
P0DOX8	B9A064;P0DOX8				7.63494e+07
P0DOY3	P0DOY2;P0DOY3				1.0345e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.83253e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.18996e+06
P0DP58	P0DP58				2.03722e+07
P0DTE1	P0DTE1				755450
P10124	P10124				1.00905e+06
P10153	P10153				1.07188e+06
P10253	P10253				472751
P10321;P10321-2	P10321;P10321-2				879727
P10451-3	P10451-3				6.14794e+06
P10451-5	P10451;P10451-4;P10451-5				6.4933e+07
P10451;P10451-4	P10451;P10451-4				869618
P10586;P10586-2	P10586;P10586-2				3.80532e+06
P10599	P10599;P10599-2				3.57656e+06
P10619;P10619-2	P10619;P10619-2				64719.2
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				53807
P10643	P10643				2.29527e+07
P10644;P10644-2	P10644;P10644-2				105355
P10645	P10645				1.55696e+08
P10721;P10721-2	P10721;P10721-2				1.74204e+06
P10768	P10768				272843
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.42805e+09
P10915	P10915				115641
P11021	P11021				8.08941e+06
P11047	P11047				1.62075e+06
P11117;P11117-2	P11117;P11117-2				378313
P11142	P11142				1.73039e+06
P11226	P11226				744295
P11279	P11279;P11279-2				3.25275e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				620364
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.93573e+06
P11597	P11597;P11597-2				202045
P11684	P11684				494841
P11717	P11717				2.56057e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				347507
P12109	P12109				1.85787e+07
P12110	P12110;P12110-2;P12110-3				906513
P12111	P12111;P12111-2;P12111-4				4.38972e+06
P12111-4	P12111-4				122774
P12259	P12259				2.75892e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				46670.3
P12273	P12273				350522
P12277	P12277				388796
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.08775e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.10447e+06
P12532;P12532-2	P12532;P17540;P12532-2				36066.9
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				576041
P12830;P12830-2	P12830;P12830-2				747813
P12955;P12955-2	P12955;P12955-2				1.09894e+06
P13385;P51864	P13385;P51864				348166
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				4.09585e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				692203
P13521	P13521				4.1288e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				5.922e+07
P13591-3	P13591-1;P13591-3;P13591-4				5.54718e+06
P13598	P13598				750685
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				6.36332e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				130595
P13645	P13645				1.61943e+07
P13647	P02538;P04259;P13647;P48668				1.71042e+06
P13667	P13667				102218
P13671	P13671				1.4105e+07
P13747	P13747				327715
P13796	P13796				1.49091e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				101871
P13987;P13987-2	P13987;P13987-2				1.43346e+07
P14136	P14136				920296
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				402966
P14151;P14151-2	P14151;P14151-2				2.47223e+06
P14174	P14174				4.29816e+06
P14207	P14207				813146
P14209;P14209-3	P14209;P14209-3				472702
P14314-2	P14314;P14314-2				2.34415e+06
P14384	P14384				294255
P14415	P14415				560729
P14543	P14543;P14543-2				3.87794e+06
P14550	P14550				105359
P14618-2	P14618;P14618-2;P14618-3				6.72234e+06
P14621	P14621				938916
P14625	P14625				1.52854e+06
P15086	P15085;P15086				468789
P15090	P15090				1.22816e+06
P15121	P15121				373800
P15144	P15144				625253
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				2.51669e+06
P15169	P15169				1.46236e+06
P15289;P15289-2	P15289;P15289-2				473460
P15291;P15291-2	P15291;P15291-2				1.86163e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				378936
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				885571
P15531;P15531-2	P15531;P22392;P22392-2;P15531-2				716008
P15586;P15586-2	P15586;P15586-2				1.25787e+06
P15814	P15814				2.67385e+06
P15924	P15924;P15924-2;P15924-3				146247
P16035	P16035				7.7618e+06
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				2.27124e+07
P16083	P16083				713975
P16112;P16112-2	P16112;P16112-2;P16112-3				728406
P16152	P16152				494062
P16234;P16234-2;P16234-3	P16234;P16234-2;P16234-3				509969
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				3.37985e+06
P16870;P16870-2	P16870;P16870-2				2.19384e+07
P16930;P16930-2	P16930;P16930-2				156758
P16949	P16949;P16949-2				719982
P17050	P17050				55458.7
P17174	P17174;P17174-2				7.23503e+06
P17302	P17302				110615
P17405;P17405-4	P17405;P17405-4				703563
P17600;P17600-2	P17600;P17600-2				635811
P17677;P17677-2	P17677;P17677-2				1.68789e+06
P17813;P17813-2	P17813;P17813-2				106142
P17900	P17900				3.97619e+07
P17931	P17931				709480
P17936;P17936-2	P17936;P17936-2				1.74782e+06
P18065	P18065				4.81927e+07
P18075	P18075				36314.5
P18206;P18206-2	P18206;P18206-2				338211
P18428	P18428				3.96571e+06
P18669	P15259;P18669				1.24867e+06
P18850	P18850				361208
