Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F9_CSF_420.mzML
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				2.52018e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				2.98731e+06
O60476	O60476				1.49145e+06
O60477;O60477-3	O60477;O60477-3				145301
O60512	O60512				1.31688e+06
O60565	O60565				358625
O60568	O60568				6.21216e+06
O60613	O60613				965319
O60741	O60741				289943
O60814;P57053;P58876;P62807;Q5QNW6;Q5QNW6-2;Q93079;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				7.04804e+06
O60883	O60883				1.00951e+08
O60888-3	O60888;O60888-2;O60888-3				2.48279e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				100875
O60939	O60939				2.72158e+06
O75051;O75051-2	O75051;O75051-2				649515
O75063	O75063				818556
O75071	O75071				2.51965e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				5.10092e+06
O75078	O75078;O75078-2				2.13774e+06
O75083;O75083-3	O75083;O75083-3				868393
O75084;Q14332	O75084;Q14332				197131
O75144;O75144-2	O75144;O75144-2;O75144-3				7.32253e+06
O75173;O75173-2	O75173;O75173-2				7.53883e+06
O75223	O75223				195054
O75326	O75326;O75326-2				2.02301e+07
O75339	O75339				473031
O75347;O75347-2	O75347;O75347-2				1.15676e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				283242
O75363-2	O75363;O75363-2				198126
O75368	O75368				1.44558e+06
O75493	O75493				2.93965e+06
O75503	O75503				3.00375e+06
O75509	O75509				9.7473e+06
O75594	O75594				375318
O75629	O75629				914761
O75636;O75636-2	O75636;O75636-2				450253
O75711	O75711				1.16925e+08
O75752	O75752				3.50147e+06
O75781;O75781-2	O75781;O75781-2				2.15053e+06
O75787;O75787-2	O75787;O75787-2				6.52462e+06
O75828	O75828				717678
O75874	O75874				772349
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				9.27858e+06
O75884;O75884-2	O75884;O75884-2				4.68763e+06
O75973	O75973				440723
O75976	O75976				1.02282e+06
O76061	O76061				3.0914e+06
O76070	O76070				836632
O94760	O94760				4.18749e+06
O94766	O94766;Q9NPZ5				508761
O94769	O94769;O94769-2				7.03047e+06
O94772;O94772-2	O94772;O94772-2				4.64771e+07
O94779;O94779-2	O94779;O94779-2				385752
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.19104e+07
O94898	O94898				299675
O94910	O94910;O94910-2				5.75605e+06
O94919	O94919				2.47043e+07
O94923	O94923				101436
O94933	O94933				597703
O94973;O94973-2	O94973;O94973-2				161493
O94985	O94985				1.69961e+06
O94985-2	O94985;O94985-2				1.62543e+08
O94991	O94991;O94991-2				3.15926e+06
O95084;O95084-2	O95084;O95084-2				1.10387e+06
O95157	O95157				502386
O95158	O95158				8.25059e+06
O95159	O95159				795159
O95185;O95185-2	O95185;O95185-2				1.35067e+06
O95196;O95196-2	O95196;O95196-2				7.24121e+06
O95206;O95206-2	O95206;O95206-2				2.21965e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				1.22408e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				394501
O95336	O95336				787283
O95390	O95390				1.4867e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.39924e+06
O95445	O95445;O95445-2				3.61805e+06
O95450;O95450-2	O95450;O95450-2				1.15206e+06
O95461;O95461-2	O95461;O95461-2				243324
O95467	O95467				963121
O95477	O95477				3.17098e+06
O95479;O95479-2	O95479;O95479-2				605501
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				357613
O95497	O95497				467531
O95502	O95502				1.09794e+08
O95633;O95633-2	O95633;O95633-2				1.46159e+06
O95865	O95865				394318
O95897	O95897				1.59013e+06
O95967	O95967				4.73886e+06
O95970;O95970-3	O95970;O95970-3				310671
O95980	O95980				1.16145e+07
O95998	O95998;O95998-4				3.92947e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				3.38701e+06
P00352	P00352				309766
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				985924
P00441	P00441				2.1439e+08
P00450	P00450				2.46745e+08
P00488	P00488				1.40871e+06
P00492	P00492				1.1511e+06
P00505	P00505;P00505-2				2.76125e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.57155e+06
P00558	P00558;P00558-2				2.6596e+06
P00568	P00568				577294
P00734	P00734				8.12249e+07
P00736	P00736				6.56006e+07
P00738	P00738;P00738-2				4.51184e+08
P00739	P00739;P00739-2				2.81852e+08
P00740;P00740-2	P00740;P00740-2				5.16847e+06
P00742	P00742				8.19479e+06
P00746	P00746				8.44964e+06
P00747	P00747				5.1902e+07
P00748	P00748				4.3407e+07
P00751	P00751;P00751-2				2.14927e+08
P00915	P00915				772920
P00966	P00966				1.16306e+06
P00995	P00995				810935
P01008	P01008				5.78576e+08
P01009	P01009;P01009-2;P01009-3				7.04698e+09
P01011	P01011				3.71273e+09
P01019	P01019				4.53992e+08
P01023	P01023				3.5567e+08
P01024	P01024				5.71592e+08
P01031	P01031				1.9958e+07
P01033	P01033				5.96111e+07
P01034	P01034				2.31475e+09
P01036;P01037	P01036;P01037				452567
P01040	P01040				3.70256e+06
P01042	P01042;P01042-2;P01042-3				1.65302e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.9434e+07
P01127;P01127-2	P01127;P01127-2				1.99892e+07
P01178	P01178				1.0404e+06
P01210	P01210				6.43561e+07
P01213	P01213				3.45401e+06
P01236	P01236				201660
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				741510
P01282;P01282-2	P01282;P01282-2				816417
P01303	P01303				8.43297e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.69791e+06
P01591	P01591				1.20534e+07
P01593;P01594	P01593;P01594				4.56087e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				4.42012e+07
P01599	P01599;A0A0C4DH72				6.89809e+06
P01601	P01601				1.65245e+06
P01602	P01602				7.81712e+06
P01619	P01619				5.80689e+08
P01700	P01700				4.72679e+07
P01701	P01701				1.61993e+07
P01703	P01703				4.52156e+06
P01705	P01705				2.85358e+06
P01706	P01706				6.27464e+06
P01709	P01706;P01709;P0DOX8				4.52416e+06
P01714	P01714				1.07258e+07
P01717	P01717				2.58327e+07
P01721	P01721				1.16731e+07
P01742	P01742				1.12858e+07
P01743	P01743				423114
P01772	P01768;P01772;P0DP02;P0DP03				2.09208e+07
P01780	P01780				7.29805e+07
P01814	P01814				1.9164e+06
P01817	P01817				8.27359e+06
P01833	P01833				1.36846e+06
P01834	P01834				2.8905e+07
P01859;P01859-1	P01859;P01859-1				8.01663e+08
P01860;P01860-1	P01860;P01860-1				1.94006e+08
P01861;P01861-1	P01861;P01861-1				4.47759e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.27592e+07
P01876;P01876-1	P01876;P01876-1				1.23097e+09
P01880;P01880-1	P01880;P01880-1				641350
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.97673e+06
P01903	P01903;P01906				810237
P01911	P01911;P04440				2.09549e+06
P02042	P02042				1.91699e+06
P02144	P02144				2.30554e+06
P02452	P02452				1.53549e+07
P02461	P02461;P02461-2				6.33398e+06
P02533	P02533				275352
P02538	P02538				2.8866e+06
P02647	P02647				1.76091e+09
P02649	P02649				3.78428e+09
P02652	P02652				3.40147e+08
P02654	P02654				4.11155e+07
P02655	P02655				4.76316e+06
P02656	P02656				2.8185e+07
P02671	P02671;P02671-2				8.90293e+07
P02675	P02675				4.19836e+07
P02679;P02679-2	P02679;P02679-2				5.61122e+07
P02741	P02741;P02741-2				1.02353e+08
P02743	P02743				7.9728e+06
P02745	P02745				6.20802e+07
P02746	P02746				1.13767e+08
P02747	P02747				1.83839e+08
P02748	P02748				4.34751e+07
P02749	P02749				7.58511e+07
P02750	P02750				4.68893e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.53449e+08
P02753	P02753				5.04304e+07
P02760	P02760				5.45846e+07
P02763	P02763				2.53123e+09
P02765	P02765				3.40542e+08
P02766	P02766				5.01443e+09
P02768	P02768				1.57412e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.31354e+08
P02786	P02786				1.00027e+06
P02787	P02787				6.1176e+09
P02788;P02788-2	P02788;P02788-2				2.09166e+06
P02790	P02790				2.74481e+09
P02792	P02792				1.14044e+06
P02794	P02794				2.21292e+06
P02810	P02810				806361
P03950	P03950				2.3115e+06
P03951	P03951;P03951-2				4.36554e+06
P03952	P03952				8.43413e+06
P04003	P04003				1.48823e+06
P04004	P04004				3.09538e+08
P04040	P04040				650472
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				918496
P04066	P04066				6.57688e+06
P04070;P04070-2	P04070;P04070-2				2.59267e+06
P04075	P04075;P04075-2				1.38558e+07
P04080	P04080				1.53759e+06
P04085;P04085-2	P04085;P04085-2				3.97293e+06
P04114	P04114				5.33021e+07
P04156	P04156				9.04672e+07
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				5.42487e+06
P04180	P04180				1.19177e+07
P04196	P04196				9.61031e+07
P04211	P04211				1.53423e+06
P04216	P04216				2.281e+08
P04217	P04217;P04217-2				3.40157e+08
P04217-2	P04217-2				5.33152e+06
P04264	P04259;P04264				1.0653e+07
P04271	P04271				315074
P04275	P04275				1.33481e+06
P04278;P04278-5	P04278;P04278-5				1.67875e+06
P04350;P07437;P68371	P04350;P07437;P68371				710970
P04406	P04406;P04406-2				8.82436e+06
P04430	P04430				3.64866e+06
P04439;P04439-2	P04439;P04439-2				654538
P04746-2	P04746;P04746-2				73458
P04792	P04792				1.76662e+06
P04908;P0C0S8;P20671;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1				6.78735e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				450222
P05026;P05026-2	P05026;P05026-2				945018
P05060	P05060				4.23614e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.75851e+08
P05090	P05090				1.50267e+09
P05107	P05107				19744.4
P05109	P05109				793331
P05121	P05121				294760
P05154	P05154				4.96271e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				3.78336e+08
P05156	P05156				4.86882e+07
P05160	P05160				657864
P05362	P05362				1.23436e+06
P05408;P05408-2	P05408;P05408-2				2.09619e+08
P05413	P05413				1.80767e+06
P05452	P05452				4.02455e+07
P05543	P05543				1.88226e+07
P05546	P05546				3.01656e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				820761
P05937	P05937;P05937-2				2.69454e+06
P05997	P05997				590532
P06276	P06276				2.97611e+06
P06280	P06280				308796
P06307	P06307				622026
P06310	P06310				1.50946e+08
P06312	P06312				6.2097e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.80793e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				3.94367e+08
P06396-2	P06396-2				899486
P06681	P06681;P06681-2;P06681-3				4.73817e+07
P06702	P06702				2.38057e+06
P06703	P06703				1.20199e+06
P06727	P06727				5.41559e+07
P06732	P06732				364858
P06733	P06733;P06733-2				8.24241e+06
P06744;P06744-2	P06744;P06744-2				2.55441e+06
P06865	P06865				6.55887e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.16124e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				7.2708e+06
P07148	P07148				897520
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.99689e+07
P07225	P07225				2.60074e+07
P07237	P07237				785800
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				178130
P07311	P07311				1.08708e+06
P07333	P07333;P07333-2				4.71808e+07
P07339	P07339				5.30659e+07
P07357	P07357				1.95039e+07
P07358	P07358				7.63281e+06
P07360	P07360				1.02058e+07
P07451	P07451				2.41493e+06
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				4.09916e+06
P07492	P07492				577143
P07492-2	P07492;P07492-2;P07492-3				549939
P07585	P07585				1.07384e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.24247e+07
P07686	P07686				4.10911e+06
P07711	P07711;P07711-3				8.19889e+06
P07737	P07737				2.23019e+06
P07858	P07858				1.90162e+07
P07900;P07900-2	P07900;P07900-2				1.00955e+06
P07942	P07942				4.5202e+06
P07988	P07988				30549.2
P07996	P07996;P07996-2				2.11899e+06
P07998	P07998				1.50343e+07
P08123	P08123				1.19871e+07
P08133;P08133-2	P08133;P08133-2				165532
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.30688e+07
P08185	P08185				9.39089e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.65e+06
P08238	P07900;P08238;P07900-2				1.01531e+06
P08253	P08253;P08253-2;P08253-3				1.00427e+07
P08294	P08294				6.39961e+07
P08493-2	P08493;P08493-2				2.06435e+07
P08571	P08571				1.12036e+08
P08572	P08572				5.04091e+06
P08581;P08581-2	P08581;P08581-2				750516
P08582	P08582;P08582-2				754644
P08603	P08603				1.01438e+08
P08637	P08637				3.47174e+06
P08670	P08670;P17661				1.73754e+06
P08697	P08697;P08697-2				2.31311e+08
P08758	P08758				727975
P08779	P02533;P08727;P08779;P19012;Q04695;P19012-2				887681
P09093	P08861;P09093				7.573e+06
P09104	P09104;P09104-2				4.63216e+06
P09172	P09172				246002
P09211	P09211				2.31547e+06
P09382	P09382				5.15162e+06
P09417;P09417-2	P09417;P09417-2				2.5134e+06
P09455	P09455;P09455-2;P09455-3				195728
P09486	P09486				5.17811e+07
P09603	P09603				2.73321e+07
P09619	P09619;P09619-2				3.09601e+06
P09622	P09622;P09622-2				1.60484e+06
P09668	P09668				1.73378e+07
P09871	P09871				6.2232e+07
P09936	P09936				1.94935e+06
P09958	P09958				606949
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				2.86174e+06
P09972	P04075;P05062;P09972;P04075-2				1.10759e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				8.63361e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.00121e+08
P0C6S8	P0C6S8				1.28334e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				8.82224e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				785313
P0DJI8	P0DJI8				5.30671e+07
P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.15703e+08
P0DMQ5	P0DMQ5				1.39058e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.32351e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.33231e+08
P0DOX3	P0DOX3				1.69048e+07
P0DOX5	P0DOX5				4.16989e+09
P0DOX7	P01834;P0DOX7				1.70625e+08
P0DOX8	B9A064;P0DOX8				3.38394e+08
P0DOY3	P0DOY2;P0DOY3				9.21569e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.68281e+06
P0DP58	P0DP58				7.99444e+07
P0DTE1	P0DTE1				2.23443e+06
P0DTE2	P0DTE2				389937
P10124	P10124				4.70314e+06
P10153	P10153				1.22305e+07
P10253	P10253				1.27282e+06
P10321	P01889;P10321				3.69915e+06
P10412;P16402;P16403	P10412;P16402;P16403				2.59118e+06
P10451-3	P10451-3				2.70084e+07
P10451-5	P10451;P10451-4;P10451-5				1.31006e+08
P10451;P10451-4	P10451;P10451-4				1.37768e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				5.40968e+06
P10599	P10599;P10599-2				7.39954e+06
P10619;P10619-2	P10619;P10619-2				198805
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				563733
P10643	P10643				5.72034e+07
P10644;P10644-2	P10644;P10644-2				210713
P10645	P10645				4.45084e+08
P10721;P10721-2	P10721;P10721-2				1.53626e+06
P10745	P10745				458222
P10768	P10768				919051
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.02089e+09
P10915	P10915				297415
P11021	P11021				7.92614e+06
P11047	P11047				8.92053e+06
P11117	P11117				1.27307e+06
P11142	P11142				5.4383e+06
P11226	P11226				1.75404e+06
P11279	P11279;P11279-2				9.04607e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.8487e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				9.0261e+06
P11464-4	P11464-4				6.5543e+06
P11597;P11597-2	P11597;P11597-2				639054
P11717	P11717				3.17486e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				169524
P12109	P12109				2.30503e+07
P12110	P12110;P12110-2;P12110-3				2.5784e+06
P12111	P12111;P12111-2;P12111-4				5.17039e+06
P12111-4	P12111-4				563650
P12259	P12259				1.03459e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.87582e+06
P12273	P12273				1.46724e+06
P12277	P12277				1.86643e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.52344e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.54225e+06
P12821;P12821-2	P12821;P12821-2				1.14576e+06
P12830;P12830-2	P12830;P12830-2				1.15041e+06
P12955	P12955;P12955-3				1.00554e+06
P13284	P13284				1.51119e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.58597e+07
P13489	P13489				262826
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.90727e+06
