Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A6_82545313.mzML
Q15113	Q15113				5.57388e+07
Q15121;Q15121-2	Q15121;Q15121-2				70785.3
Q15149;Q15149-2;Q15149-3;Q15149-4;Q15149-5;Q15149-6;Q15149-7;Q15149-8;Q15149-9	Q15149;Q15149-2;Q15149-3;Q15149-4;Q15149-5;Q15149-6;Q15149-7;Q15149-8;Q15149-9				1.99624e+06
Q15165;Q15165-1;Q15165-3	Q15165;Q15165-1;Q15165-3				456840
Q15166	Q15166				5.38411e+06
Q15223;Q15223-2;Q15223-3	Q15223;Q15223-2;Q15223-3				1.73062e+07
Q15256	Q15256;Q15256-5				3.74732e+06
Q15262;Q15262-2;Q15262-3;Q15262-4	Q15262;Q15262-2;Q15262-3;Q15262-4				3.30859e+06
Q15293;Q15293-2	Q15293;Q15293-2				2.74692e+06
Q15303;Q15303-2;Q15303-3;Q15303-4	Q15303;Q15303-2;Q15303-3;Q15303-4				1.83304e+06
Q15375;Q15375-2;Q15375-4	Q15375;Q15375-2;Q15375-4				3.26635e+06
Q15435;Q15435-2	Q15435;Q15435-2;Q15435-3;Q15435-4;Q15435-5				156750
Q15459;Q15459-2	Q15459;Q15459-2				2.05492e+06
Q15465	Q15465				2.28605e+06
Q15493;Q15493-2	Q15493;Q15493-2				188060
Q15582	Q15582				4.6047e+07
Q15768	Q15768				2.01501e+06
Q15782;Q15782-6	Q15782;Q15782-6				7.93379e+06
Q15818	Q15818				3.34145e+07
Q15828	Q15828				1.44272e+06
Q15846	Q15846				1.51066e+06
Q15848	Q15848				1.62545e+06
Q15904	Q15904				5.21077e+07
Q16143	Q16143				665588
Q16270	Q16270;Q16270-2				2.7091e+08
Q16288;Q16288-2;Q16288-3;Q16288-4;Q16288-5	Q16288;Q16288-2;Q16288-3;Q16288-4;Q16288-5				7.69681e+06
Q16363;Q16363-2	Q16363;Q16363-2				920629
Q16531	Q16531				1.94834e+06
Q16555;Q16555-2	Q16555;Q16555-2				576197
Q16568	Q16568				4.83409e+06
Q16581	Q16581				2.75429e+06
Q16610;Q16610-4	Q16610;Q16610-2;Q16610-4				4.06851e+07
