Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C10_79069292.mzML
O75347;O75347-2	O75347;O75347-2				3.14763e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.34495e+06
O75363-2	O75363-2				367524
O75368	O75368				3.37378e+06
O75467;Q6AW86	O75467;Q6AW86				4.87457e+06
O75493	O75493				1.07613e+07
O75503	O75503				6.12146e+06
O75509	O75509				1.94527e+07
O75629	O75629				1.05981e+06
O75636;O75636-2	O75636;O75636-2				4.28628e+06
O75711	O75711				5.91537e+08
O75752	O75752				1.02268e+07
O75781;O75781-2	O75781;O75781-2				4.42407e+06
O75787;O75787-2	O75787;O75787-2				4.68577e+07
O75874	O75874				1.73808e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.05299e+07
O75973	O75973				1.19398e+06
O75976	O75976				3.50401e+06
O76061	O76061				1.08711e+07
O76070	O76070;Q16143				416435
O94760	O94760				1.94568e+07
O94766	O94766;Q9NPZ5				2.84444e+06
O94769	O94769;O94769-2				2.34213e+07
O94772;O94772-2	O94772;O94772-2				1.32041e+08
O94779;O94779-2	O94779;O94779-2				1.37333e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				7.911e+07
O94898	O94898				1.52367e+06
O94910;O94910-2	O94910;O94910-2				2.26064e+07
O94919	O94919				7.84532e+07
O94933	O94933				1.41933e+06
O94973;O94973-2	O94973;O94973-2				741184
O94985	O94985				1.72287e+06
O94985-2	O94985;O94985-2				2.58512e+08
O94991	O94991;O94991-2				1.35796e+07
O95084;O95084-2	O95084;O95084-2				3.56035e+06
O95157	O95157				1.84455e+06
O95158	O95158				2.59319e+07
O95159	O95159				1.76138e+06
O95185;O95185-2	O95185;O95185-2				6.10462e+06
O95196;O95196-2	O95196;O95196-2				1.08352e+07
O95206;O95206-2	O95206;O95206-2				5.18398e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				5.26099e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				2.01853e+06
O95336	O95336				3.6582e+06
O95390	O95390				8.37168e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				1.2734e+07
O95445	O95445;O95445-2				1.92206e+07
O95445-2	O95445-2				1.03556e+06
O95450;O95450-2	O95450;O95450-2				4.35851e+06
O95461;O95461-2	O95461;O95461-2				1.09201e+06
O95467	O95467				5.3388e+06
O95477	O95477				3.40121e+06
O95479;O95479-2	O95479;O95479-2				2.32204e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.17397e+06
O95497	O95497				7.00207e+06
O95502	O95502				1.57767e+08
O95633;O95633-2	O95633;O95633-2				5.77242e+06
O95865	O95865				1.0677e+06
O95881	O95881				614128
O95897	O95897				1.95221e+06
O95967	O95967				1.62633e+07
O95980	O95980				2.90733e+07
O95998	O95998				1.12565e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				2.38605e+07
P00352	P00352				1.19487e+06
