Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A1_81776353_repeat2.mzML
Q15582	Q15582				5.74505e+07
Q15768	Q15768				4.73873e+06
Q15782;Q15782-5;Q15782-6	Q15782;Q15782-5;Q15782-6				4.74559e+06
Q15818	Q15818				1.48832e+08
Q15819	Q13404;Q15819;Q13404-1;Q13404-2;Q13404-7;Q13404-8				5.02392e+06
Q15828	Q15828				5.68141e+06
Q15846	Q15846				680600
Q15847	Q15847				1.83527e+06
Q15848	Q15848				6.35315e+06
Q15904	Q15904				2.50536e+08
Q16143	Q16143				2.45459e+06
Q16270	Q16270;Q16270-2				2.29592e+08
Q16288;Q16288-2;Q16288-3;Q16288-4;Q16288-5	Q16288;Q16288-2;Q16288-3;Q16288-4;Q16288-5				1.66146e+07
Q16363;Q16363-2	Q16363;Q16363-2				2.94889e+06
Q16394	Q16394				1.2641e+06
Q16531	Q16531				4.21753e+06
Q16555;Q16555-2	Q16555;Q16555-2				5.2361e+06
Q16568	Q16568				6.85045e+06
Q16581	Q16581				6.80293e+06
Q16610;Q16610-4	Q16610;Q16610-2;Q16610-3;Q16610-4				1.02217e+08
Q16620;Q16620-2;Q16620-3;Q16620-4;Q16620-5;Q16620-6	Q16620;Q16620-2;Q16620-3;Q16620-4;Q16620-5;Q16620-6				9.97341e+06
Q16623;Q16623-2;Q16623-3	Q16623;Q16623-2;Q16623-3				697596
Q16627;Q16627-2	Q16627;Q16627-2				3.46291e+06
Q16651	Q16651;Q16651-2				1.19187e+06
Q16653;Q16653-10;Q16653-11;Q16653-13;Q16653-2;Q16653-3;Q16653-5;Q16653-6;Q16653-7;Q16653-8;Q16653-9	Q16653;Q16653-10;Q16653-11;Q16653-13;Q16653-2;Q16653-3;Q16653-5;Q16653-6;Q16653-7;Q16653-8;Q16653-9				2.12733e+07
Q16658	Q16658				2.89108e+06
Q16674	Q16674				1.37685e+07
Q16706	Q16706				1.57276e+07
Q16769	Q16769				5.0482e+07
Q16775;Q16775-2	Q16775;Q16775-2				2.92776e+06
Q16799	Q16799				1.57893e+06
Q16849	Q16849;Q16849-3;Q16849-2				5.94851e+07
Q16853;Q16853-2	Q16853;Q16853-2				2.28482e+06
Q16880	Q16880				1.44855e+07
Q16881;Q16881-2;Q16881-3;Q16881-4;Q16881-5;Q16881-6;Q16881-7	Q16881;Q16881-4;Q16881-5;Q16881-2;Q16881-3;Q16881-6;Q16881-7				2.06575e+06
Q17RC7	Q17RC7				9.06618e+07
Q24JP5;Q24JP5-2	Q24JP5;Q24JP5-2;Q24JP5-3				4.67966e+07
Q2TAL6	Q2TAL6				3.03315e+06
Q2UY09	Q2UY09;Q2UY09-2;Q2UY09-3				3.22355e+06
Q3SYC2;Q3SYC2-2	Q3SYC2;Q3SYC2-2				2.02118e+06
Q495W5;Q495W5-2	Q495W5;Q495W5-2				6.21884e+06
Q496H8	Q496H8				515614
Q4G0P3	Q4G0P3;Q4G0P3-10;Q4G0P3-5;Q4G0P3-6;Q4G0P3-8				3.69367e+07
Q4G148;Q4G148-2	Q4G148;Q4G148-2				444929
Q4KWH8;Q4KWH8-3;Q4KWH8-4	Q4KWH8;Q4KWH8-3;Q4KWH8-4				8.4362e+06
Q504Y0;Q504Y0-2;Q504Y0-3;Q504Y0-4;Q504Y0-5	Q504Y0;Q504Y0-2;Q504Y0-3;Q504Y0-4;Q504Y0-5				408062
Q504Y2	Q504Y2				2.4564e+06
Q53EL9;Q53EL9-3	Q53EL9;Q53EL9-2;Q53EL9-3				1.79918e+09
Q53H76;Q53H76-2;Q53H76-3	Q53H76;Q53H76-2;Q53H76-3				1.67734e+06
Q53RD9;Q53RD9-2;Q53RD9-3;Q53RD9-4	Q53RD9;Q53RD9-2;Q53RD9-3;Q53RD9-4				2.24785e+07
Q562R1	Q562R1				5.24626e+07
Q58EX2;Q58EX2-2;Q58EX2-3;Q58EX2-4	Q58EX2;Q58EX2-2;Q58EX2-3;Q58EX2-4				261696
Q58FF6	Q58FF6				2.45173e+06
Q5BIV9	Q5BIV9				1.91603e+07
Q5BLP8;Q5BLP8-2;Q5BLP8-3	Q5BLP8;Q5BLP8-2;Q5BLP8-3				4.03952e+07
Q5D862	Q5D862				275582
Q5FWE3;Q5FWE3-3	Q5FWE3;Q5FWE3-3				2.51009e+07
Q5IJ48;Q5IJ48-2;Q5IJ48-3	Q5IJ48;Q5IJ48-2;Q5IJ48-3				1.25077e+07
Q5JRA6;Q5JRA6-2	Q5JRA6;Q5JRA6-2				2.5e+07
Q5JS37;Q5JS37-2	Q5JS37;Q5JS37-2				1.14405e+06
Q5JZY3;Q5JZY3-2;Q5JZY3-3	Q5JZY3;Q5JZY3-2;Q5JZY3-3				1.37743e+07
Q5KU26	Q5KU26				1.40229e+08
Q5R3F8	Q5R3F8				2.57689e+06
Q5SGD2;Q5SGD2-2;Q5SGD2-3	Q5SGD2;Q5SGD2-2;Q5SGD2-3				1.22608e+06
Q5SRI9	Q5SRI9				2.82393e+06
Q5SZI1	Q5SZI1				1.75654e+06
Q5SZK8	Q5SZK8;Q5SZK8-2				2.61759e+06
Q5T848	Q5T848				1.11671e+07
Q5T9L3;Q5T9L3-2	Q5T9L3;Q5T9L3-2				9.6979e+06
Q5UCC4;Q5UCC4-2	Q5UCC4;Q5UCC4-2				653320
Q5VSG8	Q5VSG8				9.43602e+06
