Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D9_82885545_repeat.mzML
P01709	P01706;P01709;P0DOX8				2.14036e+07
P01714	P01714				7.54318e+06
P01715	P01715				1.38691e+06
P01717	P01717				4.4828e+07
P01721	P01721				850882
P01742	P01742				7.24066e+06
P01743	P01743				98642.1
P01768;P0DP02;P0DP03	P01768;P0DP02;P0DP03				2.95681e+06
P01772	P01768;P01772;P0DP02;P0DP03				6.19494e+07
P01780	P01780				4.5103e+07
P01814	P01814				6.88136e+06
P01817	P01817				1.12769e+07
P01833	P01833				2.71281e+06
P01834	P01834				2.46614e+07
P01859;P01859-1	P01859;P01859-1				1.58742e+09
P01860;P01860-1	P01860;P01860-1				1.12851e+08
P01861;P01861-1	P01861;P01861-1				1.43022e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.05313e+08
P01876;P01876-1	P01876;P01876-1				3.61257e+08
P01889	P01889;P04439;P04439-2				8.99964e+06
P01903	P01903;P01906				3.00927e+06
P01911	P01911				4.94133e+06
P02144	P02144				1.39702e+06
P02452	P02452				6.40011e+07
P02461	P02461;P02461-2				1.08118e+07
P02511	P02511				4.52724e+06
P02647	P02647				4.54203e+09
P02649	P02649				5.22934e+09
P02652	P02652				6.66579e+08
P02654	P02654				1.37411e+08
P02655	P02655				1.22631e+07
P02656	P02656				8.60768e+07
P02671	P02671;P02671-2				2.73915e+08
P02675	P02675				4.75361e+08
P02679;P02679-2	P02679;P02679-2				1.28059e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				3.04207e+06
P02741	P02741				5.84561e+06
P02743	P02743				1.14081e+07
P02745	P02745				3.00805e+08
P02746	P02746				3.23596e+08
P02747	P02747				3.95969e+08
P02748	P02748				8.27852e+07
P02749	P02749				2.02738e+08
P02750	P02750				2.04715e+08
P02751-11	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.98879e+08
P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9	P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.34565e+08
P02753	P02753				5.88379e+07
P02760	P02760				7.99441e+07
P02763	P02763				1.71591e+09
P02765	P02765				1.00212e+09
P02766	P02766				4.23737e+09
P02768	P02768				2.36028e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.82761e+08
P02776;P10720	P02776;P10720				1.44894e+06
P02786	P02786				3.90635e+06
P02787	P02787				9.34682e+09
P02788;P02788-2	P02788;P02788-2				1.90922e+07
P02790	P02790				1.67383e+09
P02792	P02792				2.0746e+06
P02794	P02794				3.88585e+06
P02810	P02810				1.67129e+06
P03950	P03950				7.64214e+06
P03951;P03951-2	P03951;P03951-2				1.34668e+07
P03952	P03952				2.71172e+07
P04003	P04003				8.88728e+06
P04004	P04004				6.69222e+08
P04040	P04040				840727
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				6.53726e+06
P04066	P04066				8.07152e+06
