Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A7_CSF_531-12_column_clog_repeat.mzML
P01601	P01601				8.35074e+06
P01602	P01602				5.21042e+06
P01619	P01619				4.15221e+08
P01700	P01700				6.20674e+07
P01701	P01701				4.9771e+07
P01705	P01704;P01705				4.04336e+06
P01706	P01706				2.91556e+06
P01709	P01706;P01709;P0DOX8				9.48306e+06
P01714	P01714				6.07405e+06
P01717	P01717				4.53181e+07
P01721	P01721				2.20332e+06
P01742	P01742				6.41791e+06
P01743	P01743				299433
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.16462e+07
P01780	P01780				6.89778e+07
P01814	P01814				2.67765e+06
P01817	P01817				1.19018e+07
P01833	P01833				1.77075e+06
P01834	P01834				3.72215e+07
P01859;P01859-1	P01859;P01859-1				7.85648e+08
P01860;P01860-1	P01860;P01860-1				7.88781e+07
P01861;P01861-1	P01861;P01861-1				4.30376e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				4.57182e+07
P01876;P01876-1	P01876;P01876-1				3.56562e+08
P01903	P01903;P01906				2.99837e+06
P01911	P01911				2.25728e+06
P02042	P02042				3.02915e+06
P02144	P02144				2.25562e+06
P02452	P02452				3.73382e+07
P02461	P02461;P02461-2				9.35406e+06
P02462	P02462				171546
P02533	P02533				5.89791e+06
P02538	O95678;P02538;P48668				1.34644e+07
P02647	P02647				3.61058e+09
P02649	P02649				3.9318e+09
P02652	P02652				7.38469e+08
P02654	P02654				1.24798e+08
P02655	P02655				1.13357e+07
P02656	P02656				4.05105e+07
P02671	P02671;P02671-2				2.11446e+08
P02675	P02675				2.07837e+08
P02679;P02679-2	P02679;P02679-2				1.05743e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				255897
P02741	P02741				332698
P02743	P02743				1.16352e+07
P02745	P02745				9.92002e+07
P02746	P02746				2.4782e+08
P02747	P02747				2.23886e+08
P02748	P02748				3.40278e+07
P02749	P02749				2.00736e+08
P02750	P02750				1.15335e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.08615e+08
P02753	P02753				1.1503e+08
P02760	P02760				9.47321e+07
P02763	P02763				1.43382e+09
P02765	P02765				5.73326e+08
P02766	P02766				3.85378e+09
P02768	P02768				1.64542e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				8.02205e+08
P02776;P10720	P02776;P10720				807654
P02786	P02786				896742
P02787	P02787				5.90551e+09
P02788;P02788-2	P02788;P02788-2				2.55134e+06
P02790	P02790				3.04155e+09
P02792	P02792				2.95338e+06
P02794	P02794				3.29432e+06
P02810	P02810				406944
P03950	P03950				4.55175e+06
P03951	P03951;P03951-2				5.655e+06
P03952	P03952				1.39125e+07
P04003	P04003				3.31028e+06
P04004	P04004				4.06629e+08
P04040	P04040				1.81612e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				4.37861e+06
P04066	P04066				1.00348e+07
P04070;P04070-2	P04070;P04070-2				4.63492e+06
P04075	P04075;P04075-2				2.0792e+07
P04080	P04080				2.97412e+06
P04085;P04085-2	P04085;P04085-2				5.22753e+06
P04114	P04114				4.48826e+07
P04156	P04156				3.67694e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				7.90881e+06
P04180	P04180				4.44248e+07
P04196	P04196				1.6729e+08
P04211	P04211;A0A075B6I9				2.47568e+07
P04216	P04216				2.66697e+08
P04217	P04217;P04217-2				2.39054e+08
P04217-2	P04217-2				5.26814e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				818062
P04259	P04259;P48668				1.4613e+07
P04264	P04259;P04264				1.26155e+08
P04271	P04271				1.08244e+06
P04275	P04275				1.90052e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				7.06884e+06
P04350;P07437;P68371	P04350;P07437;P68371				293411
P04406	P04406;P04406-2				2.47629e+07
P04439;P04439-2	P01893;P04439;P04439-2				5.52873e+06
P04746-2	P04746;P04746-2				211894
P04792	P04792				1.2912e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				792382
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				590380
P05026;P05026-2	P05026;P05026-2				1.08908e+06
P05060	P05060				5.02349e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.22266e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				745671
P05090	P05090				1.96913e+09
P05107	P05107				45394.4
P05109	P05109				725920
P05121	P05121				1.66072e+06
P05154	P05154				2.38838e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				4.33338e+08
P05156	P05156				1.99141e+07
P05160	P05160				1.67818e+06
P05362	P05362				2.79507e+06
P05408;P05408-2	P05408;P05408-2				2.16525e+08
P05413	P05413				3.45191e+06
P05451	P05451;P48304				841295
P05452	P05452				1.48894e+08
P05543	P05543				5.2365e+07
P05546	P05546				8.11671e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.09472e+06
P05937	P05937;P05937-2				4.79549e+06
P05997	P05997				601024
P06276	P06276				5.93818e+06
P06280	P06280				646116
P06307	P06307				6.84146e+06
P06310	P06310				6.90706e+07
P06312	P06312				1.41193e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				1.97061e+09
P06396-2	P06396-2				1.66981e+06
P06681	P06681;P06681-2;P06681-3				3.87918e+07
P06702	P06702				1.25697e+06
P06703	P06703				4.12958e+06
P06727	P06727				2.73883e+08
P06732	P06732				431164
P06733	P06733;P06733-2				5.78868e+06
P06744;P06744-2	P06744;P06744-2				4.31665e+06
P06865	P06865				9.79645e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.50271e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.46274e+07
P07148	P07148				593893
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.73341e+07
P07225	P07225				9.65085e+07
P07237	P07237				1.75644e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				1.90123e+06
P07311	P07311				2.29518e+06
P07333	P07333;P07333-2				4.53142e+07
P07339	P07339				1.33859e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				779220
P07357	P07357				1.84926e+07
P07358	P07358				1.62141e+07
P07359	P07359				370589
P07360	P07360				1.21085e+07
P07451	P07451				60787
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				5.83932e+06
P07492	P07492;P07492-2;P07492-3				783597
P07492-2	P07492-2				33594.8
P07585	P07585				2.85577e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.71207e+07
P07686	P07686				9.38104e+06
P07711	P07711;P07711-3				1.17591e+07
P07737	P07737				3.61954e+06
P07858	P07858				3.48892e+07
P07900;P07900-2	P07900;P08238;P07900-2				888203
P07942	P07942				4.85354e+06
P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.21716e+06
P07996	P07996;P07996-2				2.92517e+06
P07998	P07998				1.83992e+07
P08123	P08123				3.735e+07
P08133;P08133-2	P08133;P08133-2				301887
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.24776e+07
P08185	P08185				1.02657e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.78712e+06
P08236;P08236-3	P08236;P08236-2;P08236-3				784655
P08238	P08238				229956
P08253	P08253;P08253-2;P08253-3				2.37055e+07
P08294	P08294				1.40887e+08
P08476	P08476				190672
P08493-2	P08493;P08493-2				7.30913e+07
P08571	P08571				2.16049e+08
P08572	P08572				3.14871e+06
P08581;P08581-2	P08581;P08581-2				3.81799e+06
P08582	P08582				601970
P08603	P08603				1.13405e+08
P08637	P08637				5.11996e+06
P08670	P08670				2.09565e+06
P08697	P08697;P08697-2				1.96247e+08
P08758	P08758				2.18307e+06
P08779	P08779				3.41915e+07
P08949;P08949-2	P08949;P08949-2				53060.7
P09104	P09104;P09104-2				6.03478e+06
P09172	P09172				149941
P09211	P09211				3.47311e+06
P09382	P09382				1.82441e+07
P09417;P09417-2	P09417;P09417-2				1.00526e+07
P09455	P09455;P09455-2;P09455-3				481604
P09486	P09486				1.00136e+08
P09529	P09529				622160
P09603	P09603				2.19896e+07
P09619	P09619;P09619-2				3.23575e+06
P09622	P09622;P09622-2				3.68968e+06
P09668	P09668				1.94888e+07
P09871	P09871				8.30897e+07
P09936	P09936				3.82301e+06
P09958	P09958				1.29255e+06
