Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A6_CSF_1081-12.mzML
P01019	P01019				2.61447e+08
P01023	P01023				2.21058e+08
P01024	P01024				4.4954e+08
P01031	P01031				9.30615e+06
P01033	P01033				8.43488e+07
P01034	P01034				2.51013e+09
P01036;P01037	P01036;P01037				420566
P01040	P01040				8.17205e+06
P01042	P01042;P01042-2;P01042-3				4.57427e+07
P01042-2;P01042-3	P01042-2;P01042-3				1.08382e+07
P01127;P01127-2	P01127;P01127-2				2.34147e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				276558
P01178	P01178				1.58505e+06
P01210	P01210				8.22044e+07
P01213	P01213				5.69475e+06
P01236	P01236				935485
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				632019
P01282;P01282-2	P01282;P01282-2				1.11938e+06
P01303	P01303				6.51094e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				2.3296e+07
P01591	P01591				7.16494e+06
P01593;P01594	P01593;P01594				2.11927e+07
P01599	P01599				769884
P01601	P01601				4.65621e+06
P01602	P01602				3.60177e+06
P01619	P01619				2.48077e+08
P01700	P01700				4.88222e+07
P01701	P01701				1.80917e+07
P01703	P01703				601530
P01705	P01705				1.25001e+06
P01706	P01706				1.74314e+06
P01709	P01706;P01709;P0DOX8				4.64179e+06
P01714	P01714				3.87736e+06
P01717	P01717				3.3616e+07
P01721	P01721				3.47646e+06
P01742	P01742				3.38863e+06
P01743	P01743				502860
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				9.25516e+06
P01780	P01780				5.27051e+07
P01814	P01814				820174
P01817	P01817				2.77053e+06
P01833	P01833				1.13989e+06
P01834	P01834				1.21751e+08
P01859;P01859-1	P01859;P01859-1				6.25899e+08
P01860;P01860-1	P01860;P01860-1				3.85531e+07
P01861;P01861-1	P01861;P01861-1				6.79877e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.12229e+07
P01876;P01876-1	P01876;P01876-1				7.98763e+08
P01889	P01889;P13747				5.42559e+06
