Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01.mzML
P06681	P06681;P06681-2;P06681-3				1.41661e+07
P06702	P06702				3.43451e+06
P06727	P06727				1.85932e+08
P06733	P06733				3.16573e+06
P06744;P06744-2	P06744;P06744-2				1.08912e+06
P06865	P06865				6.82278e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.09785e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				4.67928e+06
P07148	P07148				408485
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.13308e+07
P07196	P07196				107240
P07225	P07225				3.32638e+07
P07237	P07237				614741
P07311	P07311				481036
P07333	P07333;P07333-2				2.00034e+07
P07339	P07339				7.15915e+07
P07357	P07357				1.4133e+07
P07358	P07358				2.15256e+07
P07359	P07359				986529
P07360	P07360				1.05501e+07
P07585	P07585				5.81394e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.75455e+07
P07686	P07686				2.46209e+06
P07711	P07711;P07711-3				8.79259e+06
P07737	P07737				1.60558e+06
P07858	P07858				1.22609e+07
P07900;P07900-2	P07900;P07900-2				487467
P07942	P07942				1.84525e+06
P07996	P07996;P07996-2				1.45639e+06
P07998	P07998				1.04958e+07
P08123	P08123				4.79565e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.93599e+06
P08185	P08185				5.44014e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.3067e+06
P08236;P08236-3	P08236;P08236-3				198677
P08238	P08238				817342
P08253	P08253;P08253-2;P08253-3				1.03944e+07
P08294	P08294				2.65606e+07
P08493;P08493-2	P08493;P08493-2				6.63718e+06
P08571	P08571				3.47227e+07
P08572	P08572				817239
P08581;P08581-2	P08581;P08581-2				149093
P08582	P08582				284333
P08603	P08603				9.97526e+07
P08637	O75015;P08637				4.2443e+06
P08670	P08670				1.18336e+06
P08697	P08697;P08697-2				2.45846e+08
P08758	P08758				1.34489e+06
P08949;P08949-2	P08949;P08949-2				129937
P09104	P09104;P09104-2				2.05382e+06
P09172	P09172				374779
P09211	P09211				3.6125e+06
P09382	P09382				6.9744e+06
P09417;P09417-2	P09417;P09417-2				3.63022e+06
P09486	P09486				1.873e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				299002
P09603	P09603				1.09618e+07
P09619	P09619;P09619-2				1.61279e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				319040
P09668	P09668				8.3831e+06
P09871	P09871				4.04444e+07
P09936	P09936				555450
P09958	P09958				298623
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				147822
P09972	P04075;P05062;P09972;P04075-2				1.07817e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				6.16883e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.33397e+08
P0C6S8	P0C6S8				765372
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				3.81073e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				392280
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				3.30481e+06
P0DMQ5	P0DMQ5				4.93942e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.61191e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				6.76129e+08
P0DOX3	P0DOX3				1.20777e+07
P0DOX5	P0DOX5				1.95777e+09
P0DOX7	P01834;P0DOX7				6.05222e+08
P0DOX8	B9A064;P0DOX8				2.14133e+08
P0DOY3	P0DOY2;P0DOY3				3.08138e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.8219e+06
P0DP58	P0DP58				4.37814e+07
P0DTE1	P0DTE1				1.39976e+06
P10124	P10124				1.32498e+06
P10153	P10153				905867
P10253	P10253				2.0085e+06
P10451-3	P10451-3				1.07819e+08
P10451-5	P10451;P10451-4;P10451-5				5.46038e+06
P10586;P10586-2	P10586;P10586-2				3.81991e+06
P10599	P10599;P10599-2				3.42331e+06
P10619;P10619-2	P10619;P10619-2				223268
P10636-2;P10636-6	P10636-6;P10636-2				226404
P10643	P10643				3.57134e+07
P10645	P10645				1.0789e+08
P10721;P10721-2	P10721;P10721-2				3.18998e+06
P10745	P10745				340249
P10768	P10768				443084
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.30194e+09
P11021	P11021				2.33608e+06
P11047	P11047				1.31622e+06
P11117	P11117				770971
P11142	P11142;P17066;P54652;P11142-2				2.00202e+06
P11226	P11226				429564
P11279	P11279;P11279-2				5.47366e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				402810
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.05477e+07
P11597	P11597;P11597-2				522486
P11684	P11684				1.57922e+06
P11717	P11717				960143
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				175468
P12109	P12109				2.77099e+07
P12110	P12110;P12110-2;P12110-3				1.51985e+06
P12111	P12111;P12111-2;P12111-4				7.09341e+06
P12111-4	P12111-4				438612
P12259	P12259				3.87598e+06
P12273	P12273				1.05111e+06
P12277	P12277				527764
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				4.89324e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.56369e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				69313.5
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				552079
P12830;P12830-2	P12830;P12830-2				1.02851e+06
P12955;P12955-2	P12955;P12955-2				2.83864e+06
P13284	P13284				3.48039e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.79532e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				877167
P13521	P13521				1.69096e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				8.94903e+07
P13591-3	P13591-1;P13591-3;P13591-4				2.23156e+07
P13598	P13598				886949
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				4.26767e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.13005e+06
P13645	P13645				1.74017e+07
P13646;P13646-3	P13646;P19012;Q99456;P13646-2;P13646-3;P19012-2				1.2372e+06
P13647	P02538;P04259;P13647;P48668				1.85674e+06
P13667	P13667				304944
P13671	P13671				1.75598e+07
P13747	P13747				812572
P13796	P13796;P13796-2				3.81079e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				195874
P13987;P13987-2	P13987;P13987-2				1.83262e+07
P14136	P14136				1.08317e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				443808
P14151;P14151-2	P14151;P14151-2				3.65775e+06
P14174	P14174				2.52823e+06
P14207	P14207				1.66032e+06
P14209;P14209-3	P14209;P14209-3				786543
P14314-2	P14314;P14314-2				2.9755e+06
P14324;P14324-2	P14324;P14324-2				133517
P14384	P14384				706505
P14415	P14415				753736
P14543	P14543;P14543-2				5.28972e+06
P14550	P14550				120197
P14618-2	P14618;P14618-2;P14618-3				5.9338e+06
P14618;P14618-3	P14618;P14618-3				183063
P14621	P14621				1.32103e+06
P14625	P14625;Q58FF3				2.38455e+06
P15086	P15085;P15086				426064
P15090	P15090				1.44409e+06
P15121	P15121				712581
P15144	P15144				840425
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				3.38982e+06
P15169	P15169				3.66327e+06
P15289;P15289-2	P15289;P15289-2				639061
P15291;P15291-2	P15291;P15291-2				2.62489e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				761380
P15531;P15531-2	P15531;P15531-2				165774
P15586;P15586-2	P15586;P15586-2				1.05734e+06
P15848;P15848-2	P15848;P15848-2				64007.8
P16035	P16035				9.61347e+06
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				5.83804e+07
P16083	P16083				766271
P16112;P16112-2;P16112-3	P16112;P16112-2;P16112-3				1.02794e+06
P16152	P16152;P16152-2				1.2271e+06
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				2.22593e+06
P16870;P16870-2	P16870;P16870-2				4.15586e+07
P16930;P16930-2	P16930;P16930-2				207277
P16949;P16949-2	P16949;P16949-2				1.92123e+06
P17050	P17050				134098
P17174	P17174;P17174-2				6.12774e+06
P17677;P17677-2	P17677;P17677-2				893609
P17813;P17813-2	P17813;P17813-2				145447
P17900	P17900				4.82102e+07
P17931	P17931				1.31534e+06
P17936;P17936-2	P17936;P17936-2				2.04889e+06
P18065	P18065				5.63601e+07
P18075	P18075				94945.2
P18206;P18206-2	P18206;P18206-2				337363
P18428	P18428				5.02791e+06
P18669	P18669;Q8N0Y7				1.31417e+06
