Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04.mzML
O00187;O00187-2	O00187;O00187-2				1.2306e+06
O00264	O00264;O00264-2				1.1741e+06
O00299	O00299				550808
O00339;O00339-2	O00339;O00339-2;O00339-3				642337
O00391	O00391;O00391-2				5.56338e+06
O00451	O00451;O00451-2;O00451-3				1.99094e+06
O00461	O00461				8.00984e+06
O00462	O00462				3.01351e+06
O00468-6	O00468-6;O00468-7				6.44544e+06
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				121159
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				334104
O00533	O00533				1.94804e+06
O00533-2	O00533;O00533-2				1.99164e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				396345
O00584	O00584				3.19441e+06
O00754;O00754-2	O00754;O00754-2				653873
O14498	O14498				3.03008e+07
O14514	O14514				958576
O14522;O14522-1	O14522;O14522-1				655380
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				132286
O14594	O14594				9.27272e+06
O14668;O14668-2	O14668;O14668-2				899409
O14672	O14672				2.94467e+06
O14745;O14745-2	O14745;O14745-2				141581
O14773	O14773				3.26624e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				3.37032e+06
O14791-2	O14791;O14791-2;O14791-3				4.80291e+06
O14793	O14793				928517
O14810	O14810;Q6PUV4				476388
O14917;O14917-2	O14917;O14917-2				2.6334e+06
O15031	O15031				2.67108e+07
O15041;O15041-2	O15041;O15041-2				210384
O15197;O15197-3	O15197;O15197-3				354232
O15204;O15204-2	O15204;O15204-2				642062
O15230	O15230				3.24527e+06
O15232;O15232-2	O15232;O15232-2				1.03605e+06
O15240	O15240				3.8081e+07
O15335	O15335				865715
O15354	O15354				4.30193e+06
O15389;Q08ET2	O15389;Q08ET2				3.3881e+06
O15394	O15394;O15394-2				1.45167e+07
O15400;O15400-2	O15400;O15400-2				314307
O15466;O15466-2	O15466;O15466-2				355363
O43155	O43155				217587
O43157	O43157;O43157-2;O43157-3				593708
O43173	O43173				428681
O43240	O43240				394882
O43278;O43278-2	O43278;O43278-2				789803
O43286	O43286				592207
O43291	O43291				1.95212e+06
O43300	O43300				729851
O43323	O43323				127976
O43405;O43405-2	O43405;O43405-2				3.58787e+06
O43491;O43491-4	O43491;O43491-2;O43491-3;O43491-4				30783
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.02382e+07
O43504	O43504				309251
O43505	O43505				3.16073e+08
O43508	O43508				273402
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				192278
O43529	O43529				2.69126e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				2.78317e+06
O43567	O43567				1.64815e+06
O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6	O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6				311924
O43736;O43736-2	O43736;O43736-2				632712
O43827	O43827				2.01946e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				237292
O43854;O43854-2	O43854;O43854-2				196670
O43866	O43866				943363
O43897;O43897-2	O43897;O43897-2				356461
O43909	O43909				192654
O43916	O43916				306128
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				5.23553e+06
O60242	O60242				503104
O60243	O60243				338928
O60245;O60245-2	O60245;O60245-2				1.56056e+06
O60279	O60279				5.01163e+06
O60294	O60294				2.04666e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				367326
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				316436
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.77264e+06
O60476	O60476				1.63572e+06
O60477;O60477-3	O60477;O60477-3				140234
O60512	O60512				319756
O60565	O60565				42547.5
O60568	O60568				773632
O60609;O60609-2	O60609;O60609-2				184614
O60613	O60613				239250
O60883	O60883				1.11498e+07
O60888-3	O60888;O60888-2;O60888-3				1.29269e+06
O60939	O60939				446768
O75019;O75019-2	O75019;O75019-2				193166
O75051;O75051-2	O75051;O75051-2				269038
O75063	O75063				685016
O75071	O75071				3.19326e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.75153e+06
O75078	O75078;O75078-2				1.76754e+06
O75083	O75083				722488
O75084;Q14332	O75084;Q14332				203151
O75144;O75144-2	O75144;O75144-2				2.6676e+06
O75173;O75173-2	O75173;O75173-2				2.43024e+06
O75223	O75223				226556
O75326	O75326;O75326-2				6.7493e+06
O75339	O75339				449322
O75340;O75340-2	O75340;O75340-2				13338.6
O75347;O75347-2	O75347;O75347-2				471432
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				288162
O75368	O75368				900071
O75487	O75487;O75487-2				303039
O75493	O75493				1.78718e+06
O75503	O75503				2.0525e+06
O75509	O75509				5.77114e+06
O75629	O75629				192188
O75636;O75636-2	O75636;O75636-2				154240
O75711	O75711				352022
O75752	O75752				1.24436e+06
O75781;O75781-2	O75781;O75781-2				751611
O75787;O75787-2	O75787;O75787-2				2.99355e+06
O75874	O75874				329109
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				3.94593e+06
O75973	O75973				419938
O75976	O75976				638136
O76031	O76031				914516
O76061	O76061				773330
O76070	O76070				36356
O94760	O94760;O94760-2				1.6448e+06
O94766;O94766-2	O94766;O94766-2				262262
O94769	O94769;O94769-2				1.00097e+07
O94772;O94772-2	O94772;O94772-2				1.38196e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				437926
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.32726e+06
O94856;O94856-11;O94856-13;O94856-6;O94856-7	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.0755e+07
O94910;O94910-2	O94910;O94910-2				1.65306e+06
O94919	O94919				1.13219e+07
O94933	O94933				448124
O94985	O94985				754676
O94985-2	O94985;O94985-2				9.92792e+07
O94991	O94991;O94991-2				1.34048e+06
O95157	O95157				1.03117e+06
O95158	O95158				5.56594e+06
O95159	O95159				330462
O95185;O95185-2	O95185;O95185-2				1.38582e+06
O95196;O95196-2	O95196;O95196-2				2.24815e+06
O95206;O95206-2	O95206;O95206-2				1.37165e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				301533
O95336	O95336				91338.4
O95390	O95390				678203
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.85722e+06
O95445	O95445;O95445-2				1.88238e+07
O95450;O95450-2	O95450;O95450-2				1.02035e+06
O95467	O95467				806278
O95477	O95477				919713
O95479;O95479-2	O95479;O95479-2				791899
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				164260
O95497	O95497				536678
O95502	O95502				4.84128e+07
O95633;O95633-2	O95633;O95633-2				278465
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				1.17774e+06
O95841	O95841				528354
O95865	O95865				927245
O95897	O95897				272178
O95967	O95967				2.30308e+06
O95970;O95970-3	O95970;O95970-3				142381
O95980	O95980				2.79614e+06
O95998	O95998				240517
P00338;P00338-3	P00338;P00338-3;P00338-4				1.84915e+06
P00352	P00352				232278
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				630324
P00441	P00441				5.1909e+07
P00450	P00450				1.04318e+08
P00488	P00488				322049
P00492	P00492				653038
P00505	P00505;P00505-2				7.57623e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				388093
P00558	P00558;P00558-2				684952
P00568	P00568				149875
P00734	P00734				2.20846e+07
P00736	P00736				3.97896e+07
P00738	P00738;P00738-2				1.20268e+08
P00739;P00739-2	P00739;P00739-2				2.70394e+06
P00740;P00740-2	P00740;P00740-2				628572
P00742	P00742				7.32473e+06
P00746	P00746				2.1042e+08
P00747	P00747				5.30191e+07
P00748	P00748				4.45569e+07
P00751	P00751;P00751-2				4.43483e+07
P00915	P00915				2.30969e+06
P01008	P01008				1.74659e+08
P01009	P01009;P01009-2;P01009-3				6.08164e+08
P01011	P01011				3.26734e+08
P01019	P01019				3.07918e+08
P01023	P01023				1.27131e+08
P01024	P01024				3.24998e+08
P01031	P01031				8.49749e+06
P01033	P01033				3.1167e+07
P01034	P01034				6.93171e+08
P01042	P01042;P01042-2;P01042-3				1.31404e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.1743e+07
P01127;P01127-2	P01127;P01127-2				1.56013e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				686633
P01210	P01210				2.83936e+07
P01213	P01213				1.58292e+06
P01236	P01236				157678
P01258;P01258-2;P06881	P01258;P06881;P01258-2				95286.6
P01282;P01282-2	P01282;P01282-2				359851
P01303	P01303				2.62589e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.27987e+07
P01591	P01591				6.01591e+06
P01593;P01594	P01593;P01594				4.18356e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				1.44697e+07
P01599	P01599;A0A0C4DH72				3.94106e+06
P01602	P01602				1.28565e+06
P01619	P01619				1.32657e+08
P01700	P01700				2.26846e+07
P01701	P01701				7.10711e+06
P01705	P01705				316529
P01709	P01706;P01709;P0DOX8				833329
P01714	P01714				1.59573e+06
P01717	P01717				1.17101e+07
P01721	P01721				6.58834e+06
P01742	P01742				967142
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				8.58551e+06
P01780	P01780				1.66345e+07
P01814	P01814				1.16033e+06
P01817	P01817				1.64182e+06
P01833	P01833				398643
P01834	P01834				1.6947e+08
P01859;P01859-1	P01859;P01859-1				8.97416e+07
P01860;P01860-1	P01860;P01860-1				2.72849e+07
P01861;P01861-1	P01861;P01861-1				1.58291e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.0126e+07
P01876;P01876-1	P01876;P01876-1				1.94957e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.78946e+06
P01903	P01903;P01906				442518
P01911	P01911				1.54586e+06
P02042	P02042				1.02521e+06
P02144	P02144				83868
P02452	P02452				1.06773e+07
P02461	P02461;P02461-2				1.95036e+06
P02462	P02462				973072
P02538;P04259;P48668	P02538;P04259;P48668				412197
P02647	P02647				5.17763e+08
P02649	P02649				2.0808e+09
P02652	P02652				1.67461e+08
P02654	P02654				3.73458e+07
P02655	P02655				3.2478e+06
P02656	P02656				1.63745e+07
P02671	P02671;P02671-2				4.86448e+07
P02675	P02675				1.50584e+08
P02679;P02679-2	P02679;P02679-2				4.86968e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				43765.2
P02741	P02741				90645.2
P02743	P02743				4.55177e+06
P02745	P02745				2.34136e+07
P02746	P02746				3.55867e+07
P02747	P02747				4.37577e+07
P02748	P02748				1.53666e+07
P02749	P02749				2.46907e+07
P02750	P02750				2.48529e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				8.19444e+07
P02753	P02753				5.08252e+07
P02760	P02760				6.9841e+07
P02763	P02763				8.0546e+08
P02765	P02765				1.15652e+08
P02766	P02766				2.82406e+09
P02768	P02768				3.79995e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.62311e+08
P02786	P02786				641894
P02787	P02787				1.13269e+09
P02788;P02788-2	P02788;P02788-2				1.52869e+06
P02790	P02790				6.36282e+08
P02792	P02792				1.67043e+06
P02794	P02794				2.08086e+06
P03950	P03950				902577
P03951	P03951;P03951-2				2.55756e+06
P03952	P03952				5.14747e+06
P04003	P04003				636350
P04004	P04004				4.55461e+07
P04040	P04040				176661
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				988473
P04066	P04066				1.76808e+06
P04070;P04070-2	P04070;P04070-2				1.20413e+06
P04075	P04075;P04075-2				7.48172e+06
P04080	P04080				1.44815e+06
P04085;P04085-2	P04085;P04085-2				2.01309e+06
P04114	P04114				2.65017e+06
P04156	P04156				1.27682e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				3.03315e+06
P04180	P04180				7.61215e+06
P04196	P04196				5.13683e+07
P04216	P04216				7.62498e+07
P04217	P04217;P04217-2				2.10458e+08
P04217-2	P04217-2				671414
P04264	P04259;P04264				4.44616e+06
P04271	P04271				791079
P04275	P04275				931925
P04278	P04278;P04278-5				859755
P04350;P07437;P68371	P04350;P07437;P68371				44495.4
P04406	P04406;P04406-2				3.42381e+06
P04430	P04430				1.94391e+06
P04439;P04439-2	P04439;P04439-2				1.48476e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				120043
P04746;P19961	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				918191
P04792	P04792				156100
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				135695
P05026;P05026-2	P05026;P05026-2				209379
P05060	P05060				1.03123e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.47181e+07
P05090	P05090				7.39288e+08
P05107	P05107				188757
P05121	P05121				228366
P05154	P05154				5.60852e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.92434e+08
P05156	P05156				1.12037e+07
P05160	P05160				1.71136e+06
P05362	P05362				589865
P05408;P05408-2	P05408;P05408-2				4.62356e+07
P05413	P05413				1.3475e+06
P05451;P48304	P05451;P48304				111812
P05452	P05452				4.50052e+07
P05543	P05543				6.7793e+06
P05546	P05546				4.28016e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				317624
P05937	P05937;P05937-2				2.07457e+06
P05997	P05997				212511
P06276	P06276				1.72537e+06
P06307	P06307				9.46602e+06
P06310	P06310				4.60052e+07
P06312	P06312				1.01448e+08
P06315	P06315				257799
P06396	P06396;P06396-2;P06396-3;P06396-4				1.85216e+08
P06396-2	P06396-2				616222
P06681	P06681;P06681-2;P06681-3				1.0811e+07
P06703	P06703				544137
P06727	P06727				4.80423e+07
P06733	P06733;P06733-2				7.13684e+06
P06744;P06744-2	P06744;P06744-2				969726
P06865	P06865				5.74256e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.71466e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.93154e+06
P07148	P07148				32475.7
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.48391e+06
P07196	P07196				33474.9
P07225	P07225				2.53724e+07
P07237	P07237				606204
P07311	P07311				511301
P07333	P07333;P07333-2				1.12999e+07
P07339	P07339				6.03085e+07
P07357	P07357				6.22026e+06
P07358	P07358				1.16593e+07
P07360	P07360				5.13858e+06
P07492;P07492-2;P07492-3	P07492;P07492-2;P07492-3				112042
P07585	P07585;P07585-4				4.98977e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.60163e+07
P07686	P07686				4.26745e+06
P07711	P07711;P07711-3				5.32581e+06
P07737	P07737				1.51333e+06
P07858	P07858				8.03988e+06
P07900;P07900-2	P07900;P08238;P07900-2				497704
P07942	P07942				1.46831e+06
P07988	P07988				50720.2
P07996	P07996				987163
P07998	P07998				1.29995e+07
P08123	P08123				6.86786e+06
P08133;P08133-2	P08133;P08133-2				46633.7
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.59341e+06
P08185	P08185				2.19658e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				2.52957e+06
P08236;P08236-3	P08236;P08236-3				217394
P08238	P08238;Q58FF7				31893.3
P08253	P08253;P08253-2;P08253-3				5.91428e+06
P08294	P08294				6.37448e+07
P08493;P08493-2	P08493;P08493-2				7.10214e+06
P08571	P08571				5.91724e+07
P08572	P08572				1.047e+06
P08581;P08581-2	P08581;P08581-2				331341
P08582	P08582;P08582-2				659440
P08603	P08603				5.48332e+07
P08637	P08637				1.56295e+06
P08670	P05787;P08670;P08729;P17661;P41219;Q9NSB2;P05787-2;P41219-2				216943
P08697	P08697;P08697-2				5.88669e+07
P08709;P08709-2	P08709;P08709-2				301891
P08758	P08758				953653
P08779	P02533;P08727;P08779;P19012;Q04695;P19012-2				1.17197e+06
P09104	P09104;P09104-2				2.79803e+06
P09172	P09172				242218
P09211	P09211				2.48612e+06
P09382	P09382				5.18855e+06
P09417;P09417-2	P09417;P09417-2				4.6087e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				424789
P09486	P09486				2.01653e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				230438
P09529	P09529				159163
P09603	P09603				1.15263e+07
P09619	P09619;P09619-2				1.23588e+06
P09622;P09622-2	P09622;P09622-2;P09622-3				230468
P09668	P09668				1.16376e+07
P09871	P09871				4.71059e+07
P09936	P09936				317598
P09958	P09958				152947
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				178782
P09972	P04075;P09972;P04075-2				1.10253e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.2005e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.6775e+08
P0C6S8	P0C6S8				362861
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				7.4121e+07
P0DMQ5	P0DMQ5				4.35327e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.67709e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.20148e+08
P0DOX3	P0DOX3				4.44592e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.27124e+09
P0DOX7	P01834;P0DOX7				1.73805e+08
P0DOY3	P0DOY2;P0DOY3				1.07798e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.46774e+06
P0DP58	P0DP58				3.1035e+07
P0DTE1	P0DTE1				818046
P10124	P10124				987909
P10153	P10153				1.22569e+06
P10253	P10253				441210
P10451-3	P10451-3				8.63359e+06
P10451-5	P10451;P10451-4;P10451-5				1.36714e+08
P10451;P10451-4	P10451;P10451-4				814288
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				3.6056e+06
P10599	P10599;P10599-2				3.31778e+06
P10619;P10619-2	P10619;P10619-2				137636
P10636-2;P10636-6	P10636-6;P10636-2				192774
P10636-4;P10636-7	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				338896
P10643	P10643				2.99587e+07
P10644;P10644-2	P10644;P10644-2				317667
P10645	P10645				2.0017e+08
P10721;P10721-2	P10721;P10721-2				2.42683e+06
P10745	P10745				251864
P10768	P10768				408398
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.2323e+08
P10915	P10915				153640
P11021	P11021				1.22338e+07
P11047	P11047				1.19488e+06
P11117	P11117				805265
P11142	P11142				3.48205e+06
P11279	P11279;P11279-2				4.10814e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				745614
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				5.03501e+06
P11597	P11597;P11597-2				577645
P11684	P11684				482739
P11717	P11717				4.29688e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				84979.5
P12109	P12109				1.30803e+07
P12110	P12110;P12110-2;P12110-3				1.51428e+06
P12111	P12111;P12111-2;P12111-4				5.26999e+06
P12111-4	P12111-4				313058
P12259	P12259				3.36397e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				195395
P12277	P12277				471158
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.08589e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.34999e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				68954
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				898155
P12830;P12830-2	P12830;P12830-2				470965
P12955;P12955-2	P12955;P12955-2				835998
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				7.01947e+07
P13489	P13489				44816.8
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.16465e+06
P13521	P13521				1.6579e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				5.35228e+07
P13591-3	P13591-1;P13591-3;P13591-4				7.43395e+06
P13598	P13598				561758
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				7.0004e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				183334
P13645	P13645				3.60464e+06
P13647	P02538;P04259;P13647;P48668				893941
P13667	P13667				313512
P13671	P13671				9.49555e+06
P13747	P13747				517950
P13796	P13796				3.00291e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				204859
P13987;P13987-2	P13987;P13987-2				1.74113e+07
P14136	P14136				618436
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				312066
P14151;P14151-2	P14151;P14151-2				1.84338e+06
P14174	P14174				3.2617e+06
P14209	P14209;P14209-3				221378
P14314-2	P14314;P14314-2				1.98511e+06
P14324;P14324-2	P14324;P14324-2				86356.4
P14384	P14384				123097
P14415	P14415				276514
P14543	P14543;P14543-2				4.0955e+06
P14618-2	P14618;P14618-2;P14618-3				1.01381e+07
P14618;P14618-3	P14618;P14618-3				92188.6
P14621	P14621				1.38211e+06
P14625	P14625;Q58FF3				2.99134e+06
P15086	P15085;P15086				1.02364e+06
P15090	P15090				552656
P15121	P15121				433542
P15144	P15144				990613
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.43139e+06
P15169	P15169				909742
P15289;P15289-2	P15289;P15289-2				547673
P15291;P15291-2	P15291;P15291-2				1.23586e+06
