Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11.mzML
A0A0J9YX35	A0A0J9YX35				1.22476e+06
A0A0J9YXX1	A0A0J9YXX1				4.29007e+06
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.09216e+08
A1L4H1	A1L4H1				1.27846e+06
A2RU67	A2RU67				70703.2
A5D6W6	A5D6W6				3.98991e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				269307
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				35736.4
A6NGN9	A6NGN9				1.45243e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				575398
A6NL88	A6NL88				293547
A6NLU5	A6NLU5				1.09623e+07
A6NML5	A6NML5				1.87521e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				83547
C9JVW0	C9JVW0				3.93342e+06
I3L3R5	I3L3R5				230436
O00115;O00115-2	O00115;O00115-2				759855
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.02194e+07
O00187;O00187-2	O00187;O00187-2				292360
O00244	O00244				184649
O00264	O00264;O00264-2				2.29013e+06
O00292;O00292-2	O00292;O00292-2				88188.9
O00299	O00299				251933
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				384232
O00391	O00391;O00391-2				6.687e+06
O00451	O00451;O00451-2;O00451-3				2.93628e+06
O00461	O00461				1.90017e+06
O00462	O00462				1.98428e+06
O00468-6	O00468-6;O00468-7				7.3102e+06
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				120021
O00533	O00533;O00533-2				5.12708e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				370158
O00567	O00567				75797.7
O00584	O00584				1.6251e+06
O00754;O00754-2	O00754;O00754-2				335729
O14498	O14498				1.83602e+07
O14514	O14514				526319
O14522;O14522-1	O14522;O14522-1				541256
O14594	O14594				1.03795e+07
O14668;O14668-2	O14668;O14668-2				332971
O14672	O14672				1.76569e+06
O14773	O14773				1.91345e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				2.03656e+06
O14791-2	O14791;O14791-2;O14791-3				1.81478e+06
O14793	O14793				405847
O14810	O14810;Q6PUV4				501176
O14917;O14917-2	O14917;O14917-2				2.25051e+06
O14960	O14960				125911
O15031	O15031				2.83415e+06
O15041;O15041-2	O15041;O15041-2				80360.4
O15144	O15144				34769.4
O15197;O15197-3	O15197;O15197-3				301705
O15204;O15204-2	O15204;O15204-2				322397
O15230	O15230				1.12042e+06
O15240	O15240				2.67329e+07
O15335	O15335				838898
O15354	O15354				5.24803e+06
O15389;Q08ET2	O15389;Q08ET2				1.32715e+06
O15394	O15394;O15394-2				1.09304e+07
O15400;O15400-2	O15400;O15400-2				408668
O15466;O15466-2	O15466;O15466-2				257844
O15540;O15540-2	O15540;O15540-2				1.14216e+06
O43155	O43155				158970
O43157	O43157;O43157-2;O43157-3				958138
O43173	O43173				980840
O43240	O43240				156652
O43278;O43278-2	O43278;O43278-2				432912
O43286	O43286				368440
O43291;O43291-2	O43291;O43291-2				1.47036e+06
O43300	O43300				1.9691e+06
O43405;O43405-2	O43405;O43405-2				2.8636e+06
O43491;O43491-4	O43491;O43491-2;O43491-3;O43491-4				118164
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.05597e+07
O43504	O43504				108469
O43505	O43505				2.8086e+08
O43508	O43508				297284
O43529	O43529				2.64578e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				3.29125e+06
O43567	O43567				1.31475e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				86746.4
O43736;O43736-2	O43736;O43736-2				100904
O43827	O43827				808760
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-15;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9				206091
O43854;O43854-2	O43854;O43854-2				69644.3
O43866	O43866				241288
O43897;O43897-2	O43897;O43897-2				258866
O43916	O43916				321440
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				2.91988e+06
O60242	O60242				269157
O60243	O60243				223815
O60245;O60245-2	O60245;O60245-2				1.50788e+06
O60279	O60279				4.24809e+06
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				372881
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				138689
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.3176e+06
O60476	O60476				474702
O60512	O60512				216707
O60565	O60565				22474.3
O60568	O60568				550800
O60613	O60613				169072
O60883	O60883				3.61054e+06
O60888-3	O60888;O60888-2;O60888-3				7.83095e+06
O60939	O60939				1.12929e+06
O75051;O75051-2	O75051;O75051-2				88202.4
O75063	O75063				451579
O75071	O75071				1.8105e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.78241e+06
O75078	O75078;O75078-2				1.50848e+06
O75083	O75083;O75083-3				540873
O75084;Q14332	O75084;Q14332				149605
O75144;O75144-2	O75144;O75144-2;O75144-3				1.79438e+06
O75173;O75173-2	O75173;O75173-2				2.28544e+06
O75223	O75223				557427
O75326	O75326;O75326-2				6.58138e+06
O75347	O75347;O75347-2				1.22596e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				354083
O75368	O75368				870480
O75487	O75487;O75487-2				285386
O75493	O75493				1.30924e+06
O75503	O75503				1.03773e+06
O75509	O75509				4.33207e+06
O75629	O75629				34610.6
O75636;O75636-2	O75636;O75636-2				233078
O75711	O75711				1.11645e+06
O75752	O75752				1.07476e+06
O75781;O75781-2	O75781;O75781-2				1.07892e+06
O75787;O75787-2	O75787;O75787-2				2.12234e+06
O75874	O75874				327331
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.10605e+06
O75973	O75973				235733
O75976	O75976				505954
O76031	O76031				986850
O76061	O76061				1.21637e+06
O76070	O76070				226632
O94760	O94760;O94760-2				1.9978e+06
O94766	O94766				232577
O94769	O94769;O94769-2				1.4361e+06
O94772;O94772-2	O94772;O94772-2				2.80491e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				268748
O94856;O94856-11;O94856-13;O94856-6;O94856-7	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				6.66921e+06
O94910	O94910;O94910-2				1.7052e+06
O94919	O94919				8.64646e+06
O94933	O94933				944790
O94985	O94985;O94985-2				8.41466e+07
O94991	O94991;O94991-2				716780
O95084;O95084-2	O95084;O95084-2				422646
O95157	O95157				611363
O95158	O95158				9.67443e+06
O95159	O95159				197899
O95185;O95185-2	O95185;O95185-2				1.0757e+06
O95196;O95196-2	O95196;O95196-2				1.5471e+06
O95206;O95206-2	O95206;O95206-2				1.37264e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				300361
O95336	O95336				59401.1
O95390	O95390				581569
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.47666e+06
O95445	O95445;O95445-2				3.94444e+06
O95450;O95450-2	O95450;O95450-2				637152
O95467	O95467				782371
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				236555
O95497	O95497				313678
O95502	O95502				7.82414e+07
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				229046
O95841	O95841				414978
O95865	O95865				391977
O95897	O95897				288296
O95967	O95967				2.93512e+06
O95970;O95970-3	O95970;O95970-3				86063.1
P00338;P00338-3	P00338;P00338-3;P00338-4				1.74372e+06
P00352	P00352				153227
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				567788
P00441	P00441				8.03146e+07
P00450	P00450				5.32082e+07
P00488	P00488				889342
P00492	P00492				569641
P00505	P00505;P00505-2				1.33458e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				337159
P00558	P00558;P00558-2				1.2906e+06
P00568	P00568				164812
P00734	P00734				8.37054e+06
P00736	P00736				2.0728e+07
P00738	P00738;P00738-2				6.03154e+07
P00739;P00739-2	P00739;P00739-2				916632
P00740;P00740-2	P00740;P00740-2				423055
P00742	P00742				4.88597e+06
P00746	P00746				8.25748e+07
P00747	P00747				2.15366e+07
P00748	P00748				6.10656e+06
P00751	P00751;P00751-2				3.21732e+07
P00915	P00915				179381
P01008	P01008				7.36797e+07
P01009	P01009;P01009-2;P01009-3				2.35386e+08
P01011	P01011				2.46807e+08
P01019	P01019				1.13186e+08
P01023	P01023				1.23956e+08
P01024	P01024				1.97169e+08
P01031	P01031				3.27976e+06
P01033	P01033				1.66209e+07
P01034	P01034				4.72792e+08
P01040	P01040				146904
P01042	P01042;P01042-2;P01042-3				7.06225e+07
P01042-2;P01042-3	P01042-2;P01042-3				1.24633e+07
P01127;P01127-2	P01127;P01127-2				1.081e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				102086
P01210	P01210				2.33478e+07
P01213	P01213				1.13903e+06
P01236	P01236				55866.7
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.35688e+06
P01282;P01282-2	P01282;P01282-2				495427
P01303	P01303				4.07875e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.10501e+07
P01591	P01591				1.79779e+06
P01593;P01594	P01593;P01594				2.32679e+07
P01599	P01599				1.02875e+06
P01602	P01602				1.04578e+06
P01619	P01619				9.39177e+07
P01700	P01700				9.94279e+06
P01701	P01701				1.17896e+07
P01705	P01705				315178
P01709	P01709				1.17767e+06
P01714	P01714				806734
P01717	P01717				8.91463e+06
P01721	P01699;P01700;P01706;P01709;P01721;P01703;A0A075B6J9;P0DOX8				4.3138e+06
P01742	P01742				397814
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				6.76994e+06
P01780	P01780				8.57427e+06
P01817	P01817				1.43655e+06
P01833	P01833				333920
P01834	P01834				2.67549e+08
P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.01082e+09
P01859	P01859;P01859-1				9.12418e+07
P01860	P01860;P01860-1				2.57755e+07
P01861;P01861-1	P01861;P01861-1				3.23534e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				4.26697e+06
P01876;P01876-1	P01876;P01876-1				6.9857e+07
P01889	P01889;P13747				3.30627e+06
P01903	P01903;P01906				199269
P02042	P02042				23155.3
P02144	P02144				70056.9
P02452	P02452				1.42256e+07
P02461	P02461;P02461-2				1.47893e+06
P02462	P02462				1.30158e+06
P02533	P02533				220020
P02538;P48668	O95678;P02538;P48668				679213
P02647	P02647				3.19578e+08
P02649	P02649				9.3723e+08
P02652	P02652				8.35095e+07
P02654	P02654				9.04647e+06
P02655	P02655				765895
P02656	P02656				3.61116e+06
P02671;P02671-2	P02671;P02671-2				2.14691e+07
P02675	P02675				4.90884e+07
P02679;P02679-2	P02679;P02679-2				2.41785e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				69413.4
P02741	P02741;P02741-2				63697.7
P02743	P02743				2.12602e+06
P02745	P02745				2.05657e+07
P02746	P02746				2.86779e+07
P02747	P02747				4.07942e+07
P02748	P02748				5.73206e+06
P02749	P02749				1.84764e+07
P02750	P02750				9.27435e+06
P02751-11	P02751-11				64106
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				9.59802e+07
P02753	P02753				2.53802e+07
P02760	P02760				2.83936e+07
P02763	P02763				1.43935e+08
P02765	P02765				6.66767e+07
P02766	P02766				1.62981e+09
P02768	P02768				2.36295e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				1.28342e+08
P02786	P02786				377930
P02787	P02787				5.69501e+08
P02788;P02788-2	P02788;P02788-2				2.53246e+06
P02790	P02790				2.64084e+08
P02792	P02792				1.42287e+06
P02794	P02794				1.00963e+06
P03950	P03950				591467
P03951	P03951;P03951-2				1.80148e+06
P03952	P03952				4.33795e+06
P04003	P04003				290752
P04004	P04004				3.78578e+07
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.05395e+06
P04066	P04066				853255
P04070;P04070-2	P04070;P04070-2				976670
P04075	P04075;P04075-2				1.31108e+07
P04080	P04080				1.14989e+06
P04085;P04085-2	P04085;P04085-2				2.91169e+06
P04114	P04114				2.0289e+07
P04156	P04156				1.05919e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				2.98978e+06
P04180	P04180				8.82494e+06
P04196	P04196				2.79393e+07
P04211	P04211				599254
P04216	P04216				2.94499e+07
P04217	P04217;P04217-2				7.67984e+07
P04217-2	P04217-2				158982
P04233-2;P04233-5	P04233-2;P04233-5				1.35965e+06
P04264	P04259;P04264				2.79945e+07
P04271	P04271				184945
P04275	P04275				1.07575e+06
P04278	P04278;P04278-5				717756
P04350;P07437;P68371	P04350;P07437;P68371				12879.8
P04406	P04406;P04406-2				1.99024e+06
P04430	P04430				1.07726e+06
P04439;P04439-2	P04439;P04439-2				1.99787e+06
P04440	P01911;P04440				219782
P04746;P19961	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				315327
P04792	P04792				315967
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				156388
P05026;P05026-2	P05026;P05026-2				240600
P05060	P05060				1.45736e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.29659e+07
P05090	P05090				2.96372e+08
P05107	P05107				102194
P05109	P05109				98620.4
P05121	P05121				48350.2
P05154	P05154				5.22024e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.24532e+08
P05156	P05156				1.05829e+07
P05160	P05160				233085
P05362	P05362				617561
P05408;P05408-2	P05408;P05408-2				3.09656e+07
P05413	P05413				1.20152e+06
P05451	P05451				28608.5
P05452	P05452				4.47616e+07
P05543	P05543				3.31345e+06
P05546	P05546				2.00213e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				355477
P05937	P05937;P05937-2				3.72502e+06
P05997	P05997				171084
P06276	P06276				1.09713e+06
P06307	P06307				4.10556e+06
P06312	P06312				5.61276e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.69262e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				1.3248e+08
P06396-2	P06396-2				764186
P06681	P06681;P06681-2;P06681-3				3.98078e+06
P06703	P06703				772670
P06727	P06727				2.81136e+07
P06733	P06733;P06733-2				5.62508e+06
P06744;P06744-2	P06744;P06744-2				698502
P06865	P06865				3.38628e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.45029e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				3.64506e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				7.26372e+06
P07196	P07196				131946
P07225	P07225				1.59252e+07
P07237	P07237				620831
P07311	P07311				609614
P07333	P07333;P07333-2				1.59417e+07
P07339	P07339				3.84806e+07
P07357	P07357				2.39767e+06
P07358	P07358				4.97453e+06
P07360	P07360				4.15574e+06
P07492	P07492;P07492-2;P07492-3				192841
P07585	P07585				2.77889e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.14701e+07
P07686	P07686				1.43129e+06
P07711	P07711;P07711-3				2.63388e+06
P07737	P07737				2.45947e+06
P07858	P07858				8.0163e+06
P07900;P07900-2	P07900;P08238;P07900-2				324854
P07942	P07942				1.05815e+06
P07996	P07996;P07996-2				853676
P07998	P07998				1.67631e+07
P08123	P08123				6.00377e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.5387e+06
P08185	P08185				1.11543e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				5.19778e+06
P08236;P08236-3	P08236;P08236-3				88000.8
P08238	P08238;Q58FF7				47462.9
P08253	P08253;P08253-2;P08253-3				5.44016e+06
P08294	P08294				3.43564e+07
P08493-2	P08493;P08493-2				4.00945e+06
P08571	P08571				2.20803e+07
P08572	P08572				905950
P08581;P08581-2	P08581;P08581-2				322054
P08582	P08582				255318
P08603	P08603				2.56657e+07
P08637	P08637				1.11923e+06
P08670	P08670				605908
P08697	P08697;P08697-2				2.42255e+07
P08758	P08758				1.10841e+06
P08779	P08779				978543
P09104	P09104;P09104-2				3.82012e+06
P09211	P09211				2.20677e+06
P09382	P09382				3.17272e+06
P09417;P09417-2	P09417;P09417-2				9.52984e+06
P09486	P09486				1.56412e+07
P09493-6;P09493-7;P09493-8	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				381178
P09603	P09603				1.16895e+07
P09619	P09619;P09619-2				1.57362e+06
P09622	P09622;P09622-2;P09622-3				155569
P09668	P09668				9.57264e+06
P09871	P09871				5.37895e+07
P09936	P09936				448143
P09958	P09958				49299.2
P09972	P04075;P09972;P04075-2				1.04588e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				3.0142e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.82515e+08
P0C6S8	P0C6S8				289562
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				2.912e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9				42680.1
P0DMQ5	P0DMQ5				1.9154e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.34244e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.65439e+07
P0DOX3	P0DOX3				1.30794e+06
P0DOX7	P01834;P0DOX7				2.44259e+08
P0DOX8	B9A064;P0DOX8				4.70703e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.08295e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.03986e+06
P0DP58	P0DP58				2.62922e+07
P0DTE1	P0DTE1				423809
P10124	P10124				846562
P10153	P10153				631301
P10253	P10253				965984
P10321;P10321-2	P10321;P10321-2				521673
P10451-3	P10451;P10451-3;P10451-4;P10451-5				1.54951e+08
P10451-5	P10451;P10451-4;P10451-5				1.69902e+07
P10451;P10451-4	P10451;P10451-4				1.02969e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				3.43169e+06
P10599	P10599;P10599-2				3.18432e+06
P10619;P10619-2	P10619;P10619-2				24815.6
P10636-2;P10636-6	P10636-6;P10636-2				342314
P10636-4;P10636-7	P10636-4;P10636-7				165800
P10643	P10643				2.03344e+07
P10644;P10644-2	P10644;P10644-2				409980
P10645	P10645				2.92092e+08
P10721;P10721-2	P10721;P10721-2				2.29942e+06
P10745	P10745				3.9653e+06
P10768	P10768				407227
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.49743e+08
P10915	P10915				20499.6
P11021	P11021				2.26862e+06
P11047	P11047				6.94501e+06
P11117	P11117				187643
P11142	P11142				2.28284e+06
P11215;P11215-2	P11215;P11215-2				88488.5
P11279	P11279;P11279-2				2.92816e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				223864
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.96358e+06
P11717	P11717				2.30168e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				131787
P12109	P12109				1.44149e+07
P12110	P12110;P12110-2;P12110-3				1.21571e+06
P12111	P12111;P12111-2;P12111-3;P12111-5				491121
P12111-4	P12111;P12111-2;P12111-4				2.21015e+06
P12259	P12259				1.7771e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				664417
P12273	P12273				136041
P12277	P12277				379621
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.11032e+06
P12532;P12532-2	P12532;P17540;P12532-2				87838.8
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				434409
P12830;P12830-2	P12830;P12830-2				527222
P12955;P12955-2	P12955;P12955-2				417074
P13385;P51864	P13385;P51864				260805
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.84699e+07
P13489	P13489				129360
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.51416e+06
P13521	P13521				3.7404e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				6.45064e+07
P13591-3	P13591-1;P13591-3;P13591-4				9.1449e+06
P13598	P13598				162370
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				8.25272e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				957886
P13645	P13645				1.99912e+07
P13647	P13647				1.82086e+06
P13667	P13667				280835
P13671	P13671				4.87899e+06
P13747	P13747				414193
P13796	P13796				1.75192e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				125687
P13987;P13987-2	P13987;P13987-2				1.56958e+07
P14136	P14136				377483
P14138;P14138-2	P14138;P14138-2;P14138-3				376379
P14151;P14151-2	P14151;P14151-2				918528
P14174	P14174				5.54143e+06
P14207	P14207				703102
P14209	P14209;P14209-3				814677
P14314-2	P14314;P14314-2				1.73056e+06
P14324;P14324-2	P14324;P14324-2				157847
P14384	P14384				96975.3
P14415	P14415				656023
P14543	P14543;P14543-2				3.70501e+06
P14618-2	P14618;P14618-2;P14618-3				7.21548e+06
P14618;P14618-3	P14618;P14618-3				93798
P14621	P14621				827200
P14625	P14625;Q58FF3				2.52035e+06
P15086	P15085;P15086				1.11691e+06
P15090	P15090				510428
P15121	P15121				337116
P15144	P15144				333908
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				958099
P15169	P15169				1.06226e+06
P15289	P15289;P15289-2				966477
P15291;P15291-2	P15291;P15291-2				1.1453e+06
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				315852
P15509;P15509-2;P15509-3;P15509-5;P15509-7;P15509-8	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				229897
P15529;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9	P15529;P15529-3;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-16;P15529-2;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9				262181
P15531;P15531-2	P15531;P22392;O60361;P22392-2;P15531-2				720321
P15586;P15586-2	P15586;P15586-2				628892
P15814	P15814				2.1472e+06
P16035	P16035				5.02999e+06
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				4.13845e+07
P16083	P16083				758170
P16112;P16112-2	P16112;P16112-2;P16112-3				763443
P16152	P16152				595356
P16234;P16234-3	P16234;P16234-2;P16234-3				249408
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				2.23404e+06
P16870;P16870-2	P16870;P16870-2				3.23606e+07
P16930	P16930				201497
P16949;P16949-2	P16949;P16949-2				1.64473e+06
P17050	P17050				353222
P17174	P17174;P17174-2				5.18727e+06
P17405;P17405-4	P17405;P17405-4				213226
