Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11.mzML
O43897;O43897-2	O43897;O43897-2				825137
O43909	O43909				1.34173e+06
O43916	O43916				576018
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.44629e+07
O60242	O60242				1.4833e+06
O60243	O60243				682258
O60245;O60245-2	O60245;O60245-2				2.45838e+06
O60279	O60279				9.6382e+06
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				3.63357e+06
O60330;O60330-2	O60330;Q9Y5G6;Q9Y5G8;O60330-2;Q9Y5G6-2;Q9Y5G8-2				454432
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				871069
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				3.14662e+06
O60476	O60476				1.62964e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				437956
O60512;O60512-2	O60512;O60512-2				425664
O60565	O60565				501869
O60568	O60568				1.89733e+06
O60613	O60613				293739
O60883	O60883				4.60953e+07
O60888-3	O60888;O60888-2;O60888-3				3.86707e+06
O60939	O60939				2.29306e+06
O75051;O75051-2	O75051;O75051-2				420987
O75063	O75063				1.68942e+06
O75071	O75071				8.87228e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				8.7257e+06
O75078	O75078;O75078-2				3.58846e+06
O75083	O75083;O75083-3				1.10383e+06
O75084;Q14332	O75084;Q14332				473276
O75096	O75096				130830
O75144;O75144-2	O75144;O75144-2;O75144-3				5.8446e+06
O75173;O75173-2	O75173;O75173-2				4.52502e+06
O75223	O75223;O75223-3				2.09224e+06
O75326	O75326;O75326-2				2.19134e+07
O75339	O75339				538899
O75340;O75340-2	O75340;O75340-2				157948
O75347	O75347;O75347-2				849697
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.39084e+06
O75368	O75368				2.97035e+06
O75487;O75487-2	O75487;O75487-2				195034
O75493	O75493				4.62684e+06
O75503	O75503				3.36094e+06
O75509	O75509				1.71247e+07
O75629	O75629				8.93559e+06
O75711	O75711				9.33745e+06
O75752	O75752				3.17371e+06
O75781;O75781-2	O75781;O75781-2				2.93576e+06
O75787;O75787-2	O75787;O75787-2				3.32968e+06
O75828	O75828				1.45392e+06
O75874	O75874				636778
O75882-2;O75882-3	O75882;O75882-2;O75882-3				8.65302e+06
O75973	O75973				345684
O75976	O75976				1.06889e+06
O76031	O76031				1.94495e+06
O76061	O76061				2.0127e+06
O76070	O76070				772981
O94760	O94760;O94760-2				2.39595e+07
O94766;O94766-2	O94766;O94766-2				549485
O94769	O94769;O94769-2				1.87698e+07
O94772;O94772-2	O94772;O94772-2				2.696e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				1.06442e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.20935e+07
O94898	O94898				445461
O94910;O94910-2	O94910;O94910-2				5.89682e+06
O94919	O94919				2.06281e+07
O94933	O94933				1.03849e+06
O94985	O94985				1.47613e+06
O94985-2	O94985;O94985-2				2.29157e+08
O94991	O94991;O94991-2				2.61212e+06
O95157	O95157				803058
O95158	O95158				2.30645e+07
O95159	O95159				712540
O95185;O95185-2	O95185;O95185-2				1.82945e+06
O95196;O95196-2	O95196;O95196-2				7.10742e+06
O95206;O95206-2	O95206;O95206-2				2.22327e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				856541
O95336	O95336				835612
O95390	O95390				1.08025e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				3.73072e+06
O95445	O95445;O95445-2				7.29589e+06
O95450;O95450-2	O95450;O95450-2				1.42201e+06
O95467	O95467				2.04323e+06
O95477	O95477				8.28035e+06
O95479;O95479-2	O95479;O95479-2				428559
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.02918e+06
O95497	O95497				1.09028e+06
O95502	O95502				6.60499e+07
O95633;O95633-2	O95633;O95633-2				795863
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				3.21746e+06
O95841	O95841				1.67677e+06
O95865	O95865				1.01818e+06
O95881	O95881				227696
O95897	O95897				624588
O95967	O95967				6.31866e+06
O95970;O95970-3	O95970;O95970-3				337299
O95980	O95980				848476
P00338;P00338-3	P00338;P00338-3;P00338-4				3.94909e+06
P00352	P00352				444135
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				915540
P00441	P00441				2.05284e+08
P00450	P00450				1.0428e+08
P00488	P00488				487556
P00492	P00492				2.61342e+06
P00505	P00505;P00505-2				3.73876e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.21942e+06
P00558	P00558;P00558-2				1.54163e+06
P00568	P00568				513208
P00734	P00734				1.43484e+07
P00736	P00736				1.0808e+08
P00738	P00738;P00738-2				1.1506e+08
P00739;P00739-2	P00739;P00739-2				612580
P00740;P00740-2	P00740;P00740-2				870256
P00742	P00742				4.80398e+06
P00746	P00746				2.43298e+07
P00747	P00747				5.41227e+07
P00748	P00748				4.2872e+07
P00751	P00751;P00751-2				7.1857e+07
P01008	P01008				2.85269e+08
P01009	P01009;P01009-2;P01009-3				8.28469e+08
P01011	P01011				3.00521e+08
P01019	P01019				2.95863e+08
P01023	P01023				2.55577e+08
P01024	P01024				4.50256e+08
P01031	P01031				9.20493e+06
P01033	P01033				5.28967e+07
P01034	P01034				4.36703e+09
P01040	P01040				738441
P01042	P01042;P01042-2;P01042-3				1.83667e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.76727e+07
P01127;P01127-2	P01127;P01127-2				1.03661e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				610982
P01210	P01210				7.95631e+07
P01213	P01213				2.00967e+06
P01236	P01236				193378
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				948687
P01303	P01303				1.40321e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.89603e+07
P01591	P01591				2.86495e+06
P01593;P01594	P01593;P01594				3.4902e+07
P01599	P01599				1.63104e+06
P01619	P01619				3.02755e+08
P01700	P01700				2.54033e+07
P01701	P01701				1.87666e+07
P01705	P01705				690978
P01709	P01709				2.83773e+06
P01714	P01714				6.05475e+06
P01715	P01715				1.21421e+06
P01717	P01717				2.13939e+07
P01721	P01721				5.69405e+06
P01742	P01742				1.15111e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.86765e+07
P01780	P01780				2.90159e+07
P01817	P01817				6.38895e+06
P01833	P01833				1.15659e+06
P01834	P01834				1.27348e+08
P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.57733e+09
P01859	P01859;P01859-1				4.18638e+08
P01860	P01860;P01860-1				2.25786e+07
P01861;P01861-1	P01861;P01861-1				3.94496e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.77266e+07
P01876;P01876-1	P01876;P01876-1				2.92158e+08
P01889	P01889;P04439;P04439-2				4.51198e+06
P01903	P01903;P01906				660105
P01911	P01911;P04440				1.20741e+06
P02452	P02452				2.38233e+07
P02461	P02461;P02461-2				3.4712e+06
P02462	P02462				3.58201e+06
P02511	P02511				686195
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				4.45445e+06
P02538	O95678;P02538;P48668				1.30608e+06
P02647	P02647				6.60765e+08
P02649	P02649				2.60036e+09
P02652	P02652				2.29741e+08
P02654	P02654				2.16785e+07
P02655	P02655				1.29583e+06
P02656	P02656				3.87442e+06
P02671;P02671-2	P02671;P02671-2				4.4518e+07
P02675	P02675				8.62516e+07
P02679;P02679-2	P02679;P02679-2				2.77909e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				113393
P02741	P02741;P02741-2				502828
P02743	P02743				1.68852e+06
P02745	P02745				4.23798e+07
P02746	P02746				1.04824e+08
P02747	P02747				9.9459e+07
P02748	P02748				1.69039e+07
P02749	P02749				3.8683e+07
P02750	P02750				3.17137e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.52962e+08
P02753	P02753				6.03456e+07
P02760	P02760				5.07017e+07
P02763	P02763				1.26706e+09
P02765	P02765				1.21069e+08
P02766	P02766				3.58908e+09
P02768	P02768				1.19915e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				3.88297e+08
P02786	P02786				948205
P02787	P02787				1.96725e+09
P02788;P02788-2	P02788;P02788-2				2.7731e+06
P02790	P02790				6.0399e+08
P02792	P02792				2.32351e+06
P02794	P02794				4.5187e+06
P03950	P03950				2.57515e+06
P03951	P03951				1.38452e+06
P03952	P03952				6.45999e+06
P04003	P04003				404479
P04004	P04004				3.36605e+07
P04040	P04040				707724
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.88829e+06
P04066	P04066				3.36513e+06
P04070;P04070-2	P04070;P04070-2				2.72309e+06
P04075	P04075;P04075-2				1.98276e+07
P04080	P04080				3.30389e+06
P04085;P04085-2	P04085;P04085-2				2.1853e+06
P04114	P04114				2.32702e+06
P04156	P04156				3.03254e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.1205e+07
P04180	P04180				4.67551e+06
P04196	P04196				3.80338e+07
P04211	P04211;A0A075B6I9				2.05046e+07
P04216	P04216				2.73392e+08
P04217	P04217;P04217-2				1.84628e+08
P04217-2	P04217-2				725539
P04233-2;P04233-5	P04233-2;P04233-5				1.57609e+06
P04264	P04259;P04264				1.33669e+08
P04271	P04271				1.15937e+06
P04275	P04275				1.11347e+06
P04278;P04278-5	P04278;P04278-5				3.44139e+06
P04350;P07437;P68371	P04350;P07437;P68371				360866
P04406	P04406;P04406-2				8.81837e+06
P04430	P04430				2.0273e+06
P04439;P04439-2	P04439;P04439-2				4.33134e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				137050
P04792	P04792				333310
P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2				1.11594e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				613835
P05026;P05026-2	P05026;P05026-2				642515
P05060	P05060				3.73768e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				4.44006e+07
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				180164
P05090	P05090				1.4058e+09
P05107	P05107				688745
P05109	P05109				135201
P05121	P05121				298585
P05154	P05154				6.20439e+06
P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3				4.22507e+08
P05156	P05156				1.1305e+07
P05160	P05160				853454
P05362	P05362				1.14431e+06
P05408;P05408-2	P05408;P05408-2				1.4769e+08
P05413	P05413				3.76716e+06
P05452	P05452				7.02818e+07
P05543	P05543				2.39226e+07
P05546	P05546				5.17676e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				642329
P05937	P05937;P05937-2				4.32111e+06
P05997	P05997				968513
P06276	P06276				4.22875e+06
P06307	P06307				7.40574e+06
P06310	P06310				1.00736e+08
P06312	P06312				2.16523e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.07656e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				4.21424e+08
P06396-2	P06396-2				988867
P06681	P06681;P06681-2;P06681-3				1.4126e+07
P06702	P06702				263568
P06703	P06703				3.52911e+06
P06727	P06727				5.78426e+07
P06733	P06733;P06733-2				3.71327e+06
P06744;P06744-2	P06744;P06744-2				2.5272e+06
P06865	P06865				9.71454e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.13322e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.0494e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.31676e+07
P07196	P07196				174150
P07225	P07225				4.46079e+07
P07237	P07237				1.3379e+06
P07311	P07311				1.11266e+06
P07333	P07333;P07333-2				3.89489e+07
P07339	P07339				8.38933e+07
P07355;P07355-2	A6NMY6;P07355;P07355-2				439605
P07357	P07357				6.79738e+06
P07358	P07358				1.11775e+07
P07360	P07360				7.65478e+06
P07492	P07492;P07492-2;P07492-3				560551
P07585	P07585				7.99624e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.44863e+07
P07686	P07686				9.60328e+06
P07711	P07711;P07711-3				1.09542e+07
P07737	P07737				2.59263e+06
P07858	P07858				4.1546e+07
P07900;P07900-2	P07900;P07900-2				1.27625e+06
P07942	P07942				2.31623e+06
P07996	P07996;P07996-2				2.32535e+06
P07998	P07998				3.34868e+07
P08123	P08123				9.23273e+06
P08133;P08133-2	P08133;P08133-2				119648
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				4.18738e+06
P08185	P08185				2.5613e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				8.02972e+06
P08236;P08236-3	P08236;P08236-2;P08236-3				374345
P08238	P07900;P08238;P07900-2				902327
P08253	P08253;P08253-2;P08253-3				1.04828e+07
P08294	P08294				1.37971e+08
P08493;P08493-2	P08493;P08493-2				1.0715e+07
P08571	P08571				1.45099e+08
P08572	P08572				1.63566e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				55517.9
P08581;P08581-2	P08581;P08581-2				969548
P08582	P08582				1.67982e+06
P08603	P08603				6.96538e+07
P08637	P08637				3.55807e+06
P08670	P08670;P17661				3.68724e+06
P08697	P08697;P08697-2				1.1091e+08
P08758	P08758				2.52346e+06
P08779	P08779				426274
P08949;P08949-2	P08949;P08949-2				236582
P09104	P09104;P09104-2				3.74223e+06
P09211	P09211				6.68501e+06
P09382	P09382				8.99942e+06
P09417;P09417-2	P09417;P09417-2				9.95402e+06
P09486	P09486				5.49416e+07
P09603	P09603;P09603-2;P09603-3				5.01417e+07
P09619	P09619;P09619-2				2.99254e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				574998
P09668	P09668				1.73308e+07
P09871	P09871				7.49449e+07
P09936	P09936				1.19762e+06
P09958	P09958				629370
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				126100
P09972	P04075;P09972;P04075-2				2.40616e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.4294e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.70371e+08
P0C6S8	P0C6S8				1.26603e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.42643e+08
P0DMQ5	P0DMQ5				1.6799e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				5.29132e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.82667e+08
P0DOX3	P0DOX3				1.26022e+07
P0DOX7	P01834;P0DOX7				6.38323e+08
P0DOY3	P0DOY2;P0DOY3				8.12989e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				5.31786e+06
P0DP58	P0DP58				1.03615e+08
P0DTE1	P0DTE1				945110
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				867862
P10124	P10124				1.69679e+06
P10153	P10153				1.2004e+06
P10253	P10253				731081
P10451-3	P10451-3				1.59538e+07
P10451-5	P10451;P10451-4;P10451-5				3.13555e+08
P10451;P10451-4	P10451;P10451-4				2.5024e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				7.61885e+06
P10599;P10599-2	P10599;P10599-2				1.03532e+07
P10619;P10619-2	P10619;P10619-2				282702
P10636-2;P10636-6	P10636-6;P10636-2				804592
P10636-4;P10636-7	P10636-4;P10636-7				550375
P10643	P10643				3.8477e+07
P10644;P10644-2	P10644;P10644-2				354464
P10645	P10645				5.95332e+08
P10646	P10646				252226
P10721;P10721-2	P10721;P10721-2				4.15284e+06
P10745	P10745				535038
P10768	P10768				683693
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.01619e+09
P10915	P10915				289206
P11021	P11021				8.80629e+06
P11047	P11047				2.05068e+06
P11117	P11117				1.42329e+06
P11142	P11142				6.66135e+06
P11215;P11215-2	P11215;P11215-2				374724
P11279	P11279;P11279-2				4.50039e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				645668
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.34702e+07
P11717	P11717				1.47704e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				823649
P12109	P12109				4.73445e+07
P12110	P12110;P12110-2;P12110-3				2.11565e+06
P12111	P12111;P12111-2;P12111-4				4.76933e+06
P12111-4	P12111-4				1.02867e+06
P12259	P12259				1.3523e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.42918e+06
P12273	P12273				583262
P12277	P12277				601682
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.23457e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.12837e+07
P12532;P12532-2;P17540	P12532;P17540;P12532-2				93831.3
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				2.7997e+06
P12830;P12830-2	P12830;P12830-2				1.27667e+06
P12955;P12955-2	P12955;P12955-2				1.09282e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				8.73446e+07
P13489	P13489				205987
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.14892e+06
P13521	P13521				9.48207e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.20803e+08
P13591-3	P13591-1;P13591-3;P13591-4				2.22192e+07
P13598	P13598				764899
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				9.03743e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				2.35766e+06
P13645	P13645				9.58316e+07
P13646;P13646-2;P13646-3;P19012	P13646;P19012;P13646-2;P13646-3				1.67158e+06
P13647	P13647				2.60437e+06
P13667	P13667				489129
P13671	P13671				5.61619e+06
P13693	P13693				106924
P13747	P13747				885163
P13796	P13796;P13796-2				3.50764e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				324225
P13987;P13987-2	P13987;P13987-2				5.12157e+07
P14136	P14136				2.01122e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.32123e+06
P14151;P14151-2	P14151;P14151-2				4.83228e+06
P14174	P14174				1.16675e+07
P14207	P14207				1.36981e+06
P14209;P14209-3	P14209;P14209-3				949181
P14314-2	P14314;P14314-2				4.33145e+06
P14324;P14324-2	P14324;P14324-2				322282
P14384	P14384				818577
P14415	P14415				1.16621e+06
P14543	P14543;P14543-2				9.35702e+06
P14618-2	P14618;P14618-2;P14618-3				2.86388e+07
