Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D8_129182061.mzML
Q68BL7;Q68BL7-2;Q68BL7-3	Q68BL7;Q68BL7-2;Q68BL7-3				6.23182e+06
Q68D85	Q68D85				1.3118e+06
Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7	Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7				2.5351e+06
Q6EMK4	Q6EMK4				1.59369e+07
Q6FHJ7	Q6FHJ7				2.00925e+07
Q6GTX8;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4;Q6ISS4-2	Q6GTX8;Q6ISS4;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4-2				1.2958e+07
Q6IEE7	Q6IEE7				1.89624e+06
Q6IS24	Q6IS24				2.92918e+06
Q6MZW2	Q6MZW2;Q6MZW2-2;Q6MZW2-3				2.16393e+07
Q6NUJ2	Q6NUJ2				4.51363e+06
Q6NW40	Q6NW40				3.26659e+07
Q6P0Q8;Q6P0Q8-2	Q6P0Q8;Q6P0Q8-2				3.45269e+07
Q6P179;Q6P179-3	Q6P179;Q6P179-3				190652
Q6P4E1;Q6P4E1-2;Q6P4E1-5	Q6P4E1;Q6P4E1-2;Q6P4E1-5				9.19477e+06
Q6P9A2	Q6P9A2				3.24231e+06
Q6PCB0	Q6PCB0;Q6PCB0-2				3.39943e+06
Q6PUV4	O14810;Q6PUV4				621136
Q6RVD6	Q6RVD6				1.19265e+06
Q6UVK1	Q6UVK1				1.04789e+07
Q6UVY6;Q6UVY6-2	Q6UVY6;Q6UVY6-2				921110
Q6UW01	Q6UW01				8.85009e+07
Q6UWH4;Q6UWH4-2	Q6UWH4;Q6UWH4-2				7.37634e+06
Q6UWP8	Q6UWP8;Q6UWP8-2				982676
Q6UWR7	Q6UWR7				7.26755e+06
Q6UWU2;Q6UWU2-2	Q6UWU2;Q6UWU2-2				302088
Q6UWY5	Q6UWY5				2.32056e+06
Q6UX15;Q6UX15-2	Q6UX15;Q6UX15-2				6.18281e+06
Q6UX71	Q6UX71;Q6UX71-2				9.00143e+07
Q6UX72	Q6UX72				3.39431e+06
Q6UX73;Q6UX73-2	Q6UX73;Q6UX73-2				4.33102e+07
Q6UXB8	Q6UXB8;Q6UXB8-2				5.80918e+07
Q6UXD5-3;Q6UXD5-5	Q6UXD5;Q6UXD5-2;Q6UXD5-3;Q6UXD5-4;Q6UXD5-5;Q6UXD5-6				7.96218e+08
Q6UXF1;Q6UXF1-2	Q6UXF1;Q6UXF1-2				1.81185e+06
Q6UXH9;Q6UXH9-2	Q6UXH9;Q6UXH9-2;Q6UXH9-3				2.00568e+06
Q6UXI7;Q6UXI7-2;Q6UXI7-4;Q6UXI7-5	Q6UXI7;Q6UXI7-2;Q6UXI7-3;Q6UXI7-4;Q6UXI7-5				7.21406e+06
Q6UXI9;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6	Q6UXI9;Q6UXI9-2;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6				1.78955e+06
Q6UXK2	Q6UXK2				1.84673e+06
Q6UXK5	Q6UXK5				4.17034e+06
Q6UXZ4;Q6UXZ4-2	Q6UXZ4;Q6UXZ4-2				4.24007e+06
Q6UY14;Q6UY14-2;Q6UY14-3	Q6UY14;Q6UY14-3;Q6UY14-2				1.77929e+06
Q6YHK3	Q6YHK3;Q6YHK3-2;Q6YHK3-4				3.5852e+06
Q6ZMI3	Q6ZMI3;Q6ZMI3-2				9.5411e+06
Q6ZMP0	Q6ZMP0;Q6ZMP0-2				1.12862e+07
Q6ZN30;Q6ZN30-2	Q6ZN30;Q6ZN30-2				1.23947e+06
Q6ZRP7	Q6ZRP7				1.72604e+07
Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3	Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3				4.89763e+07
Q6ZVL6;Q6ZVL6-2	Q6ZVL6;Q6ZVL6-2				8.6023e+06
Q70JA7	Q70JA7				228881
Q76KP1	Q76KP1				743426
Q76LX8;Q76LX8-2;Q76LX8-3;Q76LX8-4	Q76LX8;Q76LX8-2;Q76LX8-3;Q76LX8-4				528626
Q7L014	Q7L014				7.18999e+07
Q7L0X0	Q7L0X0				1.58983e+06
Q7LFX5	Q7LFX5				6.40478e+06
Q7LGC8	Q7LGC8				51319.4
Q7Z304	Q7Z304				531772
