Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06.mzML
O60477	O60477;Q76B58;O60477-3;Q76B58-2				1.15396e+06
O60512	O60512				1.40522e+06
O60565	O60565				472675
O60568	O60568				3.3626e+06
O60613	O60613				1.03051e+06
O60883	O60883				5.956e+07
O60888-3	O60888;O60888-2;O60888-3				1.29496e+07
O60939	O60939				3.13708e+06
O75051;O75051-2	O75051;O75051-2				850099
O75063	O75063				2.4436e+06
O75071	O75071				1.31181e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.3322e+07
O75078	O75078;O75078-2				6.26438e+06
O75083	O75083;O75083-3				1.05891e+06
O75084;Q14332	O75084;Q14332				516971
O75144;O75144-2	O75144;O75144-2;O75144-3				1.98381e+07
O75173;O75173-2	O75173;O75173-2				6.93632e+06
O75223	O75223				3.48745e+06
O75326	O75326;O75326-2				5.78718e+07
O75339	O75339				473487
O75347;O75347-2	O75347;O75347-2				855257
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.73183e+06
O75368	O75368				2.56464e+06
O75487	O75487;O75487-2				1.02656e+06
O75493	O75493				1.19957e+07
O75503	O75503				7.22062e+06
O75509	O75509				2.21044e+07
O75629	O75629				2.26861e+06
O75636;O75636-2	O75636;O75636-2				136167
O75711	O75711				8.80538e+06
O75752	O75752				4.7669e+06
O75781;O75781-2	O75781;O75781-2				4.37976e+06
O75787;O75787-2	O75787;O75787-2				1.07505e+07
O75828	O75828				2.43959e+06
O75874	O75874				497597
O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.07946e+07
O75973	O75973				1.64534e+06
O75976	O75976				2.12691e+06
O76061	O76061				3.5067e+06
O76070	O76070;Q16143				1.30248e+06
O94760	O94760;O94760-2				7.02654e+06
O94766	O94766				1.21559e+06
O94769	O94769;O94769-2				1.14366e+07
O94772;O94772-2	O94772;O94772-2				1.46453e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.49517e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.03465e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				4.16555e+06
O94898	O94898				1.82162e+06
O94910	O94910;O94910-2				9.04373e+06
O94919	O94919				3.05709e+07
O94933	O94933				4.92339e+06
O94985	O94985				2.43876e+06
O94985-2	O94985;O94985-2				3.65781e+08
O94991	O94991;O94991-2				1.10867e+07
O95084;O95084-2	O95084;O95084-2				878738
O95157	O95157				2.21714e+06
O95158	O95158				1.83253e+07
O95159	O95159				869449
O95164	O95164				712197
O95185;O95185-2	O95185;O95185-2				3.13225e+06
O95196;O95196-2	O95196;O95196-2				1.49866e+07
O95206;O95206-2	O95206;O95206-2				2.72144e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				2.64808e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.24486e+06
O95336	O95336				589985
O95390	O95390				1.72811e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.72291e+06
O95445;O95445-2	O95445;O95445-2				5.87998e+07
O95450;O95450-2	O95450;O95450-2				2.23994e+06
O95467	O95467				1.86337e+06
O95479;O95479-2	O95479;O95479-2				293843
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.8553e+06
O95497	O95497				1.67558e+06
O95502	O95502				2.35805e+08
O95633;O95633-2	O95633;O95633-2				1.02356e+06
O95747	O95747				133336
O95782;O95782-2	O95782;O95782-2				276560
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-3;Q9H3R1-2				2.18844e+06
O95841	O95841				594026
O95865	O95865				2.31412e+06
O95881	O95881				702933
O95897	O95897				3.69851e+06
O95967	O95967				8.72838e+06
O95970;O95970-3	O95970;O95970-3				460401
O95980	O95980				5.90346e+06
O95998	O95998				334891
P00338;P00338-3	P00338;P00338-3;P00338-4				1.41242e+07
P00352	P00352				1.06914e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.19352e+06
P00441	P00441				3.42715e+08
P00450	P00450				2.24304e+08
P00488	P00488				661035
P00492	P00492				2.5304e+06
P00505	P00505;P00505-2				4.10816e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.85889e+06
P00558;P00558-2	P00558;P00558-2				2.81507e+06
P00568	P00568				353420
P00734	P00734				5.69285e+07
P00736	P00736				8.97277e+07
P00738	P00738;P00738-2				2.07858e+08
P00739;P00739-2	P00739;P00739-2				3.58605e+06
P00740;P00740-2	P00740;P00740-2				2.39738e+06
P00742	P00742				1.66888e+07
P00746	P00746				2.95193e+07
P00747	P00747				8.98025e+07
P00748	P00748				1.52584e+07
P00751	P00751;P00751-2				1.05031e+08
P01008	P01008				4.98573e+08
P01009	P01009;P01009-2;P01009-3				4.79062e+09
P01011	P01011				9.26656e+08
P01019	P01019				7.4775e+08
P01023	P01023				3.01501e+08
P01024	P01024				7.59353e+08
P01031	P01031				1.89963e+07
P01033	P01033				4.87331e+07
P01034	P01034				5.56445e+09
P01036;P01037	P01036;P01037				960739
P01042	P01042;P01042-2;P01042-3				4.20918e+08
P01042-2;P01042-3	P01042-2;P01042-3				8.95419e+07
P01127;P01127-2	P01127;P01127-2				3.3644e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.06223e+06
P01178	P01178				2.74364e+06
P01210	P01210				5.59789e+07
P01213	P01213				3.52266e+06
P01236	P01236				347672
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				406730
P01282;P01282-2	P01282;P01282-2				1.9332e+06
P01303	P01303				7.96191e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.30241e+07
P01591	P01591				1.37545e+07
P01593;P01594	P01593;P01594				3.01094e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				8.03982e+06
P01599	P01599;A0A0C4DH72				7.64666e+06
P01602	P01602				7.6181e+06
P01619	P01619				3.36816e+08
P01700	P01700				4.29224e+07
P01701	P01701				6.17387e+07
P01703	P01703				787576
P01705	P01705				1.43606e+06
P01706	P01706				2.6947e+06
P01714	P01714				6.15084e+06
P01717;P01718	P01717;P01718				7.27714e+06
P01721	P01721				5.23509e+06
P01742	P01742				2.33391e+06
P01743	P01743				1.73246e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				7.30944e+06
P01780	P01780				1.22597e+08
P01817	P01817				4.72949e+06
P01833	P01833				1.23482e+06
P01834	P01834				1.26899e+08
P01859	P01859;P01859-1				8.50365e+08
P01860	P01860;P01860-1				8.40442e+07
P01861;P01861-1	P01861;P01861-1				1.23904e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.07195e+07
P01876;P01876-1	P01876;P01876-1				6.05516e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				7.96538e+06
P01903	P01903;P01906				1.50579e+06
P01911	P01911				1.8623e+06
P02144	P02144				6.86594e+06
P02452	P02452				2.55892e+07
P02461	P02461;P02461-2				3.56582e+06
P02462	P02462				4.8207e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				2.42553e+06
P02538	O95678;P02538;P48668				2.25472e+06
P02647	P02647				1.68578e+09
P02649	P02649				5.93432e+09
P02652	P02652				7.25608e+08
P02654	P02654				3.18314e+07
P02655	P02655				5.6466e+06
P02656	P02656				2.37829e+07
P02671	P02671;P02671-2				1.28039e+08
P02675	P02675				7.68119e+07
P02679;P02679-2	P02679;P02679-2				5.17137e+07
P02741	P02741				916899
P02743	P02743				7.37683e+06
P02745	P02745				4.23895e+07
P02746	P02746				1.2204e+08
P02747	P02747				1.15984e+08
P02748	P02748				3.41221e+07
P02749	P02749				8.59926e+07
P02750	P02750				6.78829e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.22501e+08
P02753	P02753				1.04801e+08
P02760	P02760				7.8398e+07
P02763	P02763				1.56775e+09
P02765	P02765				3.0646e+08
P02766	P02766				2.40386e+09
P02768	P02768				6.23744e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				1.33511e+09
P02786	P02786				2.43828e+06
P02787	P02787				3.56137e+09
P02788;P02788-2	P02788;P02788-2				5.73997e+06
P02790	P02790				2.16263e+09
P02792	P02792				3.76508e+06
P02794	P02794				1.11253e+07
P03950	P03950				2.16817e+06
P03951	P03951;P03951-2				3.44023e+06
P03952	P03952				1.28942e+07
P04003	P04003				2.79996e+06
P04004	P04004				8.2996e+07
P04040	P04040				597321
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.77906e+06
P04066	P04066				9.58022e+06
P04070;P04070-2	P04070;P04070-2				3.96115e+06
P04075;P04075-2	P04075;P04075-2				2.2681e+07
P04080	P04080				2.82945e+06
P04083	P04083				64458.3
P04085;P04085-2	P04085;P04085-2				2.95139e+06
P04114	P04114				5.10606e+07
P04156	P04156				3.97682e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.08901e+07
P04180	P04180				1.6924e+07
P04196	P04196				1.63173e+08
P04211	P04211				1.56839e+06
P04216	P04216				5.89665e+08
P04217	P04217;P04217-2				4.81616e+08
P04217-2	P04217-2				1.47434e+06
P04264	P04259;P04264				4.19774e+07
P04271	P04271				1.87598e+06
P04275	P04275				2.7493e+06
P04278;P04278-5	P04278;P04278-5				2.40733e+06
P04406	P04406;P04406-2				1.21118e+07
P04430	P04430				9.85718e+06
P04439;P04439-2	P04439;P04439-2				5.77171e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				185375
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.5006e+06
P04792	P04792				972967
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				782410
P05026;P05026-2	P05026;P05026-2				818089
P05060	P05060				5.57135e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.78032e+08
P05090	P05090				2.31077e+09
P05107	P05107				701562
P05121;P05121-2	P05121;P05121-2				376172
P05154	P05154				6.2802e+07
P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3				3.37396e+08
P05156	P05156				1.9976e+07
P05160	P05160				1.39611e+06
P05186;P05186-2;P05186-3	P05186;P05186-2;P05186-3				69893.3
P05362	P05362				2.70533e+06
P05408;P05408-2	P05408;P05408-2				1.64746e+08
P05413	P05413				3.01684e+06
P05451	P05451;P48304				363261
P05452	P05452				9.75789e+07
P05543	P05543				2.03531e+07
P05546	P05546				1.27918e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				698824
P05937	P05937;P05937-2				5.47889e+06
P05997	P05997				1.86086e+06
P06276	P06276				7.46408e+06
P06280	P06280				717195
P06307	P06307				1.45305e+07
P06310	P06310				2.08509e+08
P06312	P06312				4.31974e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				8.86813e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				5.12269e+08
P06396-2	P06396-2				2.07549e+06
P06681	P06681;P06681-2;P06681-3				2.27448e+07
P06703	P06703				783459
P06727	P06727				9.95636e+07
P06732	P06732				2.26675e+06
P06733	P06733;P06733-2				4.33732e+06
P06744;P06744-2	P06744;P06744-2				2.89612e+07
P06865	P06865				2.12647e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				8.1229e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.16957e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.71409e+07
P07196	P07196				49553.2
P07225	P07225				4.8604e+07
P07237	P07237				1.42332e+06
P07311	P07311				974327
P07333	P07333;P07333-2				8.53574e+07
P07339	P07339				1.76069e+08
P07357	P07357				2.76198e+07
P07358	P07358				3.08612e+07
P07360	P07360				1.56441e+07
P07451	P07451				4.27132e+06
P07492	P07492;P07492-2;P07492-3				1.24993e+06
P07585	P07585				3.64466e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				8.73858e+07
P07686	P07686				8.91745e+06
P07711	P07711;P07711-3				9.65373e+06
P07737	P07737				2.90132e+06
P07858	P07858				3.40981e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.89577e+06
P07942	P07942				5.23362e+06
P07996	P07996				2.40698e+06
P07998	P07998				2.81505e+07
P08123	P08123				1.07953e+07
P08133;P08133-2	P08133;P08133-2				230268
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.46858e+06
P08185	P08185				6.81556e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.37588e+06
P08236;P08236-3	P08236;P08236-3				806202
P08238	P08238;Q58FF7				260204
P08253	P08253;P08253-2;P08253-3				2.31737e+07
P08294	P08294				2.24276e+08
P08493;P08493-2	P08493;P08493-2				1.1019e+07
P08519	P08519				3.86643e+06
P08571	P08571				1.36854e+08
P08572	P08572				2.27767e+06
P08581;P08581-2	P08581;P08581-2				1.58467e+06
P08582	P08582;P08582-2				1.44269e+06
P08603	P08603				7.37128e+07
P08637	P08637				6.81692e+06
P08670	P05787;P08670;P08729;P17661;P41219;Q9NSB2;P05787-2;P41219-2				1.02395e+06
P08697	P08697;P08697-2				2.76709e+08
P08758	P08758				1.89879e+06
P08779	P08779				639094
P08949;P08949-2	P08949;P08949-2				108675
P09104	P09104;P09104-2				1.08447e+07
P09172	P09172				426770
P09211	P09211				5.11909e+06
P09382	P09382				1.66945e+07
P09417;P09417-2	P09417;P09417-2				1.24014e+07
P09486	P09486				7.33867e+07
P09603	P09603				2.36441e+07
P09619	P09619;P09619-2				5.84e+06
P09622	P09622;P09622-2;P09622-3				795879
P09668	P09668				1.87813e+07
P09871	P09871				1.13464e+08
P09936	P09936				1.2136e+06
P09958	P09958				839291
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				255210
P09972	P04075;P09972;P04075-2				3.68227e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.20231e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.76331e+08
P0C6S8	P0C6S8				2.38447e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.55559e+08
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				5.26194e+06
P0DMQ5	P0DMQ5				8.14556e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.99232e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.50345e+08
P0DOX3	P0DOX3				1.31762e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.69876e+09
P0DOX7	P01834;P0DOX7				1.46983e+09
P0DOY3	P0DOY2;P0DOY3				7.58955e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				6.33511e+06
P0DP58	P0DP58				6.96937e+06
P0DTE1	P0DTE1				2.40239e+06
P10124	P10124				5.02012e+06
P10153	P10153				1.37406e+06
P10253	P10253				3.894e+06
P10451-3	P10451-3				3.22559e+07
P10451-5	P10451;P10451-4;P10451-5				2.09702e+08
P10451;P10451-4	P10451;P10451-4				1.41045e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				9.2926e+06
P10599	P10599;P10599-2				1.42404e+07
P10619;P10619-2	P10619;P10619-2				720428
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				513315
P10643	P10643				6.58462e+07
P10645	P10645				8.13317e+08
P10721;P10721-2	P10721;P10721-2				8.85278e+06
P10745	P10745				8.27721e+06
P10768	P10768				1.47335e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.51467e+09
P11021	P11021				8.41478e+06
P11047	P11047				6.47487e+06
P11117	P11117				2.86652e+06
P11142	P11142				1.20356e+07
P11226	P11226				62886.8
P11279	P11279;P11279-2				2.03657e+07
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				876875
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.24904e+07
P11597	P11597;P11597-2				1.77653e+06
P11684	P11684				1.22561e+06
P11717	P11717				2.05471e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				659109
P12109	P12109				7.34374e+07
P12110	P12110;P12110-2;P12110-3				2.88249e+06
P12111	P12111;P12111-2;P12111-4				1.67941e+07
P12111-4	P12111-4				792675
P12259	P12259				1.19306e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				6.12629e+06
P12277	P12277				1.49983e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				5.72996e+06
P12318;P12318-2	P12318;P12318-2				4.32867e+06
P12821	P12821;P12821-3;P12821-2;P12821-4				3.12264e+06
P12830;P12830-2	P12830;P12830-2				1.96934e+06
P12955;P12955-2	P12955;P12955-2				2.03064e+06
P13284	P13284				1.3626e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.86562e+08
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.01187e+06
P13521	P13521				8.16538e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.54591e+08
P13591-3	P13591-1;P13591-3;P13591-4				5.40982e+07
P13598	P13598				1.40377e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.47199e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.82293e+06
P13645	P13645				2.28104e+07
P13647	P13647				1.74398e+06
P13667	P13667				873354
P13671	P13671				1.32293e+07
P13693	P13693;Q9HAU6;P13693-2				241021
P13747	P13747				985410
P13796	P13796				5.66605e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				744429
P13987;P13987-2	P13987;P13987-2				5.27627e+07
P14136	P14136				1.24463e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.54418e+06
P14151;P14151-2	P14151;P14151-2				8.29254e+06
P14174	P14174				1.36623e+07
P14207	P14207				2.06478e+06
P14209;P14209-3	P14209;P14209-3				999640
