Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML
O43396	O43396				30620.4
O43405;O43405-2	O43405;O43405-2				3.51326e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.52497e+07
O43505	O43505				3.53254e+08
O43508	O43508				498658
O43508-2;O75888;O75888-2;O75888-3;O75888-4;O75888-5	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				2.46315e+06
O43529	O43529				6.53317e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.57496e+07
O43567	O43567				5.81835e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				267830
O43827	O43827				3.5509e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				548475
O43854;O43854-2	O43854;O43854-2				1.31195e+06
O43866	O43866				2.83399e+06
O43897;O43897-2	O43897;O43897-2				1.10637e+06
O43909	O43909				203105
O43916	O43916				979782
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				3.34247e+06
O60242	O60242				1.10056e+06
O60243	O60243;O60243-2				6.97471e+06
O60245;O60245-2	O60245;O60245-2				2.30395e+06
O60279	O60279				1.24258e+07
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.03225e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				523033
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				5.92282e+06
O60476	O60476				1.91617e+06
O60512	O60512				1.13304e+06
O60565	O60565				253350
O60568	O60568				6.82456e+06
O60613	O60613				1.43579e+06
O60883	O60883				1.74995e+08
O60888-3	O60888;O60888-2;O60888-3				5.64977e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				232735
O60939	O60939				3.83319e+06
O75063	O75063				2.07111e+06
O75071	O75071				8.01657e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.06093e+06
O75078	O75078;O75078-2				2.32511e+06
O75083	O75083;O75083-3				1.67508e+06
O75084;Q14332	O75084;Q14332				539806
O75144;O75144-2	O75144;O75144-2;O75144-3				1.97402e+07
O75173;O75173-2	O75173;O75173-2				8.18431e+06
O75223	O75223				169265
O75326	O75326;O75326-2				1.46529e+07
O75339	O75339				495260
