Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B2_CSF_407-14.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				6.62813e+08
A0A075B6H9	A0A075B6H9				1.68886e+07
A0A075B6I0	A0A075B6I0				4.98059e+07
A0A075B6I9;P04211	P04211;A0A075B6I9				5.74428e+07
A0A075B6J1	A0A075B6J1;A0A0A0MRZ9				3.03801e+06
A0A075B6J9	A0A075B6J9				2.59795e+07
A0A075B6K2	A0A075B6K2				2.91101e+06
A0A075B6K4	A0A075B6K0;A0A075B6K4				5.59126e+06
A0A075B6K5	A0A075B6K5				1.13252e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				1.07465e+08
A0A075B6R2	A0A075B6R2				2.17628e+07
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				3.29738e+07
A0A075B6S2	A0A075B6S2;A2NJV5				2.20324e+08
A0A075B6S5	A0A075B6S5				2.92135e+06
A0A087WSX0	A0A087WSX0;A0A0G2JS06				7.27214e+06
A0A087WSY4	A0A087WSY4				9.76619e+06
A0A087WSY6	A0A087WSY6				2.05176e+08
A0A087WW87;P01614	P01614;A0A087WW87				756700
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				2.64339e+08
A0A0A0MS15	A0A0A0MS15				6.42211e+06
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				921560
A0A0A0MT89	A0A0A0MT89				6.16764e+06
A0A0B4J1U7	A0A0B4J1U7				5.00966e+07
A0A0B4J1V0	A0A0B4J1V0				3.11902e+08
A0A0B4J1V2	A0A0B4J1V2				9.56794e+06
A0A0B4J1V6	A0A0B4J1V6				1.40765e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				9.35912e+07
A0A0B4J1Y8	A0A0B4J1Y8				2.66879e+06
A0A0B4J1Y9	A0A0B4J1Y9				1.85442e+06
A0A0C4DH24	A0A0C4DH24				3.8354e+06
A0A0C4DH25	A0A0C4DH25				1.36083e+08
A0A0C4DH29	A0A0C4DH29				245887
A0A0C4DH31	A0A0C4DH31				4.01581e+06
A0A0C4DH33	A0A0C4DH33				2.17783e+06
A0A0C4DH34	A0A0C4DH34				1.49123e+07
A0A0C4DH35	A0A0C4DH35				2.53767e+06
A0A0C4DH36	A0A0C4DH36				8.55308e+06
A0A0C4DH38	A0A0C4DH38;A0A0J9YXX1				2.76186e+07
A0A0C4DH67	A0A0C4DH67				2.22641e+07
A0A0C4DH72	P01599;A0A0C4DH72				1.80001e+07
A0A0J9YX35	A0A0J9YX35				1.79435e+07
A0A0J9YXX1	A0A0J9YXX1				5.31815e+07
A0M8Q6	P0CG04;P0DOY2;A0M8Q6;P0CF74;B9A064;P0DOX8				6.6993e+08
A1L4H1	A1L4H1				1.46788e+06
A2RU67	A2RU67				204664
A5D6W6	A5D6W6				944609
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.14195e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				211327
A6NGN9	A6NGN9				4.42158e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				2.1545e+06
A6NKN8	A6NKN8				68044.6
A6NL88	A6NL88				1.36432e+06
A6NLU5	A6NLU5				8.08843e+06
A6NML5	A6NML5				2.33696e+06
A8MTJ3;P04899;P04899-4;P08754;P11488;P19087;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				697495
A8MTW9	A8MTW9				783289
C9JVW0	C9JVW0				3.98133e+06
I3L3R5	I3L3R5				345033
O00115;O00115-2	O00115;O00115-2				4.83677e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.01594e+07
O00187;O00187-2	O00187;O00187-2				1.02804e+06
O00244	O00244				817123
O00264	O00264;O00264-2				3.16642e+06
O00292;O00292-2	O00292;O75610;O00292-2				1.04466e+06
O00299	O00299				1.01973e+06
O00300	O00300				739658
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				2.07633e+06
O00391	O00391;O00391-2				1.81094e+07
O00451	O00451;O00451-2;O00451-3				8.53444e+06
O00461	O00461				6.24986e+06
O00462	O00462				6.67477e+06
O00468-6	O00468-6;O00468-7				1.12431e+07
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				124613
O00533	O00533;O00533-2				1.2476e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.02382e+06
O00567	O00567				139191
O00584	O00584				1.60413e+07
O00754;O00754-2	O00754;O00754-2				2.26422e+06
O14498	O14498				4.60541e+07
O14514	O14514				1.89944e+06
O14522;O14522-1	O14522;O14522-1				662955
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				352382
O14594	O14594				1.05202e+08
O14668;O14668-2	O14668;O14668-2				1.29608e+06
O14672	O14672				2.96032e+06
O14737;O14737-2	O14737;O14737-2				59984.8
O14745	O14745;O14745-2				197448
O14773	O14773				9.66588e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				4.74407e+06
O14791-2	O14791;O14791-2;O14791-3				1.0846e+07
O14793	O14793				1.09653e+06
O14917;O14917-2	O14917;O14917-2				1.98947e+06
O14960	O14960				214872
O15031	O15031				1.1505e+07
O15041;O15041-2	O15041;O15041-2				1.75821e+06
O15197;O15197-3	O15197;O15197-3				3.26969e+06
O15204;O15204-2	O15204;O15204-2				937834
O15230	O15230				2.30438e+07
O15232;O15232-2	O15232;O15232-2				1.81518e+06
O15240	O15240				6.56977e+07
O15335	O15335				2.62251e+06
O15354	O15354				2.04714e+07
O15394	O15394;O15394-2				1.55151e+07
O15400;O15400-2	O15400;O15400-2				636753
O15466;O15466-2	O15466;O15466-2				1.05269e+06
O43155	O43155				218762
O43157	O43157;O43157-2;O43157-3				3.9082e+06
O43173	O43173				1.7849e+06
O43240	O43240				906439
O43278;O43278-2	O43278;O43278-2				1.99705e+06
O43291	O43291				5.93878e+06
O43300	O43300				2.20636e+06
O43323	O43323				615381
O43405;O43405-2	O43405;O43405-2				2.15074e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.04171e+07
O43505	O43505				2.43222e+08
O43508	O43508				612071
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				651321
O43529	O43529				3.63566e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				9.52928e+06
O43567	O43567				4.20648e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				364733
O43736;O43736-2	O43736;O43736-2				163241
O43827	O43827				1.52654e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				2.61764e+06
O43854;O43854-2	O43854;O43854-2				526863
O43866	O43866				4.02707e+06
O43897;O43897-2	O43897;O43897-2				901485
O43909	O43909				396265
O43916	O43916				523672
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				4.97334e+06
O60242	O60242				1.9005e+06
O60243	O60243;O60243-2				1.61056e+06
O60245;O60245-2	O60245;O60245-2				1.7411e+06
O60279	O60279				1.44932e+07
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.14339e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				910649
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				3.91234e+06
O60476	O60476				1.47917e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				346607
O60512	O60512				721844
O60565	O60565				162530
O60568	O60568				2.61633e+06
O60613	O60613				1.47057e+06
O60741	O60741				671089
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				1.25424e+06
O60883	O60883				8.78393e+07
O60888-3	O60888;O60888-2;O60888-3				6.90348e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				349715
O60939	O60939				2.28754e+06
O75051;O75051-2	O75051;O75051-2				743282
O75063	O75063				1.60774e+06
O75071	O75071				4.86935e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.36767e+06
O75078	O75078;O75078-2				3.20899e+06
O75083	O75083;O75083-3				1.8628e+06
O75084;Q14332	O75084;Q14332				428579
O75144;O75144-2	O75144;O75144-2;O75144-3				1.6648e+07
O75173;O75173-2	O75173;O75173-2				5.41719e+06
O75223	O75223				290012
O75326	O75326;O75326-2				3.58436e+07
O75347;O75347-2	O75347;O75347-2				1.17825e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.04544e+06
O75368	O75368				1.17621e+06
O75487	O75487;O75487-2				1.2391e+06
O75493	O75493				5.26016e+06
