Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C5_CSF_706-14.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				6.1221e+08
A0A075B6H9	A0A075B6H9				2.16827e+07
A0A075B6I0	A0A075B6I0				2.74756e+07
A0A075B6I1	A0A075B6I1				780573
A0A075B6J1	A0A075B6J1				4.73104e+06
A0A075B6J9	A0A075B6J9				7.12434e+06
A0A075B6K4	A0A075B6K0;A0A075B6K4				4.26244e+06
A0A075B6K5	A0A075B6K5				6.30276e+06
A0A075B6P5;P01615	P01615;A0A075B6P5				3.08929e+08
A0A075B6Q5	A0A075B6Q5				3.08614e+06
A0A075B6R2	A0A075B6R2				8.05859e+06
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				8.38867e+07
A0A075B6S2	A0A075B6S2;A2NJV5				2.04906e+08
A0A075B6S5	A0A075B6S5				5.57428e+06
A0A087WSX0	A0A087WSX0;A0A0G2JS06				1.28172e+07
A0A087WSY4	A0A087WSY4				1.43574e+07
A0A087WSY6	A0A087WSY6				1.23822e+08
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				2.09289e+08
A0A0A0MS15	A0A0A0MS15				6.19497e+06
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				789758
A0A0A0MT89	A0A0A0MT89				1.03899e+07
A0A0B4J1U7	A0A0B4J1U7				1.81247e+07
A0A0B4J1V0	A0A0B4J1V0				2.06166e+08
A0A0B4J1V2	A0A0B4J1V2				7.53729e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				8.47833e+07
A0A0B4J1Y8	A0A0B4J1Y8				7.6443e+06
A0A0B4J1Y9	A0A0B4J1Y9				3.33704e+06
A0A0B4J2D9;P0DP09	A0A0B4J2D9;P0DP09				5.37189e+06
A0A0C4DH24	A0A0C4DH24				1.39718e+07
A0A0C4DH25	A0A0C4DH25				2.62684e+07
A0A0C4DH30	A0A0C4DH30				129518
A0A0C4DH31	A0A0C4DH31				1.52441e+06
A0A0C4DH33	A0A0C4DH33				1.45045e+06
A0A0C4DH34	A0A0C4DH34				2.3347e+07
A0A0C4DH35	A0A0C4DH35				1.57481e+06
A0A0C4DH36	A0A0C4DH36				6.23407e+06
A0A0C4DH38	A0A0C4DH38				1.46744e+08
A0A0C4DH43	A0A0C4DH43				3.09439e+07
A0A0C4DH67	A0A0C4DH67				2.55142e+07
A0A0G2JS06	A0A0G2JS06				3.06615e+06
A0A0J9YX35	A0A0J9YX35				7.71417e+06
A0A0J9YXX1	A0A0C4DH38;A0A0J9YXX1				8.72326e+07
A0M8Q6	P0CG04;P0DOY2;A0M8Q6;P0CF74;B9A064;P0DOX8				4.22191e+08
A1L4H1	A1L4H1				2.67667e+06
A2RU67	A2RU67				257901
A5D6W6	A5D6W6				703807
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				2.03324e+06
A6NGN9	A6NGN9				6.39545e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				1.29228e+06
A6NL88	A6NL88				2.33293e+06
A6NLU5	A6NLU5				6.97483e+06
A6NML5	A6NML5				2.69771e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				189833
A8MTW9	A8MTW9				2.16019e+06
B4DS77;B4DS77-2	B4DS77;B4DS77-2;B4DS77-3				109517
B9A064;P0DOX8	B9A064;P0DOX8				2.65197e+08
C9JVW0	C9JVW0				5.6956e+06
I3L3R5	I3L3R5				824148
O00115;O00115-2	O00115;O00115-2				3.3818e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				3.26586e+07
O00187;O00187-2	O00187;O00187-2				2.13732e+06
O00244	O00244				413359
O00264	O00264;O00264-2				2.71932e+06
O00292;O00292-2	O00292;O75610;O00292-2				257094
O00299	O00299				1.24712e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				1.32293e+06
O00391	O00391;O00391-2				1.43506e+07
O00451	O00451;O00451-2;O00451-3				1.04082e+07
O00461	O00461				3.89193e+06
O00462	O00462				8.08368e+06
O00468-6	O00468-6;O00468-7				1.4924e+07
O00533	O00533;O00533-2				1.60503e+08
O00533-2	O00533-2				7.40202e+06
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				830393
O00567	O00567				248647
O00584	O00584				6.6431e+06
O00587;O00587-2	O00587;O00587-2				77986.8
O00754;O00754-2	O00754;O00754-2				1.85465e+06
O14498	O14498				5.38928e+07
O14514	O14514				1.67693e+06
O14522	O14522;O14522-1				502417
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				241177
O14594	O14594				1.75227e+07
O14657	O14657				91948.5
O14668	O14668;O14668-2				2.2245e+06
O14672	O14672				2.3218e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				1.62411e+07
O14737;O14737-2	O14737;O14737-2				79503.1
O14745	O14745;O14745-2				308644
O14773	O14773				9.1009e+06
O14786	O14786;O14786-2;O14786-3				6.03294e+06
O14791-2	O14791;O14791-2;O14791-3				7.81175e+06
O14793	O14793				2.16822e+06
O14917;O14917-2	O14917;O14917-2				2.50138e+06
O15031	O15031				1.76995e+07
O15041;O15041-2	O15041;O15041-2				127778
O15145	O15145				75216.5
O15197;O15197-3	O15197;O15197-3				3.81956e+06
O15204;O15204-2	O15204;O15204-2				7.07833e+06
O15230	O15230				937376
O15232;O15232-2	O15232;O15232-2				1.92362e+06
O15240	O15240				1.1811e+08
O15335	O15335				4.16927e+06
O15354	O15354				1.45557e+07
O15394	O15394;O15394-2				3.86105e+07
O15400;O15400-2	O15400;O15400-2				719790
O15466;O15466-2	O15466;O15466-2				951977
O15498;O15498-2	O15498;O15498-2				155859
O15540;O15540-2	O15540;O15540-2				1.53069e+06
O43155	O43155				460062
O43157	O43157;O43157-2;O43157-3				2.73419e+06
O43173	O43173				2.86632e+06
O43184;O43184-2;O43184-3;O43184-4	O43184;O43184-4;O43184-2;O43184-3				243460
O43240	O43240				464396
O43278;O43278-2	O43278;O43278-2				2.09684e+06
O43291	O43291				8.74484e+06
O43300	O43300				1.9188e+06
O43323	O43323				690112
O43405;O43405-2	O43405;O43405-2				1.98204e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.24365e+07
O43504	O43504				1.01425e+06
O43505	O43505				3.93075e+08
O43508	O43508				726758
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				1.25021e+06
O43529	O43529				1.37541e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				7.44915e+06
O43567	O43567				5.03377e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				676577
O43707	O43707;O43707-2;O43707-3				59337.4
O43736;O43736-2	O43736;O43736-2				1.45891e+06
O43827	O43827				2.02403e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				880053
O43854;O43854-2	O43854;O43854-2				592109
O43866	O43866				2.10166e+06
O43897;O43897-2	O43897;O43897-2				1.22735e+06
O43909	O43909				275560
O43916	O43916				671341
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.35138e+07
O60242	O60242				1.1804e+06
O60243	O60243;O60243-2				1.40907e+06
O60245;O60245-2	O60245;O60245-2				2.58588e+06
O60279	O60279				1.5553e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				2.33906e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				809604
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				4.1762e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				3.6139e+06
O60476	O60476				1.68448e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				435690
O60512	O60512				1.52913e+06
O60565	O60565				265039
O60568	O60568				2.25896e+06
O60613	O60613				1.81821e+06
O60741	O60741				615912
O60883	O60883				1.04759e+08
O60888-3	O60888;O60888-2;O60888-3				8.42179e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				696473
O60939	O60939				3.37363e+06
O75051;O75051-2	O75051;O75051-2				165352
O75063	O75063				2.00098e+06
O75071	O75071				6.59727e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.36988e+06
O75078	O75078;O75078-2				2.40366e+06
O75083	O75083;O75083-3				2.19544e+06
O75084;Q14332	O75084;Q14332				731582
O75144;O75144-2	O75144;O75144-2;O75144-3				1.89603e+07
O75173;O75173-2	O75173;O75173-2				1.10051e+07
O75223	O75223				340801
O75326	O75326;O75326-2				1.92281e+07
O75339	O75339				1.60162e+06
O75347;O75347-2	O75347;O75347-2				2.33093e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				909223
O75363-2	O75363;O75363-2				169745
O75368	O75368				1.46147e+06
O75487;O75487-2	O75487;O75487-2				74501.1
O75493	O75493				6.9814e+06
O75503	O75503				2.75139e+06
O75509	O75509				1.64039e+07
O75594	O75594				242879
O75629	O75629				1.01918e+06
O75636;O75636-2	O75636;O75636-2				1.03055e+06
O75711	O75711				2.7894e+08
O75752	O75752				1.77029e+06
O75787;O75787-2	O75787;O75787-2				2.53986e+07
O75828	O75828				1.24088e+06
O75874	O75874				622807
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.00129e+07
O75973	O75973				461983
O75976	O75976				1.07736e+06
O76061	O76061				4.44149e+06
O76070	O76070				1.1282e+06
O94760	O94760;O94760-2				7.03018e+06
O94766	O94766;Q9NPZ5				1.571e+06
O94769	O94769;O94769-2				7.99089e+06
O94772;O94772-2	O94772;O94772-2				7.22728e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				383031
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.15158e+07
O94898	O94898				594011
O94910	O94910;O94910-2				4.91614e+06
O94919	O94919				2.39598e+07
O94923	O94923				152201
O94933	O94933				317502
O94973;O94973-2	O94973;O94973-2				230928
O94985	O94985				2.36717e+06
O94985-2	O94985;O94985-2				2.05512e+08
O94991	O94991;O94991-2				2.42021e+06
O95084;O95084-2	O95084;O95084-2				1.45541e+06
O95156	O95156				216406
O95157	O95157				977969
O95158	O95158				1.78018e+07
O95159	O95159				999860
O95185;O95185-2	O95185;O95185-2				2.12062e+06
O95196;O95196-2	O95196;O95196-2				6.92549e+06
O95206;O95206-2	O95206;O95206-2				3.67119e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				2.19447e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				536966
O95336	O95336				1.80463e+06
O95390	O95390				3.55412e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.89762e+06
O95445	O95445;O95445-2				3.50142e+07
O95450;O95450-2	O95450;O95450-2				2.02237e+06
O95461;O95461-2	O95461;O95461-2				426744
O95467	O95467				1.41719e+06
O95477	O95477				2.05347e+06
O95479;O95479-2	O95479;O95479-2				50724.5
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				390646
O95497	O95497				592810
O95502	O95502				6.69729e+07
O95633;O95633-2	O95633;O95633-2				1.8096e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				2.04535e+06
O95841	O95841				1.20854e+06
O95865	O95865				1.091e+06
O95881	O95881				242893
O95897	O95897				1.21899e+06
O95967	O95967				8.20765e+06
O95970	O95970;O95970-2				735146
O95980	O95980				8.63969e+06
O95998	O95998;O95998-4				7.8906e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.01901e+07
P00352	P00352				1.87121e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.72507e+06
P00441	P00441				2.75204e+08
P00450	P00450				1.57931e+08
P00488	P00488				2.60618e+06
P00492	P00492				2.60757e+06
P00505	P00505;P00505-2				4.42839e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.25583e+06
P00558	P00558;P00558-2				4.87906e+06
P00568	P00568				771921
P00734	P00734				7.83677e+07
P00736	P00736				6.76931e+07
P00738	P00738;P00738-2				2.07088e+09
P00739	P00739;P00739-2				1.072e+09
P00740;P00740-2	P00740;P00740-2				4.74875e+06
P00742	P00742				1.24384e+07
P00746	P00746				6.62199e+07
P00747	P00747				9.83271e+07
P00748	P00748				1.73752e+07
P00751	P00751;P00751-2				1.23928e+08
P00915	P00915				584450
P00995	P00995				661331
P01008	P01008				4.56136e+08
P01009	P01009;P01009-2;P01009-3				5.62193e+09
P01011	P01011				1.26337e+09
P01019	P01019				4.39522e+08
P01023	P01023				5.0267e+08
P01024	P01024				6.48285e+08
P01031	P01031				2.35048e+07
P01033	P01033				8.16088e+07
P01034	P01034				2.23892e+09
P01036;P01037	P01036;P01037				453488
P01040	P01040				1.45947e+07
P01042	P01042;P01042-2;P01042-3				2.79446e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.41022e+07
P01127;P01127-2	P01127;P01127-2				2.92002e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				380141
P01178	P01178				1.59017e+06
P01210	P01210				9.21846e+07
P01213	P01213				3.26816e+06
P01236	P01236				525547
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				822504
P01282;P01282-2	P01282;P01282-2				1.04812e+06
P01303	P01303				1.04635e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.10255e+07
P01591	P01591				1.44957e+07
P01593;P01594	P01593;P01594				2.33765e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				5.27912e+07
P01599	P01599;A0A0C4DH72				1.0473e+07
P01601	P01601				5.047e+06
P01602	P01602				1.15679e+07
P01619	P01619				3.85672e+08
P01700	P01700				5.15614e+07
P01701	P01701				5.2717e+07
P01703	P01703				1.94384e+06
P01704	P01704				1.71141e+06
P01705	P01704;P01705				7.30113e+06
P01706	P01706				3.42564e+06
P01709	P01706;P01709;P0DOX8				1.73795e+07
P01714	P01714				6.32434e+06
P01715	P01715				2.60496e+06
P01717	P01717				4.68838e+07
P01721	P01721				3.1236e+06
P01742	P01742				1.98984e+07
P01743	P01743				398327
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.65168e+07
P01780	P01780				1.07153e+08
P01814	P01814				4.23276e+06
P01817	P01817				7.87384e+06
P01833	P01833				2.02427e+06
P01834	P01834				1.27817e+08
P01859;P01859-1	P01859;P01859-1				4.95618e+08
P01860;P01860-1	P01860;P01860-1				3.88261e+07
P01861;P01861-1	P01861;P01861-1				1.62925e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.48561e+07
P01876;P01876-1	P01876;P01876-1				4.18529e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.94825e+06
P01903	P01903;P01906				438248
P02144	P02144				1.41433e+06
P02452	P02452				3.53966e+07
P02461	P02461;P02461-2				8.66881e+06
P02462	P02462				6.13394e+06
P02511	P02511				3.54015e+06
P02647	P02647				2.57656e+09
P02649	P02649				4.55871e+09
P02652	P02652				6.10007e+08
P02654	P02654				4.29345e+07
P02655	P02655				9.75239e+06
P02656	P02656				7.34638e+07
P02671	P02671;P02671-2				2.11474e+08
P02675	P02675				2.33125e+08
P02679;P02679-2	P02679;P02679-2				1.00323e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				391006
P02741	P02741				3.0359e+06
P02743	P02743				8.97943e+06
P02745	P02745				1.12734e+08
P02746	P02746				1.29354e+08
P02747	P02747				2.19112e+08
P02748	P02748				5.1407e+07
P02749	P02749				9.29709e+07
P02750	P02750				1.44274e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.52584e+08
P02753	P02753				6.13212e+07
P02760	P02760				7.2808e+07
P02763	P02763				1.08637e+09
P02765	P02765				3.30348e+08
P02766	P02766				2.51004e+09
P02768	P02768				2.01365e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				5.49504e+08
P02786	P02786				1.54396e+06
P02787	P02787				5.46545e+09
P02788;P02788-2	P02788;P02788-2				6.74172e+06
P02790	P02790				1.70811e+09
P02792	P02792				2.16492e+06
P02794	P02794				3.72846e+06
P02810	P02810				1.02135e+06
P03950	P03950				2.7398e+06
P03951	P03951;P03951-2				1.88489e+06
P03952	P03952				7.57448e+06
P04003	P04003				2.48726e+06
P04004	P04004				3.38304e+08
P04040	P04040				1.38241e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				1.69682e+06
P04066	P04066				9.5663e+06
P04070;P04070-2	P04070;P04070-2				4.85271e+06
P04075	P04075;P09972;P04075-2				2.54914e+07
P04080	P04080				5.02771e+06
P04083	P04083				19612.3
P04085;P04085-2	P04085;P04085-2				3.65127e+06
P04114	P04114				3.19955e+07
P04156	P04156				2.33915e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				7.47764e+06
P04180	P04180				2.98055e+07
P04196	P04196				3.73603e+09
P04211	P04211;A0A075B6I9				3.92513e+07
P04216	P04216				2.69064e+08
P04217	P04217;P04217-2				1.9904e+08
P04217-2	P04217-2				3.39475e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				4.11975e+06
P04264	P04259;P04264				1.1516e+07
P04271	P04271				266531
P04275	P04275				2.33037e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				4.00035e+06
P04350;P07437;P68371	P04350;P07437;P68371				373830
P04406	P04406;P04406-2				1.53173e+07
P04430	P04430				5.13579e+06
