Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F7_81784602_repeat.mzML
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				325434
O15145	O15145				86479.6
O15197;O15197-3	O15197;O15197-3				1.52262e+07
O15204;O15204-2	O15204;O15204-2				1.12759e+06
O15230	O15230				1.19532e+07
O15232;O15232-2	O15232;O15232-2				2.51477e+06
O15240	O15240				2.84574e+08
O15335	O15335				4.42246e+06
O15354	O15354				4.25215e+07
O15394	O15394;O15394-2				3.38488e+07
O15400;O15400-2	O15400;O15400-2				2.21034e+06
O15466;O15466-2	O15466;O15466-2				1.69398e+06
O15540;O15540-2	O15540;O15540-2				9.41677e+06
O43155	O43155				937224
O43157	O43157;O43157-2;O43157-3				5.27034e+06
O43173	O43173				4.6646e+06
O43184;O43184-2;O43184-3;O43184-4	O43184;O43184-4;O43184-2;O43184-3				483489
O43240	O43240				1.49772e+06
O43278;O43278-2	O43278;O43278-2				1.3739e+06
O43291	O43291				8.03909e+06
O43300	O43300				8.40168e+06
O43323	O43323				618705
O43405;O43405-2	O43405;O43405-2				2.90092e+07
O43491;O43491-4	O43491;O43491-2;O43491-3;O43491-4				237204
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				5.69887e+07
O43504	O43504				870793
O43505	O43505				1.15343e+09
O43508	O43508				1.31084e+06
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				2.15785e+06
O43529	O43529				8.57403e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				8.40459e+07
O43567	O43567				1.05243e+08
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				867756
O43707	O43707;O43707-2;O43707-3				107314
O43736;O43736-2	O43736;O43736-2				1.94942e+06
O43827	O43827				5.18107e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.81081e+06
O43854;O43854-2	O43854;O43854-2				1.04508e+06
O43866	O43866				1.06055e+06
O43897;O43897-2	O43897;O43897-2				1.43043e+06
O43909	O43909				475556
O43916	O43916				1.65126e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.57909e+07
O60242	O60242				1.59689e+06
O60243	O60243;O60243-2				3.34483e+06
O60245;O60245-2	O60245;O60245-2				5.63378e+06
O60279	O60279				3.16599e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				4.54471e+06
O60330	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				2.38101e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				746820
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.05548e+06
O60476	O60476				2.24483e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				419953
O60486	O60486				1.17326e+06
O60512	O60512				1.838e+06
O60565	O60565				1.05323e+06
O60568	O60568				2.73451e+06
O60613	O60613				1.59088e+06
O60741	O60741				592512
O60883	O60883				1.43466e+08
O60888-3	O60888;O60888-2;O60888-3				5.08444e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				1.59636e+06
O60939	O60939				4.63329e+06
O75019;O75019-2	O75019;O75019-2				526155
O75051;O75051-2	O75051;O75051-2				1.78998e+06
O75063	O75063				3.74264e+06
O75071	O75071				7.45032e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.10873e+07
O75078	O75078;O75078-2				4.64372e+06
O75083	O75083;O75083-3				2.22099e+06
O75084;Q14332	O75084;Q14332				342529
O75144;O75144-2	O75144;O75144-2;O75144-3				2.57207e+07
O75173;O75173-2	O75173;O75173-2				8.69098e+06
O75223	O75223;O75223-3				1.43931e+06
O75326	O75326;O75326-2				5.52582e+07
O75339	O75339				522287
O75347;O75347-2	O75347;O75347-2				1.3596e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.71868e+06
O75363-2	O75363;O75363-2				473739
O75368	O75368				3.62268e+06
O75487;O75487-2	O75487;O75487-2				1.28647e+06
O75493	O75493				7.45017e+06
O75503	O75503				4.68088e+06
O75509	O75509				2.59095e+07
O75629	O75629				777857
O75636;O75636-2	O75636;O75636-2				234942
O75711	O75711				3.98939e+08
O75752	O75752				7.51704e+06
O75781;O75781-2	O75781;O75781-2				4.86999e+06
O75787;O75787-2	O75787;O75787-2				3.2973e+07
O75828	O75828				1.94552e+06
O75874	O75874				1.13219e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.15952e+07
O75973	O75973				1.28554e+06
O75976	O75976				6.44812e+06
O76061	O76061				5.34481e+06
O76070	O76070				1.70672e+06
O94760	O94760;O94760-2				1.18205e+07
O94766	O94766;Q9NPZ5				1.58446e+06
O94769	O94769;O94769-2				1.17104e+07
O94772;O94772-2	O94772;O94772-2				2.35142e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				952341
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.28348e+07
O94898	O94898				1.10218e+06
O94910	O94910;O94910-2				9.75658e+06
O94919	O94919				3.81659e+07
O94923	O94923				178775
O94933	O94933				1.74162e+06
O94973;O94973-2	O94973;O94973-2				374833
O94985	O94985				2.10559e+06
O94985-2	O94985;O94985-2				3.03387e+08
O94991	O94991;O94991-2				1.2082e+07
O95025	O95025				299039
O95084;O95084-2	O95084;O95084-2				2.45989e+06
O95156	O95156				546926
O95157	O95157				566951
O95158	O95158				1.89021e+07
O95159	O95159				826398
O95185;O95185-2	O95185;O95185-2				3.53779e+06
O95196;O95196-2	O95196;O95196-2				1.87675e+07
O95206;O95206-2	O95206;O95206-2				8.41546e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				773087
O95336	O95336				1.68946e+06
O95390	O95390				2.87336e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.2843e+07
O95445	O95445;O95445-2				1.27678e+07
O95450;O95450-2	O95450;O95450-2				2.23188e+06
O95461;O95461-2	O95461;O95461-2				983196
O95467	O95467				2.59682e+06
O95477	O95477				3.07978e+06
O95479;O95479-2	O95479;O95479-2				129724
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.65411e+06
O95497	O95497				1.93949e+06
O95502	O95502				2.13987e+08
O95633;O95633-2	O95633;O95633-2				2.93101e+06
O95747	O95747				101863
O95841	O95841				270978
O95865	O95865				1.97627e+06
O95881	O95881				245818
O95897	O95897				1.90544e+06
O95967	O95967				1.30673e+07
O95970	O95970;O95970-2				1.37077e+06
O95980	O95980				3.05927e+06
O95998	O95998;O95998-4				1.4521e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				7.82272e+06
P00352	P00352				1.78489e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.41902e+06
P00441	P00441				5.2844e+08
P00450	P00450				1.3366e+08
P00488	P00488				1.72987e+06
P00492	P00492				2.42566e+06
P00505	P00505;P00505-2				1.03633e+07
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.83678e+06
P00558	P00558;P00558-2				4.39073e+06
P00568	P00568				1.52032e+06
P00734	P00734				6.84258e+07
P00736	P00736				8.10894e+07
P00738	P00738;P00738-2				6.21183e+08
P00739	P00739;P00739-2				3.22707e+08
P00740;P00740-2	P00740;P00740-2				3.88244e+06
P00742	P00742				1.89733e+07
P00746	P00746				1.27891e+07
P00747	P00747				8.93564e+07
P00748	P00748				5.62646e+07
P00751	P00751;P00751-2				1.35609e+08
P00813	P00813				116203
P00918	P00918				469235
P01008	P01008				4.13359e+08
P01009	P01009;P01009-2;P01009-3				4.82546e+09
P01011	P01011				6.84922e+08
P01019	P01019				5.33337e+08
P01023	P01023				4.10648e+08
P01024	P01024				6.04324e+08
P01031	P01031				1.76243e+07
P01033	P01033				8.86007e+07
P01034	P01034				2.92395e+09
P01036;P01037	P01036;P01037				846350
P01042	P01042;P01042-2;P01042-3				1.23601e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.75787e+07
P01127;P01127-2	P01127;P01127-2				5.87986e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				737872
P01178	P01178				3.13048e+06
P01210	P01210				1.49535e+08
P01213	P01213				1.03236e+07
P01236	P01236				541963
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				501413
P01282;P01282-2	P01282;P01282-2				1.82301e+06
P01303	P01303				8.83734e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.97644e+07
P01591	P01591				498860
P01593;P01594	P01593;P01594				2.582e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				4.34914e+07
P01599	P01599;A0A0C4DH72				2.78158e+06
P01602	P01602				3.46215e+06
P01619	P01619				4.95441e+08
P01700	P01700				2.671e+07
P01701	P01701				2.66653e+07
P01703	P01703				2.99159e+06
P01705	P01704;P01705				6.13354e+06
P01706	P01706				3.73204e+06
P01709	P01706;P01709;P0DOX8				1.26636e+07
P01714	P01714				4.20495e+06
P01717;P01718	P01717;P01718				2.11211e+06
P01721	P01721				2.2468e+06
P01742	P01742				8.83105e+06
P01743	P01743				288857
P01772	P01768;P01772;P0DP02;P0DP03				1.84891e+07
P01780	P01780				3.44223e+07
P01817	P01817				1.36592e+07
P01833	P01833				1.62265e+06
P01834	P01834;P0DOX7				2.48318e+08
P01859;P01859-1	P01859;P01859-1				1.40848e+09
P01860;P01860-1	P01860;P01860-1				3.59675e+07
P01861;P01861-1	P01861;P01861-1				6.39179e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.73806e+07
P01876;P01876-1	P01876;P01876-1				4.06321e+08
P01889	P01889;P10321;P10321-2				1.48788e+06
P01903	P01903;P01906				798895
P02144	P02144				773691
P02452	P02452				2.45381e+07
P02461	P02461;P02461-2				6.26946e+06
P02462	P02462				150636
P02511	P02511				588034
P02647	P02647				1.61783e+09
P02649	P02649				6.45886e+09
P02652	P02652				3.74709e+08
P02654	P02654				6.92794e+07
P02655	P02655				7.26241e+06
P02656	P02656				4.17717e+07
P02671	P02671;P02671-2				8.83983e+07
P02675	P02675				1.01208e+08
P02679;P02679-2	P02679;P02679-2				4.08445e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.95849e+06
P02741	P02741				565356
P02743	P02743				5.54833e+06
P02745	P02745				1.24472e+08
P02746	P02746				1.53918e+08
P02747	P02747				1.8153e+08
P02748	P02748				3.24028e+07
P02749	P02749				7.2116e+07
P02750	P02750				8.05315e+07
P02751-11	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.61607e+08
P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9	P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.49792e+08
P02753	P02753				7.41888e+07
P02760	P02760				5.20678e+07
P02763	P02763				6.45302e+08
P02765	P02765				3.00523e+08
P02766	P02766				4.33384e+09
P02768	P02768				2.32912e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.762e+08
P02776;P10720	P02776;P10720				683655
P02786	P02786				2.58989e+06
P02787	P02787				4.9895e+09
P02788;P02788-2	P02788;P02788-2				4.72333e+06
P02790	P02790				7.01596e+08
P02792	P02792				3.9449e+06
P02794	P02794				7.15891e+06
P02810	P02810				994354
P03950	P03950				3.46429e+06
P03951;P03951-2	P03951;P03951-2				5.18743e+06
P03952	P03952				1.32326e+07
P04003	P04003				1.266e+06
P04004	P04004				2.40572e+08
P04040	P04040				751853
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				4.12573e+06
P04066	P04066				1.41632e+07
P04070;P04070-2	P04070;P04070-2				7.66184e+06
P04075	P04075;P09972;P04075-2				4.27302e+07
P04080	P04080				4.31138e+06
P04083	P04083				24952.7
P04085;P04085-2	P04085;P04085-2				8.99973e+06
P04114	P04114				4.22021e+07
P04156	P04156				7.40353e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.09016e+07
P04180	P04180				4.54278e+07
P04196	P04196				8.61188e+07
P04216	P04216				1.1225e+09
P04217	P04217;P04217-2				1.59409e+08
P04217-2	P04217-2				1.08293e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.03279e+06
P04264	P04259;P04264				3.02959e+07
P04271	P04271				1.28503e+06
P04275	P04275				2.41035e+07
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				5.1784e+06
P04406	P04406;P04406-2				2.57673e+07
P04439;P04439-2	P01893;P04439;P04439-2				3.22714e+06
P04440	P01911;P04440				2.89746e+06
P04792	P04792				680641
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.41368e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.49642e+06
P05026;P05026-2	P05026;P05026-2				1.89597e+06
P05060	P05060				1.08624e+09
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.29974e+09
P05090	P05090				4.00977e+09
P05107	P05107				195239
P05109	P05109				261228
P05121	P05121				406116
P05154	P05154				1.25399e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.35651e+08
P05156	P05156				1.3101e+07
P05160	P05160				2.06e+06
P05186;P05186-3	P05186;P05186-2;P05186-3				140862
P05362	P05362				2.2256e+06
P05408;P05408-2	P05408;P05408-2				2.88844e+08
P05413	P05413				3.88295e+06
P05451;P48304	P05451;P48304				416941
P05452	P05452				1.17156e+08
P05543	P05543				3.51715e+07
