Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10.mzML
O00567	O00567				259600
O00584	O00584				5.0709e+06
O00754;O00754-2	O00754;O00754-2				1.2364e+06
O14498	O14498				4.6993e+07
O14514	O14514				1.29155e+06
O14522	O14522;O14522-1				1.33974e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				1.18689e+06
O14594	O14594				2.70905e+07
O14657	O14657				134874
O14668;O14668-2	O14668;O14668-2				926582
O14672	O14672				3.00362e+06
O14773	O14773				5.81732e+06
O14786	O14786;O14786-2;O14786-3				4.45146e+06
O14791-2	O14791;O14791-2;O14791-3				4.81708e+06
O14793	O14793				1.18375e+06
O14810	O14810;Q6PUV4				963095
O14917;O14917-2	O14917;O14917-2				6.00664e+06
O14960	O14960				269804
O15031	O15031				7.97446e+06
O15041;O15041-2	O15041;O15041-2				275521
O15118	O15118				436184
O15197;O15197-3	O15197;O15197-3				1.43847e+06
O15204;O15204-2	O15204;O15204-2				1.37537e+06
O15230	O15230				2.98358e+06
O15240	O15240				6.73445e+07
O15335	O15335				1.73811e+06
O15354	O15354				7.50724e+06
O15389;Q08ET2	O15389;Q08ET2				2.20148e+06
O15394	O15394;O15394-2				1.61643e+07
O15400;O15400-2	O15400;O15400-2				539575
O15466;O15466-2	O15466;O15466-2				1.025e+06
O15540;O15540-2	O15540;O15540-2				1.6701e+06
O43155	O43155				373161
O43157	O43157;O43157-2;O43157-3				2.15266e+06
O43173	O43173				1.12637e+06
O43240	O43240				296367
O43278;O43278-2	O43278;O43278-2				1.21511e+06
O43291	O43291				2.6892e+06
O43300	O43300				4.00901e+06
O43405;O43405-2	O43405;O43405-2				3.80968e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.0921e+07
O43505	O43505				3.67746e+08
O43508	O43508				895348
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				202147
O43529	O43529				4.66128e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				4.41571e+06
O43567	O43567				1.9885e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.9149e+06
O43736;O43736-2	O43736;O43736-2				1.00835e+06
O43827	O43827				3.57561e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				364037
O43854;O43854-2	O43854;O43854-2				122258
O43866	O43866				1.80143e+06
O43897;O43897-2	O43897;O43897-2				866307
O43909	O43909				317022
O43916	O43916				380391
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.30355e+07
O60242	O60242				1.13251e+06
O60243	O60243				435736
O60245;O60245-2	O60245;O60245-2				2.48659e+06
O60279	O60279				2.95358e+06
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				305689
O60361	P22392;O60361;P22392-2				180941
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				473434
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				2.66575e+06
O60476	O60476				1.12846e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				407622
O60512	O60512				708406
O60565	O60565				309214
O60568	O60568				1.54966e+06
O60609;O60609-2	O60609;O60609-2				376362
O60613	O60613				387466
O60883	O60883				2.63033e+07
O60888-3	O60888;O60888-2;O60888-3				7.74839e+06
O60939	O60939				1.34684e+06
O75019;O75019-2	O75019;O75019-2				352186
O75051;O75051-2	O75051;O75051-2				526740
O75063	O75063				4.89364e+06
O75071	O75071				4.86758e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				6.85582e+06
O75078	O75078;O75078-2				3.9871e+06
O75083	O75083;O75083-3				707850
O75084;Q14332	O75084;Q14332				309991
O75096	O75096				442289
O75144;O75144-2	O75144;O75144-2;O75144-3				9.45658e+06
O75173;O75173-2	O75173;O75173-2				3.55536e+06
O75223	O75223;O75223-3				932554
O75326	O75326;O75326-2				1.41772e+07
O75340;O75340-2	O75340;O75340-2				51149.2
O75347	O75347;O75347-2				830827
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				651279
O75368	O75368				1.4174e+06
O75385	O75385				648319
O75487	O75487;O75487-2				489280
O75493	O75493				5.07605e+06
O75503	O75503				1.96442e+06
O75509	O75509				1.01361e+07
O75629	O75629				252838
O75636;O75636-2	O75636;O75636-2				293126
O75752	O75752				1.74466e+06
O75781;O75781-2	O75781;O75781-2				2.23098e+06
O75787;O75787-2	O75787;O75787-2				4.56108e+06
O75828	O75828				760865
O75874	O75874				480166
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				4.53971e+06
O75973	O75973				258274
O75976	O75976				1.11054e+06
O76031	O76031				1.21356e+06
O76061	O76061				1.52637e+06
O76070	O76070				780801
O94760	O94760;O94760-2				5.19675e+06
O94766	O94766				534268
O94769	O94769;O94769-2				7.45089e+06
O94772;O94772-2	O94772;O94772-2				2.63349e+07
O94779;O94779-2	O94779;O94779-2				836952
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.82835e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.81835e+06
O94898	O94898				770605
O94910	O94910;O94910-2				3.41191e+06
O94919	O94919				1.28661e+07
O94933	O94933				1.10801e+06
O94973;O94973-2	O94973;O94973-2				64848
O94985	O94985				1.40625e+06
O94985-2	O94985;O94985-2				1.65913e+08
O94991	O94991;O94991-2				2.4249e+06
O95157	O95157				740174
O95158	O95158				1.51612e+07
O95159	O95159				555787
O95185;O95185-2	O95185;O95185-2				1.62002e+06
O95196;O95196-2	O95196;O95196-2				2.39009e+06
O95206;O95206-2	O95206;O95206-2				2.335e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				705653
O95336	O95336				8.48334e+06
O95390	O95390				1.07167e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				2.36448e+06
O95445	O95445;O95445-2				6.32806e+06
O95450;O95450-2	O95450;O95450-2				1.4185e+06
O95467	O95467				775350
O95477	O95477				1.41919e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.99842e+06
O95497	O95497				1.08483e+06
O95502	O95502				1.30726e+08
O95633;O95633-2	O95633;O95633-2				484753
O95747	O95747				29247.9
O95841	O95841				733554
O95865	O95865				700844
O95881	O95881				256550
O95897	O95897				779115
O95967	O95967				3.65612e+06
O95970;O95970-3	O95970;O95970-2;O95970-3				149007
O95980	O95980				2.653e+06
O95998	O95998				592407
P00338;P00338-3	P00338;P00338-3;P00338-4				2.78287e+06
P00352	P00352				671680
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.42759e+06
P00441	P00441				1.64777e+08
P00450	P00450				1.02053e+08
P00488	P00488				1.51733e+06
P00491	P00491				129169
P00492	P00492				1.50837e+06
P00505	P00505;P00505-2				3.83546e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.31637e+06
P00558	P00558;P00558-2				1.71569e+06
P00568	P00568				301276
P00734	P00734				1.70442e+07
P00736	P00736				5.33591e+07
P00738	P00738;P00738-2				2.05344e+08
P00739	P00739;P00739-2				1.4358e+08
P00740;P00740-2	P00740;P00740-2				1.22897e+06
P00742	P00742				6.61619e+06
P00746	P00746				6.80825e+06
P00747	P00747				3.85122e+07
P00748	P00748				2.86088e+07
P00751	P00751;P00751-2				3.56853e+07
P00915	P00915				1.29623e+07
P00918	P00918				1.38405e+06
P01008	P01008				1.79513e+08
P01009	P01009;P01009-2;P01009-3				1.20476e+09
P01011	P01011				1.56608e+08
P01019	P01019				4.34816e+08
P01023	P01023				2.05172e+08
P01024	P01024				2.84585e+08
P01031	P01031				7.46302e+06
P01033	P01033				3.07432e+07
P01034	P01034				1.39655e+09
P01042	P01042;P01042-2;P01042-3				2.23759e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.0135e+07
P01127;P01127-2	P01127;P01127-2				2.3752e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				302087
P01178	P01178				328902
P01210	P01210				3.72e+07
P01213	P01213				1.75842e+06
P01236	P01236				223709
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				246354
P01282;P01282-2	P01282;P01282-2				1.12713e+06
P01303	P01303				2.26551e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.58972e+07
P01591	P01591				4.12078e+06
P01593;P01594	P01593;P01594				3.37284e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				4.07551e+06
P01599	P01599;A0A0C4DH72				2.0272e+06
P01602	P01602				978797
P01619	P01619				1.8285e+08
P01700	P01700				1.81472e+07
P01701	P01701				1.19476e+07
P01705	P01705				605562
P01709	P01709				1.04014e+06
P01714	P01714				1.05496e+06
P01717	P01717				1.10358e+07
P01721	P01699;P01700;P01706;P01709;P01721;P01703;A0A075B6J9;P0DOX8				6.81552e+06
P01742	P01742				548857
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				9.47536e+06
P01780	P01780				1.97291e+07
P01817	P01817				951941
P01833	P01833				675970
P01834	P01834				1.37242e+08
P01859;P01859-1	P01859;P01859-1				1.41725e+08
P01860;P01860-1	P01860;P01860-1				2.86088e+07
P01861;P01861-1	P01861;P01861-1				4.2558e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.22313e+07
P01876;P01876-1	P01876;P01876-1				2.23016e+08
P01889	P01889;P04439;P04439-2				5.15744e+06
P01903	P01903;P01906				821622
P01911	P01911				1.45752e+06
P02042	P02042				6.69302e+06
P02144	P02144				4.55727e+06
P02452	P02452				1.87181e+07
P02461	P02461;P02461-2				3.64945e+06
P02511	P02511				247588
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				1.91115e+06
P02538;P48668	O95678;P02538;P48668				671082
P02647	P02647				4.10033e+08
P02649	P02649				2.20944e+09
P02652	P02652				1.41756e+08
P02654	P02654				1.11812e+07
P02655	P02655				592489
P02656	P02656				4.01482e+06
P02671;P02671-2	P02671;P02671-2				3.01713e+07
P02675	P02675				7.8317e+07
P02679;P02679-2	P02679;P02679-2				2.52953e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				133219
P02741	P02741;P02741-2				446162
P02743	P02743				2.21375e+06
P02745	P02745				4.57712e+07
P02746	P02746				5.51918e+07
P02747	P02747				6.94357e+07
P02748	P02748				9.49885e+06
P02749	P02749				4.3426e+07
P02750	P02750				5.21635e+07
P02751-11	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.06945e+08
P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9	P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.15246e+07
P02753	P02753				6.73346e+07
P02760	P02760				4.92372e+07
P02763	P02763				4.5134e+08
P02765	P02765				1.21131e+08
P02766	P02766				2.45529e+09
P02768	P02768				2.64626e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.99084e+08
P02775	P02775				445325
P02786	P02786				677740
P02787	P02787				7.85074e+08
P02788;P02788-2	P02788;P02788-2				2.06221e+06
P02790	P02790				7.42222e+08
P02792	P02792				1.91121e+06
P02794	P02794				4.24573e+06
P02818	P02818				444092
P03950	P03950				1.80995e+06
P03951	P03951;P03951-2				2.2612e+06
P03952	P03952				4.02597e+06
P04003	P04003				559950
P04004	P04004				6.15088e+07
P04040	P04040				1.86061e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.37256e+06
P04066	P04066				3.30482e+06
P04070;P04070-2	P04070;P04070-2				2.34819e+06
P04075	P04075;P04075-2				1.73008e+07
P04080	P04080				2.10856e+06
P04085;P04085-2	P04085;P04085-2				3.73475e+06
P04114	P04114				2.57358e+06
P04156	P04156				1.76824e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				7.58677e+06
P04180	P04180				1.8157e+07
P04196	P04196				2.50064e+07
P04216	P04216				1.40436e+08
P04217	P04217;P04217-2				1.09176e+08
P04217-2	P04217-2				345254
P04233-2;P04233-5	P04233-2;P04233-5				1.29619e+06
P04264	P04259;P04264				1.3177e+07
P04271	P04271				464561
P04275	P04275				1.79651e+06
P04278	P04278;P04278-5				633519
P04350;P07437;P68371	P04350;P07437;P68371				108211
P04406	P04406;P04406-2				1.03913e+07
P04430	P04430				311466
P04439;P04439-2	P04439;P04439-2				8.22048e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				127500
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				903525
P04792	P04792				248139
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				448653
P05026;P05026-2	P05026;P05026-2				485146
P05060	P05060				3.30606e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.23152e+07
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				81092.1
P05090	P05090				4.46004e+08
P05107	P05107				421442
P05109	P05109				542945
P05121	P05121				329685
P05154	P05154				4.16753e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				2.6986e+08
P05156	P05156				1.32623e+07
P05160	P05160				1.56811e+06
P05362	P05362				1.0098e+06
P05408;P05408-2	P05408;P05408-2				6.15852e+07
P05413	P05413				3.00342e+06
P05451	P05451;P48304				354417
P05452	P05452				4.92151e+07
P05543	P05543				9.95898e+06
P05546	P05546				4.04328e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				495244
P05937	P05937;P05937-2				8.66854e+06
P05997	P05997				582281
P06276	P06276				3.04231e+06
P06280	P06280				255609
P06307	P06307				1.58977e+07
P06312	P06312				9.81014e+07
P06315	P06315				364995
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.62149e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				3.46919e+08
P06396-2	P06396-2				1.37867e+06
P06681	P06681;P06681-2;P06681-3				1.40629e+07
P06702	P06702				368116
P06703	P06703				718719
P06727	P06727				8.0855e+07
P06732	P06732				375543
P06733	P06733;P06733-2				4.25862e+06
P06744;P06744-2	P06744;P06744-2				2.20098e+06
P06865	P06865				7.44127e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				8.43953e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				5.06407e+06
P07148	P07148				123700
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.91934e+07
P07196	P07196				45545.7
P07225	P07225				1.70435e+07
P07237	P07237				1.14325e+06
P07311	P07311				341176
P07333	P07333;P07333-2				1.79499e+07
P07339	P07339				8.34523e+07
P07355;P07355-2	A6NMY6;P07355;P07355-2				407023
P07357	P07357				5.50071e+06
P07358	P07358				4.09204e+06
P07360	P07360				7.47122e+06
P07451	P07451				2.4174e+06
P07492-2	P07492;P07492-2;P07492-3				107949
P07585	P07585;P07585-4				6.28035e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.98815e+07
P07686	P07686				4.44288e+06
P07711	P07711;P07711-3				5.12011e+06
P07737	P07737				1.50214e+06
P07858	P07858				2.406e+07
P07900;P07900-2	P07900;P07900-2				1.01615e+06
P07942	P07942				2.26251e+06
P07996	P07996				1.71732e+06
P07998	P07998				2.5649e+07
P08123	P08123				7.32534e+06
P08133;P08133-2	P08133;P08133-2				151174
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.57757e+06
P08185	P08185				1.56375e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				9.30452e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				419038
P08238	P07900;P08238;P07900-2				451766
P08253	P08253;P08253-2;P08253-3				9.43655e+06
P08294	P08294				1.39956e+08
P08493-2	P08493;P08493-2				9.54086e+06
P08571	P08571				5.19768e+07
P08572	P08572				1.54285e+06
P08581;P08581-2	P08581;P08581-2				552498
P08582	P08582;P08582-2				734148
P08603	P08603				7.62506e+07
P08637	P08637				3.43383e+06
P08670	P08670				1.25306e+06
P08697	P08697;P08697-2				4.39973e+07
P08709;P08709-2	P08709;P08709-2				520374
P08758	P08758				1.67973e+06
P08779	P08779				674367
P09104	P09104;P09104-2				5.22453e+06
P09211	P09211				3.59231e+06
P09382	P09382				7.86159e+06
P09417;P09417-2	P09417;P09417-2				6.7376e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				583617
P09486	P09486				4.2894e+07
P09603	P09603				2.82326e+07
P09619	P09619;P09619-2				2.66422e+06
P09622;P09622-2	P09622;P09622-2;P09622-3				1.2719e+06
P09668	P09668				489449
P09871	P09871				1.0189e+08
P09936	P09936				1.0233e+06
P09958	P09958				371252
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				192844
P09972	P09972				2.47658e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.43227e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.98799e+08
P0C6S8	P0C6S8				3.42183e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.29184e+08
P0DMQ5	P0DMQ5				9.45146e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.60505e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				8.15691e+07
P0DOX3	P0DOX3				6.91867e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				9.92745e+08
P0DOX7	P01834;P0DOX7				4.19324e+08
P0DOX8	B9A064;P0DOX8				6.42999e+07
P0DOY3	P0DOY2;P0DOY3				6.41366e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.92858e+06
P0DP58	P0DP58				5.76909e+07
P0DTE1	P0DTE1				880149
P10124	P10124				2.99527e+06
P10153	P10153				1.4708e+06
P10253	P10253				956288
P10321;P10321-2	P10321;P10321-2				302107
P10451-3	P10451-3				1.35211e+07
P10451-5	P10451;P10451-4;P10451-5				2.71095e+08
P10451;P10451-4	P10451;P10451-4				2.31588e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				5.45968e+06
P10599	P10599;P10599-2				4.44085e+06
P10619;P10619-2	P10619;P10619-2				61117.9
P10636-2;P10636-6	P10636-6;P10636-2				704710
P10636-4;P10636-7	P10636-4;P10636-7				411756
P10643	P10643				4.72264e+07
P10644;P10644-2	P10644;P10644-2				486743
P10645	P10645				5.35193e+08
P10646	P10646				157318
P10721;P10721-2	P10721;P10721-2				5.56393e+06
P10745	P10745				122444
P10768	P10768				864670
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				7.18401e+08
P11021	P11021				1.67472e+07
P11047	P11047				1.80787e+06
P11117	P11117				769330
P11142	P11142				5.92059e+06
P11215;P11215-2	P11215;P11215-2				426197
P11279	P11279;P11279-2				3.16422e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				371116
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.26281e+07
P11717	P11717				3.38971e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				215516
P12109	P12109				3.21637e+07
P12110	P12110;P12110-2;P12110-3				1.87283e+06
P12111	P12111;P12111-2;P12111-4				8.60539e+06
P12111-4	P12111-4				399394
P12259	P12259				1.00802e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.28486e+06
P12277	P12277				1.27172e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.06346e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.99927e+06
P12532;P12532-2	P12532;P17540;P12532-2				151384
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.25968e+06
P12830;P12830-2	P12830;P12830-2				1.18716e+06
P12955;P12955-2	P12955;P12955-2				1.24916e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				9.34467e+07
P13489	P13489				374555
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.71414e+06
P13521	P13521				3.09776e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				6.90731e+07
P13591-3	P13591-1;P13591-3;P13591-4				1.14153e+07
P13598	P13598				605791
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.04375e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.73321e+06
P13645	P13645				9.09734e+06
P13647	P13647				1.58209e+06
P13667	P13667				759496
P13671	P13671				3.3593e+06
P13693	P13693;Q9HAU6;P13693-2				2.21647e+06
P13716;P13716-2	P13716;P13716-2				155053
P13747	P13747				1.29877e+06
P13796	P13796				4.51819e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				193191
P13987;P13987-2	P13987;P13987-2				2.77181e+07
P14136	P14136				1.8226e+06
P14138;P14138-2	P14138;P14138-2;P14138-3				740566
P14151;P14151-2	P14151;P14151-2				2.66911e+06
P14174	P14174				1.01314e+07
P14207	P14207				1.05099e+06
P14209;P14209-3	P14209;P14209-3				832011
P14314-2	P14314;P14314-2				3.35445e+06
P14324;P14324-2	P14324;P14324-2				269678
P14384	P14384				482202
P14415	P14415				1.43541e+06
P14543;P14543-2	P14543;P14543-2				6.27682e+06
P14550	P14550				207497
P14618-2	P14618;P14618-2;P14618-3				2.26836e+07
P14618;P14618-3	P14618;P14618-3				191239
P14621	P14621				1.84555e+06
