Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05.mzML
A0A0C4DH67	A0A0C4DH67				2.33858e+07
A0A0J9YX35	A0A0J9YX35				5.28995e+06
A0A0J9YXX1	A0A0J9YXX1				491057
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				2.29924e+08
A1L4H1	A1L4H1;A1L4H1-2				3.23834e+06
A2NJV5	A0A075B6S2;A2NJV5				2.19991e+08
A2RU67	A2RU67				385520
A5D6W6	A5D6W6				1.53103e+07
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.11171e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				421806
A6NGN9	A6NGN9				5.10392e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				2.86067e+06
A6NKN8	A6NKN8				139299
A6NL88	A6NL88				1.58565e+06
A6NLU5	A6NLU5				3.28037e+07
A6NML5	A6NML5				3.814e+06
A8MTW9	A8MTW9				3.8462e+06
B4DS77;B4DS77-2	B4DS77;B4DS77-2;B4DS77-3				55895.9
C9JVW0	C9JVW0				8.7497e+06
I3L3R5	I3L3R5				1.10777e+06
O00115;O00115-2	O00115;O00115-2				3.60626e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.5674e+07
O00187;O00187-2	O00187;O00187-2				1.10434e+06
O00244	O00244				1.04129e+08
O00264	O00264;O00264-2				2.86339e+06
O00292;O00292-2	O00292;O00292-2				432900
O00299	O00299				1.52301e+06
O00339;O00339-2	O00339;O00339-2;O00339-3				1.46642e+06
O00391	O00391;O00391-2				1.65896e+07
O00451	O00451;O00451-2;O00451-3				1.47288e+07
O00461	O00461				5.31832e+06
O00462	O00462				6.15929e+06
O00468-6	O00468-6;O00468-7				1.42988e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				395550
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				710852
O00533	O00533;O00533-2				7.84608e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				487220
O00567	O00567				367701
O00584	O00584				6.46126e+06
O00754;O00754-2	O00754;O00754-2				1.03711e+06
O14498	O14498				3.13105e+07
O14514	O14514				1.40505e+06
O14522	O14522;O14522-1				1.62381e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				393578
O14594	O14594				3.10044e+07
O14668;O14668-2	O14668;O14668-2				699534
O14672	O14672				5.77735e+06
O14737;O14737-2	O14737;O14737-2				122116
O14745	O14745;O14745-2				330560
O14773	O14773				1.12019e+07
O14786	O14786;O14786-2;O14786-3				7.24393e+06
O14791-2	O14791;O14791-2;O14791-3				3.16536e+06
O14793	O14793				1.242e+06
O14810	O14810;Q6PUV4				1.42896e+06
O14917;O14917-2	O14917;O14917-2				3.5412e+06
O14960	O14960				985700
O15031	O15031				1.02861e+07
O15041;O15041-2	O15041;O15041-2				507140
O15197;O15197-3	O15197;O15197-3				2.94045e+06
O15204;O15204-2	O15204;O15204-2				1.77737e+06
O15230	O15230				7.1022e+06
O15240	O15240				1.1331e+08
O15335	O15335				2.42306e+06
O15354	O15354				2.49523e+07
O15389;Q08ET2	O15389;Q08ET2				5.38151e+06
O15394	O15394;O15394-2				3.5798e+07
O15400;O15400-2	O15400;O15400-2				674602
O15466;O15466-2	O15466;O15466-2				694535
O15498;O15498-2	O15498;O15498-2				334610
O15540;O15540-2	O15540;O15540-2				2.29857e+06
O43155	O43155				407548
O43157	O43157;O43157-2;O43157-3				1.69609e+06
O43173	O43173				4.08306e+06
O43240	O43240				996568
O43278;O43278-2	O43278;O43278-2				1.5379e+06
O43286	O43286				2.08877e+06
O43291	O43291				6.82203e+06
O43300	O43300				4.79617e+06
O43405;O43405-2	O43405;O43405-2				5.15137e+06
O43491;O43491-4	O43491;O43491-2;O43491-3;O43491-4				97069.5
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				2.27127e+07
O43505	O43505				7.64317e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				1.03393e+06
O43529	O43529				3.32752e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				4.50465e+06
O43567	O43567				3.49522e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.14332e+06
O43707;Q9H254;Q9H254-2;Q9H254-4	O43707;Q9H254;Q9H254-2;Q9H254-4				129801
O43736;O43736-2	O43736;O43736-2				540296
O43827	O43827				5.1053e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				456654
O43854;O43854-2	O43854;O43854-2				192429
O43866	O43866				5.14696e+06
O43897;O43897-2	O43897;O43897-2				977282
O43909	O43909				4.7362e+06
O43916	O43916				883700
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.35586e+07
O60242	O60242				1.32818e+06
O60243	O60243				910660
O60245;O60245-2	O60245;O60245-2				2.83093e+06
O60279	O60279				1.70247e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				888654
O60330;O60330-2	O60330;O60330-2				552771
O60361	P22392;O60361;P22392-2				378802
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				390823
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				4.88462e+06
O60476	O60476				1.9456e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				557430
O60486	O60486				1.38185e+06
O60512	O60512				982695
O60565	O60565				456155
O60568	O60568				2.47856e+06
O60609;O60609-2	O60609;O60609-2				237951
O60613	O60613				685383
O60883	O60883				5.19491e+07
O60888-3	O60888;O60888-2;O60888-3				1.67407e+07
O60939	O60939				4.18775e+06
O75051;O75051-2	O75051;O75051-2				431680
O75063	O75063				1.64086e+06
O75071	O75071				4.60638e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				8.55334e+06
O75078	O75078;O75078-2				2.95389e+06
O75083	O75083;O75083-3				1.6949e+06
O75084;Q14332	O75084;Q14332				596059
O75096	O75096				404678
O75144;O75144-2	O75144;O75144-2;O75144-3				8.47009e+06
O75173;O75173-2	O75173;O75173-2				8.80508e+06
O75223	O75223;O75223-3				4.07998e+06
O75326	O75326;O75326-2				2.59201e+07
O75339	O75339				810822
O75340;O75340-2	O75340;O75340-2				252278
O75347	O75347;O75347-2				1.37161e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				692011
O75368	O75368				1.79041e+06
O75467;Q6AW86	O75467;Q6AW86				5.52076e+06
O75487	O75487;O75487-2				321235
O75493	O75493				6.88414e+06
O75503	O75503				4.27663e+06
O75509	O75509				1.63454e+07
O75629	O75629				390514
O75636;O75636-2	O75636;O75636-2				506281
O75711	O75711				3.29244e+08
O75752	O75752				4.53403e+06
O75781;O75781-2	O75781;O75781-2				1.11054e+06
O75787;O75787-2	O75787;O75787-2				4.67321e+06
O75828	O75828				1.57364e+06
O75874	O75874				1.02565e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				9.04751e+06
O75973	O75973				543944
O75976	O75976				1.16759e+06
O76031	O76031				1.93631e+06
O76061	O76061				2.17754e+06
O76070	O76070				1.08441e+06
O94760	O94760;O94760-2				7.25117e+06
O94766	O94766				974192
O94769	O94769				8.1397e+06
O94772;O94772-2	O94772;O94772-2				8.92328e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				837115
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.08351e+07
O94898	O94898				549273
O94910	O94910;O94910-2				6.77428e+06
O94919	O94919				1.86913e+07
O94933	O94933				1.61753e+06
O94985	O94985				1.43356e+06
O94985-2	O94985;O94985-2				1.90635e+08
O94991	O94991;O94991-2				4.27144e+06
O95157	O95157				837752
O95158	O95158				3.01521e+07
O95159	O95159				724952
O95185;O95185-2	O95185;O95185-2				1.26671e+06
O95196;O95196-2	O95196;O95196-2				6.56608e+06
O95206;O95206-2	O95206;O95206-2				6.90892e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				690547
O95336	O95336				825950
O95390	O95390				1.61982e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				3.2718e+06
O95445	O95445;O95445-2				1.01204e+07
O95450;O95450-2	O95450;O95450-2				1.68916e+06
O95467	O95467				2.40886e+06
O95477	O95477				5.24019e+06
O95479;O95479-2	O95479;O95479-2				677755
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				976276
O95497	O95497				1.99968e+06
O95502	O95502				9.42216e+07
O95633;O95633-2	O95633;O95633-2				782436
O95747	O95747				150072
O95841	O95841				1.24966e+06
O95865	O95865				1.07074e+06
O95897	O95897				613967
O95967	O95967				7.38618e+06
O95970	O95970;O95970-2				429881
O95980	O95980				4.61552e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				6.90222e+06
P00352	P00352				938600
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				3.87184e+06
P00441	P00441				2.34735e+08
P00450	P00450				1.13285e+08
P00488	P00488				874955
P00491	P00491				226671
P00492	P00492				1.93187e+06
P00505	P00505;P00505-2				4.06195e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				896625
P00558	P00558;P00558-2				4.23952e+06
P00568	P00568				572710
P00734	P00734				2.2912e+07
P00736	P00736				9.47524e+07
P00738	P00738;P00738-2				1.25672e+09
P00739	P00739;P00739-2				7.27819e+08
P00740;P00740-2	P00740;P00740-2				1.49716e+06
P00742	P00742				9.90353e+06
P00746	P00746				1.05729e+07
P00747	P00747				5.92598e+07
P00748	P00748				3.51643e+07
P00751	P00751;P00751-2				6.07025e+07
P00915	P00915				7.6685e+06
P00918	P00918				2.32792e+06
P01008	P01008				2.9996e+08
P01009	P01009;P01009-2;P01009-3				2.09497e+09
P01011	P01011				4.50888e+08
P01019	P01019				1.57872e+08
P01023	P01023				4.52344e+08
P01024	P01024				3.6228e+08
P01031	P01031				1.58074e+07
P01033	P01033				5.80549e+07
P01034	P01034				4.76426e+09
P01036;P01037	P01036;P01037				1.02506e+06
P01040	P01040				1.36858e+06
P01042	P01042;P01042-2;P01042-3				2.46444e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.92592e+07
P01127;P01127-2	P01127;P01127-2				3.32287e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				146676
P01210	P01210				9.72938e+07
P01213	P01213				1.6209e+06
P01236	P01236				761092
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				368151
P01303	P01303				8.30799e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.96996e+07
P01591	P01591				1.5532e+07
P01593;P01594	P01593;P01594				1.01075e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				1.44788e+07
P01599	P01599;A0A0C4DH72				2.72249e+06
P01602	P01602				1.77516e+06
P01619	P01619				2.93295e+08
P01700	P01700				3.12275e+07
P01701	P01701				3.1505e+07
P01705	P01705				1.68975e+06
P01709	P01709				3.511e+06
P01714	P01714				6.76494e+06
P01715	P01715				1.54338e+06
P01717	P01717				4.30424e+07
P01721	P01721				4.98688e+06
P01742	P01742				2.78173e+06
P01743	P01743				105140
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.5339e+07
P01780	P01780				3.733e+07
P01817	P01817				7.54441e+06
P01833	P01833				376148
P01834	P01834				1.69591e+08
P01859;P01859-1	P01859;P01859-1				5.02843e+08
P01860;P01860-1	P01860;P01860-1				2.35461e+08
P01861;P01861-1	P01861;P01861-1				1.25731e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				4.89695e+07
P01876;P01876-1	P01876;P01876-1				8.72389e+08
P01889	P01889;P04439;P04439-2				7.96173e+06
P01903;P01906	P01903;P01906				360703
P01911;P04440	P01911;P04440				611319
P02042	P02042				1.00535e+07
P02144	P02144				1.45627e+06
P02452	P02452				2.32256e+07
P02461	P02461;P02461-2				3.52216e+06
P02462	P02462				6.26298e+06
P02538;P48668	O95678;P02538;P48668				797545
P02647	P02647				1.36098e+09
P02649	P02649				4.80498e+09
P02652	P02652				5.05307e+08
P02654	P02654				2.26535e+07
P02655	P02655				1.1682e+06
P02656	P02656				4.4502e+06
P02671;P02671-2	P02671;P02671-2				1.22361e+08
P02675	P02675				2.21345e+08
P02679;P02679-2	P02679;P02679-2				5.51317e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				685255
P02741	P02741;P02741-2				1.96089e+06
P02743	P02743				9.26088e+06
P02745	P02745				4.32951e+07
P02746	P02746				1.10635e+08
P02747	P02747				8.78837e+07
P02748	P02748				2.84305e+07
P02749	P02749				3.66008e+07
P02750	P02750				8.90556e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.0945e+08
P02753	P02753				2.98233e+07
P02760	P02760				7.12435e+07
P02763	P02763				1.68776e+09
P02765	P02765				2.04186e+08
P02766	P02766				3.43232e+09
P02768	P02768				8.07212e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				5.7242e+08
P02775	P02775				350297
P02786	P02786				2.69435e+06
P02787	P02787				1.87088e+09
P02788;P02788-2	P02788;P02788-2				1.44817e+06
P02790	P02790				8.94682e+08
P02792	P02792				2.48373e+06
P02794	P02794				5.91511e+06
P03950	P03950				2.19228e+06
P03951	P03951;P03951-2				1.34364e+06
P03952	P03952				7.4975e+06
P04003	P04003				1.21472e+06
P04004	P04004				9.98382e+07
P04040	P04040				2.01861e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.77536e+06
P04066	P04066				4.99985e+06
P04070;P04070-2	P04070;P04070-2				4.86722e+06
P04075	P04075;P04075-2				3.0604e+07
P04080	P04080				3.21878e+06
P04083	P04083				67261.1
P04085;P04085-2	P04085;P04085-2				3.07711e+06
P04114	P04114				6.2496e+06
P04156	P04156				3.45202e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.0682e+07
P04180	P04180				9.78466e+06
P04196	P04196				5.8546e+07
P04216	P04216				2.19832e+08
P04217	P04217;P04217-2				1.64266e+08
P04217-2	P04217-2				980034
P04233-2;P04233-5	P04233-2;P04233-5				1.48407e+06
P04264	P04259;P04264				3.01512e+07
P04271	P04271				522364
P04275	P04275				1.45095e+06
P04278;P04278-5	P04278;P04278-5				1.92633e+06
P04350;P07437;P68371	P04350;P07437;P68371				453250
P04406	P04406;P04406-2				9.06087e+06
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				45884.4
P04430	P04430				2.04242e+06
P04439;P04439-2	P04439;P04439-2				8.60625e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				251657
P04792	P04792				532716
P04899;P04899-4;P08754;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				454972
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				113566
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				871348
P05026;P05026-2	P05026;P05026-2				1.03578e+06
P05060	P05060				1.6372e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.35799e+07
P05090	P05090				1.35445e+09
P05107	P05107				720468
P05109	P05109				721736
P05121	P05121				713280
P05154	P05154				6.49362e+06
P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3				3.67251e+08
P05156	P05156				1.56948e+07
P05160	P05160				1.00481e+06
P05362	P05362				1.35754e+06
P05408;P05408-2	P05408;P05408-2				1.60595e+08
P05413	P05413				6.4047e+06
P05451;P48304	P05451;P48304				193123
P05452	P05452				9.14371e+07
P05543	P05543				3.87224e+07
P05546	P05546				8.96345e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				700567
P05937	P05937;P05937-2				5.72848e+06
P05997	P05997				800244
P06276	P06276				5.55697e+06
P06307	P06307				1.7655e+07
P06310	P06310				8.06449e+07
P06312	P06312				2.19799e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				6.14436e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				4.53311e+08
P06396-2	P06396-2				3.14423e+06
P06681	P06681;P06681-2;P06681-3				1.5131e+07
P06702	P06702				590616
P06703	P06703				2.78496e+06
P06727	P06727				6.7644e+07
P06733	P06733;P06733-2				6.56945e+06
P06744;P06744-2	P06744;P06744-2				1.09395e+07
P06865	P06865				9.58987e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.77454e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				6.99561e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.91115e+07
P07196	P07196				468314
P07225	P07225				3.97077e+07
P07237	P07237				1.63282e+06
P07311	P07311				777098
P07333	P07333;P07333-2				3.34183e+07
P07339	P07339				1.29881e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				645178
P07357	P07357				9.23345e+06
P07358	P07358				1.12342e+07
P07360	P07360				9.70837e+06
P07451	P07451				382524
P07492	P07492;P07492-2;P07492-3				586214
P07585	P07585;P07585-4				3.36841e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.08898e+08
P07686	P07686				1.19468e+07
P07711	P07711;P07711-3				1.25327e+07
P07737	P07737				3.15145e+06
P07738	P07738				207066
P07858	P07858				4.92984e+07
P07900;P07900-2	P07900;P07900-2				1.88483e+06
P07942	P07942				2.89753e+06
P07996	P07996				2.05229e+06
P07998	P07998				1.86281e+07
P08123	P08123				1.08738e+07
P08133;P08133-2	P08133;P08133-2				362599
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.07524e+06
P08185	P08185				3.07263e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				8.1136e+06
P08236;P08236-3	P08236;P08236-3				547417
P08238	P07900;P08238;P07900-2				1.39153e+06
P08253	P08253;P08253-2;P08253-3				1.47418e+07
P08294	P08294				1.84286e+08
P08493-2	P08493;P08493-2				1.70132e+07
P08571	P08571				1.21485e+08
P08572	P08572				2.83748e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				141395
P08581;P08581-2	P08581;P08581-2				1.78115e+06
P08582	P08582;P08582-2				1.79613e+06
P08603	P08603				1.34954e+08
P08637	P08637				5.22036e+06
P08670	P08670;P17661				4.01101e+06
P08697	P08697;P08697-2				1.57249e+08
P08727	P02533;P08727				203708
P08758	P08758				1.65932e+06
P09104	P09104;P09104-2				1.32112e+07
P09172	P09172				321156
P09211	P09211				5.35704e+06
P09382	P09382				1.36801e+07
P09417;P09417-2	P09417;P09417-2				9.92333e+06
P09486	P09486				6.14533e+07
P09603	P09603;P09603-2;P09603-3				3.50483e+07
P09619	P09619;P09619-2				3.45069e+06
P09622	P09622;P09622-2				968079
P09668	P09668				1.31809e+07
P09871	P09871				1.02034e+08
P09936	P09936				2.24309e+06
P09958	P09958				747608
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				227426
P09972	P09972				2.93611e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.82125e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				2.86333e+08
P0C6S8	P0C6S8				1.80201e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				2.90604e+08
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				3.01547e+06
P0DMQ5	P0DMQ5				1.18197e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.94108e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				5.31101e+08
P0DOX3	P0DOX3				1.41381e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.5997e+09
P0DOX7	P01834;P0DOX7				6.6763e+08
P0DOX8	B9A064;P0DOX8				1.38572e+08
P0DOY3	P0DOY2;P0DOY3				4.79836e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				6.27917e+06
P0DP58	P0DP58				1.95352e+07
P0DTE1	P0DTE1				4.4175e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				897273
P10124	P10124				3.23819e+06
P10153	P10153				1.56951e+06
P10253	P10253				939936
P10321;P10321-2	P10321;P10321-2				1.09053e+06
P10451-3	P10451-3				2.07462e+07
P10451-5	P10451;P10451-4;P10451-5				3.37166e+08
P10451;P10451-4	P10451;P10451-4				4.18691e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				7.34537e+06
P10599	P10599;P10599-2				1.15075e+07
P10619;P10619-2	P10619;P10619-2				476713
P10636-2;P10636-6	P10636-6;P10636-2				1.23012e+06
P10636-4;P10636-7	P10636-4;P10636-7				1.64739e+06
P10643	P10643				3.62411e+07
P10644;P10644-2	P10644;P10644-2				722465
P10645	P10645				4.3287e+08
P10646	P10646				488973
P10721;P10721-2	P10721;P10721-2				5.92077e+06
P10745	P10745				6.88575e+06
P10768	P10768				1.28128e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.57052e+09
P11021	P11021				5.66716e+06
P11047	P11047				2.65653e+06
P11117	P11117				1.28976e+06
P11137;P11137-3	P11137;P11137-3				114312
P11142	P11142				1.094e+07
P11215;P11215-2	P11215;P11215-2				511993
P11226	P11226				76707.2
P11279	P11279;P11279-2				9.94823e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				1.05068e+06
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.43982e+07
P11717	P11717				1.87249e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				521675
P12109	P12109				3.96201e+07
P12110	P12110;P12110-2;P12110-3				2.43592e+06
P12111	P12111;P12111-2;P12111-3;P12111-5				527094
P12111-4	P12111;P12111-2;P12111-4				1.17845e+07
P12259	P12259				1.62936e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.55657e+07
P12273	P12273				1.20573e+06
P12277	P12277				1.26137e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				6.69611e+06
P12532;P12532-2	P12532;P17540;P12532-2				206036
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				2.83581e+06
P12830;P12830-2	P12830;P12830-2				1.08022e+06
P12955;P12955-2	P12955;P12955-2				1.49596e+06
P13284	P13284				1.27026e+06
P13385;P51864	P13385;P51864				365603
