Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02.mzML
O15394	O15394;O15394-2				1.02487e+07
O15466;O15466-2	O15466;O15466-2				366966
O15540;O15540-2	O15540;O15540-2				525713
O43157	O43157;O43157-2;O43157-3				948020
O43173	O43173				613906
O43240	O43240				218492
O43278;O43278-2	O43278;O43278-2				475490
O43286	O43286				1.49474e+06
O43291	O43291				1.25395e+06
O43300	O43300				507979
O43405;O43405-2	O43405;O43405-2				2.06176e+06
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				8.02856e+06
O43505	O43505				1.32469e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				184083
O43529	O43529				1.61051e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				2.99934e+06
O43567	O43567				1.42239e+06
O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6	O43581;O43581-2;O43581-3;O43581-4;O43581-5;O43581-6				151321
O43827	O43827				3.94207e+06
O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				116089
O43866	O43866				1.37228e+06
O43916	O43916				2.68984e+07
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				4.6559e+06
O60242	O60242				742371
O60243	O60243				240033
O60245;O60245-2	O60245;O60245-2				2.96151e+06
O60279	O60279				4.32649e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				198201
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.37355e+06
O60476	O60476				495370
O60512;O60512-2	O60512;O60512-2				202524
O60565	O60565				161659
O60568	O60568				898424
O60613	O60613				114239
O60883	O60883				9.50501e+06
O60888-3	O60888;O60888-2;O60888-3				3.87343e+06
O60939	O60939				312069
O75063	O75063				1.03629e+06
O75071	O75071				2.92736e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.45824e+06
O75078	O75078;O75078-2				1.02504e+06
O75083;O75083-3	O75083;O75083-3				324431
O75084;Q14332	O75084;Q14332				280761
O75144;O75144-2	O75144;O75144-2;O75144-3				2.86512e+06
O75173;O75173-2	O75173;O75173-2				1.45982e+06
O75326	O75326;O75326-2				1.40267e+07
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				418611
O75368	O75368				703467
O75487;O75487-2	O75487;O75487-2				283914
O75493	O75493				1.49347e+06
O75503	O75503				1.10486e+06
O75509	O75509				4.47072e+06
O75636;O75636-2	O75636;O75636-2				525758
O75711	O75711				7.89311e+07
O75752	O75752				1.52973e+06
O75781;O75781-2	O75781;O75781-2				661167
O75787;O75787-2	O75787;O75787-2				2.13842e+06
O75874	O75874				297167
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				5.92482e+06
O75976	O75976				441560
O76031	O76031				677763
O76061	O76061				729472
O76070	O76070				207075
O94760	O94760;O94760-2				1.46749e+06
O94766;O94766-2	O94766;O94766-2				167436
O94769	O94769;O94769-2				2.57581e+06
O94772;O94772-2	O94772;O94772-2				4.56661e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				82214.8
O94813;O94813-2;O94813-3	O75093;O94813;O75093-2;O94813-2;O94813-3				315081
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				8.43303e+06
O94898	O94898				356350
O94910;O94910-2	O94910;O94910-2				2.21362e+06
O94919	O94919				9.36482e+06
O94933	O94933				470898
O94985	O94985				416184
O94985-2	O94985;O94985-2				7.99601e+07
O94991	O94991;O94991-2				1.18572e+06
O95084;O95084-2	O95084;O95084-2				379181
O95157	O95157				304602
O95158	O95158				6.2567e+06
O95185;O95185-2	O95185;O95185-2				510297
O95196;O95196-2	O95196;O95196-2				1.72836e+06
O95206;O95206-2	O95206;O95206-2				636054
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				204904
O95336	O95336				309015
O95390	O95390				237733
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.49918e+06
O95445	O95445;O95445-2				1.85465e+07
O95450;O95450-2	O95450;O95450-2				434900
O95467	O95467				463455
O95477	O95477				5.82726e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				286967
O95497	O95497				878681
O95502	O95502				3.31955e+07
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				1.32952e+06
O95841	O95841				569251
O95865	O95865				305531
O95897	O95897				283461
O95967	O95967				4.40229e+06
O95980	O95980				2.27848e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.66986e+06
P00352	P00352				57168.1
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3				511930
P00441	P00441				7.14363e+07
P00450	P00450				5.81777e+07
P00488	P00488				316845
P00492	P00492				275927
P00505	P00505;P00505-2				903513
P00533;P00533-2;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.10095e+06
P00558;P00558-2	P00558;P00558-2				751721
P00734	P00734				2.53167e+07
P00736	P00736				3.63147e+07
P00738	P00738;P00738-2				3.20655e+08
P00739;P00739-2	P00739;P00739-2				3.08102e+06
P00740;P00740-2	P00740;P00740-2				934994
P00742	P00742				4.13908e+06
P00746	P00746				1.272e+07
P00747	P00747				7.51937e+07
P00748	P00748				5.11507e+07
P00751	P00751;P00751-2				5.53503e+07
P01008	P01008				3.3846e+08
P01009	P01009;P01009-2;P01009-3				1.93413e+09
P01011	P01011				3.37087e+08
P01019	P01019				1.19424e+08
P01023	P01023				1.67845e+08
P01024	P01024				3.0329e+08
P01031	P01031				1.26058e+07
P01033	P01033				1.05833e+07
P01034	P01034				1.80244e+09
P01042	P01042;P01042-2;P01042-3				1.22394e+08
P01042-2;P01042-3	P01042-2;P01042-3				5.36282e+07
P01127;P01127-2	P01127;P01127-2				9.80798e+06
P01210	P01210				3.76426e+07
P01213	P01213				1.07231e+06
P01236	P01236				47750.8
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				98252.3
P01303	P01303				1.41699e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.01888e+07
P01591	P01591				5.85671e+06
P01593;P01594	P01593;P01594				2.01535e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				6.59692e+06
P01599	P01599;A0A0C4DH72				4.1003e+06
P01619	P01619				1.84604e+08
P01700	P01700				1.17876e+07
P01701	P01701				1.53713e+07
P01709	P01709				905828
P01714	P01714				6.42538e+06
P01717	P01717				6.76968e+06
P01721	P01721				877954
P01742	P01742				1.97823e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.19459e+07
P01780	P01780				1.94089e+07
P01817	P01817				5.40722e+06
P01833	P01833				586881
P01834	P01834				9.33332e+07
P01859;P01859-1	P01859;P01859-1				7.82245e+08
P01860;P01860-1	P01860;P01860-1				6.1365e+07
P01861;P01861-1	P01861;P01861-1				1.04655e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.3171e+07
P01876;P01876-1	P01876;P01876-1				4.28814e+08
P01889	P01889;P13747				1.70563e+06
P01903;P01906	P01903;P01906				150122
P01911;P04440	P01911;P04440				371371
P02144	P02144				1.15788e+06
P02452	P02452				8.26476e+06
P02461	P02461;P02461-2				1.38938e+06
P02462	P02462				1.47169e+06
P02647	P02647				1.83817e+09
P02649	P02649				1.55595e+09
P02652	P02652				6.59602e+08
P02654	P02654				1.80134e+07
P02655	P02655				2.31547e+06
P02656	P02656				9.46667e+06
P02671;P02671-2	P02671;P02671-2				4.57166e+07
P02675	P02675				1.67914e+08
P02679;P02679-2	P02679;P02679-2				3.54212e+07
P02741	P02741;P02741-2				362866
P02743	P02743				4.5071e+06
P02745	P02745				2.8595e+07
P02746	P02746				4.53894e+07
P02747	P02747				3.07849e+07
P02748	P02748				1.45421e+07
P02749	P02749				8.29312e+07
P02750	P02750				3.82982e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.06754e+08
P02753	P02753				9.39969e+07
P02760	P02760				2.42278e+07
P02763	P02763				5.21953e+08
P02765	P02765				1.62152e+08
P02766	P02766				7.20278e+08
P02768	P02768				1.54694e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				5.09237e+08
P02786	P02786				627383
P02787	P02787				1.7635e+09
P02788;P02788-2	P02788;P02788-2				853895
P02790	P02790				4.64942e+08
P02792	P02792				816818
P02794	P02794				2.37086e+06
P03950	P03950				1.37932e+06
P03951	P03951;P03951-2				1.57614e+06
P03952	P03952				8.10692e+06
P04003	P04003				1.28709e+06
P04004	P04004				4.43275e+07
P04040	P04040				233178
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				860846
P04066	P04066				924414
P04070;P04070-2	P04070;P04070-2				994567
P04075;P04075-2	P04075;P04075-2				8.64747e+06
P04080	P04080				437582
P04083	P04083				48546.6
P04085;P04085-2	P04085;P04085-2				1.29756e+06
P04114	P04114				1.58484e+06
P04156	P04156				9.06684e+07
P04179;P04179-2	P04179;P04179-2;P04179-3;P04179-4				3.06631e+06
P04180	P04180				1.10799e+07
P04196	P04196				6.96124e+07
P04216	P04216				3.08758e+07
P04217	P04217;P04217-2				1.12497e+08
P04217-2	P04217-2				431104
P04264	P04259;P04264				5.10831e+06
P04275	P04275				975836
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.24622e+06
P04406	P04406;P04406-2				2.65775e+06
P04430	P04430				1.10835e+06
P04439;P04439-2	P04439;P04439-2				3.78775e+06
P04792	P04792				215178
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				166058
P05026;P05026-2	P05026;P05026-2				183531
P05060	P05060				1.09408e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				5.06896e+07
P05090	P05090				1.59179e+09
P05121	P05121				115040
P05154	P05154				5.78356e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				2.05907e+08
P05156	P05156				1.24841e+07
P05160	P05160				941696
P05362	P05362				382156
P05408;P05408-2	P05408;P05408-2				4.18955e+07
P05413	P05413				1.17871e+06
P05451	P05451;P48304				209864
P05452	P05452				3.0695e+07
P05543	P05543				1.8323e+07
P05546	P05546				2.92797e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				337219
P05937	P05937;P05937-2				1.30216e+06
P05997	P05997				305622
P06276	P06276				2.65397e+06
P06307	P06307				2.70375e+06
P06310	P06310				1.19115e+07
P06312	P06312				2.61418e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.96956e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.97389e+08
P06396-2	P06396-2				1.30215e+06
P06681	P06681;P06681-2;P06681-3				7.26812e+06
P06727	P06727				1.00649e+08
P06732	P06732				175929
P06733	P06733;P06733-2				1.69335e+06
P06744;P06744-2	P06744;P06744-2				2.29784e+06
P06865	P06865				5.25065e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.88592e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.27395e+06
P07148	P07148				111050
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				7.71379e+06
P07225	P07225				2.51118e+07
P07237	P07237				712047
P07311	P07311				332438
P07333	P07333;P07333-2				1.19974e+07
P07339	P07339				4.32987e+07
P07357	P07357				5.97014e+06
P07358	P07358				1.26874e+07
P07360	P07360				5.72672e+06
P07451	P07451				398757
P07492	P07492;P07492-2;P07492-3				171101
P07585	P07585				6.9077e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.11175e+07
P07686	P07686				3.74998e+06
P07711	P07711;P07711-3				5.61349e+06
P07737	P07737				1.14672e+06
P07858	P07858				8.055e+06
P07900;P07900-2	P07900;P07900-2				327975
P07942	P07942				1.23909e+06
P07996	P07996;P07996-2				1.00937e+06
P07998	P07998				9.95347e+06
P08123	P08123				4.14486e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				704754
P08185	P08185				3.06148e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				2.06807e+06
P08238	P08238				421631
P08253	P08253;P08253-2;P08253-3				6.50524e+06
P08294	P08294				4.40497e+07
P08493;P08493-2	P08493;P08493-2				3.59472e+06
P08571	P08571				4.52691e+07
P08572	P08572				814766
P08581;P08581-2	P08581;P08581-2				250563
P08582	P08582				234190
P08603	P08603				7.50901e+07
P08637	O75015;P08637				2.34661e+06
P08670	P08670				439228
P08697	P08697;P08697-2				1.30958e+08
P08758	P08758				378851
P09104	P09104;P09104-2				1.93271e+06
P09211	P09211				1.68473e+06
P09382	P09382				3.31985e+06
P09417;P09417-2	P09417;P09417-2				3.37601e+06
P09486	P09486				8.30224e+06
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				293496
P09603	P09603				1.08851e+07
P09619	P09619;P09619-2				998437
P09622;P09622-3	P09622;P09622-2;P09622-3				416736
P09668	P09668				6.90156e+06
P09871	P09871				4.16358e+07
P09936	P09936				284952
P09958	P09958				207007
P09972	P04075;P05062;P09972;P04075-2				6.37986e+06
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				4.42654e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.63462e+08
P0C6S8	P0C6S8				510471
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				3.66023e+07
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				308438
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				1.09244e+06
P0DMQ5	P0DMQ5				3.25171e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.83452e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				7.17741e+08
P0DOX3	P0DOX3				5.62267e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.90144e+09
P0DOX7	P01834;P0DOX7				4.87961e+08
P0DOX8	B9A064;P0DOX8				6.70117e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				3.45188e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.32777e+06
P0DP58	P0DP58				2.66773e+07
P0DTE1	P0DTE1				617933
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				481815
P10124	P10124				790025
P10153	P10153				332384
P10253	P10253				679582
P10451-3	P10451-3				6.81452e+07
P10451-5	P10451;P10451-4;P10451-5				3.71514e+06
P10451;P10451-4	P10451;P10451-4				318624
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				2.17443e+06
P10599	P10599;P10599-2				2.75932e+06
P10619;P10619-2	P10619;P10619-2				161764
P10643	P10643				2.57969e+07
P10644;P10644-2	P10644;P10644-2				84971.9
P10645	P10645				1.51471e+08
P10721;P10721-2	P10721;P10721-2				2.28336e+06
P10745	P10745				153348
P10768	P10768				199307
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.27521e+09
P11021	P11021				1.28977e+06
P11047	P11047				1.8639e+06
P11117	P11117				465071
P11142	P11142				1.63217e+06
P11226	P11226				456846
P11279	P11279;P11279-2				2.50242e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				572206
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				5.56962e+06
P11717	P11717				495767
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				159824
P12109	P12109				1.4765e+07
P12110	P12110;P12110-2;P12110-3				1.14486e+06
P12111	P12111;P12111-2;P12111-3;P12111-5				199424
P12111-4	P12111;P12111-2;P12111-4				5.12355e+06
P12259	P12259				3.82172e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				703705
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.12931e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				742862
P12830;P12830-2	P12830;P12830-2				599536
P12955;P12955-2	P12955;P12955-2				884122
P13284	P13284				263616
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.19438e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				514299
P13521	P13521				2.16743e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				6.49838e+07
P13591-3	P13591-1;P13591-3;P13591-4				1.08554e+07
P13598	P13598				235709
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				5.9065e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				66377.7
P13645	P13645				2.18338e+06
P13647	P13647				125422
P13667	P13667				155538
P13671	P13671				1.01547e+07
P13796	P13796				2.10862e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				127504
P13987;P13987-2	P13987;P13987-2				1.58373e+07
P14136	P14136				701962
P14138;P14138-2	P14138;P14138-2				624044
P14151;P14151-2	P14151;P14151-2				1.70722e+06
P14174	P14174				2.80474e+06
P14207	P14207				631898
P14209;P14209-3	P14209;P14209-3				447846
P14314-2	P14314;P14314-2				2.01171e+06
P14324;P14324-2	P14324;P14324-2				110231
P14384	P14384				780423
P14415	P14415				589089
P14543	P14543;P14543-2				4.28784e+06
P14550	P14550				1.08596e+06
P14618-2	P14618;P14618-2;P14618-3				8.0645e+06
P14621	P14621				810263
P14625	P14625;Q58FF3				2.12416e+06
P14778	P14778				8780.84
P15086	P15085;P15086				312836
P15090	P15090				640269
P15121	C9JRZ8;P15121;C9JRZ8-2				362841
P15144	P15144				903739
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				2.77569e+06
P15169	P15169				852481
P15289;P15289-2	P15289;P15289-2				1.23477e+06
P15291;P15291-2	P15291;P15291-2				928622
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-8;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-8;P15502-9				105189
P15509;P15509-2;P15509-3;P15509-5;P15509-7;P15509-8	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				379628
P15529;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-16;P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9	P15529;P15529-3;P15529-10;P15529-11;P15529-12;P15529-13;P15529-14;P15529-15;P15529-16;P15529-2;P15529-4;P15529-5;P15529-6;P15529-7;P15529-8;P15529-9				201118
P15531;P15531-2;P22392;P22392-2	P15531;P22392;P22392-2;P15531-2				1.06451e+06
P15586;P15586-2	P15586;P15586-2				633434
P16035	P16035				6.34265e+06
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				2.91106e+07
P16083	P16083				603430
P16112;P16112-2;P16112-3	P16112;P16112-2;P16112-3				1.0287e+06
P16152	P16152				467716
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				1.79019e+06
P16870;P16870-2	P16870;P16870-2				2.74774e+07
P16930;P16930-2	P16930;P16930-2				211309
P16949	P16949;P16949-2				842641
P17050	P17050				43401.8
P17174	P17174;P17174-2				9.19603e+06
P17677;P17677-2	P17677;P17677-2				1.19285e+06
P17813;P17813-2	P17813;P17813-2				97002.9
P17900	P17900				2.84493e+07
P17931	P17931				834653
P17936;P17936-2	P17936;P17936-2				976210
P18065	P18065				3.4016e+07
P18206;P18206-2	P18206;P18206-2				752121
P18428	P18428				1.69324e+06
P18669	P15259;P18669				1.74551e+06
P19021;P19021-5;P19021-6	P19021;P19021-3;P19021-4;P19021-2;P19021-5;P19021-6				1.30356e+07
P19022	P19022;P19022-2				1.85276e+07
P19256;P19256-2;P19256-3	P19256;P19256-2;P19256-3				181071
P19320	P19320;P19320-2;P19320-3				1.49038e+06
P19652	P19652				1.27347e+08
P19823	P19823				3.71386e+07
P19827	P19827;P19827-2				1.33931e+07
P19835	P19835				387325
P20062	P20062				2.29199e+06
P20138;P20138-2;P20138-3	P20138;P20138-2;P20138-3				469944
P20366;P20366-2	P20366;P20366-2;P20366-3;P20366-4				2.57073e+06
P20382	P20382				191291
P20472	P20472				4.46458e+06
P20742	P20742;P20742-2				598411
P20774	P20774				3.49433e+07
