Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F11_82542649.mzML
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				661546
O15144	O15144				215521
O15145	O15145				198461
O15197;O15197-3	O15197;O15197-3				2.31865e+07
O15204;O15204-2	O15204;O15204-2				3.23083e+06
O15230	O15230				2.49638e+07
O15232;O15232-2	O15232;O15232-2				4.82512e+06
O15240	O15240				5.24818e+08
O15335	O15335				1.25802e+07
O15354	O15354				4.92946e+07
O15394	O15394;O15394-2				6.80539e+07
O15400;O15400-2	O15400;O15400-2				1.79348e+06
O15466;O15466-2	O15466;O15466-2				2.35307e+06
O15498;O15498-2	O15498;O15498-2				706647
O15540;O15540-2	O15540;O15540-2				1.35667e+07
O43155	O43155				3.52808e+06
O43157	O43157;O43157-2;O43157-3				1.01367e+07
O43173	O43173				8.83758e+06
O43240	O43240				5.16715e+06
O43278;O43278-2	O43278;O43278-2				5.53229e+06
O43286	O43286				166398
O43291	O43291				2.52029e+07
O43300	O43300				9.18685e+07
O43323	O43323				1.05083e+06
O43396	O43396				1.04784e+06
O43405	O43405;O43405-2				2.31272e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				1.20607e+08
O43504	O43504				1.68221e+06
O43505	O43505				1.21863e+09
O43508	O43508				3.19176e+06
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				2.38977e+06
O43529	O43529				1.75582e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.31016e+07
O43567	O43567				2.82657e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				2.60539e+06
O43707	O43707;O43707-2;O43707-3				309972
O43736;O43736-2	O43736;O43736-2				3.52919e+06
O43827	O43827				1.55868e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.27845e+07
O43854;O43854-2	O43854;O43854-2				207796
O43866	O43866				1.28306e+07
O43897;O43897-2	O43897;O43897-2				2.6175e+06
O43909	O43909				905654
O43916	O43916				5.92753e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				5.14772e+07
O60242	O60242				4.73406e+06
O60243	O60243;O60243-2				7.42057e+06
O60245;O60245-2	O60245;O60245-2				6.62582e+06
O60279	O60279				4.98175e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				9.56796e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.17241e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.57354e+07
O60476	O60476				4.81669e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				1.88592e+06
O60486	O60486				228842
O60512	O60512				4.67139e+06
O60565	O60565				1.43713e+06
O60568	O60568				7.83465e+06
O60613	O60613				5.00796e+06
O60741	O60741				931812
O60883	O60883				2.52298e+08
O60888-3	O60888;O60888-2;O60888-3				1.99607e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				1.52481e+06
O60939	O60939				1.09034e+07
O75051;O75051-2	O75051;O75051-2				2.05228e+06
O75063	O75063				5.55836e+06
O75071	O75071				2.27163e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				6.51605e+06
O75078	O75078;O75078-2				1.59322e+07
O75083	O75083;O75083-3				5.52562e+06
O75084;Q14332	O75084;Q14332				531724
O75144;O75144-2	O75144;O75144-2;O75144-3				6.2226e+07
O75173;O75173-2	O75173;O75173-2				2.2709e+07
O75223	O75223				1.79178e+06
O75326	O75326;O75326-2				8.78421e+07
O75340;O75340-2	O75340;O75340-2				1.02873e+06
O75347	O75347;O75347-2				8.59949e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.79848e+06
O75363-2	O75363;O75363-2				662462
O75368	O75368				5.20862e+06
O75467;Q6AW86	O75467;Q6AW86				1.54722e+07
O75487	O75487;O75487-2				3.6404e+06
O75493	O75493				1.48022e+07
O75503	O75503				6.49522e+06
O75509	O75509				6.11959e+07
O75629	O75629				1.27047e+06
O75636;O75636-2	O75636;O75636-2				2.08269e+06
O75711	O75711				7.59072e+08
O75752	O75752				1.91383e+07
O75781;O75781-2	O75781;O75781-2				1.0618e+07
O75787;O75787-2	O75787;O75787-2				4.15966e+07
O75828	O75828				8.30498e+06
O75874	O75874				2.83833e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.69178e+07
O75884;O75884-2	O75884;O75884-2				1.59197e+07
O75973	O75973				2.10703e+06
O75976	O75976				3.24527e+06
O76061	O76061				9.51141e+06
O76070	O76070				5.72307e+06
O94760	O94760				1.1113e+07
O94766	O94766;Q9NPZ5				3.97306e+06
O94769	O94769;O94769-2				2.8882e+07
O94772;O94772-2	O94772;O94772-2				2.65652e+08
O94779;O94779-2	O94779;O94779-2				3.00582e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				7.55528e+07
O94898	O94898				2.1653e+06
O94910;O94910-2	O94910;O94910-2				2.809e+07
O94919	O94919				5.76223e+07
O94923	O94923				640647
O94933	O94933				4.79384e+06
O94973;O94973-2	O94973;O94973-2				1.18112e+06
O94985	O94985				4.60945e+06
O94985-2	O94985;O94985-2				9.25631e+08
O94991	O94991;O94991-2				1.37887e+07
O95084;O95084-2	O95084;O95084-2				4.30977e+06
O95156	O95156				1.88506e+06
O95157	O95157				3.58722e+06
O95158	O95158				5.56968e+07
O95159	O95159				3.04129e+06
O95185;O95185-2	O95185;O95185-2				4.10835e+06
O95196;O95196-2	O95196;O95196-2				1.8989e+07
O95206;O95206-2	O95206;O95206-2				1.74008e+07
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				1.12749e+07
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.86976e+06
O95336	O95336				3.57438e+06
O95390	O95390				9.96759e+06
