Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F8_CSF_143.mzML
O15394	O15394;O15394-2				1.4641e+07
O15400;O15400-2	O15400;O15400-2				313657
O15466;O15466-2	O15466;O15466-2				484632
O15540;O15540-2	O15540;O15540-2				1.45426e+06
O43155	O43155				1.08963e+06
O43157	O43157;O43157-2;O43157-3				1.8863e+06
O43173	O43173				1.56972e+06
O43240	O43240				402669
O43278;O43278-2	O43278;O43278-2				1.38598e+06
O43286	O43286				60059.5
O43291	O43291				5.3335e+06
O43300	O43300				1.22774e+06
O43323	O43323				537711
O43396	O43396				97178.7
O43405;O43405-2	O43405;O43405-2				1.17629e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				1.39876e+07
O43505	O43505				2.39206e+08
O43508	O43508				416895
O43529	O43529				3.51366e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				4.5823e+06
O43567	O43567				3.79679e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				460148
O43827	O43827				2.99091e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.25008e+06
O43854;O43854-2	O43854;O43854-2				1.20039e+06
O43866	O43866				2.49518e+06
O43897;O43897-2	O43897;O43897-2				854797
O43909	O43909				259645
O43916	O43916				496702
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				6.33702e+06
O60242	O60242				1.36493e+06
O60243	O60243				912265
O60245;O60245-2	O60245;O60245-2				1.81599e+06
O60279	O60279				1.03568e+07
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				419401
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				2.36663e+06
O60476	O60476				1.11517e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				331308
O60512	O60512				693827
O60565	O60565				117266
O60568	O60568				2.15516e+06
O60613	O60613				1.11132e+06
O60741	O60741				150279
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				1.40432e+06
O60883	O60883				8.43911e+07
O60888-3	O60888;O60888-2;O60888-3				5.12904e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				701607
O60939	O60939				2.10954e+06
O75019;O75019-2	O75019;O75019-2				636266
O75051;O75051-2	O75051;O75051-2				568189
O75063	O75063				2.20175e+06
O75071	O75071				3.08491e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.31842e+06
O75078	O75078;O75078-2				2.38671e+06
O75083	O75083;O75083-3				1.04723e+06
O75084;Q14332	O75084;Q14332				247844
O75144;O75144-2	O75144;O75144-2				1.1452e+07
O75173;O75173-2	O75173;O75173-2				4.41544e+06
O75223	O75223				199834
O75326	O75326;O75326-2				1.98325e+07
O75339	O75339				302467
O75347;O75347-2	O75347;O75347-2				309326
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				584557
O75368	O75368				1.25383e+06
O75487;O75487-2	O75487;O75487-2				939595
O75493	O75493				1.2764e+07
O75503	O75503				4.13928e+06
O75509	O75509				1.09766e+07
O75629	O75629				746449
O75636;O75636-2	O75636;O75636-2				714892
O75711	O75711				1.07024e+08
O75752	O75752				1.48151e+06
O75781;O75781-2	O75781;O75781-2				879446
O75787;O75787-2	O75787;O75787-2				3.92614e+06
O75874	O75874				555960
O75882-2;O75882-3	O75882;O75882-2;O75882-3				7.65558e+06
O75973	O75973				261762
O75976	O75976				834352
O76061	O76061				3.04969e+06
O76070	O76070				502897
O94760	O94760;O94760-2				3.90088e+06
O94766	O94766				5.36051e+06
