Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_H3_129190521_repeat.mzML
Q7LFX5	Q7LFX5				9.8521e+06
Q7LGC8	Q7LGC8				2.77031e+06
Q7Z304	Q7Z304;Q7Z304-2				1.66789e+06
Q7Z3B1	Q7Z3B1;Q7Z3B1-2				1.06169e+08
Q7Z3D4	Q7Z3D4				843170
Q7Z408;Q7Z408-4	Q7Z408;Q7Z408-4				736684
Q7Z553;Q7Z553-3	Q7Z553;Q7Z553-2;Q7Z553-3				4.16739e+06
Q7Z5A7;Q7Z5A7-2	Q7Z5A7;Q7Z5A7-2;Q7Z5A7-3				3.25931e+07
Q7Z5B4;Q7Z5B4-2;Q7Z5B4-5;Q7Z5B4-6	Q7Z5B4;Q7Z5B4-5;Q7Z5B4-2;Q7Z5B4-6				1.96426e+06
Q7Z5L0	Q7Z5L0				1.90967e+06
Q7Z5L3	Q7Z5L3				308683
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3	Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3;Q7Z5L7-4				4.0205e+06
Q7Z5N4;Q7Z5N4-3	Q7Z5N4;Q7Z5N4-3				206971
Q7Z6G3	Q7Z6G3				175998
Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3	Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3				766785
Q7Z7H5;Q7Z7H5-3	Q7Z7H5;Q7Z7H5-2;Q7Z7H5-3				5.23985e+06
Q7Z7M0	Q7Z7M0;Q7Z7M0-2				5.30858e+07
Q7Z7M8	Q7Z7M8				657996
Q7Z7M9	Q7Z7M9				4.438e+06
Q86SF2	Q86SF2				1.34357e+07
Q86SJ2	Q86SJ2				542418
Q86SQ4;Q86SQ4-2;Q86SQ4-3;Q86SQ4-4	Q86SQ4;Q86SQ4-2;Q86SQ4-3;Q86SQ4-4				557678
Q86SR1	Q86SR1;Q86SR1-2;Q86SR1-3				4.19144e+07
Q86SU0;Q86SU0-2;Q86SU0-5;Q86SU0-6	Q86SU0;Q86SU0-2;Q86SU0-5;Q86SU0-6				6.37028e+06
Q86T13	Q86T13				356013
Q86TE4;Q86TE4-4	Q86TE4;Q86TE4-4				4.50927e+06
Q86TH1	Q86TH1				574773
Q86TY3;Q86TY3-2	Q86TY3;Q86TY3-2				6.85621e+07
Q86UD1	Q86UD1				1.43326e+07
Q86UE6	Q86UE6				218091
Q86UN2	Q86UN2				1.00397e+07
Q86UN3	Q86UN3				3.55351e+07
Q86UW8	Q86UW8				2.45884e+06
Q86UX2	Q86UX2;Q86UX2-2;Q86UX2-3				4.62633e+07
Q86V85	Q86V85				934982
Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4	Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4				3.40266e+07
Q86VP6;Q86VP6-2	Q86VP6;Q86VP6-2				898658
Q86VR8	Q86VR8				1.72912e+06
Q86VV8;Q86VV8-3	Q86VV8;Q86VV8-2;Q86VV8-4;Q86VV8-3				3.05226e+06
Q86VZ4	Q86VZ4				6.94269e+06
Q86X29;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6				7.19024e+06
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2				1.72708e+06
Q86XX4;Q86XX4-2;Q86XX4-5	Q86XX4;Q86XX4-2;Q86XX4-5				77405
Q86Y38	Q86Y38				1.39229e+07
Q86Y82	Q86Y82				2.6229e+06
Q86YD3;Q86YD3-2;Q86YD3-4;Q86YD3-5	Q86YD3;Q86YD3-2;Q86YD3-3;Q86YD3-4;Q86YD3-5				2.15232e+07
Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4	Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4				530092
Q86YZ3	Q86YZ3				506370
Q8IUC8	Q8IUC8;Q8IUC8-3;Q8IUC8-2				1.14207e+07
Q8IUK5;Q8IUK5-2;Q8IUK5-3	Q8IUK5;Q8IUK5-2;Q8IUK5-3;Q8IUK5-4				1.57878e+07
Q8IUK8	Q8IUK8				2.97876e+07
Q8IUX7	Q8IUX7;Q8IUX7-2				3.86636e+07
Q8IV08	Q8IV08				2.90789e+07
Q8IW45;Q8IW45-2;Q8IW45-4	Q8IW45;Q8IW45-2;Q8IW45-4				849480
Q8IW52	Q8IW52				1.57879e+07
Q8IWT1	Q8IWT1;Q8IWT1-2				3.72011e+06
Q8IWU5;Q8IWU5-2	Q8IWU5;Q8IWU5-2				6.74033e+07
Q8IWU6	Q8IWU6				330575
Q8IWV2	Q8IWV2				6.6066e+06
Q8IWY4	Q8IWY4				2.91545e+06
Q8IXL6	Q8IXL6				1.35995e+07
Q8IYE1	Q8IYE1				1.69947e+08
Q8IYJ0;Q8IYJ0-2	Q8IYJ0;Q8IYJ0-2				8.06905e+07
Q8IYS5-2;Q8IYS5-3;Q8IYS5-6	Q8IYS5;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5-6;Q8IYS5-7				1.58395e+07
Q8IZ52	Q8IZ52				529255
Q8IZA0;Q8IZA0-2	Q8IZA0;Q8IZA0-2				1.29066e+07
Q8IZF2;Q8IZF2-2;Q8IZF2-3	Q8IZF2;Q8IZF2-2;Q8IZF2-3				254389
Q8IZJ1;Q8IZJ1-2	Q8IZJ1;Q8IZJ1-2				2.16585e+06
Q8IZJ3;Q8IZJ3-2	Q8IZJ3;Q8IZJ3-2				2.48018e+06
Q8IZP7	Q8IZP7				1.19957e+07
Q8IZS8	Q8IZS8;Q8IZS8-2;Q8IZS8-3				5.3105e+06
Q8IZU9;Q8IZU9-2	Q8IZU9;Q8IZU9-2				855979
Q8N0W4;Q8N0W4-2;Q8NFZ3;Q8NFZ3-2	Q8N0W4;Q8NFZ3;Q8NFZ3-2;Q8N0W4-2				1.21695e+07
Q8N111	Q8N111				2.03628e+06
Q8N114;Q8N114-2	Q8N114;Q8N114-2				6.64493e+07
Q8N126;Q8N126-2	Q8N126;Q8N126-2				1.13743e+08
Q8N129	Q8N129				450666
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4	Q8N149;Q8N149-2;Q8N149-3;Q8N149-4				3.36102e+06
Q8N2Q7;Q8N2Q7-2	Q8N2Q7;Q8N2Q7-2				8.86374e+06
Q8N2S1;Q8N2S1-2;Q8N2S1-3	Q8N2S1;Q8N2S1-2;Q8N2S1-3				2.07774e+07
Q8N3G9;Q8N3G9-2;Q8N3G9-3	Q8N3G9;Q8N3G9-2;Q8N3G9-3				838508
Q8N3H0	Q8N3H0				1.32622e+06
Q8N3J2	Q8N3J2				2.89055e+07
Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5	Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5				1.05497e+07
Q8N3T1	Q8N3T1				2.92105e+06
Q8N3T6	Q8N3T6				6.54281e+06
Q8N428	Q8N428;Q8N428-2				3.36096e+06
Q8N436	Q8N436				1.63275e+06
Q8N474	Q8N474				1.84487e+06
Q8N475;Q8N475-2	Q8N475;Q8N475-2;Q8N475-3				7.97678e+06
Q8N4A0	Q8N4A0				62975.2
