Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E4_CSF_761.mzML
P04899;P04899-4;P08754;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				509804
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1				2.09633e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				204702
P05026;P05026-2	P05026;P05026-2				457797
P05060	P05060				2.10664e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				5.39302e+07
P05090	P05090				6.57505e+08
P05109	P05109				116026
P05121	P05121				410334
P05154	P05154				6.86726e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				2.69379e+08
P05156	P05156				1.23262e+07
P05160	P05160				1.13586e+06
P05362	P05362				589935
P05408;P05408-2	P05408;P05408-2				8.73164e+07
P05413	P05413				6.54412e+06
P05452	P05452				2.58265e+07
P05543	P05543				8.74508e+06
P05546	P05546				3.29788e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				317558
P05937	P05937;P05937-2				2.32636e+06
P05997	P05997				180964
P06276	P06276				1.70108e+06
P06307	P06307				409013
P06310	P06310				7.32799e+07
P06312	P06312				1.20979e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				6.65857e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.00999e+08
P06396-2	P06396-2				576259
P06681	P06681;P06681-2;P06681-3				1.25178e+07
P06702	P06702				536612
P06703	P06703				1.34388e+06
P06727	P06727				4.98232e+07
P06733	P06733;P06733-2				1.28594e+06
P06744;P06744-2	P06744;P06744-2				1.53882e+06
P06865	P06865				3.12857e+06
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				266603
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				4.44e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.45083e+06
P07225	P07225				2.20627e+07
P07237	P07237				346810
P07311	P07311				469543
P07333	P07333;P07333-2				2.10992e+07
P07339	P07339				3.71905e+07
P07355;P07355-2	A6NMY6;P07355;P07355-2				297044
P07357	P07357				8.3345e+06
P07358	P07358				3.63421e+06
P07359	P07359				119954
P07360	P07360				6.41021e+06
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				3.01689e+06
P07492	P07492				634203
P07585	P07585				6.61125e+06
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.09049e+07
P07686	P07686				2.67372e+06
P07711	P07711;P07711-3				5.07187e+06
P07737	P07737				1.39079e+06
P07858	P07858				8.87396e+06
P07900;P07900-2	P07900;P07900-2				446467
P07942	P07942				3.15658e+06
P07996	P07996;P07996-2				1.19175e+06
P07998	P07998				8.62162e+06
P08123	P08123				7.72484e+06
P08133;P08133-2	P08133;P08133-2				79642.6
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				4.14737e+06
P08185	P08185				2.70577e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.3413e+06
P08236;P08236-3	P08236;P08236-3				239206
P08238	P08238;Q58FF7				61948.8
P08253	P08253;P08253-2;P08253-3				8.28251e+06
P08294	P08294				1.06531e+08
P08493;P08493-2	P08493;P08493-2				6.71704e+06
P08571	P08571				3.57474e+07
P08572	P08572				2.59884e+06
P08581;P08581-2	P08581;P08581-2				940243
P08582	P08582;P08582-2				406969
P08603	P08603				3.3246e+07
P08637	O75015;P08637				1.39682e+06
P08670	P08670;P17661				1.15711e+06
P08697	P08697;P08697-2				3.5576e+07
P08758	P08758				910105
P09104	P09104;P09104-2				4.05036e+06
P09172	P09172				25283.1
P09211	P09211				1.25112e+06
P09382	P09382				1.16454e+06
P09417;P09417-2	P09417;P09417-2				3.53402e+06
P09455	P09455				127329
P09486	P09486				3.89222e+07
P09603	P09603				1.15574e+07
P09619	P09619;P09619-2				1.51281e+06
P09622;P09622-2	P09622;P09622-2				382928
P09668	P09668				3.23816e+06
P09871	P09871				3.61266e+07
P09936	P09936				580799
P09958	P09958				371826
P09960;P09960-2;P09960-3;P09960-4	P09960;P09960-2;P09960-3;P09960-4				221968
P09972	P04075;P09972;P04075-2				7.57836e+06
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				7.75439e+07
P0C6S8	P0C6S8				476806
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				3.14122e+07
P0DMQ5	P0DMQ5				4.6665e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				446762
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.24539e+08
P0DOX3	P0DOX3				7.74268e+06
P0DOX5	P0DOX5				1.57965e+09
P0DOX7	P01834;P0DOX7				4.47595e+07
P0DOY3	P0DOY2;P0DOY3				5.20433e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				556015
P0DP58	P0DP58				3.02741e+07
P0DTE1	P0DTE1				836969
P10124	P10124				1.67892e+06
P10153	P10153				566476
P10253	P10253				434899
P10321;P10321-2	P10321;P10321-2				1.89946e+06
P10412;P16402;P16403	P10412;P16402;P16403				1.35369e+06
P10451-3	P10451-3				7.3333e+06
P10451-5	P10451;P10451-4;P10451-5				5.35847e+07
P10451;P10451-4	P10451;P10451-4				541575
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				2.09208e+06
P10599	P10599;P10599-2				3.18397e+06
P10619;P10619-2	P10619;P10619-2				357006
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				737093
P10643	P10643				2.03289e+07
P10645	P10645				1.07323e+08
P10721;P10721-2	P10721;P10721-2				1.45994e+06
P10745	P10745				92497.2
P10768	P10768				330032
