Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E10_190225272.mzML
A0A0J9YXX1	A0A0C4DH38;A0A0J9YXX1				8.69961e+07
A0A1B0GUS4;P68036;P68036-2;P68036-3	P68036;A0A1B0GUS4;P68036-2;P68036-3				1.40551e+06
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				634190
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.50815e+08
A1L4H1	A1L4H1;A1L4H1-2				1.32213e+07
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.11745e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				1.05667e+06
A6NGN9	A6NGN9				5.64328e+06
A6NL88	A6NL88				3.13378e+06
A6NLU5	A6NLU5				1.26486e+07
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				19303.4
A8MTW9	A8MTW9				2.22264e+06
B1AJZ9;B1AJZ9-4	B1AJZ9;B1AJZ9-4				1.52882e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				446539
C9JVW0	C9JVW0				1.10238e+07
I3L3R5	I3L3R5				542825
O00115;O00115-2	O00115;O00115-2				3.45425e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				7.50112e+07
O00264	O00264;O00264-2				4.89427e+06
O00299	O00299				2.17712e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				4.14745e+06
O00391	O00391;O00391-2				3.52099e+07
O00451	O00451;O00451-2;O00451-3				1.48229e+07
O00461	O00461				1.29909e+07
O00462	O00462				1.22963e+07
O00468-6	O00468-6;O00468-7				2.07975e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				299584
O00533	O00533;O00533-2				1.61726e+08
O00533-2	O00533-2				1.25903e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.28424e+06
O00567	O00567				366271
O00584	O00584				1.65312e+07
O00754;O00754-2	O00754;O00754-2				6.49608e+06
O14498	O14498				1.14057e+08
O14514	O14514				2.96643e+06
O14522;O14522-1	O14522;O14522-1				2.19696e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				228160
O14594	O14594				1.75192e+08
O14657	O14657				550685
O14668	O14668;O14668-2				4.39931e+06
O14672	O14672				3.56178e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				5.12335e+07
O14737;O14737-2	O14737;O14737-2				261154
O14745	O14745				266069
O14773	O14773				1.03503e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				1.29248e+07
O14791-2	O14791;O14791-2;O14791-3				2.76043e+07
O14793	O14793				4.03883e+06
O14917;O14917-2	O14917;O14917-2				1.02944e+07
O15031	O15031				3.83118e+07
O15041;O15041-2	O15041;O15041-2				290281
O15197;O15197-3	O15197;O15197-3				8.67968e+06
O15204;O15204-2	O15204;O15204-2				7.46296e+06
O15230	O15230				2.15226e+06
O15232;O15232-2	O15232;O15232-2				2.76893e+06
O15240	O15240				1.25973e+08
O15335	O15335				4.0717e+06
O15354	O15354				2.85651e+07
O15394	O15394;O15394-2				4.52709e+07
O15466;O15466-2	O15466;O15466-2				1.36449e+06
O15540;O15540-2	O15540;O15540-2				6.9689e+06
O43155	O43155				504891
O43157	O43157				3.74039e+06
O43173	O43173				5.48415e+06
O43240	O43240				3.70786e+06
O43278;O43278-2	O43278;O43278-2				3.0243e+06
O43291	O43291				7.89034e+06
O43300	O43300				3.49691e+06
O43405;O43405-2	O43405;O43405-2				2.44583e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				5.46998e+07
O43505	O43505				6.89423e+08
O43508	O43508				556822
O43529	O43529				1.02814e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.39177e+07
O43567	O43567				2.77991e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				84619
O43707	O43707;O43707-2;O43707-3				893709
O43736;O43736-2	O43736;O43736-2				276513
O43827	O43827				1.08298e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.56358e+06
O43854;O43854-2	O43854;O43854-2				614671
O43866	O43866				1.07516e+07
O43897;O43897-2	O43897;O43897-2				1.20922e+06
O43909	O43909				672514
O43916	O43916				2.33822e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.86052e+07
O60242	O60242				1.82787e+06
O60243	O60243;O60243-2				4.58726e+06
O60245;O60245-2	O60245;O60245-2				3.13671e+06
O60279	O60279				2.09252e+07
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				731107
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.54269e+07
O60476	O60476				3.56788e+06
O60512	O60512				2.75978e+06
O60565	O60565				436509
O60568	O60568				3.66997e+06
O60613	O60613				3.69688e+06
O60883	O60883				9.61298e+07
O60888-3	O60888;O60888-2;O60888-3				3.20463e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				3.88338e+06
O60939	O60939				3.02103e+06
O75015	O75015				1.10148e+06
O75063	O75063				4.46226e+06
O75071	O75071				8.65407e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				2.75047e+06
O75078	O75078;O75078-2				1.06593e+07
O75083	O75083;O75083-3				2.64186e+06
O75084;Q14332	O75084;Q14332				436726
O75144;O75144-2	O75144;O75144-2;O75144-3				5.05069e+07
O75173;O75173-2	O75173;O75173-2				1.5722e+07
O75223	O75223;O75223-2;O75223-4				9.55489e+06
O75326	O75326;O75326-2				3.33763e+07
O75339	O75339				2.37838e+06
O75340;O75340-2	O75340;O75340-2				902856
O75347;O75347-2	O75347;O75347-2				2.04765e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.20503e+06
O75363-2	O75363;O75363-2				453238
O75368	O75368				2.32565e+06
O75493	O75493				1.24923e+07
O75503	O75503				5.45375e+06
O75509	O75509				1.81639e+07
O75636;O75636-2	O75636;O75636-2				2.99378e+06
O75711	O75711				3.3182e+08
O75752	O75752				5.12397e+06
O75787;O75787-2	O75787;O75787-2				4.41568e+07
O75874	O75874				956345
O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.33871e+07
O75973	O75973				832804
O75976	O75976				1.91152e+06
O76061	O76061				1.02758e+07
O76070	O76070				4.47341e+06
O94760	O94760				9.35003e+06
O94766	O94766;Q9NPZ5				1.37838e+07
O94769	O94769;O94769-2				2.55406e+07
O94772;O94772-2	O94772;O94772-2				2.17632e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				626773
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.75744e+07
O94898	O94898				604356
O94910;O94910-2	O94910;O94910-2				1.09374e+07
O94919	O94919				2.83118e+07
O94933	O94933				1.90966e+06
O94973;O94973-2	O94973;O94973-2				1.1226e+06
O94985-2	O94985;O94985-2				2.847e+08
O94991	O94991;O94991-2				4.40631e+06
O95157	O95157				752276
O95158	O95158				2.14962e+07
O95185;O95185-2	O95185;O95185-2				2.7611e+06
O95196;O95196-2	O95196;O95196-2				5.53391e+06
O95206;O95206-2	O95206;O95206-2				4.07124e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.10084e+06
O95390	O95390				3.13931e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.00006e+07
O95445	O95445;O95445-2				7.27179e+07
O95450;O95450-2	O95450;O95450-2				1.19573e+06
O95467	O95467				3.64211e+06
O95477	O95477				1.34273e+07
O95479;O95479-2	O95479;O95479-2				409023
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				667588
O95497	O95497				3.87136e+06
O95502	O95502				8.62633e+07
O95633;O95633-2	O95633;O95633-2				7.97161e+06
O95841	O95841				275968
O95865	O95865				2.39824e+06
O95881	O95881				334250
O95897	O95897				1.25796e+06
O95967	O95967				1.27634e+07
O95980	O95980				1.47822e+07
O95998	O95998;O95998-4				1.49397e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				8.23621e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.49894e+06
P00441	P00441				6.92073e+08
P00450	P00450				3.07474e+08
P00488	P00488				4.27131e+06
P00492	P00492				1.89422e+06
P00505	P00505;P00505-2				9.96597e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.94469e+06
P00558	P00558;P00558-2				8.3635e+06
P00568	P00568				1.59049e+06
P00734	P00734				8.84415e+07
P00736	P00736				1.31974e+08
P00738	P00738;P00738-2				4.10913e+09
P00739	P00739;P00739-2				2.71238e+09
P00740;P00740-2	P00740;P00740-2				5.12814e+06
P00742	P00742				1.93781e+07
P00746	P00746				1.08838e+08
P00747	P00747				1.82772e+08
P00748	P00748				7.27981e+07
P00751	P00751;P00751-2				1.54737e+08
P01008	P01008				5.49121e+08
P01009	P01009;P01009-2;P01009-3				6.55204e+09
P01011	P01011				2.25945e+09
P01019	P01019				2.70619e+08
P01023	P01023;P20742;P20742-2				7.28669e+08
P01024	P01024				1.34196e+09
P01031	P01031				8.69523e+07
P01033	P01033				9.42549e+07
P01034	P01034				2.28211e+09
P01042	P01042;P01042-2;P01042-3				1.44331e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.37715e+08
P01127;P01127-2	P01127;P01127-2				3.49903e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.00398e+06
P01178	P01178				2.41914e+06
P01210	P01210				8.83491e+07
P01213	P01213				3.89965e+06
P01236	P01236				919328
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				2.2581e+06
P01303	P01303				8.76456e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				6.75672e+07
P01591	P01591				3.11894e+07
P01593;P01594	P01593;P01594				2.4436e+07
P01599	P01599;A0A0C4DH72				1.57189e+07
P01601	P01601				251698
P01619	P01619				8.46012e+08
P01700	P01700				1.24915e+08
P01701	P01701				1.96481e+07
P01706	P01706				6.47291e+06
P01709	P01706;P01709;P0DOX8				3.21617e+07
P01714	P01714				2.08621e+07
P01715	P01715;A0A075B6K4				7.03787e+07
P01717	P01717				4.38408e+08
P01721	P01721				5.81755e+06
P01742	P01742				3.96809e+06
P01743	P01743				1.29687e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				7.25174e+07
P01780	P01780				1.58729e+08
P01814	P01814				3.83698e+06
P01817	P01817				2.0793e+07
P01833	P01833				2.20116e+06
P01834	P01834				6.92375e+07
P01859;P01859-1	P01859;P01859-1				2.79371e+09
P01860;P01860-1	P01860;P01860-1				3.4658e+08
P01861;P01861-1	P01861;P01861-1				3.59141e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				9.85511e+07
P01876;P01876-1	P01876;P01876-1				2.965e+09
P01889	P01889;P13747				1.09568e+06
P01903	P01903;P01906				565726
P01911;P04440	P01911;P04440				2.97441e+06
P02144	P02144				3.14276e+06
P02452	P02452				3.29844e+07
P02461	P02461;P02461-2				1.52639e+07
P02511	P02511				2.49635e+06
P02647	P02647				9.26833e+09
P02649	P02649				4.55008e+09
P02652	P02652				1.19511e+09
P02654	P02654				1.42894e+08
P02655	P02655				2.18242e+07
P02656	P02656				1.21975e+08
P02671;P02671-2	P02671;P02671-2				5.28011e+08
P02675	P02675				6.72353e+08
P02679;P02679-2	P02679;P02679-2				2.82752e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.59079e+06
P02741	P02741				828077
P02743	P02743				1.26799e+07
P02745	P02745				2.85383e+08
P02746	P02746				1.95624e+08
P02747	P02747				7.66598e+07
P02748	P02748				1.02072e+08
P02749	P02749				2.0021e+08
P02750	P02750				2.5372e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.27962e+08
P02753	P02753				1.20457e+08
P02760	P02760				1.60335e+08
P02763	P02763				2.39337e+09
P02765	P02765				1.41253e+09
P02766	P02766				5.14147e+09
P02768	P02768				3.15485e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.78239e+09
P02786	P02786				906030
P02787	P02787				1.01958e+10
P02788;P02788-2	P02788;P02788-2				5.86949e+07
P02790	P02790				5.01087e+09
P02792	P02792				3.78208e+06
P02794	P02794				7.7285e+06
P02810	P02810				1.46234e+06
P03950	P03950				9.27874e+06
P03951;P03951-2	P03951;P03951-2				7.8757e+06
P03952	P03952				2.28846e+07
P04003	P04003				5.1467e+06
P04004	P04004				8.24955e+08
P04040	P04040				339849
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				4.17192e+06
P04066	P04066				4.72369e+06
P04070;P04070-2	P04070;P04070-2				6.25501e+06
P04075	P04075;P09972;P04075-2				5.13945e+07
P04080	P04080				7.9034e+06
P04085;P04085-2	P04085;P04085-2				1.93664e+07
P04114	P04114				8.42004e+06
P04156	P04156				2.66708e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				5.05681e+08
P04180	P04180				2.70557e+07
P04196	P04196				3.57127e+08
P04216	P04216				7.26184e+08
P04217	P04217;P04217-2				7.48679e+08
P04217-2	P04217-2				608439
P04264	P04264				2.63156e+06
P04271	P04271				4.47755e+06
P04275	P04275				5.45835e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				9.6825e+06
P04350;P07437;P68371	P04350;P07437;P68371				711599
P04406	P04406;P04406-2				4.63663e+07
P04439;P04439-2	P01893;P04439;P04439-2				1.20535e+06
P04792	P04792				1.24063e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				931200
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.31871e+06
P05060	P05060				7.13115e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				5.73682e+08
P05090	P05090				8.99111e+09
P05107	P05107				2.21259e+06
P05109	P05109				1.42543e+06
P05121;P05121-2	P05121;P05121-2				361827
P05154	P05154				8.41974e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				1.32392e+09
P05156	P05156				3.15797e+07
P05160	P05160				4.25107e+06
P05362	P05362				1.54216e+06
P05408;P05408-2	P05408;P05408-2				4.02366e+08
P05413	P05413				6.07189e+06
P05451	P05451;P48304				3.71856e+06
P05452	P05452				1.50338e+08
P05543	P05543				4.13261e+07
P05546	P05546				1.95122e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.3073e+06
P05937;P05937-2	P05937;P05937-2				4.23681e+06
P05997	P05997				916661
P06276	P06276				9.77467e+06
P06280	P06280				1.02696e+06
P06307	P06307				1.3532e+07
P06310	P06310				3.86704e+08
P06312	P06312				1.04429e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.43858e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				2.55087e+09
P06396-2	P06396-2				1.30919e+07
P06681	P06681;P06681-2;P06681-3				6.58584e+07
P06702	P06702				1.55394e+06
P06703	P06703				5.22479e+06
P06727	P06727				6.79306e+08
P06733	P06733				6.76872e+06
P06744;P06744-2	P06744;P06744-2				7.01165e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.37097e+06
P06865	P06865				2.49944e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.77518e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.54327e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.1784e+07
P07225	P07225				1.20016e+08
P07237	P07237				2.64237e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				802781
P07311	P07311				1.32845e+06
P07333	P07333;P07333-2				8.58277e+07
P07339	P07339				1.64313e+08
P07357	P07357				3.21225e+07
P07358	P07358				2.49141e+07
P07360	P07360				1.52713e+07
P07451	P07451				30142.2
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				8.75617e+06
P07492	P07492;P07492-2;P07492-3				3.40069e+06
P07585	P07585				4.15384e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.20423e+07
P07686	P07686				9.69122e+06
P07711	P07711;P07711-3				2.23613e+07
P07737	P07737				3.93897e+06
P07858	P07858				6.39536e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.57765e+06
P07942	P07942				6.97142e+06
P07996	P07996;P35442;P07996-2				1.32048e+07
P07998	P07998				3.19285e+07
P08123	P08123				5.3045e+07
P08133;P08133-2	P08133;P08133-2				225383
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.18157e+07
P08185	P08185				1.16659e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				8.54095e+06
P08253	P08253;P08253-2;P08253-3				3.83025e+07
P08294	P08294				1.79954e+08
P08493;P08493-2	P08493;P08493-2				6.42401e+07
P08571	P08571				3.68834e+08
P08572	P08572				3.05437e+06
P08581;P08581-2	P08581;P08581-2				4.9789e+06
P08582	P08582				2.63514e+06
P08603	P08603				4.03345e+08
P08637	P08637				1.8454e+07
P08670	P08670;P17661				4.00944e+06
P08697	P08697;P08697-2				2.85459e+08
P08758	P08758				2.90568e+06
P08949;P08949-2	P08949;P08949-2				13848
P09104	P09104;P09104-2				6.93465e+06
P09172	P09172				5.43705e+06
P09211	P09211				6.55538e+06
P09382	P09382				3.70262e+07
P09417;P09417-2	P09417;P09417-2				1.75837e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				681715
P09486	P09486				1.04927e+08
P09603	P09603				5.37678e+07
P09619	P09619;P09619-2				7.20763e+06
P09622;P09622-2	P09622;P09622-2				1.10657e+07
P09668	P09668				2.23627e+07
P09871	P09871				1.75107e+08
P09936	P09936				6.11499e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				975740
P09972	P09972				1.69376e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				6.58644e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				7.10088e+08
P0C6S8	P0C6S8				2.04658e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.3133e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				964939
P0DMQ5	P0DMQ5				1.60267e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.51371e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.89969e+09
P0DOX3	P0DOX3				4.26934e+07
P0DOX4	P0DOX4				3.1213e+07
P0DOX5	P0DOX5				7.55532e+09
P0DOX7	P01834;P0DOX7				1.18301e+09
P0DOX8	B9A064;P0DOX8				7.19948e+08
P0DOY3	P0DOY2;P0DOY3				3.08555e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.56477e+06
P0DP58	P0DP58				1.50133e+08
P0DTE1	P0DTE1				2.10941e+07
P10124	P10124				5.99392e+06
P10153	P10153				1.10839e+07
P10253	P10253				6.14289e+07
P10321;P10321-2	P10321;P10321-2				3.92686e+06
P10451-3	P10451-3				2.26663e+07
P10451-5	P10451;P10451-4;P10451-5				5.30522e+08
P10586;P10586-2	P10586;P10586-2				1.00532e+07
P10599	P10599;P10599-2				1.05985e+07
P10619;P10619-2	P10619;P10619-2				1.49658e+06
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				777221
P10643	P10643				8.94616e+07
P10644;P10644-2	P10644;P10644-2				942580
P10645	P10645				3.97018e+08
P10721;P10721-2	P10721;P10721-2				8.29048e+06
P10745	P10745				1.14727e+06
P10768	P10768				3.38033e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				7.72862e+09
P11021	P11021				1.15289e+07
P11047	P11047				1.10873e+08
P11117	P11117				1.48193e+06
P11137;P11137-3	P11137;P11137-3				98460.9
P11142	P11142				1.08088e+07
P11279	P11279				5.9704e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.32079e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.20503e+07
P11464-4	P11464-4				1.18766e+07
P11597;P11597-2	P11597;P11597-2				3.24041e+06
P11684	P11684				6.31881e+06
P11717	P11717				1.64317e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				706931
P12109	P12109				6.016e+07
P12110	P12110;P12110-2;P12110-3				6.50681e+06
P12111	P12111;P12111-2;P12111-5				1.19442e+06
P12111-4	P12111;P12111-2;P12111-4				2.06443e+07
P12259	P12259				3.38017e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.59968e+06
P12277	P12277				2.16662e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.91897e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.13637e+07
P12821;P12821-2	P12821;P12821-2				1.15185e+06
P12830;P12830-2	P12830;P12830-2				5.67928e+06
P12955	P12955;P12955-2;P12955-3				2.13415e+06
P13284	P13284				3.87152e+06
P13385	P13385				5.15339e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.09495e+08
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.60833e+06
P13521	P13521				8.46453e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				3.19583e+08
