Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G11_79112692_repeat.mzML
O00292;O00292-2	O00292;O75610;O00292-2				2.22422e+06
O00299	O00299				1.5004e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				3.43192e+06
O00391	O00391;O00391-2				3.02553e+07
O00451	O00451;O00451-2;O00451-3				2.30999e+07
O00461	O00461				9.43876e+06
O00462	O00462				1.19322e+07
O00468-6	O00468-6;O00468-7				2.13205e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				635155
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				267738
O00533	O00533				1.09639e+07
O00533-2	O00533;O00533-2				2.85989e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				2.70061e+06
O00567	O00567				384685
O00584	O00584				2.81887e+07
O00587;O00587-2	O00587;O00587-2				60482.4
O00754;O00754-2	O00754;O00754-2				2.20999e+06
O14498	O14498				8.93395e+07
O14514	O14514				4.15079e+06
O14522	O14522;O14522-1				2.63281e+06
O14525;O14525-2	O14525;O14525-2;O14525-3				1.02936e+06
O14559;O14559-10;O14559-11	O14559;O14559-10;O14559-11				2.42284e+06
O14594	O14594				3.09352e+08
O14657	O14657				207274
O14668;O14668-2	O14668;O14668-2				2.81617e+06
O14672	O14672				3.09481e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				2.74244e+07
O14737;O14737-2	O14737;O14737-2				205768
O14745	O14745				421824
O14773	O14773				2.6317e+07
O14786	O14786;O14786-2;O14786-3				1.29546e+07
O14791-2	O14791;O14791-2;O14791-3				2.43788e+07
O14793	O14793				3.18969e+06
O14810	O14810;Q6PUV4				398112
O14818	O14818;Q8TAA3;O14818-2;Q8TAA3-2;Q8TAA3-5				738367
O14917;O14917-2	O14917;O14917-2				5.03311e+06
O14960	O14960				801354
O15031	O15031				2.19492e+07
O15041;O15041-2	O15041;O15041-2				795164
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				302760
O15197;O15197-3	O15197;O15197-3				1.2828e+07
O15204;O15204-2	O15204;O15204-2				2.80493e+06
O15230	O15230				4.93382e+06
O15232;O15232-2	O15232;O15232-2				4.51644e+06
O15240	O15240				2.935e+08
O15335	O15335				5.66299e+06
O15354	O15354				2.67333e+07
O15394	O15394;O15394-2				5.54546e+07
O15400;O15400-2	O15400;O15400-2				2.6308e+06
O15466;O15466-2	O15466;O15466-2				3.2365e+06
O15498;O15498-2	O15498;O15498-2				327730
O43155	O43155				390332
O43157	O43157;O43157-2;O43157-3				6.00314e+06
O43173	O43173				5.51249e+06
O43240	O43240				3.85166e+06
O43278;O43278-2	O43278;O43278-2				3.00454e+06
O43291	O43291				1.01581e+07
O43300	O43300				5.87857e+06
O43405	O43405;O43405-2				1.41395e+07
O43491;O43491-4	O43491;O43491-4				337268
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-7				3.25673e+07
O43504	O43504				1.09123e+06
O43505	O43505				9.56992e+08
O43508	O43508				1.61436e+06
O43508-2;O75888;O75888-2;O75888-3;O75888-4;O75888-5	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				913256
O43529	O43529				1.20883e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.70795e+07
O43567	O43567;O43567-2				3.81127e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.25513e+06
O43707	O43707;O43707-2;O43707-3				135957
O43736;O43736-2	O43736;O43736-2				452537
O43827	O43827				1.00232e+07
O43852;O43852-3;O43852-5	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				6.40129e+06
O43854;O43854-2	O43854;O43854-2				743769
O43866	O43866				7.48351e+06
O43897;O43897-2	O43897;O43897-2				1.43481e+06
O43909	O43909				1.00771e+06
O43916	O43916				2.55342e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				2.05834e+07
O60242	O60242				3.00583e+06
O60243	O60243;O60243-2				5.72406e+06
O60245;O60245-2	O60245;O60245-2				4.14348e+06
O60279	O60279				2.95481e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				4.3002e+06
O60330	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.55455e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.68315e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				8.66533e+06
O60476	O60476				5.17693e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				684208
O60512	O60512				2.54269e+06
O60565	O60565				1.0231e+06
O60568	O60568				4.51597e+06
O60613	O60613				2.82203e+06
O60704	O60704				131372
O60741	O60741				640800
O60883	O60883				6.85249e+07
O60888-3	O60888;O60888-2;O60888-3				2.15404e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				2.10354e+06
O60939	O60939				1.20883e+06
O75051	O75051;O75051-2				1.4785e+06
O75063	O75063				4.40362e+06
O75071	O75071				9.99199e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.29998e+06
O75078	O75078;O75078-2				6.67969e+06
O75083	O75083;O75083-3				2.04046e+06
O75084;Q14332	O75084;Q14332				826532
O75096	O75096				470673
O75144;O75144-2	O75144;O75144-2;O75144-3				2.16108e+07
O75173;O75173-2	O75173;O75173-2				1.08088e+07
O75223	O75223				580630
O75326	O75326;O75326-2				6.53426e+07
O75339	O75339				1.24997e+06
O75340;O75340-2	O75340;O75340-2				243182
O75347;O75347-2	O75347;O75347-2				1.42319e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.39735e+06
O75363-2	O75363;O75363-2				424587
O75368	O75368				3.09075e+06
O75369-4;O75369-5	O75369;O75369-2;O75369-3;O75369-6;O75369-4;O75369-5;O75369-7;O75369-8;O75369-9				840200
O75487	O75487;O75487-2				2.45789e+06
O75493	O75493				1.12434e+07
O75503	O75503				7.45304e+06
O75509	O75509				2.91853e+07
O75629	O75629				2.94629e+06
O75636;O75636-2	O75636;O75636-2				1.94579e+06
O75711	O75711				3.45301e+08
O75752	O75752				1.04738e+07
O75781;O75781-2	O75781;O75781-2				1.94717e+06
O75787;O75787-2	O75787;O75787-2				4.50553e+07
O75874	O75874				678028
O75882-2;O75882-3	O75882;O75882-2;O75882-3				3.07893e+07
O75884;O75884-2	O75884;O75884-2				4.30866e+06
O75973	O75973				1.11417e+06
O75976	O75976				2.82484e+06
O76061	O76061				6.18617e+06
O76070	O76070				3.29451e+06
O94760	O94760;O94760-2				5.34573e+06
O94766	O94766;Q9NPZ5				2.7264e+06
O94769	O94769;O94769-2				1.70626e+07
O94772;O94772-2	O94772;O94772-2				2.37186e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.18305e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.9072e+07
O94898	O94898				1.73586e+06
O94910	O94910;O94910-2				1.15153e+07
O94919	O94919				5.55871e+07
O94933	O94933				2.81883e+06
O94973;O94973-2	O94973;O94973-2				465043
O94985	O94985				2.96378e+06
O94985-2	O94985;O94985-2				3.9123e+08
O94991	O94991;O94991-2				8.60746e+06
O95084	O95084;O95084-2				2.70893e+06
O95156	O95156				748455
O95157	O95157				2.4266e+06
O95158	O95158				1.90027e+07
O95159	O95159				1.43697e+06
O95185;O95185-2	O95185;O95185-2				2.55259e+06
O95196;O95196-2	O95196;O95196-2				1.67463e+07
O95206;O95206-2	O95206;O95206-2				6.40398e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				5.80406e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				2.09887e+06
O95336	O95336				2.52046e+06
O95390	O95390				5.76442e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.04804e+07
O95445	O95445;O95445-2				3.41862e+07
O95450;O95450-2	O95450;O95450-2				2.82099e+06
O95461;O95461-2	O95461;O95461-2				1.16722e+06
O95467	O95467				3.52701e+06
O95477	O95477				4.75312e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.42938e+06
O95497	O95497				3.07145e+06
O95502	O95502				1.91485e+08
O95633;O95633-2	O95633;O95633-2				3.33238e+06
O95841	O95841				960601
O95865	O95865				1.78137e+06
O95881	O95881				435302
O95897	O95897				2.25107e+06
O95967	O95967				2.08981e+07
O95970	O95970;O95970-2				1.46782e+06
O95980	O95980				7.37942e+06
O95998	O95998;O95998-4				2.14868e+07
P00325;P00325-2;P00326;P07327	P00325;P00326;P07327;P00325-2				111110
P00338;P00338-3	P00338;P00338-3;P00338-4				1.45983e+07
P00352	P00352				1.12913e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.77457e+06
P00441	P00441				4.83161e+08
P00450	P00450				2.06558e+08
P00488	P00488				2.38208e+06
P00492	P00492				3.12054e+06
P00505	P00505;P00505-2				1.36616e+07
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.05384e+06
P00558	P00558;P00558-2				1.47074e+07
P00568	P00568				692146
P00734	P00734				9.55586e+07
P00736	P00736				1.3146e+08
P00738;P00738-2	P00738;P00738-2				1.54625e+08
P00739	P00739;P00739-2				7.68287e+07
P00740;P00740-2	P00740;P00740-2				5.39669e+06
P00742	P00742				4.21237e+07
P00746	P00746				5.63562e+07
P00747	P00747				1.24542e+08
P00748	P00748				1.20628e+08
P00751	P00751;P00751-2				1.37506e+08
P00813	P00813				104347
P01008	P01008				7.6536e+08
P01009	P01009;P01009-2;P01009-3				2.83287e+09
P01011	P01011				1.81226e+09
P01019	P01019				1.37343e+09
P01023	P01023				5.21799e+08
P01024	P01024				1.00988e+09
P01031	P01031				5.20171e+07
P01033	P01033				1.09622e+08
P01034	P01034				2.7192e+09
P01036;P01037	P01036;P01037				2.78808e+06
P01042	P01042;P01042-2;P01042-3				1.69708e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.78337e+08
P01127;P01127-2	P01127;P01127-2				4.43801e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				990902
P01178	P01178				2.0629e+06
P01210	P01210				1.13119e+08
P01213	P01213				8.7695e+06
P01236	P01236				522327
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				753821
P01282;P01282-2	P01282;P01282-2				2.23523e+06
P01303	P01303				1.57068e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				5.95969e+07
P01591	P01591				1.33773e+07
P01593;P01594	P01593;P01594				2.25689e+07
P01599	P01599;A0A0C4DH72				2.39051e+06
P01601	P01601				2.26345e+06
P01602	P01602				653668
P01619	P01619				4.88e+08
P01700	P01700				6.67892e+07
P01701	P01701				1.83573e+07
P01703	P01703				3.26217e+06
P01705	P01704;P01705				3.16516e+06
P01706	P01706				6.32578e+06
P01709	P01706;P01709;P0DOX8				3.13434e+07
P01714	P01714				5.83602e+06
P01715	P01715;A0A075B6K4				7.54181e+06
P01717	P01717				6.21935e+07
P01721	P01721				2.26768e+06
P01742	P01742				7.81745e+06
P01743	P01743				76076.2
P01768;P0DP02;P0DP03	P01768;P01772;P0DP02;P0DP03				3.06128e+07
P01780	P01780				5.4343e+07
P01814	P01814				4.43894e+06
P01817	P01817				5.96674e+06
P01833	P01833				1.44853e+06
P01834	P01834				4.30437e+07
P01859;P01859-1	P01859;P01859-1				1.34599e+09
P01860;P01860-1	P01860;P01860-1				1.29813e+08
P01861;P01861-1	P01861;P01861-1				1.91772e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.5963e+07
P01876;P01876-1	P01876;P01876-1				5.48111e+08
P01889	P01889;P04439;P04439-2				4.28573e+06
P01903	P01903;P01906				872522
P01911	P01911				7.30171e+06
P02144	P02144				3.44355e+06
P02452	P02452				1.69744e+08
P02461	P02461;P02461-2				1.06108e+07
P02511	P02511				3.22035e+06
P02647	P02647				4.81103e+09
P02649	P02649				9.41479e+09
P02652	P02652				5.71188e+08
P02654	P02654				8.27884e+07
P02655	P02655				2.17013e+07
P02656	P02656				1.68426e+08
P02671	P02671;P02671-2				1.84936e+08
P02675	P02675				1.08116e+08
P02679;P02679-2	P02679;P02679-2				1.38691e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				459689
P02741	P02741				945112
P02743	P02743				9.59803e+06
P02745	P02745				1.96787e+08
P02746	P02746				1.98925e+08
P02747	P02747				2.28266e+08
P02748	P02748				1.73884e+07
P02749	P02749				4.97183e+07
P02750	P02750				1.23803e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				8.17364e+08
P02753	P02753				2.28834e+08
P02760	P02760				4.68619e+07
P02763	P02763				1.92428e+09
P02765	P02765				6.95219e+08
P02766	P02766				5.47567e+09
P02768	P02768				3.42868e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				9.25515e+08
P02786	P02786				2.18402e+06
P02787	P02787				7.21679e+09
P02788;P02788-2	P02788;P02788-2				7.20809e+06
P02790	P02790				3.2385e+09
P02792	P02792				5.75392e+06
P02794	P02794				1.09308e+07
P02810	P02810				1.45478e+06
P03950	P03950				3.53703e+06
P03951;P03951-2	P03951;P03951-2				3.86397e+06
P03952	P03952				2.20021e+07
P04003	P04003				1.1333e+07
P04004	P04004				4.93503e+08
P04040	P04040				1.15945e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.61565e+06
P04066	P04066				8.47504e+06
P04070;P04070-2	P04070;P04070-2				8.98714e+06
P04075	P04075;P09972;P04075-2				6.26173e+07
P04080	P04080				5.37488e+06
P04085;P04085-2	P04085;P04085-2				1.71885e+07
P04114	P04114				8.46265e+07
P04156	P04156				5.31311e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.17552e+07
P04180	P04180				5.33611e+07
P04196	P04196				1.50064e+08
P04211	P04211				2.93866e+06
P04216	P04216				1.16665e+09
P04217	P04217;P04217-2				3.26374e+08
P04217-2	P04217-2				1.79656e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				57791.9
P04264	P04264				2.64316e+06
P04271	P04271				3.7751e+06
P04275	P04275				6.48298e+06
P04278	P04278;P04278-5				4.77474e+06
P04350;P07437;P68371	P04350;P07437;P68371				412220
P04406	P04406;P04406-2				5.64987e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				366470
P04439;P04439-2	P04439;P04439-2				1.44458e+06
P04746-2	P04746;P04746-2				277405
P04792	P04792				823070
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				826008
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-3;P05023-4				1.27866e+06
P05026;P05026-2	P05026;P05026-2				1.45521e+06
P05060	P05060				9.27766e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.12088e+09
P05090	P05090				3.35229e+09
P05107	P05107				265954
P05109	P05109				216499
P05121	P05121				964802
P05154	P05154				2.01364e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				9.26834e+08
P05156	P05156				2.37861e+07
P05160	P05160				2.42051e+06
P05362	P05362				1.5319e+06
P05408;P05408-2	P05408;P05408-2				4.08662e+08
P05413	P05413				3.08404e+07
P05452	P05452				1.3581e+08
P05543	P05543				4.96332e+07
P05546	P05546				5.97794e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.77192e+06
P05937	P05937;P05937-2				1.07611e+07
P05997	P05997				2.52854e+06
P06276	P06276				9.93363e+06
P06280	P06280				729878
P06307	P06307				3.51663e+07
P06312	P06312				2.0969e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.55777e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.82088e+09
P06396-2	P06396-2				4.31288e+06
P06454;P06454-2	P06454;P06454-2				191414
P06681	P06681;P06681-2;P06681-3				2.80208e+07
P06702	P06702				740553
P06703	P06703				2.96202e+06
P06727	P06727				2.07749e+08
P06732	P06732				493749
P06733	P06733;P06733-2				6.05668e+07
P06744;P06744-2	P06744;P06744-2				6.97449e+06
P06865	P06865				1.73819e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.12526e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.8908e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.87217e+07
P07196	P07196				699145
P07225	P07225				1.17428e+08
P07237	P07237				1.09075e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				370701
P07311	P07311				2.94227e+06
P07333	P07333;P07333-2				9.40134e+07
P07339	P07339				2.73072e+08
P07355;P07355-2	P07355;P07355-2				679241
P07357	P07357				2.25487e+07
P07358	P07358				3.12947e+07
P07360	P07360				1.66099e+07
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				8.64871e+06
P07492	P07492;P07492-2;P07492-3				1.89439e+06
P07585	P07585				4.80149e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				5.7433e+07
P07686	P07686				1.40125e+07
P07711	P07711;P07711-3				3.21382e+07
P07737	P07737				4.6012e+06
P07858	P07858				6.39416e+07
P07900;P07900-2	P07900;P07900-2				1.9361e+06
P07942	P07942				6.77137e+06
P07988	P07988				93755.6
P07996	P07996;P07996-2				6.19783e+06
P07998	P07998				3.35509e+07
P08123	P08123				2.58634e+07
P08133;P08133-2	P08133;P08133-2				187009
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.34122e+07
P08185	P08185				1.35589e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.24711e+07
P08238	P07900;P08238;P07900-2				667998
P08253	P08253;P08253-2;P08253-3				3.41435e+07
P08254;P09238	P08254;P09238				593388
P08294	P08294				2.61372e+08
P08476	P08476				660954
P08493-2	P08493;P08493-2				6.23311e+07
P08571	P08571				3.62812e+08
P08572	P08572				5.42792e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				592538
P08581;P08581-2	P08581;P08581-2				4.52203e+06
P08582	P08582;P08582-2				4.3604e+06
P08603	P08603				2.29437e+08
P08637	P08637				1.84713e+07
P08670	P08670				2.22773e+06
P08697	P08697;P08697-2				3.33405e+08
P08758	P08758				1.6022e+06
P08949;P08949-2	P08949;P08949-2				456809
P09104	P09104;P09104-2				1.31355e+07
P09172	P09172				627568
P09211	P09211				8.60771e+06
P09382	P09382				1.87766e+07
P09417;P09417-2	P09417;P09417-2				1.82608e+07
P09455	P09455;P09455-2;P09455-3				731375
P09486	P09486				2.25186e+08
P09529	P09529				385913
P09603	P09603				4.783e+07
P09619	P09619;P09619-2				8.40949e+06
P09622;P09622-2	P09622;P09622-2;P09622-3				6.36427e+06
P09668	P09668				4.62719e+07
P09871	P09871				1.61267e+08
P09936	P09936				3.31646e+06
P09958	P09958				1.32812e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.50122e+06
P09972	P09972				4.18282e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.62654e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.18245e+09
P0C6S8	P0C6S8				3.04073e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.00426e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.38455e+06
P0DMQ5	P0DMQ5				3.94354e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.4415e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				6.56675e+08
P0DOX3	P0DOX3				1.36566e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.89856e+09
P0DOX7	P01834;P0DOX7				4.8591e+08
P0DOX8	B9A064;P0DOX8				1.86594e+08
P0DOY3	P0DOY2;P0DOY3				5.7604e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.39088e+06
P0DP58	P0DP58				1.95166e+08
P0DTE1	P0DTE1				3.8873e+06
P10114	P10114				327543
P10124	P10124				8.4035e+06
P10153	P10153				2.22908e+07
P10253	P10253				4.83545e+06
P10321;P10321-2	P10321;P10321-2				2.10267e+06
P10412;P16402;P16403;P22492;Q02539	P10412;P16402;P16403;P22492;Q02539				614153
P10451-3	P10451-3				3.52356e+07
P10451-5	P10451;P10451-4;P10451-5				4.36276e+08
P10451;P10451-4	P10451;P10451-4				1.62459e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.9897e+07
P10599	P10599;P10599-2				1.8237e+07
