Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C2_79070601.mzML
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.04491e+06
O43707	O43707;O43707-2;O43707-3				522900
O43827	O43827				1.25163e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.61738e+06
O43854;O43854-2	O43854;O43854-2				2.08919e+06
O43866	O43866				1.08403e+07
O43897;O43897-2	O43897;O43897-2				2.11784e+06
O43909	O43909				1.0312e+06
O43916	O43916				3.00302e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				9.11492e+06
O60242	O60242				3.66507e+06
O60243	O60243;O60243-2				4.5974e+06
O60245;O60245-2	O60245;O60245-2				4.44876e+06
O60279	O60279				4.08721e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.39633e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.33602e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.27947e+06
O60476	O60476				2.49112e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				254051
O60512	O60512				3.41059e+06
O60565	O60565				1.29057e+06
O60568	O60568				6.66904e+06
O60613	O60613				3.91675e+06
O60883	O60883				1.59085e+08
O60888-3	O60888;O60888-2;O60888-3				1.24838e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				3.31792e+06
O60939	O60939				1.94191e+06
O75015	O75015				466695
O75051;O75051-2	O75051;O75051-2				1.33228e+06
O75063	O75063				5.10126e+06
O75071	O75071				1.32296e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.404e+07
O75078	O75078;O75078-2				8.36488e+06
O75083	O75083;O75083-3				5.93314e+06
O75084;Q14332	O75084;Q14332				244169
O75144;O75144-2	O75144;O75144-2;O75144-3				3.69558e+07
O75173;O75173-2	O75173;O75173-2				2.0239e+07
O75326	O75326;O75326-2				5.03205e+07
O75339	O75339				2.06515e+06
O75347;O75347-2	O75347;O75347-2				3.07415e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.61361e+06
O75363-2	O75363;O75363-2				619785
O75368	O75368				2.96257e+06
O75487	O75487;O75487-2				2.73159e+06
O75493	O75493				9.38018e+06
O75503	O75503				4.58415e+06
O75509	O75509				3.18949e+07
O75594	O75594				211033
O75629	O75629				1.72861e+06
O75636;O75636-2	O75636;O75636-2				8.46942e+06
O75711	O75711				5.16522e+08
O75752	O75752				1.48228e+07
O75787;O75787-2	O75787;O75787-2				4.69422e+07
O75828	O75828				6.99424e+06
O75874	O75874				1.5417e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.64069e+07
O75973	O75973				1.66657e+06
O75976	O75976				2.50317e+06
O76061	O76061				8.86155e+06
O76070	O76070				4.67352e+06
O94760	O94760;O94760-2				1.6945e+07
O94766	O94766;Q9NPZ5				2.76068e+06
O94769	O94769;O94769-2				3.49607e+07
O94772;O94772-2	O94772;O94772-2				5.26643e+07
O94779;O94779-2	O94779;O94779-2				1.27807e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.43499e+07
O94898	O94898				2.20206e+06
O94910;O94910-2	O94910;O94910-2				1.74658e+07
O94919	O94919				6.79619e+07
O94933	O94933				4.74531e+06
O94973;O94973-2	O94973;O94973-2				756460
O94985	O94985				4.3277e+06
O94985-2	O94985;O94985-2				4.9499e+08
O94991	O94991;O94991-2				6.74296e+06
O95084	O95084;O95084-2				2.96398e+06
O95157	O95157				2.31288e+06
O95158	O95158				3.86657e+07
O95185;O95185-2	O95185;O95185-2				5.34909e+06
O95196;O95196-2	O95196;O95196-2				8.32336e+06
O95206;O95206-2	O95206;O95206-2				1.71521e+07
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.21713e+06
O95336	O95336				3.50992e+06
O95390	O95390				4.25754e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.30296e+07
O95445	O95445;O95445-2				2.0519e+07
O95445-2	O95445-2				1.50448e+06
O95450;O95450-2	O95450;O95450-2				2.21231e+06
O95467	O95467				2.92587e+06
O95477	O95477				5.06177e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				882506
O95497	O95497				2.25996e+06
O95502	O95502				1.58382e+08
O95633;O95633-2	O95633;O95633-2				8.64454e+06
O95782;O95782-2	O95782;O95782-2				818361
O95841	O95841				575781
O95865	O95865				2.8421e+06
O95881	O95881				524394
O95897	O95897				1.78066e+06
O95967	O95967				2.52243e+07
O95970	O95970;O95970-2				959352
O95980	O95980				1.27287e+07
O95998	O95998				196759
P00338;P00338-3	P00338;P00338-3;P00338-4				2.33717e+07
P00352	P00352				3.11506e+06
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				5.01991e+06
P00441	P00441				7.44227e+08
P00450	P00450				4.32008e+08
P00488	P00488				6.22817e+06
P00492	P00492				3.58206e+06
P00505	P00505;P00505-2				1.27626e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				3.25382e+06
P00558	P00558;P00558-2				1.34098e+07
P00568	P00568				2.06162e+06
P00734	P00734				7.46353e+07
P00736	P00736				1.56163e+08
P00738	P00738;P00738-2				8.16438e+08
P00739	P00739;P00739-2				6.43696e+08
P00740;P00740-2	P00740;P00740-2				9.3863e+06
P00742	P00742				3.86523e+07
P00746	P00746				6.06419e+07
P00747	P00747				2.46129e+08
P00748	P00748				6.16099e+07
P00751	P00751;P00751-2				2.82757e+08
P01008	P01008				8.55175e+08
P01009	P01009;P01009-2;P01009-3				6.31228e+09
P01011	P01011				6.73932e+08
P01019	P01019				1.26097e+09
P01023	P01023				9.0944e+08
P01024	P01024				2.06271e+09
P01031	P01031				9.04182e+07
P01033	P01033				1.17907e+08
P01034	P01034				4.10706e+09
P01036;P01037	P01036;P01037				944593
P01042	P01042;P01042-2;P01042-3				7.05864e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.47254e+08
P01127;P01127-2	P01127;P01127-2				5.05646e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.43824e+06
P01178	P01178				2.36318e+06
P01210	P01210				1.34777e+08
P01213	P01213				7.39064e+06
P01236	P01236				765347
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.04526e+06
P01282;P01282-2	P01282;P01282-2				1.28503e+06
P01303	P01303				1.45426e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.27116e+07
P01591	P01591				1.38941e+07
P01593;P01594	P01593;P01594				8.77104e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				5.0262e+07
P01599	P01599;A0A0C4DH72				8.54231e+06
P01601	P01601				2.19475e+06
P01602	P01602				4.77557e+06
P01619	P01619				1.0376e+09
P01700	P01700				1.22972e+08
P01701	P01701				3.78865e+07
P01703	P01703				9.38899e+06
P01705	P01704;P01705				1.51701e+07
P01709	P01706;P01709;P0DOX8				5.08954e+07
P01714	P01714				4.60093e+06
P01715	P01715				3.01932e+06
P01717	P01717				1.51851e+08
P01721	P01721				5.95589e+06
P01742	P01742				2.76031e+06
P01743	P01743				1.93377e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				6.36438e+07
P01780	P01780				7.02703e+07
P01814	P01814;A0A0C4DH43				5.16498e+06
P01817	P01817				2.22253e+07
P01833	P01833				1.12503e+06
P01834	P01834				4.5171e+07
P01859;P01859-1	P01859;P01859-1				1.71049e+09
P01860;P01860-1	P01860;P01860-1				1.61464e+08
P01861;P01861-1	P01861;P01861-1				1.0689e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.42741e+07
P01876;P01876-1	P01876;P01876-1				5.65375e+08
P01889	P01889;P04439;P04439-2				1.38898e+07
P01893	P01893				1.15129e+07
P01903	P01903;P01906				921179
P01911	P01911				2.54854e+06
P02144	P02144				2.09258e+06
P02452	P02452				6.52255e+07
P02461	P02461;P02461-2				2.0449e+07
P02511	P02511				2.14031e+06
P02647	P02647				9.38506e+09
P02649	P02649				6.85689e+09
P02652	P02652				2.01815e+09
P02654	P02654				1.2798e+08
P02655	P02655				8.39234e+06
P02656	P02656				8.47238e+07
P02671	P02671;P02671-2				9.93033e+08
P02675	P02675				3.44328e+08
P02679;P02679-2	P02679;P02679-2				3.26313e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				958563
P02741	P02741				2.1969e+06
P02743	P02743				2.06852e+07
P02745	P02745				2.93163e+08
P02746	P02746				4.75282e+08
P02747	P02747				3.23364e+08
P02748	P02748				8.49249e+07
P02749	P02749				2.35268e+08
P02750	P02750				2.23822e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				6.60423e+08
P02753	P02753				1.31884e+08
P02760	P02760				1.12706e+08
P02763	P02763				2.99672e+09
P02765	P02765				1.6864e+09
P02766	P02766				8.1833e+09
P02768	P02768				3.42738e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.25082e+09
P02786	P02786				4.77459e+06
P02787	P02787				1.15548e+10
P02788;P02788-2	P02788;P02788-2				1.95262e+07
P02790	P02790				2.69479e+09
P02792	P02792				6.09752e+06
P02794	P02794				1.19843e+07
P02810	P02810				762349
P03950	P03950				6.58181e+06
P03951;P03951-2	P03951;P03951-2				1.24346e+07
P03952	P03952				3.98321e+07
P04003	P04003				1.13283e+07
P04004	P04004				1.10332e+09
P04040	P04040				370803
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				4.62769e+06
P04066	P04066				6.95051e+06
P04070;P04070-2	P04070;P04070-2				5.41782e+06
P04075	P04075;P04075-2				7.15119e+07
P04080	P04080				7.17493e+06
P04085;P04085-2	P04085;P04085-2				1.87533e+07
P04114	P04114				1.38629e+08
P04156	P04156				6.16702e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.63849e+07
P04180	P04180				3.7607e+07
P04196	P04196				2.04782e+08
P04211	P04211;A0A075B6I9				1.10956e+08
P04216	P04216				9.04437e+08
P04217	P04217;P04217-2				4.11201e+08
P04217-2	P04217-2				590481
P04264	P04259;P04264				1.50587e+07
P04271	P04271				4.48455e+06
P04275	P04275				1.10344e+07
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.01155e+07
P04350;P07437;P68371	P04350;P07437;P68371				1.201e+06
P04406	P04406;P04406-2				5.22284e+07
P04439;P04439-2	P04439;P04439-2				2.27745e+07
P04632	P04632				1.05807e+06
P04792	P04792				3.19859e+06
P04899;P04899-4;P08754;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				1.35199e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.34322e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.20067e+06
P05026;P05026-2	P05026;P05026-2				1.51055e+06
P05060	P05060				8.76109e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.69645e+09
P05090	P05090				5.90126e+09
P05107	P05107				724864
P05109	P05109				302722
P05121	P05121				1.1101e+06
P05154	P05154				2.38357e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				9.92166e+08
P05156	P05156				3.52763e+07
P05160	P05160				5.15529e+06
P05362	P05362				2.29712e+06
P05408;P05408-2	P05408;P05408-2				5.04825e+08
P05413	P05413				1.19269e+07
P05452	P05452				2.15056e+08
P05543	P05543				3.6393e+07
P05546	P05546				9.2955e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.00025e+06
P05937	P05937;P05937-2				1.08619e+07
P05997	P05997				3.25812e+06
P06276	P06276				1.27507e+07
P06280	P06280				852629
P06307	P06307				1.98712e+07
P06310	P06310				2.48302e+08
P06312	P06312				3.65306e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				9.06719e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.82315e+09
P06396-2	P06396-2				1.37701e+07
P06454;P06454-2	P06454;P06454-2				449080
P06681	P06681;P06681-2;P06681-3				7.78416e+07
P06702	P06702				1.41868e+06
P06703	P06703				9.3231e+06
P06727	P06727				6.81985e+08
P06733	P06733;P06733-2				1.70732e+07
P06744;P06744-2	P06744;P06744-2				1.12114e+07
P06865	P06865				3.46166e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				8.94147e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.13981e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				6.61579e+07
P07196	P07196				352193
P07197;P07197-2	P07197;P07197-2				435428
P07225	P07225				1.47248e+08
P07237	P07237				2.66441e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				496844
P07311	P07311				2.41944e+06
P07333	P07333;P07333-2				1.10939e+08
P07339	P07339				3.76691e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				1.17166e+06
P07357	P07357				5.83838e+07
P07358	P07358				4.6554e+07
P07360	P07360				2.15633e+07
P07451	P07451				101003
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.113e+07
P07492	P07492;P07492-2;P07492-3				1.72445e+06
P07585	P07585				8.32744e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.10929e+08
P07686	P07686				2.25215e+07
P07711	P07711;P07711-3				3.58626e+07
P07737	P07737				8.89893e+06
P07858	P07858				5.98999e+07
P07900;P07900-2	P07900;P07900-2				2.78924e+06
P07942	P07942				1.59094e+07
P07951-2;P07951-3	P07951-2;P07951-3				3.45284e+06
P07996	P07996;P07996-2				4.55011e+06
P07998	P07998				3.62439e+07
P08123	P08123				5.00909e+07
P08133;P08133-2	P08133;P08133-2				519159
P08134;P61586	P08134;P61586				897413
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				5.21192e+07
P08185	P08185				2.8148e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				9.32885e+06
P08238	P07900;P08238;P07900-2				564824
P08253	P08253;P08253-2;P08253-3				1.05621e+08
P08254	P08254;P09238				319350
P08294	P08294				2.50637e+08
P08476	P08476				2.82656e+06
P08493;P08493-2	P08493;P08493-2				1.16015e+08
P08519	P08519				4.22368e+06
P08571	P08571				3.89328e+08
P08572	P08572				7.39686e+06
P08581;P08581-2	P08581;P08581-2				7.72445e+06
P08582	P08582				3.89135e+06
P08603	P08603				4.17209e+08
P08637	P08637				1.52264e+07
P08670	P08670;P17661				7.95714e+06
P08697	P08697;P08697-2				4.36137e+08
P08758	P08758				5.01485e+06
P09104	P09104;P09104-2				1.30047e+07
P09172	P09172				4.99272e+06
P09211	P09211				1.15734e+07
P09382	P09382				2.50623e+07
P09417;P09417-2	P09417;P09417-2				2.151e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				586254
P09486	P09486				1.52396e+08
P09488	P09488				895820
P09529	P09529				668812
P09603	P09603				1.0083e+08
P09619	P09619;P09619-2				5.71156e+07
P09622	P09622;P09622-2				1.3426e+07
P09668	P09668				3.15934e+07
P09871	P09871				1.58881e+08
P09936	P09936				1.10962e+07
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				2.93862e+06
P09972	P04075;P09972;P04075-2				4.57654e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.28143e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.23103e+09
P0C6S8	P0C6S8				3.18178e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.58715e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				1.12892e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.86472e+06
P0DMQ5	P0DMQ5				1.93454e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.77342e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.40564e+08
P0DOX3	P0DOX3				2.61398e+07
P0DOX5	P0DOX5				9.37399e+09
P0DOX7	P01834;P0DOX7				6.37977e+08
P0DOX8	B9A064;P0DOX8				3.72353e+08
P0DOY3	P0DOY2;P0DOY3				9.45847e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				4.02762e+06
P0DP58	P0DP58				6.28594e+07
P0DTE1	P0DTE1				7.119e+06
P10124	P10124				1.18777e+07
P10153	P10153				1.61222e+07
P10253	P10253				4.56652e+06
P10451-3	P10451-3				6.80926e+07
P10451-5	P10451;P10451-4;P10451-5				4.13278e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.38548e+07
P10599	P10599;P10599-2				1.57651e+07
P10619;P10619-2	P10619;P10619-2				1.06886e+06
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.31108e+06
P10643	P10643				1.52256e+08
P10644;P10644-2	P10644;P10644-2				965772
P10645	P10645				4.454e+08
P10721;P10721-2	P10721;P10721-2				1.25016e+07
P10745	P10745				4.05792e+06
P10768	P10768				4.1777e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.81793e+09
P10915	P10915				1.38435e+06
P11021	P11021				1.71382e+07
P11047	P11047				3.98028e+07
P11117	P11117				7.50224e+06
P11137;P11137-3	P11137;P11137-3				99979.6
P11142	P11142				1.06612e+07
P11215;P11215-2	P11215;P11215-2				263934
P11226	P11226				583133
P11279	P11279;P11279-2				1.67525e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				842763
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.26412e+07
P11464-4	P11464-4				1.18656e+07
P11597	P11597;P11597-2				4.33503e+06
P11717	P11717				4.29933e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.21629e+06
P12109	P12109				7.09769e+07
P12110	P12110;P12110-2;P12110-3				7.09017e+06
P12111	P12111;P12111-2;P12111-4				4.16678e+07
P12111-4	P12111-4				2.51044e+06
P12259	P12259				5.36082e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				6.38501e+06
P12277	P12277				2.47534e+06
