Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G4_190101656_repeat.mzML
A0A0C4DH29	A0A0C4DH29				1.04083e+06
A0A0C4DH30	A0A0C4DH30				167571
A0A0C4DH33	A0A0C4DH33				9.67486e+06
A0A0C4DH34	A0A0C4DH34				1.10279e+07
A0A0C4DH35	A0A0C4DH35				5.20606e+06
A0A0C4DH36	A0A0C4DH36				9.81816e+06
A0A0C4DH38	A0A0C4DH38				2.69262e+06
A0A0C4DH43	A0A0C4DH43				9.68281e+06
A0A0C4DH67	A0A0C4DH67				1.17213e+06
A0A0C4DH72	P01599;A0A0C4DH72				1.68447e+07
A0A0G2JMI3	A0A0G2JMI3				1.62423e+07
A0A0G2JS06	A0A0G2JS06				2.51903e+06
A0A0J9YX35	A0A0J9YX35				1.09378e+07
A0A0J9YXX1	A0A0C4DH38;A0A0J9YXX1				1.52631e+08
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				3.10127e+08
A1L4H1	A1L4H1;A1L4H1-2				3.38171e+06
A2NJV5	A2NJV5				105536
A2RU67	A2RU67				365212
A5D6W6	A5D6W6				2.61898e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.07078e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				586416
A6NGN9	A6NGN9				8.33923e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				3.17847e+06
A6NL88	A6NL88				5.15782e+06
A6NLU5	A6NLU5				2.7097e+07
A6NML5	A6NML5				2.94814e+06
A8MTW9	A8MTW9				2.67439e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				413397
C9JVW0	C9JVW0				8.0813e+06
E2RYF7	E2RYF7				2.63189e+06
I3L3R5	I3L3R5				1.23701e+06
O00115;O00115-2	O00115;O00115-2				2.74807e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.11379e+07
O00187;O00187-2	O00187;O00187-2				624944
O00244	O00244				886248
O00264	O00264;O00264-2				2.61536e+08
O00292;O00292-2	O00292;O00292-2				656441
O00299	O00299				1.33433e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				2.29465e+06
O00391	O00391;O00391-2				1.8058e+07
O00451	O00451;O00451-2;O00451-3				1.70699e+07
O00461	O00461				1.00674e+07
O00462	O00462				6.23271e+06
O00468-6	O00468-6;O00468-7				2.1473e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				397273
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				132415
O00533	O00533				7.72245e+06
O00533-2	O00533;O00533-2				2.01141e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.42382e+06
O00567	O00567				456250
O00584	O00584				1.23867e+07
O00754;O00754-2	O00754;O00754-2				2.28031e+06
O14498	O14498				7.70783e+07
O14514	O14514				2.84821e+06
O14522	O14522;O14522-1				838257
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				633344
O14594	O14594				1.26961e+08
O14657	O14657				121117
O14668;O14668-2	O14668;O14668-2				2.62708e+06
O14672	O14672				4.17498e+06
O14737;O14737-2	O14737;O14737-2				189255
O14745	O14745				429952
O14773	O14773				1.2481e+07
O14786	O14786;O14786-2;O14786-3				7.73281e+06
O14791-2	O14791;O14791-2;O14791-3				1.15615e+08
O14793	O14793				2.44319e+06
O14810	O14810;Q6PUV4				249408
O14917;O14917-2	O14917;O14917-2				3.21572e+06
O15031	O15031				3.30143e+07
O15041;O15041-2	O15041;O15041-2				216092
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				405380
O15197;O15197-3	O15197;O15197-3				7.97475e+06
O15204;O15204-2	O15204;O15204-2				1.53502e+06
O15230	O15230				2.31451e+06
O15232;O15232-2	O15232;O15232-2				1.19723e+06
O15240	O15240				1.79496e+08
O15335	O15335				6.03022e+06
O15354	O15354				2.3729e+07
O15394	O15394;O15394-2				2.2857e+07
O15466;O15466-2	O15466;O15466-2				1.23001e+06
O15498;O15498-2	O15498;O15498-2				316696
O43155	O43155				664030
O43157	O43157;O43157-2;O43157-3				5.14292e+06
O43173	O43173				2.98441e+06
O43240	O43240				1.45512e+06
O43278;O43278-2	O43278;O43278-2				2.29428e+06
O43291	O43291				8.97734e+06
O43300	O43300				3.69814e+06
O43323	O43323				873692
O43405	O43405;O43405-2				3.82679e+07
O43491;O43491-4	O43491;O43491-4				164965
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				4.72676e+07
O43504	O43504				1.20276e+06
O43505	O43505				4.49072e+08
O43508	O43508				1.21099e+06
O43529	O43529				5.22954e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				9.48858e+06
O43567	O43567;O43567-2				1.89711e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				899082
O43736;O43736-2	O43736;O43736-2				267828
O43827	O43827				3.99585e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.03932e+07
O43854;O43854-2	O43854;O43854-2				1.47602e+06
O43866	O43866				5.20129e+06
O43897;O43897-2	O43897;O43897-2				1.16323e+06
O43909	O43909				487913
O43916	O43916				1.16853e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.23084e+07
O60242	O60242				1.49505e+06
O60243	O60243;O60243-2				2.9947e+06
O60245;O60245-2	O60245;O60245-2				2.22466e+07
O60279	O60279				1.89272e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				4.25909e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				760373
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.2976e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				8.43352e+06
O60476	O60476				4.2184e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				575765
O60512	O60512				1.59604e+06
O60565	O60565				434090
O60568	O60568				2.53742e+06
O60613	O60613				2.24557e+06
O60741	O60741				846931
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				2.18079e+06
O60883	O60883				1.01107e+08
O60888-3	O60888;O60888-2;O60888-3				9.66447e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				503458
O60939	O60939				1.36501e+06
O75051;O75051-2	O75051;O75051-2				1.17417e+06
O75063	O75063				2.18554e+06
O75071	O75071				5.61635e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.97753e+06
O75078	O75078;O75078-2				4.39504e+06
O75083	O75083;O75083-3				2.21097e+06
O75084;Q14332	O75084;Q14332				555678
O75144;O75144-2	O75144;O75144-2;O75144-3				3.0054e+07
O75173;O75173-2	O75173;O75173-2				7.72672e+06
O75223	O75223				504080
O75326	O75326;O75326-2				2.73265e+07
O75339	O75339				893728
O75347;O75347-2	O75347;O75347-2				3.71682e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				948548
O75368	O75368				1.50511e+06
O75487	O75487;O75487-2				537611
O75493	O75493				6.72094e+06
O75503	O75503				5.86747e+06
O75509	O75509				2.09081e+07
O75629	O75629				898239
O75636;O75636-2	O75636;O75636-2				2.23963e+06
O75711	O75711				2.23803e+08
O75752	O75752				5.25874e+06
O75781;O75781-2	O75781;O75781-2				3.24027e+06
O75787;O75787-2	O75787;O75787-2				2.98381e+07
O75828	O75828				2.35535e+06
O75874	O75874				898424
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.03102e+07
O75973	O75973				718450
O75976	O75976				1.56733e+06
O76061	O76061				4.34446e+06
O76070	O76070				387895
O94760	O94760;O94760-2				7.49759e+06
O94766	O94766;Q9NPZ5				1.20656e+06
O94769	O94769;O94769-2				1.30078e+07
O94772;O94772-2	O94772;O94772-2				1.37781e+08
O94779;O94779-2	O94779;O94779-2				795285
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.38608e+07
O94898	O94898				522648
O94910;O94910-2	O94910;O94910-2				8.98056e+06
O94919	O94919				4.83642e+07
O94923	O94923				219138
O94933	O94933				2.4567e+06
O94973;O94973-2	O94973;O94973-2				421476
O94985	O94985				2.18748e+06
O94985-2	O94985;O94985-2				2.14683e+08
O94991	O94991;O94991-2				1.16867e+07
O95084	O95084;O95084-2				2.38347e+06
O95157	O95157				1.1546e+06
O95158	O95158				1.77127e+07
O95159	O95159				1.05196e+06
O95185;O95185-2	O95185;O95185-2				4.32514e+06
O95196;O95196-2	O95196;O95196-2				5.7007e+06
O95206;O95206-2	O95206;O95206-2				4.50709e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				4.62462e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.35009e+06
O95336	O95336				1.20114e+06
O95390	O95390				3.05224e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				6.38803e+06
O95445	O95445;O95445-2				3.18525e+07
O95445-2	O95445-2				710864
O95450;O95450-2	O95450;O95450-2				1.77311e+06
O95467	O95467				1.95911e+06
O95477	O95477				2.22151e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				788749
O95497	O95497				1.46392e+06
O95502	O95502				1.00812e+08
O95633;O95633-2	O95633;O95633-2				1.99401e+06
O95841	O95841;Q9UKU9;Q9UKU9-2				1.93339e+06
O95865	O95865				1.56488e+06
O95881	O95881				247259
O95897	O95897				1.4039e+06
O95967	O95967				1.1785e+07
O95970	O95970;O95970-2				238247
O95980	O95980				1.13304e+07
O95998	O95998;O95998-4				6.20255e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.0959e+07
P00352	P00352				512312
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.97061e+06
P00441	P00441				5.35008e+08
P00450	P00450				2.49768e+08
P00488	P00488				3.17241e+06
P00492	P00492				4.08659e+06
P00505	P00505;P00505-2				4.08985e+08
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.11601e+06
P00558	P00558;P00558-2				9.74603e+06
P00568	P00568				615060
P00734	P00734				8.88269e+07
P00736	P00736				9.26065e+07
P00738	P00738;P00738-2				2.16319e+09
P00739	P00739;P00739-2				1.09775e+09
P00740;P00740-2	P00740;P00740-2				6.25971e+06
P00742	P00742				2.67559e+07
P00746	P00746				4.41929e+07
P00747	P00747				2.11837e+08
P00748	P00748				1.2446e+08
P00751	P00751;P00751-2				1.79923e+08
P00918	P00918				470291
P01008	P01008				3.77211e+08
P01009	P01009;P01009-2;P01009-3				4.07469e+09
P01011	P01011				1.57971e+09
P01019	P01019				9.21636e+08
P01023	P01023;P20742;P20742-2				4.0002e+08
P01024	P01024				1.10586e+09
P01031	P01031				3.34326e+07
P01033	P01033				7.03862e+07
P01034	P01034				3.27669e+09
P01042	P01042;P01042-2;P01042-3				3.03495e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.23131e+08
P01127;P01127-2	P01127;P01127-2				3.02906e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				778811
P01178	P01178				1.41427e+06
P01210	P01210				1.1775e+08
P01213	P01213				9.73103e+06
P01236	P01236				533119
P01258;P01258-2	P01258;P06881;P10092;P01258-2				2.1161e+06
P01282;P01282-2	P01282;P01282-2				1.11562e+06
P01303	P01303				1.21578e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.77695e+07
P01591	P01591				1.1518e+07
P01593;P01594	P01593;P01594				2.56253e+07
P01601	P01601				2.6212e+06
P01602	P01602				9.85304e+06
P01619	P01619				7.00864e+08
P01700	P01700				5.69712e+07
P01701	P01701				4.21792e+07
P01703	P01703				3.49008e+06
P01705	P01704;P01705				8.23781e+06
P01706	P01706				4.87137e+06
P01709	P01706;P01709;P0DOX8				1.85922e+07
P01714	P01714				8.51597e+06
P01717	P01717				8.83961e+07
P01721	P01721				4.06186e+06
P01742	P01742				3.51276e+06
P01743	P01743				404890
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				3.31091e+07
P01780	P01780				1.74117e+08
P01814	P01814				8.71922e+06
P01817	P01817				9.55658e+06
P01833	P01833				1.24155e+06
P01834	P01834				5.53115e+07
P01859;P01859-1	P01859;P01859-1				1.31386e+09
P01860;P01860-1	P01860;P01860-1				5.92929e+07
P01861;P01861-1	P01861;P01861-1				2.14727e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.89807e+07
P01876;P01876-1	P01876;P01876-1				4.44188e+08
P01889	P01889;P13747				709216
P01903	P01903;P01906				255592
P02144	P02144				1.51753e+06
P02452	P02452				3.31602e+07
P02461	P02461;P02461-2				8.42919e+06
P02647	P02647				6.96576e+09
P02649	P02649				6.34238e+09
P02652	P02652				8.03761e+08
P02654	P02654				1.58851e+08
P02655	P02655				1.33019e+07
P02656	P02656				4.0848e+07
P02671	P02671;P02671-2				3.68911e+08
P02675	P02675				1.37771e+08
P02679;P02679-2	P02679;P02679-2				1.36727e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				315540
P02741	P02741				3.4609e+06
P02743	P02743				1.80861e+07
P02745	P02745				1.30652e+08
P02746	P02746				2.63185e+08
P02747	P02747				2.14485e+08
P02748	P02748				6.55009e+07
P02749	P02749				6.53243e+07
P02750	P02750				1.24684e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.31086e+08
P02753	P02753				2.09914e+08
P02760	P02760				7.83793e+07
P02763	P02763				2.85617e+09
P02765	P02765				8.50952e+08
P02766	P02766				7.08969e+09
P02768	P02768				3.14546e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.02124e+09
P02786	P02786				1.42204e+06
P02787	P02787				7.03544e+09
P02788;P02788-2	P02788;P02788-2				2.97082e+06
P02790	P02790				1.58901e+09
P02792	P02792				2.02442e+06
P02794	P02794				4.13686e+06
P02810	P02810				805788
P03950	P03950				2.7096e+06
P03951;P03951-2	P03951;P03951-2				1.30761e+07
P03952	P03952				2.5397e+07
P04003	P04003				6.96534e+06
P04004	P04004				6.29631e+08
P04040	P04040				697676
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				3.25965e+06
P04066	P04066				4.46584e+06
P04070;P04070-2	P04070;P04070-2				4.90159e+06
P04075	P04075;P09972;P04075-2				4.62833e+07
P04080	P04080				2.78941e+06
P04083	P04083				22373.3
P04085;P04085-2	P04085;P04085-2				9.5223e+06
P04114	P04114				1.22479e+08
P04156	P04156				2.83001e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				9.68202e+06
P04180	P04180				2.55376e+07
P04196	P04196				1.2411e+08
P04216	P04216				2.93799e+08
P04217	P04217;P04217-2				3.70622e+08
P04217-2	P04217-2				3.47288e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				4.32257e+06
P04264	P04264				2.51722e+06
P04271	P04271				2.62528e+06
P04275	P04275				3.67238e+06
P04278	P04278;P04278-5				5.6232e+06
P04350;P07437;P68371	P04350;P07437;P68371				472618
P04406	P04406;P04406-2				2.61587e+07
P04430	P04430				438161
P04439;P04439-2	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				6.27645e+06
P04746-2	P04746;P04746-2				200949
P04792	P04792				1.74375e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				893665
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				966011
P05026;P05026-2	P05026;P05026-2				989101
P05060	P05060				6.10141e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				8.0652e+08
P05090	P05090				2.60318e+09
P05107	P05107				358785
P05109	P05109				140133
P05121	P05121				543077
P05154	P05154				1.49695e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.59297e+08
P05156	P05156				4.24553e+07
P05160	P05160				3.34858e+06
P05362	P05362				3.60558e+06
P05408;P05408-2	P05408;P05408-2				2.99813e+08
P05413	P05413				1.9334e+07
P05451;P48304	P05451;P48304				289339
P05452	P05452				1.1026e+08
P05543	P05543				5.13879e+07
P05546	P05546				9.05898e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.53872e+06
P05937	P05937;P05937-2				6.38198e+06
P05997	P05997				1.3573e+06
P06276	P06276				5.75746e+06
P06280	P06280				688412
P06307	P06307				1.72228e+07
P06310	P06310				1.86165e+08
P06312	P06312				3.3168e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.21938e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.23589e+09
P06396-2	P06396-2				4.60147e+06
P06454;P06454-2	P06454;P06454-2				151522
P06681	P06681;P06681-2;P06681-3				4.26517e+07
P06702	P06702				446129
P06703	P06703				2.06924e+06
P06727	P06727				3.7375e+08
P06733	P06733;P06733-2				7.14454e+06
P06744;P06744-2	P06744;P06744-2				3.71741e+06
P06865	P06865				8.47291e+06
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.03677e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.79441e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.56236e+07
P07196	P07196				50876
P07225	P07225				6.15796e+07
P07237	P07237				5.09249e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				546784
P07311	P07311				2.26436e+06
P07333	P07333;P07333-2				6.037e+07
P07339	P07339				2.00221e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				494568
P07357	P07357				2.40547e+07
P07358	P07358				1.9264e+07
P07360	P07360				1.63717e+07
P07451	P07451				109920
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.84788e+07
P07492	P07492				1.55856e+06
P07585	P07585				2.24571e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.00846e+07
P07686	P07686				5.15184e+06
P07711	P07711;P07711-3				1.48308e+07
P07737	P07737				4.13658e+06
P07858	P07858				2.89371e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.67329e+06
P07942	P07942				6.36535e+06
P07988	P07988				130409
P07996	P07996;P07996-2				1.09634e+07
P07998	P07998				2.53581e+07
P08123	P08123				2.04363e+07
P08133;P08133-2	P08133;P08133-2				269632
P08134;P61586	P08134;P61586				268533
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.53141e+07
P08185	P08185				1.53194e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.99856e+07
P08238	P08238;Q58FF7				1.11694e+06
P08253	P08253;P08253-2;P08253-3				2.4873e+07
P08254;P09238	P08254;P09238				234466
P08294	P08294				1.52184e+08
P08476	P08476				1.284e+06
P08493-2	P08493;P08493-2				4.9815e+07
P08519	P08519				1.23757e+06
P08571	P08571				2.48012e+08
P08572	P08572				2.91883e+06
P08581;P08581-2	P08581;P08581-2				5.50907e+06
P08582	P08582				1.86947e+06
P08603	P08603				1.9316e+08
P08637	P08637				9.95554e+06
P08670	P08670				1.56375e+06
P08697	P08697;P08697-2				2.41124e+08
P08709;P08709-2	P08709;P08709-2				649581
P08758	P08758				1.9547e+06
P09104	P09104;P09104-2				4.31488e+06
P09172	P09172				165273
P09211	P09211				4.39277e+06
P09382	P09382				1.81897e+07
P09417;P09417-2	P09417;P09417-2				8.91247e+06
P09455	P09455;P09455-2;P09455-3				597328
P09486	P09486				1.24556e+08
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				705585
P09603	P09603				5.19973e+07
P09619	P09619;P09619-2				1.09814e+07
P09622;P09622-2	P09622;P09622-2				4.30874e+06
P09668	P09668				7.49753e+06
P09871	P09871				1.31234e+08
P09936	P09936				6.64732e+06
P09958	P09958				1.03497e+06
P09960;P09960-4	P09960;P09960-4				1.02416e+06
P09972	P09972				2.0719e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.01561e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.0936e+09
P0C6S8	P0C6S8				1.37572e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				6.54693e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				994319
P0DMQ5	P0DMQ5				1.82619e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.7179e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				5.7477e+08
P0DOX3	P0DOX3				7.86401e+06
P0DOX4	P0DOX4				4.66794e+06
P0DOX5	P0DOX5				6.81346e+09
P0DOX7	P01834;P0DOX7				5.0909e+08
P0DOX8	B9A064;P0DOX8				2.13621e+08
P0DOY3	P0DOY2;P0DOY3				1.05097e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.47322e+06
P0DP58	P0DP58				1.35102e+08
P0DTE1	P0DTE1				5.04547e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				182546
P10124	P10124				4.38306e+06
P10153	P10153				1.70844e+07
P10253	P10253				2.92717e+06
P10321	P10321;P10321-2				4.64935e+06
P10412;P16402;P16403	P10412;P16402;P16403				656333
P10451-3	P10451-3				2.6558e+07
P10451-5	P10451;P10451-4;P10451-5				3.16021e+08
P10451;P10451-4	P10451;P10451-4				1.88667e+06
P10586;P10586-2	P10586;P10586-2				1.21038e+07
P10599	P10599;P10599-2				1.35567e+07
P10619;P10619-2	P10619;P10619-2				1.14017e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.42836e+06
P10643	P10643				3.70051e+07
P10644	P10644;P10644-2				935817
P10645	P10645				4.86829e+08
P10721;P10721-2	P10721;P10721-2				5.22466e+06
P10745	P10745				2.02714e+06
P10768	P10768				2.61947e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.07569e+09
P10915	P10915				149944
P11021	P11021				8.86855e+06
P11047	P11047				1.29113e+07
P11117	P11117				1.70195e+06
P11142	P11142				1.11529e+07
P11215;P11215-2	P11215;P11215-2				232038
P11226	P11226				237582
P11279	P11279				6.24524e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.31221e+07
P11464-4	P11464-4				4.73764e+06
P11597	P11597;P11597-2				1.09877e+06
P11717	P11717				6.44519e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				401322
P12109	P12109				3.50377e+07
