Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D4_168751414.mzML
A0A0B4J1Y8	A0A0B4J1Y8				8.8371e+06
A0A0B4J1Y9	A0A0B4J1Y9				3.6466e+06
A0A0B4J2D9;P0DP09	A0A0B4J2D9;P0DP09				1.88714e+07
A0A0C4DH24	A0A0C4DH24				3.81036e+06
A0A0C4DH25	A0A0C4DH25				3.91886e+07
A0A0C4DH29	A0A0C4DH29				834319
A0A0C4DH31	A0A0C4DH31				1.38419e+06
A0A0C4DH33	A0A0C4DH33				1.71094e+06
A0A0C4DH34	A0A0C4DH34				2.28135e+07
A0A0C4DH36	A0A0C4DH36				1.18214e+07
A0A0C4DH38	A0A0C4DH38				6.002e+07
A0A0C4DH67	A0A0C4DH67				2.75975e+07
A0A0G2JMI3	A0A0G2JMI3				2.2204e+07
A0A0J9YX35	A0A0J9YX35				1.43657e+07
A0A0J9YXX1	A0A0C4DH38;A0A0J9YXX1				1.32484e+08
A0A1B0GUS4;P68036;P68036-2;P68036-3	P68036;A0A1B0GUS4;P68036-2;P68036-3				8.07853e+06
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				785764
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.26756e+08
A1L4H1	A1L4H1				6.37878e+06
A2RU67	A2RU67				973166
A5D6W6	A5D6W6				6.38452e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				4.12072e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				1.71585e+06
A6NGN9	A6NGN9				1.81796e+07
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				6.49511e+06
A6NL88	A6NL88				7.64743e+06
A6NLU5	A6NLU5				6.47038e+07
A6NML5	A6NML5				5.25627e+06
A8MTW9	A8MTW9				2.77113e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				822632
C9JVW0	C9JVW0				7.79907e+06
I3L3R5	I3L3R5				951595
O00115;O00115-2	O00115;O00115-2				5.75098e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				1.03274e+08
O00187;O00187-2	O00187;O00187-2				1.71236e+06
O00244	O00244				2.60801e+06
O00264	O00264;O00264-2				6.06313e+06
O00299	O00299				3.09472e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				5.44708e+06
O00391	O00391;O00391-2				3.8984e+07
O00451	O00451;O00451-2;O00451-3				4.15399e+07
O00461	O00461				1.06602e+07
O00462	O00462				1.357e+07
O00468-6	O00468-6;O00468-7				3.92429e+07
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				298386
O00533	O00533				1.50166e+07
O00533-2	O00533;O00533-2				5.34106e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				2.8239e+06
O00567	O00567				626035
O00584	O00584				1.83406e+07
O00754;O00754-2	O00754;O00754-2				5.01772e+06
O14498	O14498				5.15476e+07
O14514	O14514				3.01342e+06
O14522	O14522;O14522-1				4.10358e+06
O14525;O14525-2	O14525;O14525-2;O14525-3				1.17061e+06
O14594	O14594				8.85873e+07
O14657	O14657				251856
O14668	O14668;O14668-2				5.02459e+06
O14672	O14672				6.61641e+06
O14773	O14773				3.80032e+07
O14786	O14786;O14786-2;O14786-3				1.69893e+07
O14791-2	O14791;O14791-2;O14791-3				6.68292e+06
O14793	O14793				2.86708e+06
O14810	O14810				615460
O14818;O14818-4	O14818;O14818-4				513161
O14917;O14917-2	O14917;O14917-2				6.24325e+06
O15031	O15031				3.74342e+07
O15041;O15041-2	O15041;O15041-2				651010
O15197;O15197-3	O15197;O15197-3				1.4176e+07
O15204;O15204-2	O15204;O15204-2				2.65066e+06
O15230	O15230				3.83858e+06
O15232;O15232-2	O15232;O15232-2				3.65691e+06
O15240	O15240				3.21541e+08
O15335	O15335				6.20803e+06
O15354	O15354				5.05093e+07
O15394	O15394;O15394-2				6.33947e+07
O15400;O15400-2	O15400;O15400-2				2.33253e+06
O15466;O15466-2	O15466;O15466-2				3.26104e+06
O15498;O15498-2	O15498;O15498-2				512203
O15540;O15540-2	O15540;O15540-2				4.2963e+06
O43155	O43155				1.47464e+06
O43157	O43157;O43157-2;O43157-3				7.51849e+06
O43173	O43173				6.8072e+06
O43240	O43240				2.94635e+06
O43278;O43278-2	O43278;O43278-2				3.77144e+06
O43291	O43291				1.14095e+07
O43300	O43300				9.32835e+06
O43405	O43405;O43405-2				7.72185e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-7				5.88014e+07
O43504	O43504				1.30795e+06
O43505	O43505				8.10159e+08
O43508	O43508				1.71478e+06
O43508-2;O75888;O75888-2;O75888-3;O75888-4;O75888-5	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				2.2785e+06
O43529	O43529				1.39326e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.2113e+07
O43567	O43567;O43567-2				5.04854e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.6086e+06
O43707	O43707;O43707-2;O43707-3				972873
O43736;O43736-2	O43736;O43736-2				3.01244e+06
O43827	O43827				5.52606e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				3.042e+06
O43854;O43854-2	O43854;O43854-2				1.3024e+06
O43866	O43866				1.24587e+07
O43897;O43897-2	O43897;O43897-2				2.76372e+06
O43909	O43909				1.22239e+06
O43916	O43916				2.22925e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				3.02356e+07
O60242	O60242				3.9089e+06
O60243	O60243;O60243-2				5.43985e+06
O60245;O60245-2	O60245;O60245-2				7.37218e+06
O60279	O60279				4.51351e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.74805e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.20371e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.42526e+07
O60476	O60476				5.09732e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				947463
O60512	O60512				4.44263e+06
O60565	O60565				293899
O60568	O60568				4.697e+06
O60613	O60613				3.72115e+06
O60883	O60883				2.42261e+08
O60888-3	O60888;O60888-2;O60888-3				1.49168e+07
O60939	O60939				5.00225e+06
O75051;O75051-2	O75051;O75051-2				3.88094e+06
O75063	O75063				5.83524e+06
O75071	O75071				1.10717e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.7423e+07
O75078	O75078;O75078-2				7.39867e+06
O75083	O75083;O75083-3				5.13334e+06
O75084;Q14332	O75084;Q14332				471375
O75144;O75144-2	O75144;O75144-2;O75144-3				2.94803e+07
O75173;O75173-2	O75173;O75173-2				1.31302e+07
O75223	O75223;O75223-3				1.24546e+07
O75326	O75326;O75326-2				5.97552e+07
O75339	O75339				382251
O75340;O75340-2	O75340;O75340-2				666017
O75347	O75347;O75347-2				5.40165e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.54382e+06
O75368	O75368				5.55188e+06
O75487;O75487-2	O75487;O75487-2				2.04753e+06
O75493	O75493				8.74956e+06
O75503	O75503				8.92332e+06
O75509	O75509				4.89046e+07
O75629	O75629				2.82605e+06
O75636;O75636-2	O75636;O75636-2				849843
O75711	O75711				4.18457e+08
O75752	O75752				1.52041e+07
O75781;O75781-2	O75781;O75781-2				6.62558e+06
O75787;O75787-2	O75787;O75787-2				6.64822e+07
O75828	O75828				4.59602e+06
O75874	O75874				2.29531e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.29132e+07
O75973	O75973				1.62728e+06
O75976	O75976				2.28435e+06
O76061	O76061				7.99381e+06
O76070	O76070				3.01983e+06
O94760	O94760;O94760-2				1.87886e+07
O94766	O94766;Q9NPZ5				2.34439e+06
O94769	O94769;O94769-2				2.49084e+07
O94772;O94772-2	O94772;O94772-2				1.70167e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				2.2044e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.94052e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				4.35919e+06
O94898	O94898				1.41265e+06
O94910;O94910-2	O94910;O94910-2				1.56074e+07
O94919	O94919				8.75085e+07
O94933	O94933				1.6092e+06
O94985	O94985				4.85566e+06
O94985-2	O94985;O94985-2				6.90998e+08
O94991	O94991;O94991-2				9.82911e+06
O95084	O95084;O95084-2				3.89759e+06
O95156	O95156				1.03037e+06
O95157	O95157				2.39253e+06
O95158	O95158				3.7209e+07
O95159	O95159				2.80688e+06
O95164	O95164				753760
O95185;O95185-2	O95185;O95185-2				1.02874e+07
O95196;O95196-2	O95196;O95196-2				1.55682e+07
O95206;O95206-2	O95206;O95206-2				1.02213e+07
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				666501
O95336	O95336				4.57547e+06
O95390	O95390				8.83259e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.0984e+07
O95445	O95445;O95445-2				3.23417e+07
O95450;O95450-2	O95450;O95450-2				4.03292e+06
O95467	O95467				2.88045e+06
O95477	O95477				5.08062e+06
O95479;O95479-2	O95479;O95479-2				230118
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.24352e+06
O95497	O95497				1.70898e+06
O95502	O95502				1.72779e+08
O95633;O95633-2	O95633;O95633-2				4.35781e+06
O95782;O95782-2	O95782;O95782-2				1.4957e+06
O95841	O95841				1.67508e+06
O95865	O95865				3.0046e+06
O95881	O95881				538948
O95897	O95897				1.98061e+06
O95967	O95967				3.61743e+07
O95970	O95970;O95970-2				430582
O95980	O95980				9.53491e+06
O95998	O95998;O95998-4				1.32759e+07
P00325;P00325-2;P00326;P07327	P00325;P00326;P07327;P00325-2				596723
P00338;P00338-3	P00338;P00338-3;P00338-4				2.98311e+07
P00352	P00352				2.68856e+06
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.37817e+06
P00441	P00441				1.10415e+09
P00450	P00450				3.29094e+08
P00488	P00488				2.2873e+06
P00492	P00492				6.61719e+06
P00505	P00505;P00505-2				1.48288e+07
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				3.26207e+06
P00558	P00558;P00558-2				1.38446e+07
P00568	P00568				2.93134e+06
P00734	P00734				7.34527e+07
P00736	P00736				1.83074e+08
P00738	P00738;P00738-2				9.58766e+08
P00739	P00739;P00739-2				1.11262e+09
P00740;P00740-2	P00740;P00740-2				9.45541e+06
P00742	P00742				5.26148e+07
P00746	P00746				8.28732e+07
P00747	P00747				1.467e+08
P00748	P00748				1.36069e+08
P00751	P00751;P00751-2				2.63839e+08
P00813	P00813				512073
P00918	P00918				1.36567e+06
P01008	P01008				6.71012e+08
P01009	P01009;P01009-2;P01009-3				8.08047e+09
P01011	P01011				1.9404e+09
P01019	P01019				1.32415e+09
P01023	P01023				9.24222e+08
P01024	P01024				1.9709e+09
P01031	P01031				6.4183e+07
P01033	P01033				2.13861e+08
P01034	P01034				4.16571e+09
P01042	P01042;P01042-2;P01042-3				2.57291e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.21466e+08
P01127;P01127-2	P01127;P01127-2				5.24928e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.33136e+06
P01178	P01178				2.99812e+06
P01210	P01210				1.9297e+08
P01213	P01213				8.17221e+06
P01236	P01236				1.20617e+06
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				2.09865e+06
P01282;P01282-2	P01282;P01282-2				2.39465e+06
P01303	P01303				1.71672e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.61902e+07
P01591	P01591				1.3341e+07
P01593;P01594	P01593;P01594				2.54009e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.75591e+07
P01599	P01599;A0A0C4DH72				6.93553e+06
P01601	P01601				1.96904e+06
P01602	P01602				674017
P01619	P01619				1.0274e+09
P01700	P01700				4.9121e+07
P01701	P01701				1.46729e+07
P01705	P01705				8.60422e+06
P01706	P01706				2.95354e+06
P01709	P01706;P01709;P0DOX8				5.02775e+07
P01714	P01714				7.52451e+06
P01715	P01715				3.26528e+06
P01717	P01717				9.05858e+07
P01721	P01721				5.09399e+06
P01742	P01742				3.11804e+06
P01743	P01743				2.22506e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				6.18298e+07
P01780	P01780				1.24952e+08
P01814	P01814				8.54818e+06
P01817	P01817				1.95975e+07
P01833	P01833				3.86211e+06
P01834	P01834				4.31037e+07
P01859;P01859-1	P01859;P01859-1				1.66016e+09
P01860;P01860-1	P01860;P01860-1				7.72061e+07
P01861;P01861-1	P01861;P01861-1				8.83124e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.89533e+07
P01876;P01876-1	P01876;P01876-1				1.34196e+09
P01889	P01889;P04439;P04439-2				9.8753e+06
P01903	P01903;P01906				1.20801e+06
P01911;P04440	P01911;P04440				2.55474e+06
P02144	P02144				2.23279e+06
P02452	P02452				4.87618e+07
P02461	P02461;P02461-2				1.8778e+07
P02462	P02462				374243
P02511	P02511				2.72712e+06
P02647	P02647				5.49887e+09
P02649	P02649				1.57725e+10
P02652	P02652				3.58863e+08
P02654	P02654				1.76305e+08
P02655	P02655				2.68571e+07
P02656	P02656				7.18165e+07
P02671;P02671-2	P02671;P02671-2				4.06942e+08
P02675	P02675				1.53309e+08
P02679;P02679-2	P02679;P02679-2				1.84955e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				744042
P02741	P02741				3.95272e+06
P02743	P02743				1.38537e+07
P02745	P02745				6.02082e+07
P02746	P02746				4.22069e+08
P02747	P02747				3.68312e+08
P02748	P02748				1.0733e+08
P02749	P02749				4.43761e+07
P02750	P02750				2.42407e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.04112e+09
P02753	P02753				1.00979e+08
P02760	P02760				1.01673e+08
P02763	P02763				3.54349e+09
P02765	P02765				6.72263e+08
P02766	P02766				5.10256e+09
P02768	P02768				2.40366e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.95261e+08
P02786	P02786				2.40048e+06
P02787	P02787				9.6458e+09
P02788;P02788-2	P02788;P02788-2				6.20156e+06
P02790	P02790				2.27566e+09
P02792	P02792				7.28311e+06
P02794	P02794				9.05322e+06
P02810	P02810				885878
P03950	P03950				3.08623e+07
P03951;P03951-2	P03951;P03951-2				9.97396e+06
P03952	P03952				2.28712e+07
P04003	P04003				6.16239e+06
P04004	P04004				3.07466e+08
P04040	P04040				386702
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				4.45677e+06
P04066	P04066				2.64134e+06
P04070;P04070-2	P04070;P04070-2				3.68616e+06
P04075	P04075;P09972;P04075-2				8.66631e+07
P04080	P04080				9.75269e+06
P04083	P04083				29534.4
P04085;P04085-2	P04085;P04085-2				1.47161e+07
P04114	P04114				9.64781e+07
P04156	P04156				5.17016e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				2.47252e+07
P04180	P04180				7.53218e+07
P04196	P04196				2.01675e+08
P04216	P04216				6.41586e+08
P04217	P04217;P04217-2				4.13058e+08
P04217-2	P04217-2				298893
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				7.955e+06
P04264	P04264				4.10616e+06
P04271	P04271				2.6678e+06
P04275	P04275				1.45191e+07
P04278	P04278;P04278-5				8.37443e+06
P04406	P04406;P04406-2				1.21012e+08
P04430	P04430				6.11535e+06
P04439;P04439-2	P01893;P04439;P04439-2				1.60725e+07
P04632	P04632				1.27158e+06
P04746-2	P04746;P04746-2				234216
P04792	P04792				3.03881e+06
P04899;P04899-4;P08754;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				853514
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.45854e+06
P05026;P05026-2	P05026;P05026-2				2.53106e+06
P05060	P05060				7.19186e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.58624e+09
P05090	P05090				5.03934e+09
P05107	P05107				3.66656e+06
P05121	P05121				1.29165e+06
P05154	P05154				2.82045e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.23354e+09
P05156	P05156				2.90563e+07
P05160	P05160				2.04541e+06
P05362	P05362				3.34038e+06
P05408;P05408-2	P05408;P05408-2				5.788e+08
P05413	P05413				1.93754e+07
P05452	P05452				2.67014e+08
P05543	P05543				2.83793e+07
P05546	P05546				2.12359e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.99482e+06
P05937	P05937;P05937-2				1.5955e+07
P05997	P05997				2.77818e+06
P06276	P06276				6.14551e+06
P06280	P06280				622642
P06307	P06307				3.71687e+07
P06310	P06310				1.91348e+08
P06312	P06312				2.44462e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.97434e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				2.07857e+09
P06396-2	P06396-2				1.53516e+07
P06454;P06454-2	P06454;P06454-2				156850
P06681	P06681;P06681-2;P06681-3				6.29601e+07
P06702	P06702				2.22635e+06
P06703	P06703				9.47789e+06
P06727	P06727				2.44114e+08
P06733	P06733;P06733-2				1.70207e+07
P06744;P06744-2	P06744;P06744-2				1.30233e+07
P06865	P06865				1.78096e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.00869e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				4.14493e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				9.47112e+07
P07196	P07196				571697
P07225	P07225				1.26809e+08
P07237	P07237				5.09638e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				582862
P07311	P07311				1.52347e+06
P07333	P07333;P07333-2				9.34055e+07
P07339	P07339				2.72575e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				1.65374e+06
P07357	P07357				7.07661e+07
P07358	P07358				3.74993e+07
P07360	P07360				2.39472e+07
P07437;P68371	P04350;P07437;P68371				3.08373e+06
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				6.32711e+06
P07492	P07492;P07492-2;P07492-3				4.42827e+06
P07585	P07585;P07585-4				4.75085e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.70411e+07
P07686	P07686				2.06768e+07
P07711	P07711;P07711-3				3.41841e+07
P07737	P07737				5.67576e+06
P07858	P07858				6.84175e+07
P07900;P07900-2	P07900;P07900-2				4.20738e+06
P07942	P07942				8.96057e+06
P07951-2	P07951-2;P07951-3				437258
P07996	P07996;P07996-2				1.14549e+07
P07998	P07998				5.80603e+07
P08123	P08123				6.09383e+07
P08133;P08133-2	P08133;P08133-2				851566
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				4.71758e+07
P08185	P08185				1.30894e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.35924e+07
P08238	P07900;P08238;P07900-2				2.30012e+06
P08253	P08253;P08253-2;P08253-3				5.78546e+07
P08294	P08294				1.47954e+08
P08493-2	P08493;P08493-2				1.1786e+08
P08571	P08571				4.49312e+08
P08572	P08572				1.34223e+07
P08581;P08581-2	P08581;P08581-2				2.27859e+06
P08582	P08582;P08582-2				4.617e+06
P08603	P08603				2.75553e+08
P08637	P08637				6.39144e+06
P08670	P08670;P17661				1.48438e+07
P08697	P08697;P08697-2				2.80964e+08
P08758	P08758				5.58249e+06
P08833	P08833				2.02242e+06
P09104	P09104;P09104-2				1.77624e+07
P09172	P09172				705646
P09211	P09211				1.99478e+07
P09382	P09382				3.11596e+07
P09417;P09417-2	P09417;P09417-2				2.50683e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				776841
P09486	P09486				1.31304e+08
P09488	P09488				1.07809e+06
P09493-6;P09493-7;P09493-8	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				2.03228e+06
P09529	P09529				3.09735e+06
P09603	P09603				1.01435e+08
P09619	P09619				1.09871e+07
P09622	P09622;P09622-2;P09622-3				1.11969e+07
P09668	P09668				5.27821e+07
P09871	P09871				1.67518e+08
P09936	P09936				1.04284e+07
P09958	P09958				3.43737e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.87999e+06
P09972	P09972				4.03905e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.62703e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.11526e+09
P0C6S8	P0C6S8				6.1207e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.87159e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				670298
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				4.24031e+06
P0DMQ5	P0DMQ5				3.0942e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				4.461e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.25426e+08
P0DOX3	P0DOX3				9.63969e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				4.5111e+09
P0DOX7	P01834;P0DOX7				5.31486e+08
P0DOX8	B9A064;P0DOX8				3.60546e+08
P0DOY3	P0DOY2;P0DOY3				1.18091e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				6.60586e+06
P0DP58	P0DP58				2.69517e+08
P0DTE1	P0DTE1				7.27289e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				157364
P10114	P10114				618227
P10124	P10124				1.04222e+07
P10153	P10153				2.40293e+07
P10253	P10253				1.21724e+07
P10451-3	P10451-3				4.402e+07
P10451-5	P10451;P10451-4;P10451-5				5.82696e+08
P10451;P10451-4	P10451;P10451-4				2.13013e+06
P10586;P10586-2	P10586;P10586-2				2.46215e+07
P10599	P10599;P10599-2				2.37304e+07
P10619;P10619-2	P10619;P10619-2				1.43935e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.91438e+06
P10643	P10643				1.25916e+08
P10644;P10644-2	P10644;P10644-2				1.884e+06
P10645	P10645				7.27898e+08
P10721;P10721-2	P10721;P10721-2				1.225e+07
P10745	P10745				2.49141e+06
P10768	P10768				6.41457e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.61324e+09
P11021	P11021				1.98235e+07
P11047	P11047				1.95269e+07
P11117	P11117				4.23105e+06
P11137;P11137-3	P11137;P11137-3				448045
P11142	P11142				2.49846e+07
P11215;P11215-2	P11215;P11215-2				632398
P11226	P11226				1.03517e+06
P11279	P11279;P11279-2				2.01102e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				3.37371e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				6.21334e+07
P11464-4	P11464-4				6.03162e+06
P11597	P11597;P11597-2				2.21041e+06
P11717	P11717				1.38464e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.00027e+06
P12109	P12109				6.70303e+07
P12110	P12110;P12110-2;P12110-3				5.85751e+06
