Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_B7_81787765.mzML
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				2.66672e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				1.50486e+06
P13645	P13645				2.87554e+08
P13647	P13647				6.2304e+06
P13667	P13667				1.59285e+06
P13671	P13671				2.32209e+07
P13693	P13693;P13693-2;Q56UQ5				922236
P13796	P13796;P13796-2				2.84875e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				140314
P13987;P13987-2	P13987;P13987-2				4.6273e+07
P14151;P14151-2	P14151;P14151-2				1.87029e+06
P14174	P14174				2.12371e+07
P14207	P14207				4.80391e+06
P14209	P14209;P14209-3				5.81085e+06
P14314-2	P14314;P14314-2				4.01362e+06
P14324;P14324-2	P14324;P14324-2				580742
P14384	P14384				606733
P14415	P14415				5.09778e+06
P14543	P14543;P14543-2				1.16978e+07
P14550	P14550				94231.3
P14618-2	P14618;P14618-2;P14618-3				2.8601e+07
P14618;P14618-3	P14618;P14618-3				496584
P14621	P14621				3.39868e+06
P14625	P14625				5.26098e+06
P14923	P14923				459029
