Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C11_129190335.mzML
O95390	O95390				3.71784e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				5.41015e+06
O95445	O95445;O95445-2				3.0523e+06
O95450;O95450-2	O95450;O95450-2				2.03084e+06
O95467	O95467				2.96389e+06
O95477	O95477				1.0498e+06
O95479;O95479-2	O95479;O95479-2				524272
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				736532
O95497	O95497				107220
O95502	O95502				1.82549e+08
O95633;O95633-2	O95633;O95633-2				2.34796e+06
O95782;O95782-2	O95782;O95782-2				475748
O95841	O95841				179349
O95865	O95865				1.43563e+06
O95881	O95881				110495
O95897	O95897				872546
O95967	O95967				9.57815e+06
O95970	O95970;O95970-2				313366
O95980	O95980				3.86965e+06
O95998	O95998;O95998-4				6.60824e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.46798e+07
P00352	P00352				724536
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.76745e+06
P00441	P00441				7.68789e+08
P00450	P00450				1.07007e+08
P00488	P00488				2.57177e+06
P00492	P00492				2.64284e+06
P00505	P00505;P00505-2				8.82655e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.0748e+06
P00558	P00558;P00558-2				5.75354e+06
P00568	P00568				546520
P00734	P00734				2.91864e+07
P00736	P00736				1.0618e+08
P00738;P00738-2	P00738;P00738-2				1.64154e+08
P00739	P00739;P00739-2				1.43488e+08
P00740;P00740-2	P00740;P00740-2				2.30182e+06
P00742	P00742				2.004e+07
P00746	P00746				2.83346e+07
P00747	P00747				7.17514e+07
P00748	P00748				1.15769e+07
P00751	P00751;P00751-2				9.70062e+07
P01008	P01008				6.05162e+08
P01009	P01009;P01009-2;P01009-3				4.19473e+09
P01011	P01011				8.50488e+08
P01019	P01019				2.79975e+08
P01023	P01023				5.69778e+08
P01024	P01024				9.80794e+08
P01031	P01031				1.70064e+07
P01033	P01033				5.55202e+07
P01034	P01034				3.30375e+09
P01042	P01042;P01042-2;P01042-3				7.2549e+07
P01042-2;P01042-3	P01042-2;P01042-3				1.58974e+07
P01127;P01127-2	P01127;P01127-2				4.1493e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				934929
P01178	P01178				1.90486e+06
P01210	P01210				7.19762e+07
P01213	P01213				8.13517e+06
P01236	P01236				187089
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.41763e+06
P01282;P01282-2	P01282;P01282-2				1.78325e+06
P01303	P01303				8.80835e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.23742e+06
P01591	P01591				4.8168e+06
P01593;P01594	P01593;P01594				2.35082e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.16852e+07
P01599	P01599;A0A0C4DH72				3.20273e+06
P01601	P01601				1.84152e+06
P01602	P01602				1.85567e+06
P01619	P01619				2.85856e+08
P01700	P01700				8.16689e+07
P01701	P01701				4.07907e+07
P01703	P01703				4.59191e+06
P01705	P01704;P01705				6.04478e+06
P01706	P01706				2.56137e+06
P01709	P01706;P01709;P0DOX8				7.83527e+06
P01714	P01714				3.15753e+06
P01717;P01718	P01717;P01718				3.58635e+07
P01721	P01721				1.77713e+06
P01742	P01742				2.99082e+06
P01743	P01743				345613
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.39588e+07
P01780	P01780				1.15733e+08
P01814	P01814				1.41084e+06
P01817	P01817				6.35145e+06
P01833	P01833				1.71886e+06
P01834	P01834				1.12785e+07
P01859;P01859-1	P01859;P01859-1				7.02498e+08
P01860;P01860-1	P01860;P01860-1				1.18781e+07
P01861;P01861-1	P01861;P01861-1				1.91596e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.89537e+07
P01876;P01876-1	P01876;P01876-1				1.73366e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				4.74904e+06
P01903	P01903;P01906				1.13065e+06
P01911	P01911				3.26623e+06
P02144	P02144				549091
P02452	P02452				4.63777e+07
P02461	P02461;P02461-2				8.77499e+06
P02462	P02462				279449
P02511	P02511				1.90624e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				642441
P02647	P02647				2.89921e+09
P02649	P02649				5.8692e+09
P02652	P02652				3.79347e+08
P02654	P02654				3.74468e+07
P02655	P02655				8.77236e+06
P02656	P02656				3.46282e+07
P02671	P02671;P02671-2				1.79332e+08
P02675	P02675				1.04201e+08
P02679;P02679-2	P02679;P02679-2				6.1051e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				393334
P02741	P02741;P02741-2				538754
P02743	P02743				4.40605e+06
P02745	P02745				1.49827e+08
P02746	P02746				6.72327e+07
P02747	P02747				1.87267e+08
P02748	P02748				2.10499e+07
P02749	P02749				7.70353e+07
P02750	P02750				5.43985e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.82483e+08
P02753	P02753				5.44415e+07
P02760	P02760				8.59568e+07
P02763	P02763				4.18146e+08
P02765	P02765				3.5201e+08
P02766	P02766				3.31073e+09
P02768	P02768				2.27654e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.42102e+08
P02786	P02786				2.86988e+06
P02787	P02787				3.47867e+09
P02788;P02788-2	P02788;P02788-2				1.78381e+07
P02790	P02790				7.50664e+08
P02792	P02792				3.0817e+06
P02794	P02794				5.80166e+06
P02810	P02810				429499
P02818	P02818				582833
P03950	P03950				2.33524e+06
P03951;P03951-2	P03951;P03951-2				3.28075e+06
P03952	P03952				1.6758e+07
P04003	P04003				3.57091e+06
P04004	P04004				2.51371e+08
P04040	P04040				418260
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.75963e+06
P04066	P04066				4.96371e+06
P04070;P04070-2	P04070;P04070-2				1.8969e+06
P04075	P04075;P09972;P04075-2				4.50761e+07
P04080	P04080				4.34245e+06
P04085;P04085-2	P04085;P04085-2				5.75151e+06
P04114	P04114				1.08835e+07
P04156	P04156				4.25161e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.09969e+07
P04180	P04180				3.15627e+07
P04196	P04196				1.23553e+08
P04211	P04211;A0A075B6I9				8.16158e+07
P04216	P04216				2.44462e+08
P04217	P04217;P04217-2				1.59646e+08
P04217-2	P04217-2				893102
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.59934e+06
P04264	P04259;P04264				2.69858e+07
P04271	P04271				1.3571e+06
P04275	P04275				6.33451e+06
P04278	P04278;P04278-5				2.17152e+06
P04406	P04406;P04406-2				4.82723e+07
P04430	P04430				2.35841e+06
P04439;P04439-2	P01893;P04439;P04439-2				2.12648e+06
P04746-2	P04746;P04746-2				44698.3
P04792	P04792				842534
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.10658e+06
P05026;P05026-2	P05026;P05026-2				1.31484e+06
P05060	P05060				3.11727e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.00646e+09
P05090	P05090				2.84521e+09
P05107	P05107				229120
P05121	P05121				350359
P05154	P05154				7.55474e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				5.38474e+08
P05156	P05156				1.80549e+07
P05160	P05160				1.25009e+06
P05362	P05362				1.61899e+06
P05408;P05408-2	P05408;P05408-2				3.49882e+08
P05413	P05413				5.78221e+06
P05452	P05452				5.05637e+07
P05543	P05543				2.04028e+07
P05546	P05546				6.57453e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				821453
P05937	P05937;P05937-2				7.85536e+06
P05997	P05997				1.16231e+06
P06276	P06276				5.74824e+06
P06280	P06280				258997
P06307	P06307				1.60768e+07
P06310	P06310				9.46864e+07
P06312	P06312				1.74073e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.81896e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				7.26247e+08
P06396-2	P06396-2				2.50849e+06
P06681	P06681;P06681-2;P06681-3				2.77433e+07
P06703	P06703				3.55094e+06
P06727	P06727				1.47012e+08
P06733	P06733;P06733-2				6.10598e+07
P06744;P06744-2	P06744;P06744-2				4.96406e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				2.12219e+07
P06865	P06865				1.7344e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.55597e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.46836e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.15407e+07
P07225	P07225				6.85119e+07
P07237	P07237				1.92355e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				62637.7
P07311	P07311				1.9668e+06
P07333	P07333;P07333-2				4.80271e+07
P07339	P07339				2.32837e+08
P07357	P07357				1.43672e+07
P07358	P07358				1.57635e+07
P07360	P07360				1.58736e+07
P07437;P68371	P04350;P07437;P68371				2.28068e+06
P07451	P07451				177073
P07492	P07492;P07492-2;P07492-3				1.08005e+06
P07585	P07585;P07585-4				2.48071e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.63726e+07
P07686	P07686				7.66846e+06
P07711	P07711;P07711-3				2.86597e+07
P07737	P07737				3.54265e+06
P07858	P07858				6.00561e+07
P07900;P07900-2	P07900;P07900-2				1.25838e+06
P07942	P07942				5.08509e+06
P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				560767
P07996	P07996;P07996-2				1.86963e+06
P07998	P07998				2.17029e+07
P08123	P08123				4.90365e+07
P08133;P08133-2	P08133;P08133-2				134876
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.32547e+07
P08185	P08185				7.63659e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.60561e+06
P08238	P08238				313700
P08253	P08253;P08253-2;P08253-3				3.06655e+07
P08294	P08294				1.28141e+08
P08476	P08476				76080.2
P08493-2	P08493;P08493-2				3.54988e+07
P08571	P08571				1.40495e+08
P08572	P08572				5.25801e+06
P08581;P08581-2	P08581;P08581-2;P08581-3				2.47739e+06
P08582	P08582;P08582-2				1.84122e+06
P08603	P08603				1.28944e+08
P08637	P08637				3.89793e+06
P08670	P08670;P17661				1.09298e+06
P08697	P08697;P08697-2				1.00521e+08
P08758	P08758				1.94212e+06
P08949;P08949-2	P08949;P08949-2				29501.7
P09104	P09104;P09104-2				1.44552e+07
P09211	P09211				2.70542e+07
P09382	P09382				1.25513e+07
P09417;P09417-2	P09417;P09417-2				7.77503e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				169997
P09486	P09486				7.21494e+07
P09529	P09529				607357
P09603	P09603				6.16136e+07
P09619	P09619;P09619-2				3.64746e+06
P09622	P09622;P09622-2				7.93572e+06
P09668	P09668				3.15493e+07
P09871	P09871				1.3302e+08
P09936	P09936				3.5169e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				693502
P09972	P09972				6.15595e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				8.54276e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.4439e+08
P0C6S8	P0C6S8				1.80729e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.91705e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				2.89162e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9				1.25553e+06
P0DMQ5	P0DMQ5				2.10885e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.33224e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				8.73851e+07
P0DOX3	P0DOX3				3.28949e+06
P0DOX5	P0DOX5				1.49294e+09
P0DOX7	P01834;P0DOX7				1.20268e+08
P0DOY3	P0DOY2;P0DOY3				3.44034e+08
P0DP08	P0DP08				1.79183e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.50579e+06
P0DP58	P0DP58				2.5094e+08
P0DTE1	P0DTE1				4.13623e+06
P10114	P10114				175199
P10124	P10124				3.42498e+06
P10153	P10153				1.27139e+07
P10253	P10253				2.81592e+06
P10321;P10321-2	P10321;P10321-2				728090
P10451-3	P10451-3				1.68611e+07
P10451-5	P10451;P10451-4;P10451-5				1.77339e+08
P10451;P10451-4	P10451;P10451-4				700470
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.46763e+07
P10599	P10599;P10599-2				1.0067e+07
P10619;P10619-2	P10619;P10619-2				1.07654e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				972826
P10643	P10643				4.49924e+07
P10644	P10644;P10644-2				817478
P10645	P10645				5.87117e+08
P10721;P10721-2	P10721;P10721-2				4.26237e+06
P10745	P10745				3.11833e+06
P10768	P10768				907170
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.62896e+09
P10915	P10915				225485
P11021	P11021				1.0235e+07
P11047	P11047				3.91586e+06
P11117	P11117				2.80409e+06
P11142	P11142				1.6601e+07
P11215;P11215-2	P11215;P11215-2				180734
P11279	P11279;P11279-2				4.60212e+06
P11362-18	P11362-14;P11362-18;P11362-19;P11362-21;P11362-7				2.07166e+06
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.96467e+07
P11464-4	P11464-4				881113
P11597	P11597;P11597-2				471631
P11717	P11717				4.34064e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				283787
P12109	P12109				4.72083e+07
P12110	P12110;P12110-2;P12110-3				3.45193e+06
P12111	P12111;P12111-2;P12111-4				4.59087e+07
P12111-4	P12111-4				1.80733e+06
P12259	P12259				1.42925e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				3.23077e+06
P12273	P12273				456807
P12277	P12277				1.77413e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				7.15649e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.84025e+06
P12532	P12532;P12532-2				270200
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.44905e+06
P12830;P12830-2	P12830;P12830-2				1.32947e+06
P12955	P12955;P12955-3				2.22387e+06
P13284	P13284				2.26231e+06
P13385	P13385				3.09154e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.45168e+07
P13489	P13489				1.14175e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.6745e+06
P13521	P13521				1.18726e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.34841e+08
P13591-3	P13591-1;P13591-3;P13591-4				8.4896e+07
P13598	P13598				5.26074e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				2.58837e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				2.54558e+06
P13639	P13639				61845.1
P13645	P13645				7.16914e+07
P13647	P13647				2.34739e+06
