Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G5_82544653.mzML
B9A064;P0DOX8	B9A064;P0DOX8				7.81577e+08
C9JVW0	C9JVW0				1.46496e+07
I3L3R5	I3L3R5				1.24986e+06
O00115;O00115-2	O00115;O00115-2				6.08552e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				7.12391e+07
O00187;O00187-2	O00187;O00187-2				2.46555e+06
O00264	O00264;O00264-2				4.51846e+06
O00299	O00299				2.10657e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				4.59125e+06
O00391	O00391;O00391-2				4.14777e+07
O00451	O00451;O00451-2;O00451-3				2.7102e+07
O00461	O00461				1.25154e+07
O00462	O00462				8.33942e+06
O00468-6	O00468-6;O00468-7				1.16796e+07
O00533	O00533				3.93154e+06
O00533-2	O00533;O00533-2				2.29846e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.07467e+06
O00584	O00584				2.85977e+07
O00754;O00754-2	O00754;O00754-2				1.34534e+06
O14498	O14498				1.33187e+08
O14514	O14514				2.36486e+06
O14522;O14522-1	O14522;O14522-1				4.13858e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				475253
O14594	O14594				5.09748e+07
O14657	O14657				764951
O14672	O14672				9.06526e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				8.27263e+07
O14737;O14737-2	O14737;O14737-2				326766
O14745	O14745				407162
O14773	O14773				1.82697e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				1.79252e+07
O14791-2	O14791;O14791-2;O14791-3				5.49374e+07
O14793	O14793				4.07066e+06
O14917;O14917-2	O14917;O14917-2				5.34084e+06
O15031	O15031				2.65202e+07
O15041;O15041-2	O15041;O15041-2				727055
O15197;O15197-3	O15197;O15197-3				1.21346e+07
O15204;O15204-2	O15204;O15204-2				3.94055e+06
O15230	O15230				3.21569e+06
O15232;O15232-2	O15232;O15232-2				757069
O15240	O15240				2.64261e+08
O15335	O15335				8.688e+06
O15354	O15354				3.40408e+07
O15394	O15394;O15394-2				3.60133e+07
O15466;O15466-2	O15466;O15466-2				3.01872e+06
O15540;O15540-2	O15540;O15540-2				9.23456e+06
O43155	O43155				868383
O43157	O43157				9.29989e+06
O43173	O43173				3.94345e+06
O43240	O43240				1.14158e+07
O43278;O43278-2	O43278;O43278-2				6.41762e+06
O43291	O43291				1.43834e+07
O43300	O43300				4.7415e+06
O43405;O43405-2	O43405;O43405-2				5.62866e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				5.1519e+07
O43505	O43505				9.90096e+08
O43508	O43508				1.34579e+06
O43508-2	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				3.60391e+06
O43529	O43529				9.96293e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.03237e+07
O43567	O43567;O43567-2				4.28011e+06
O43736;O43736-2	O43736;O43736-2				724145
O43827	O43827				8.82805e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				2.53543e+06
O43854;O43854-2	O43854;O43854-2				6.39862e+06
O43866	O43866				1.9853e+07
O43909	O43909				2.8404e+06
O43916	O43916				1.76337e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				2.52786e+07
O60242	O60242				4.03254e+06
O60243	O60243;O60243-2				7.76314e+06
O60245;O60245-2	O60245;O60245-2				7.54457e+06
O60279	O60279				4.08303e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				199698
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.46775e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.04344e+07
O60476	O60476				2.86566e+06
O60512	O60512				2.00484e+06
O60565	O60565				656846
O60568	O60568				5.24128e+06
O60613	O60613				3.99644e+06
O60883	O60883				1.1231e+08
O60888-3	O60888;O60888-2;O60888-3				7.18762e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				4.1639e+06
O60939	O60939				3.87068e+06
O75019;O75019-2	O75019;O75019-2				2.32499e+06
O75063	O75063				9.89672e+06
O75071	O75071				1.4449e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.54197e+06
O75078	O75078;O75078-2				1.09103e+07
O75083	O75083;O75083-3				3.72606e+06
O75084;Q14332	O75084;Q14332				851868
O75144;O75144-2	O75144;O75144-2;O75144-3				5.99428e+07
O75173;O75173-2	O75173;O75173-2				1.76888e+07
O75326	O75326;O75326-2				5.22835e+07
O75339	O75339				3.09562e+06
O75347;O75347-2	O75347;O75347-2				553123
O75368	O75368				3.31459e+06
O75467;Q6AW86	O75467;Q6AW86				8.02466e+06
O75487	O75487				785570
O75493	O75493				6.98083e+06
O75503	O75503				9.70419e+06
O75509	O75509				2.16889e+07
O75629	O75629				2.91858e+06
O75636;O75636-2	O75636;O75636-2				1.22328e+06
O75711	O75711				6.21496e+08
O75752	O75752				9.14339e+06
O75781;O75781-2	O75781;O75781-2				4.92202e+06
O75787;O75787-2	O75787;O75787-2				7.37651e+07
O75828	O75828				5.4427e+06
O75874	O75874				1.9404e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				3.6195e+07
O75973	O75973				1.0324e+06
O75976	O75976;O75976-2				2.58961e+06
O76061	O76061				7.57292e+06
O94760	O94760				1.54824e+07
O94766	O94766;Q9NPZ5				4.30712e+06
O94769	O94769;O94769-2				3.01726e+07
O94772;O94772-2	O94772;O94772-2				6.6177e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				813677
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				8.16374e+07
O94898	O94898				1.73537e+06
O94910;O94910-2	O94910;O94910-2				1.69245e+07
O94919	O94919				5.73365e+07
O94933	O94933				1.76872e+06
O94973;O94973-2	O94973;O94973-2				1.00892e+06
O94985-2	O94985;O94985-2				5.01964e+08
O94991	O94991;O94991-2				7.20089e+06
O95157	O95157				1.59198e+06
O95158	O95158				4.18063e+07
O95185;O95185-2	O95185;O95185-2				3.76791e+06
O95196;O95196-2	O95196;O95196-2				4.53833e+06
O95206;O95206-2	O95206;O95206-2				9.38944e+06
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				5.41328e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.96616e+06
O95336	O95336				3.36689e+06
O95390	O95390				7.28494e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				1.0847e+07
O95445	O95445;O95445-2				9.92993e+07
O95450;O95450-2	O95450;O95450-2				3.8693e+06
O95467	O95467				5.31963e+06
O95477	O95477				2.77778e+07
O95479;O95479-2	O95479;O95479-2				4.90085e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.0766e+06
O95497	O95497				5.13807e+06
O95502	O95502				1.56984e+08
O95633;O95633-2	O95633;O95633-2				3.73972e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				1.84286e+07
O95865	O95865				1.56358e+06
O95881	O95881				790335
O95897	O95897				2.54553e+06
O95967	O95967				4.16908e+07
O95970	O95970;O95970-2				254761
O95980	O95980				1.60989e+07
O95998	O95998;O95998-4				3.02838e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.36304e+07
P00352	P00352				337979
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				3.61809e+06
P00441	P00441				1.26731e+09
P00450	P00450				1.50073e+08
P00488	P00488				3.99034e+06
P00492	P00492				3.33683e+06
P00505	P00505;P00505-2				1.5669e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				2.49745e+06
P00558	P00558;P00558-2				1.19947e+07
P00568	P00568				1.59743e+06
P00734	P00734				3.55781e+08
P00736	P00736				1.34565e+08
P00738	P00738;P00738-2				8.78207e+08
P00739	P00739;P00739-2				1.02367e+09
P00740;P00740-2	P00740;P00740-2				6.9294e+06
P00742	P00742				3.92174e+07
P00746	P00746				1.2394e+08
P00747	P00747				2.49213e+08
P00748	P00748				1.10723e+08
P00751	P00751;P00751-2				3.51359e+08
P01008	P01008				6.85318e+08
P01009	P01009;P01009-2;P01009-3				8.52043e+09
P01011	P01011				6.50241e+08
P01019	P01019				4.68726e+08
P01023	P01023;P20742;P20742-2				1.04389e+09
P01024	P01024				1.49277e+09
P01031	P01031				6.68618e+07
P01033	P01033				1.24797e+08
P01034	P01034				2.53287e+10
P01036;P01037	P01036;P01037				2.54327e+06
P01042	P01042;P01042-2;P01042-3				7.57959e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.21537e+08
P01127;P01127-2	P01127;P01127-2				4.23099e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.28248e+06
P01178	P01178				2.72962e+06
P01210	P01210				1.82549e+08
P01213	P01213				1.08665e+07
P01236	P01236				1.09989e+06
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				2.23397e+06
P01303	P01303				1.08574e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.30033e+08
P01591	P01591				1.15356e+07
P01593;P01594	P01593;P01594				2.58008e+07
P01599	P01599				796619
P01601	P01601				578376
P01602	P01602				1.75364e+06
P01619	P01619				1.35549e+09
P01700	P01700				8.07852e+07
P01701	P01701				5.4694e+07
P01705	P01704;P01705				2.18857e+07
P01706	P01706				3.39519e+06
P01709	P01706;P01709;P0DOX8				8.1686e+07
P01714	P01714				1.18239e+07
P01717	P01717				4.41069e+08
P01721	P01721				1.22614e+06
P01742	P01742				6.6805e+07
P01743	P01743				1.0311e+06
P01772	P01768;P01772;P0DP02;P0DP03				7.40991e+07
P01780	P01780				1.40051e+08
P01814	P01814				236333
P01817	P01817				2.3323e+07
P01833	P01833				305627
P01834	P01834				7.15808e+07
P01859;P01859-1	P01859;P01859-1				2.26968e+09
P01860;P01860-1	P01860;P01860-1				2.64265e+08
P01861;P01861-1	P01861;P01861-1				8.61719e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				9.59551e+07
P01876;P01876-1	P01876;P01876-1				1.41459e+09
P01903;P01906	P01903;P01906				1.71326e+06
P01911	P01911;P04440				5.05878e+06
P02144	P02144				3.25288e+06
P02452	P02452				4.67605e+07
P02461	P02461;P02461-2				2.19641e+07
P02511	P02511				682352
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				2.71012e+06
P02647	P02647				1.36217e+10
P02649	P02649				4.51951e+09
P02652	P02652				1.7713e+09
P02654	P02654				6.49196e+07
P02655	P02655				3.30441e+07
P02656	P02656				1.11689e+08
P02671	P02671;P02671-2				6.4258e+08
P02675	P02675				2.38898e+08
P02679;P02679-2	P02679;P02679-2				2.71256e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.34289e+06
P02743	P02743				3.66278e+07
P02745	P02745				2.13967e+08
P02746	P02746				3.17444e+08
P02747	P02747				1.61576e+08
P02748	P02748				7.4528e+07
P02749	P02749				3.20427e+08
P02750	P02750				2.82572e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				7.97124e+08
P02753	P02753				2.21618e+08
P02760	P02760				1.21347e+08
P02763	P02763				3.50685e+09
P02765	P02765				1.14404e+09
P02766	P02766				5.27775e+09
P02768	P02768				5.73527e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				2.44761e+09
P02786	P02786				2.6317e+06
P02787	P02787				9.77884e+09
P02788;P02788-2	P02788;P02788-2				2.66787e+07
P02790	P02790				4.98746e+09
P02792	P02792				4.13256e+06
P02794	P02794				1.37552e+07
P02810	P02810				2.15744e+06
P03950	P03950				1.07084e+07
P03951;P03951-2	P03951;P03951-2				6.60222e+06
P03952	P03952				4.13702e+07
P04003	P04003				1.09763e+07
P04004	P04004				1.63141e+09
P04040	P04040				695286
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.02631e+06
P04066	P04066				7.64424e+06
P04070;P04070-2	P04070;P04070-2				1.60011e+07
P04075	P04075;P04075-2				6.93115e+07
P04080	P04080				7.70881e+06
P04085;P04085-2	P04085;P04085-2				1.02948e+07
P04114	P04114				1.59664e+07
P04156	P04156				7.09606e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				2.93635e+07
P04180	P04180				7.51709e+07
P04196	P04196				3.82343e+08
P04211	P04211;A0A075B6I9				1.49656e+08
P04216	P04216				5.8926e+08
P04217	P04217;P04217-2				5.66161e+08
P04217-2	P04217-2				4.74248e+06
P04264	P04259;P04264				7.69847e+07
P04271	P04271				6.89988e+06
P04275	P04275				4.05026e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				6.66318e+06
P04406	P04406;P04406-2				6.12423e+07
P04430	P04430				286447
P04439;P04439-2	P04439;P04439-2				3.03314e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				808622
P04792	P04792				1.21108e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				700719
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				885855
P05026;P05026-2	P05026;P05026-2				981317
P05060	P05060				2.99537e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.23387e+09
P05090	P05090				7.03433e+09
P05107	P05107				643506
P05109	P05109				586094
P05121;P05121-2	P05121;P05121-2				776824
P05154	P05154				2.32832e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.88819e+09
P05156	P05156				3.95434e+07
P05160	P05160				4.38022e+06
P05362	P05362				2.72816e+06
P05408;P05408-2	P05408;P05408-2				6.46486e+08
P05413	P05413				2.85576e+06
P05452	P05452				2.53634e+08
P05543	P05543				4.93282e+07
P05546	P05546				1.75897e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.22092e+06
P05937;P05937-2	P05937;P05937-2				5.46465e+06
P05997	P05997				2.23995e+06
P06276	P06276				2.11526e+07
P06280	P06280				1.43466e+06
P06307	P06307				5.71841e+07
P06310	P06310				1.14718e+08
P06312	P06312				4.19023e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.4705e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				3.24277e+09
P06396-2	P06396-2				8.00935e+06
P06681	P06681;P06681-2;P06681-3				6.38465e+07
P06702	P06702				837018
P06703	P06703				4.42935e+06
P06727	P06727				6.45569e+08
P06732	P06732				67663.6
P06733	P06733				3.1216e+07
P06744;P06744-2	P06744;P06744-2				6.69847e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936;P67936-2	P06753;P67936;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936-2				1.00408e+06
P06865	P06865				3.17899e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				7.05254e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.8488e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.96972e+07
P07196	P07196				181110
P07225	P07225				1.66564e+08
P07237	P07237				3.92424e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				772567
P07311	P07311				1.95662e+06
P07333	P07333;P07333-2				1.47981e+08
P07339	P07339				2.42817e+08
P07357	P07357				5.8729e+07
P07358	P07358				3.83403e+07
P07360	P07360				1.8391e+07
P07437;P68371	P04350;P07437;P68371				4.81026e+06
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				7.51454e+06
P07492	P07492;P07492-2;P07492-3				2.30074e+06
P07585	P07585				7.9953e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.65417e+08
P07686	P07686				1.97584e+07
P07711	P07711;P07711-3				2.75451e+07
P07737	P07737				6.43152e+06
P07858	P07858				6.14741e+07
P07900;P07900-2	P07900;P08238;P07900-2				3.89717e+06
P07942	P07942				1.44335e+07
P07988	P07988				1.15986e+06
P07996	P07996				1.71424e+07
P07998	P07998				2.03609e+07
P08123	P08123				8.85713e+07
P08133;P08133-2	P08133;P08133-2				3.82052e+06
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				5.25427e+07
P08185	P08185				3.99978e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.28674e+07
P08253	P08253;P08253-2;P08253-3				7.41691e+07
P08294	P08294				2.64591e+08
P08493;P08493-2	P08493;P08493-2				7.40998e+07
P08519	P08519				1.06471e+06
P08571	P08571				6.09283e+08
P08572	P08572				3.84607e+06
P08581;P08581-2	P08581;P08581-2				1.78645e+07
P08582	P08582				2.03152e+06
P08603	P08603				4.58912e+08
P08637	P08637				3.06199e+07
P08670	P08670				5.43177e+06
P08697	P08697;P08697-2				2.69137e+08
P08758	P08758				1.76983e+06
P08949;P08949-2	P08949;P08949-2				25209.6
P09104	P09104;P09104-2				1.42912e+07
P09172	P09172				2.14251e+06
P09211	P09211				1.44861e+07
P09382	P09382				3.21152e+07
P09417;P09417-2	P09417;P09417-2				1.93341e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				1.04826e+06
P09486	P09486				2.1165e+08
P09603	P09603				5.86966e+07
P09619	P09619				7.1601e+06
P09622	P09622;P09622-2				8.02178e+06
P09668	P09668				4.81019e+07
P09871	P09871				1.38275e+08
P09936	P09936				7.26322e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				2.42256e+06
P09972	P04075;P05062;P09972;P04075-2				4.365e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				3.30988e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.09848e+09
P0C6S8	P0C6S8				3.07522e+06
P0CF74	P0CG04;P0DOY2;P0DOY3;P0CF74;B9A064;P0DOX8				3.24128e+08
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				4.58786e+08
P0DJI8	P0DJI8				3.60343e+06
P0DMQ5	P0DMQ5				1.83187e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.53885e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.26087e+09
P0DOX3	P0DOX3				1.2587e+07
P0DOX5	P0DOX5				6.43037e+09
P0DOX7	P01834;P0DOX7				4.78126e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				2.02067e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.5895e+06
P0DP58	P0DP58				2.23365e+08
P0DTE1	P0DTE1				1.20203e+07
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				468719
P10124	P10124				7.13442e+06
P10153	P10153				1.96535e+07
P10253	P10253				3.14098e+06
P10321;P10321-2	P10321;P10321-2				2.93446e+08
P10451-3	P10451-3				6.38983e+07
P10451-5	P10451;P10451-4;P10451-5				8.15799e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.64679e+07
P10599	P10599;P10599-2				1.23428e+07
P10619;P10619-2	P10619;P10619-2				3.38908e+06
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.37201e+06
P10643	P10643				1.08715e+08
P10645	P10645				5.69453e+08
P10721;P10721-2	P10721;P10721-2				1.19137e+07
P10745	P10745				769561
P10768	P10768				2.26193e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.33528e+09
P10915	P10915				765877
P11021	P11021				1.10376e+07
P11047	P11047				4.90113e+06
P11117	P11117				2.25066e+06
P11137;P11137-3	P11137;P11137-3				108773
P11142	P11142				3.98652e+06
P11279	P11279				8.94157e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.09575e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				7.40392e+07
P11464-4	P11464-4				1.43147e+07
P11597;P11597-2	P11597;P11597-2				2.08689e+06
P11717	P11717				1.79445e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.38921e+06
P12109	P12109				6.66383e+07
P12110	P12110;P12110-2;P12110-3				2.23226e+07
P12111	P12111				1.69105e+06
P12111-4	P12111;P12111-2;P12111-4				5.71238e+07
P12259	P12259				4.53413e+07
P12277	P12277				2.80734e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.5444e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.9903e+07
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.82244e+06
P12830;P12830-2	P12830;P12830-2				8.7894e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				5.95346e+06
P13284	P13284				3.84747e+06
P13385	P13385				3.94721e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.83219e+08
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				798266
P13521	P13521				1.45181e+08
