Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D3_129189776.mzML
P00441	P00441				4.31228e+08
P00450	P00450				3.85535e+08
P00488	P00488				1.96688e+06
P00492	P00492				3.54217e+06
P00505	P00505;P00505-2				8.94341e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.60299e+06
P00558	P00558;P00558-2				3.33948e+07
P00568	P00568				1.32149e+06
P00734	P00734				1.1647e+08
P00736	P00736				7.74408e+07
P00738	P00738;P00738-2				7.38042e+08
P00739	P00739;P00739-2				2.75095e+08
P00740;P00740-2	P00740;P00740-2				4.18232e+06
P00742	P00742				1.69515e+07
P00746	P00746				4.20025e+07
P00747	P00747				1.25313e+08
P00748	P00748				6.98664e+07
P00751	P00751;P00751-2				1.9422e+08
P00915	P00915				89002.4
P01008	P01008				1.0291e+09
P01009	P01009;P01009-2;P01009-3				4.58408e+09
P01011	P01011				1.94592e+09
P01019	P01019				4.83259e+08
P01023	P01023				3.47745e+08
P01024	P01024				9.16372e+08
P01031	P01031				3.64434e+07
P01033	P01033				4.90685e+07
P01034	P01034				2.59482e+09
P01036;P01037	P01036;P01037				868515
P01042	P01042;P01042-2;P01042-3				2.02143e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.69753e+08
P01127;P01127-2	P01127;P01127-2				2.07998e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				578167
P01178	P01178				2.16038e+06
P01210	P01210				4.96144e+07
P01213	P01213				3.6465e+06
P01236	P01236				252576
P01258;P01258-2;P06881	P01258;P06881;P01258-2				513285
P01282;P01282-2	P01282;P01282-2				513190
P01303	P01303				4.05864e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.3189e+07
P01591	P01591				8.48421e+06
P01593;P01594	P01593;P01594				2.66903e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				4.47859e+07
P01599	P01599;A0A0C4DH72				5.09666e+06
P01601	P01601				4.47198e+06
P01602	P01602				5.38227e+06
P01619	P01619				8.83035e+08
P01700	P01700				6.04051e+07
P01701	P01701				2.05767e+07
P01704	P01704				3.1352e+06
P01705	P01704;P01705				8.66899e+06
P01706	P01706				2.0402e+06
P01709	P01706;P01709;P0DOX8				2.59885e+07
P01714	P01714				1.32759e+07
P01717	P01717				5.52574e+07
P01721	P01721				3.53705e+06
P01742	P01742				5.61237e+07
P01743	P23083;P01743;A0A0C4DH29;A0A0C4DH31;A0A0C4DH33;A0A0J9YVY3;P0DP01				1.85971e+08
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				5.85059e+07
P01780	P01780				1.47505e+08
P01814	P01814				6.24768e+06
P01817	P01817				1.1779e+07
P01833	P01833				1.21364e+06
P01834	P01834				4.02604e+07
P01857;P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				6.80746e+09
P01859;P01859-1	P01859;P01859-1				2.02671e+09
P01860;P01860-1	P01860;P01860-1				5.64339e+07
P01861;P01861-1	P01861;P01861-1				4.6707e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.07842e+08
P01876;P01876-1	P01876;P01876-1				3.25746e+08
P01880;P01880-1	P01880;P01880-1				320957
P01889	P01889;P13747				5.66587e+06
P01903	P01903;P01906				1.2158e+06
P01911	P01911				3.25183e+06
P02144	P02144				3.07785e+06
P02452	P02452				2.71826e+07
P02461	P02461;P02461-2				5.45088e+06
P02462	P02462				94519.5
P02511	P02511				3.00845e+06
P02647	P02647				6.13774e+09
P02649	P02649				4.34358e+09
P02652	P02652				4.10469e+08
P02654	P02654				1.12893e+08
P02655	P02655				1.91099e+07
P02656	P02656				1.22914e+08
P02671	P02671;P02671-2				2.86521e+08
P02675	P02675				9.00179e+07
P02679;P02679-2	P02679;P02679-2				1.19628e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				215553
P02741	P02741;P02741-2				2.19619e+06
P02743	P02743				8.24498e+06
P02745	P02745				3.431e+07
P02746	P02746				4.53878e+07
P02747	P02747				3.41074e+07
P02748	P02748				5.42505e+07
P02749	P02749				1.63448e+08
P02750	P02750				1.31934e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.76805e+08
P02753	P02753				3.38828e+07
P02760	P02760				7.30581e+07
P02763	P02763				2.99053e+09
P02765	P02765				1.25292e+09
P02766	P02766				2.55632e+09
P02768	P02768				3.66477e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.00716e+09
P02786	P02786				1.77748e+06
P02787	P02787				6.26473e+09
P02788;P02788-2	P02788;P02788-2				3.61752e+06
P02790	P02790				4.40432e+09
P02792	P02792				2.41123e+06
P02794	P02794				6.00956e+06
P02810	P02810				1.01787e+06
P03950	P03950				3.55912e+06
P03951;P03951-2	P03951;P03951-2				5.75021e+06
P03952	P03952				2.0665e+07
P04003	P04003				4.21853e+06
P04004	P04004				4.7281e+08
P04040	P04040				454775
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.59975e+06
P04066	P04066				5.41128e+06
P04070;P04070-2	P04070;P04070-2				1.79018e+06
P04075	P04075;P09972;P04075-2				4.11412e+07
P04080	P04080				4.35739e+06
P04085;P04085-2	P04085;P04085-2				6.92093e+06
P04114	P04114				5.30876e+07
P04156	P04156				3.12748e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.07986e+07
P04180	P04180				3.20817e+07
P04196	P04196				1.64992e+08
P04216	P04216				4.04001e+08
P04217	P04217;P04217-2				3.36208e+08
P04217-2	P04217-2				597647
P04264	P04259;P04264				3.61096e+07
P04271	P04271				2.08738e+06
P04275	P04275				2.75279e+06
P04278	P04278;P04278-5				1.62111e+07
P04406	P04406;P04406-2				2.68018e+07
P04430	P04430				4.48426e+06
P04439;P04439-2	P04439;P04439-2				1.10815e+06
P04792	P04792				1.03483e+06
P04908;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2				3.9212e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				2.1617e+06
P05026;P05026-2	P05026;P05026-2				982362
P05060	P05060				3.3315e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.54331e+08
P05090	P05090				3.83564e+09
P05107	P05107				418006
P05109	P05109				141736
P05121	P05121				433835
P05154	P05154				3.9284e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.09793e+09
P05156	P05156				3.2104e+07
P05160	P05160				1.82919e+06
P05362	P05362				1.74709e+06
P05408;P05408-2	P05408;P05408-2				2.78042e+08
P05413	P05413				8.18106e+06
P05452	P05452				5.87557e+07
P05543	P05543				2.33604e+07
P05546	P05546				8.70107e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.31487e+06
P05937	P05937;P05937-2				8.51259e+06
P06276	P06276				8.05834e+06
P06280	P06280				549443
P06307	P06307				7.62283e+06
P06310	P06310				1.55501e+08
P06312	P06312				4.33575e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				7.11451e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.34269e+08
P06396-2	P06396-2				4.49468e+06
P06681	P06681;P06681-2;P06681-3				2.86522e+07
P06702	P06702				1.01948e+06
P06703	P06703				4.31488e+06
P06727	P06727				3.80079e+08
P06733	P06733;P06733-2				1.85683e+07
P06744;P06744-2	P06744;P06744-2				5.90683e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				1.32234e+07
P06865	P06865				1.5867e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				6.07322e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.63162e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.76759e+07
P07197;P07197-2	P07197;P07197-2				283662
P07225	P07225				5.10408e+07
P07237	P07237				2.12441e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				388025
P07311	P07311				813884
P07333	P07333;P07333-2				4.6639e+07
P07339	P07339				1.59357e+08
P07357	P07357				2.41958e+07
P07358	P07358				3.06642e+07
P07359	P07359				359747
P07360	P07360				2.00268e+07
P07437;P68371	P04350;P07437;P68371				907387
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.41934e+07
P07492	P07492;P07492-2;P07492-3				2.36716e+06
P07585	P07585				2.52384e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.84038e+07
P07686	P07686				7.08636e+06
P07711	P07711;P07711-3				2.25608e+07
P07737	P07737				2.25646e+06
P07858	P07858				3.71172e+07
P07900;P07900-2	P07900;P07900-2				1.42312e+06
P07942	P07942				4.3617e+06
P07996	P07996;P07996-2				2.12656e+06
P07998	P07998				1.83076e+07
P08123	P08123				2.43833e+07
P08133;P08133-2	P08133;P08133-2				355712
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.5516e+07
P08185	P08185				9.31122e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				5.12686e+06
P08236;P08236-3	P08236;P08236-3				448885
P08238;Q58FF7	P08238;Q58FF7				228323
P08253	P08253;P08253-2;P08253-3				2.58424e+07
P08294	P08294				1.89998e+08
P08493-2	P08493;P08493-2				3.34192e+07
P08571	P08571				1.53305e+08
P08572	P08572				2.8462e+06
P08581;P08581-2	P08581;P08581-2				2.57197e+06
P08582	P08582;P08582-2				847720
P08603	P08603				1.83446e+08
P08637	P08637				6.95748e+06
P08670	P08670;P17661				2.40522e+06
P08697	P08697;P08697-2				1.68616e+08
P08758	P08758				2.3874e+06
P08949;P08949-2	P08949;P08949-2				22026.4
P09104	P09104;P09104-2				1.16059e+07
P09172	P09172				600820
P09211	P09211				7.86008e+06
P09382	P09382				2.04912e+07
P09417;P09417-2	P09417;P09417-2				1.32187e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				280557
P09486	P09486				7.43965e+07
P09529	P09529				253190
P09603	P09603				3.90159e+07
P09619	P09619;P09619-2				3.01797e+06
P09622	P09622;P09622-2				5.82363e+06
P09668	P09668				1.66822e+07
P09871	P09871				8.25678e+07
P09936	P09936				3.32817e+06
P09958	P09958				1.20211e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				834588
P09972	P09972				2.89276e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.61301e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.83608e+08
P0C6S8	P0C6S8				2.18614e+06
P0CF74	P0CG04;P0DOY2;P0DOY3;P0CF74;B9A064;P0DOX8				1.5586e+08
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.07117e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				6.47335e+06
P0DJI8	P0DJI8;P0DJI9;P0DJI9-2				2.76788e+06
P0DMQ5	P0DMQ5				1.54447e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.96146e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.87945e+08
P0DOX3	P0DOX3				8.62913e+06
P0DOX7	P01834;P0DOX7				4.55449e+08
P0DOX8	B9A064;P0DOX8				2.1243e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				8.84565e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.90733e+06
P0DP58	P0DP58				1.64228e+08
P0DTE1	P0DTE1				1.27374e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				31509.2
P10124	P10124				5.69493e+06
P10153	P10153				8.30274e+06
P10253	P10253				3.05997e+06
P10321;P10321-2	P10321;P10321-2				1.19781e+08
P10451-3	P10451-3				2.78153e+07
P10451-5	P10451;P10451-4;P10451-5				2.73415e+08
P10451;P10451-4	P10451;P10451-4				1.2195e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				8.79388e+06
P10599	P10599;P10599-2				1.27868e+07
P10619;P10619-2	P10619;P10619-2				951359
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				856496
P10643	P10643				9.13532e+07
P10644;P10644-2	P10644;P10644-2				668022
P10645	P10645				2.59318e+08
P10721;P10721-2	P10721;P10721-2				5.39938e+06
P10745	P10745				5.84163e+06
P10768	P10768				1.22764e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.01524e+09
P10915	P10915				842977
P11021	P11021				8.83482e+06
P11047	P11047				3.27717e+06
P11117	P11117				3.41635e+06
P11137;P11137-3	P11137;P11137-3				41123.2
P11142	P11142				1.11796e+07
P11215;P11215-2	P11215;P11215-2				293664
P11279	P11279;P11279-2				9.2515e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.35066e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.3819e+07
P11464-4	P11464-4				7.78112e+06
P11597	P11597				649184
P11717	P11717				2.56222e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				431278
P12109	P12109				4.92871e+07
P12110	P12110;P12110-2;P12110-3				5.28181e+06
P12111	P12111;P12111-2;P12111-4				8.87314e+06
P12111-4	P12111-4				1.31014e+06
P12259	P12259				2.20553e+07
