Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D5_129186580_repeat.mzML
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.07105e+06
P01178	P01178				3.88735e+06
P01210	P01210				1.54004e+08
P01213	P01213				1.11079e+07
P01236	P01236				96950.7
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.42116e+06
P01282;P01282-2	P01282;P01282-2				1.16082e+06
P01303	P01303				1.81054e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				7.49244e+07
P01591	P01591				3.73117e+07
P01593;P01594	P01593;P01594				2.64392e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.19348e+07
P01599	P01599;A0A0C4DH72				6.74092e+06
P01601	P01601				782688
P01602	P01602				1.30595e+07
P01619	P01619				1.61755e+09
P01700	P01700				1.03015e+08
P01701	P01701				4.15204e+07
P01705	P01704;P01705				1.47785e+07
P01709	P01706;P01709;P0DOX8				2.11204e+07
P01714	P01714				1.40031e+07
P01715	P01715				5.31167e+06
P01717	P01717				5.21909e+08
P01721	P01721				2.94918e+06
P01742	P01742				5.05862e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				4.60232e+07
P01780	P01780				1.46289e+08
P01814	P01814				3.98672e+06
P01817	P01817				2.16887e+07
P01833	P01833				2.43137e+06
P01834	P01834				7.09773e+07
P01859;P01859-1	P01859;P01859-1				3.44658e+09
P01860;P01860-1	P01860;P01860-1				2.84572e+08
P01861;P01861-1	P01861;P01861-1				1.48508e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.96609e+07
P01876;P01876-1	P01876;P01876-1				2.05672e+09
P01889	P01889;P04439;P04439-2				6.59959e+06
P01903	P01903;P01906				2.17087e+06
P01911	P01911				8.19694e+06
P02144	P02144				2.08203e+06
P02452	P02452				1.44238e+08
P02461	P02461;P02461-2				1.04715e+07
P02511	P02511				1.08102e+06
P02647	P02647				6.29821e+09
P02649	P02649				6.8401e+09
P02652	P02652				8.15408e+08
P02654	P02654				1.53247e+08
P02655	P02655				1.22382e+07
P02656	P02656				1.60604e+08
P02671	P02671;P02671-2				3.6994e+08
P02675	P02675				3.24603e+08
P02679;P02679-2	P02679;P02679-2				1.51692e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				764628
P02741	P02741				1.51403e+06
P02743	P02743				2.39113e+07
P02745	P02745				1.21588e+08
P02746	P02746				2.90946e+08
P02747	P02747				3.5456e+08
P02748	P02748				6.69458e+07
P02749	P02749				2.81609e+08
P02750	P02750				1.60621e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.96851e+08
P02753	P02753				4.06815e+08
P02760	P02760				8.63644e+07
P02763	P02763				2.65085e+09
P02765	P02765				7.85155e+08
P02766	P02766				6.56047e+09
P02768	P02768				2.91519e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.23474e+09
P02786	P02786				2.93835e+06
P02787	P02787				7.09654e+09
P02788;P02788-2	P02788;P02788-2				5.77756e+06
P02790	P02790				2.08433e+09
P02792	P02792				6.07416e+06
P02794	P02794				8.3562e+06
P02810	P02810				1.34398e+06
P03950	P03950				4.19863e+06
P03951;P03951-2	P03951;P03951-2				1.64789e+07
P03952	P03952				1.82164e+07
P04003	P04003				1.26012e+07
P04004	P04004				7.82185e+08
P04040	P04040				1.46863e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				3.28445e+06
P04066	P04066				5.65559e+06
P04070;P04070-2	P04070;P04070-2				6.84316e+06
P04075	P04075;P09972;P04075-2				5.69859e+07
P04080	P04080				5.57524e+06
P04085;P04085-2	P04085;P04085-2				1.27752e+07
P04114	P04114				1.19851e+08
P04156	P04156				5.24656e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.2366e+07
P04180	P04180				4.22557e+07
P04196	P04196				1.44802e+08
P04211	P04211;A0A075B6I9				4.31172e+07
P04216	P04216				6.38927e+08
P04217	P04217;P04217-2				2.90739e+08
P04217-2	P04217-2				2.5412e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				6.11136e+06
P04264	P04259;P04264				1.16825e+07
P04271	P04271				3.37404e+06
P04275	P04275				7.01869e+06
P04278	P04278;P04278-5				8.62089e+06
P04350;P07437;P68371	P04350;P07437;P68371				579654
P04406	P04406;P04406-2				5.72034e+07
P04439;P04439-2	P01893;P04439;P04439-2				2.83056e+06
P04632	P04632				861729
P04792	P04792				1.81584e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.11408e+06
P05026;P05026-2	P05026;P05026-2				1.28437e+06
P05060	P05060				4.90686e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.03666e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				1.65695e+06
P05090	P05090				4.37022e+09
P05121;P05121-2	P05121;P05121-2				656218
P05154	P05154				1.91441e+07
P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3				9.09433e+08
P05156	P05156				5.40395e+07
P05160	P05160				3.31033e+06
P05362	P05362				3.90484e+06
P05408;P05408-2	P05408;P05408-2				3.10143e+08
P05413	P05413				1.30905e+07
P05451	P05451;P48304				1.02123e+06
P05452	P05452				1.16308e+08
P05543	P05543				6.95026e+07
P05546	P05546				6.89058e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.57371e+06
P05937	P05937;P05937-2				1.55835e+07
P05997	P05997				2.34692e+06
P06276	P06276				9.95355e+06
P06280	P06280				1.29332e+06
P06307	P06307				1.84844e+07
P06310	P06310				3.54544e+08
P06312	P06312				6.45539e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.29005e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.81407e+09
P06396-2	P06396-2				4.56572e+06
P06454;P06454-2	P06454;P06454-2				233135
P06681	P06681;P06681-2;P06681-3				4.61557e+07
P06702	P06702				162103
P06703	P06703				5.56576e+06
P06727	P06727				9.21587e+08
P06733	P06733;P06733-2				8.57215e+06
P06744;P06744-2	P06744;P06744-2				7.65516e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				2.09313e+07
P06865	P06865				1.29722e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.0561e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				3.11586e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.11876e+07
P07196	P07196				1.65307e+06
P07197;P07197-2	P07197;P07197-2				180849
P07225	P07225				1.19183e+08
P07237	P07237				1.65602e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				471897
P07311	P07311				2.84559e+06
P07333	P07333;P07333-2				6.31758e+07
P07339	P07339				1.72938e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				1.06336e+06
P07357	P07357				2.44037e+07
P07358	P07358				4.21718e+07
P07360	P07360				1.78772e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				3.83269e+06
P07492	P07492;P07492-2;P07492-3				1.98671e+06
P07585	P07585				4.34999e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.97128e+07
P07686	P07686				2.28237e+07
P07711	P07711;P07711-3				3.32142e+07
P07737	P07737				4.57342e+06
P07858	P07858				3.46291e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.91961e+06
P07942	P07942				9.90754e+06
P07951-2;P07951-3	P07951-2;P07951-3				592666
P07996	P07996;P35442;P07996-2				3.70579e+06
P07998	P07998				3.18689e+07
P08123	P08123				3.55009e+07
P08133;P08133-2	P08133;P08133-2				130881
P08134;P61586	P08134;P61586				250980
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.71561e+07
P08185	P08185				1.3389e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.5932e+07
P08238	P08238;Q58FF7				396040
P08253	P08253;P08253-2;P08253-3				4.28936e+07
P08254	P08254;P09238				1.05172e+06
P08294	P08294				2.14745e+08
P08476	P08476				1.12948e+06
P08493-2	P08493;P08493-2				4.78601e+07
P08571	P08571				4.82901e+08
P08572	P08572				4.4759e+06
P08581;P08581-2	P08581;P08581-2				4.4054e+06
P08582	P08582				2.89537e+06
P08603	P08603				2.51215e+08
P08637	P08637				1.96595e+07
P08670	P08670;P17661				3.16773e+06
P08697	P08697;P08697-2				2.58721e+08
P08758	P08758				2.79934e+06
P08833	P08833				492744
P08949;P08949-2	P08949;P08949-2				75802.4
P09104	P09104;P09104-2				1.03256e+07
P09172	P09172				1.03974e+06
P09211	P09211				8.50015e+06
P09382	P09382				2.47033e+07
P09417;P09417-2	P09417;P09417-2				1.90675e+07
P09455	P09455;P09455-2;P09455-3				525385
P09486	P09486				1.35362e+08
P09603	P09603				8.61896e+07
P09619	P09619;P09619-2				1.61961e+07
P09622	P09622;P09622-2;P09622-3				5.51173e+06
P09668	P09668				2.37895e+07
P09871	P09871				1.84814e+08
P09936	P09936				4.22933e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				921660
P09972	P09972				2.11478e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				9.70673e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.46033e+08
P0C6S8	P0C6S8				2.51295e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.46408e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9				1.50177e+06
P0DMQ5	P0DMQ5				3.48452e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				7.48208e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.98995e+09
P0DOX3	P0DOX3				2.16205e+07
P0DOX4	P0DOX4				1.61737e+07
P0DOX5	P0DOX5				6.57772e+09
P0DOX7	P01834;P0DOX7				9.50179e+08
P0DOX8	B9A064;P0DOX8				5.18185e+08
P0DOY3	P0DOY2;P0DOY3				2.00637e+09
P0DP08	P0DP08				3.38914e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.53946e+06
P0DP58	P0DP58				1.89956e+08
P0DTE1	P0DTE1				5.06802e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				127737
P10124	P10124				5.89077e+06
P10153	P10153				2.62758e+07
P10253	P10253				6.48814e+06
P10321;P10321-2	P10321;P10321-2				2.22666e+06
P10451-3	P10451-3				4.45151e+07
P10451-5	P10451;P10451-4;P10451-5				6.76451e+08
