Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D1_82545185.mzML
O75973	O75973				1.11005e+06
O75976	O75976				2.66644e+06
O76061	O76061				6.15437e+06
O76070	O76070				2.18579e+06
O94760	O94760;O94760-2				9.01041e+06
O94766;O94766-2	O94766;O94766-2				1.10941e+06
O94769	O94769;O94769-2				1.40276e+07
O94772;O94772-2	O94772;O94772-2				7.12505e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				710773
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				4.41258e+07
O94910	O94910;O94910-2				1.59436e+07
O94919	O94919				2.54884e+07
O94933	O94933				3.39358e+06
O94973;O94973-2	O94973;O94973-2				259156
O94985-2	O94985;O94985-2				3.95209e+08
O94991	O94991;O94991-2				1.42798e+07
O95157	O95157				946007
O95158	O95158				2.13342e+07
O95159	O95159				1.04276e+06
O95185;O95185-2	O95185;O95185-2				4.53511e+06
O95196;O95196-2	O95196;O95196-2				1.51297e+07
O95206;O95206-2	O95206;O95206-2				6.15189e+06
O95336	O95336				2.26774e+06
O95390	O95390				3.68695e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				6.77798e+06
O95445-2	O95445;O95445-2				4.14559e+07
O95450;O95450-2	O95450;O95450-2				3.66476e+06
O95467	O95467				2.35957e+06
O95477	O95477				9.63925e+06
O95479;O95479-2	O95479;O95479-2				334123
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				450692
O95497	O95497				1.61508e+06
O95502	O95502				1.55937e+08
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-3;Q9H3R1-2				1.12267e+06
O95865	O95865				1.48892e+06
O95881	O95881				181917
O95967	O95967				1.14858e+07
O95970	O95970;O95970-2				245951
O95980	O95980				4.85326e+06
O95998	O95998;O95998-4				3.55031e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.75048e+07
P00352	P00352				939620
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3				2.5878e+06
P00441	P00441				5.78706e+08
P00450	P00450				2.38747e+08
P00488	P00488				1.96248e+06
P00492	P00492				2.95223e+06
P00505	P00505;P00505-2				7.40277e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				2.04141e+06
P00558	P00558;P07205;P00558-2				1.00195e+07
P00568	P00568				944396
P00734	P00734				9.77624e+07
P00736	P00736				1.26715e+08
P00738	P00738;P00738-2				1.36381e+09
P00739	P00739;P00739-2				1.45716e+09
P00740;P00740-2	P00740;P00740-2				4.35052e+06
P00742	P00742				3.77786e+07
P00746	P00746				5.06995e+07
P00747	P00747				1.46494e+08
P00748	P00748				1.81825e+08
P00751	P00751;P00751-2				1.9659e+08
P01008	P01008				1.29264e+09
P01009	P01009;P01009-2;P01009-3				7.89779e+09
P01011	P01011				1.79411e+09
P01019	P01019				6.4662e+08
P01023	P01023				3.49054e+08
P01024	P01024				1.17232e+09
P01031	P01031				3.98829e+07
P01033	P01033				5.97257e+07
P01034	P01034				2.19073e+10
P01042	P01042;P01042-2;P01042-3				2.93348e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.6208e+08
P01127;P01127-2	P01127;P01127-2				4.04213e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.1282e+06
P01178	P01178				338152
P01210	P01210				7.04148e+07
P01213	P01213				5.3762e+06
P01236	P01236				247079
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.61724e+06
P01303	P01303				7.22069e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.39875e+07
P01591	P01591				4.62875e+07
P01593;P01594	P01593;P01594				9.69226e+06
P01599	P01599;A0A0C4DH72				2.65602e+06
P01602	P01602				679876
P01619	P01619				8.09394e+08
P01700	P01700				7.79946e+07
P01701	P01701				1.19923e+07
P01704	P01704;P01705				1.37624e+07
P01706	P01706				3.66318e+06
P01709	P01706;P01709;P0DOX8				8.58007e+06
P01714	P01714				4.12367e+06
P01717	P01717				9.94695e+07
P01721	P01721				8.64497e+06
P01742	P01742				1.9334e+07
P01743	P01743				1.12241e+06
P01768;P01772;P0DP02;P0DP03	P01768;P01772;P0DP02;P0DP03				3.37428e+07
P01780	P01780				1.12266e+08
P01814	P01814;A0A0C4DH43				7.62326e+06
P01817	P01817				1.45308e+07
P01833	P01833				4.1621e+06
P01834	P01834				3.98938e+07
P01859;P01859-1	P01859;P01859-1				1.44316e+09
P01860;P01860-1	P01860;P01860-1				1.07945e+08
P01861;P01861-1	P01861;P01861-1				4.46135e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.28059e+08
P01876;P01876-1	P01876;P01876-1				8.68859e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				4.4573e+06
P01893;P04439;P04439-2	P01893;P04439;P04439-2				1.16565e+06
P01903;P01906	P01903;P01906				226980
P01911	P01911;P04440				4.22021e+06
P02144	P02144				1.57101e+06
P02452	P02452				3.26424e+07
P02461	P02461;P02461-2				3.14793e+06
P02462	P02462				115952
P02647	P02647				5.74428e+09
P02649	P02649				7.27734e+09
P02652	P02652				6.03242e+08
P02654	P02654				1.23787e+08
P02655	P02655				1.74527e+07
P02656	P02656				1.08107e+08
P02671;P02671-2	P02671;P02671-2				2.27095e+08
P02675	P02675				3.34622e+08
P02679;P02679-2	P02679;P02679-2				1.49334e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				477479
P02743	P02743				2.47816e+07
P02745	P02745				1.33946e+08
P02746	P02746				2.01466e+08
P02747	P02747				2.05696e+08
P02748	P02748				5.02404e+07
P02749	P02749				7.56385e+07
P02750	P02750				1.41425e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.09593e+08
P02753	P02753				5.4309e+07
P02760	P02760				8.4957e+07
P02763	P02763				2.26971e+09
P02765	P02765				1.15074e+09
P02766	P02766				3.96095e+09
P02768	P02768				2.75259e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.05642e+09
P02786	P02786				2.22789e+06
P02787	P02787				1.10604e+10
P02788;P02788-2	P02788;P02788-2				5.0391e+06
P02790	P02790				2.17692e+09
P02792	P02792				4.14189e+06
P02794	P02794				6.46391e+06
P02810	P02810				853670
P03950	P03950				5.22137e+06
P03951	P03951;P03951-2				5.41246e+06
P03952	P03952				3.22215e+07
P04003	P04003				4.81362e+06
P04004	P04004				5.74324e+08
P04040	P04040				832848
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.06216e+06
P04066	P04066				6.09265e+06
P04070;P04070-2	P04070;P04070-2				4.62242e+06
P04075	P04075;P09972;P04075-2				7.70221e+07
P04080	P04080				4.91143e+06
P04083	P04083				39048.5
P04085;P04085-2	P04085;P04085-2				8.64238e+06
P04114	P04114				3.22904e+07
P04156	P04156				5.15778e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.41956e+07
P04180	P04180				3.14209e+07
P04196	P04196				1.77149e+08
P04216	P04216				6.71873e+08
P04217	P04217;P04217-2				2.69523e+08
P04264	P04259;P04264				1.18492e+07
P04271	P04271				1.02956e+06
P04275	P04275				5.91842e+06
P04278;P04278-5	P04278;P04278-5				3.25594e+06
P04406	P04406;P04406-2				5.02047e+07
P04430	P04430				2.31879e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				91003
P04792	P04792				690066
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.27482e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				898112
P05026;P05026-2	P05026;P05026-2				731273
P05060	P05060				4.75477e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				8.97391e+08
P05090	P05090				4.53567e+09
P05107	P05107				1.12784e+06
P05154	P05154				1.50814e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.66767e+08
P05156	P05156				2.66373e+07
P05160	P05160				6.02174e+06
P05362	P05362				3.70133e+06
P05408;P05408-2	P05408;P05408-2				2.81997e+08
P05413	P05413				8.93661e+06
P05452	P05452				1.44884e+08
P05543	P05543				5.58156e+07
P05546	P05546				1.59691e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.9626e+06
P05937	P05937;P05937-2				3.84606e+06
P05997	P05997				1.53952e+06
P06276	P06276				6.97138e+06
P06307	P06307				1.79281e+07
P06310	P06310				2.1055e+08
P06312	P06312				2.55277e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.2588e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.96946e+08
P06396-2	P06396-2				6.8286e+06
P06681	P06681;P06681-2;P06681-3				3.30172e+07
P06702	P06702				104034
P06703	P06703				3.022e+06
P06727	P06727				4.82045e+08
P06733	P06733;P06733-2				1.53397e+07
P06744;P06744-2	P06744;P06744-2				7.18851e+06
P06865	P06865				1.76447e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				6.47777e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.24782e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.29362e+07
P07196	P07196				419812
P07225	P07225				5.51169e+07
P07237	P07237				1.94508e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				357204
P07311	P07311				1.5177e+06
P07333	P07333;P07333-2				7.9828e+07
P07339	P07339				1.12751e+08
P07357	P07357				2.65236e+07
P07358	P07358				2.91587e+07
P07360	P07360				1.39491e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				6.1514e+06
P07492	P07492;P07492-2;P07492-3				3.40372e+06
P07585	P07585				3.25041e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.38329e+08
P07686	P07686				6.84568e+06
P07711	P07711;P07711-3				1.41557e+07
P07737	P07737				1.88915e+06
P07858	P07858				5.49969e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.16601e+06
P07942	P07942				1.35412e+07
P07988	P07988				53006.1
P07996	P07996;P07996-2				5.03676e+06
P07998	P07998				1.86464e+07
P08123	P08123				2.65093e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.43695e+07
P08185	P08185				1.09649e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				6.74719e+06
P08238	P08238;Q58FF7				89165.7
P08253	P08253;P08253-2;P08253-3				2.92858e+08
P08294	P08294				2.28249e+08
P08493-2	P08493;P08493-2				4.78456e+07
P08571	P08571				2.0058e+08
P08572	P08572				3.5952e+06
P08581;P08581-2	P08581;P08581-2				2.27021e+06
P08582	P08582;P08582-2				2.24398e+06
P08603	P08603				2.06275e+08
P08637	P08637				5.95892e+06
P08670	P08670				1.26177e+06
P08697	P08697;P08697-2				4.09551e+08
P08758	P08758				769838
P08949;P08949-2	P08949;P08949-2				16323.4
P09104	P09104;P09104-2				2.05635e+07
P09172	P09172				2.22082e+06
P09211	P09211				8.7678e+06
P09382	P09382				1.37429e+07
P09417;P09417-2	P09417;P09417-2				1.91782e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				888878
P09486	P09486				8.74446e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P09493;P09493-10;P09493-5;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9				956390
P09603	P09603				6.01324e+07
P09619	P09619;P09619-2				3.49903e+06
P09622	P09622;P09622-2;P09622-3				7.60695e+06
P09668	P09668				2.40029e+07
P09871	P09871				8.12294e+07
P09936	P09936				3.41085e+06
P09958	P09958				893195
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				614077
P09972	P09972				3.1454e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				3.91303e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				6.95585e+08
P0C6S8	P0C6S8				2.19873e+06
P0CF74	P0CF74				338769
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.45021e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				4.91264e+06
P0DMQ5	P0DMQ5				1.98901e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.75492e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.06325e+08
P0DOX3	P0DOX3				1.77938e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				6.7324e+09
P0DOX7	P01834;P0DOX7				4.92859e+08
P0DOY3	P0DOY2;P0DOY3				1.17122e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.88828e+06
P0DP58	P0DP58				1.18363e+08
P0DTE1	P0DTE1				1.11071e+07
P10114	P10114				401286
P10124	P10124				8.38698e+06
P10153	P10153				1.26315e+07
P10253	P10253				2.32136e+06
P10451-3	P10451-3				3.54786e+07
P10451-5	P10451;P10451-4;P10451-5				6.70516e+08
P10451;P10451-4	P10451;P10451-4				3.25766e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				8.69182e+06
P10599;P10599-2	P10599;P10599-2				1.32395e+07
P10619;P10619-2	P10619;P10619-2				647908
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.79027e+06
P10643	P10643				8.57762e+07
P10644;P10644-2	P10644;P10644-2				2.39592e+06
P10645	P10645				4.84942e+08
P10721;P10721-2	P10721;P10721-2				4.45526e+06
P10745	P10745				132548
P10768	P10768				2.67905e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.15325e+09
P10915	P10915				645768
P11021	P11021				7.79352e+06
P11047	P11047				4.35974e+06
P11117	P11117				2.90379e+06
P11142	P11142				1.04401e+07
P11226	P11226				1.39046e+06
P11279	P11279;P11279-2				1.17231e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				1.8679e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.94989e+07
P11464-4	P11464-4				7.90293e+06
P11597;P11597-2	P11597;P11597-2				908463
P11717	P11717				3.48408e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				669238
P12109	P12109				4.52067e+07
P12110	P12110;P12110-2;P12110-3				8.17153e+06
P12111	P12111;P12111-2;P12111-4				8.67927e+06
P12111-4	P12111-4				1.68919e+06
P12259	P12259				2.29907e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.55696e+06
P12277	P12277				2.18888e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				5.86295e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.75845e+06
P12532	P12532;P17540;P12532-2				236899
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.87061e+06
P12830;P12830-2	P12830;P12830-2				3.64264e+06
P12955	P12955;P12955-3				1.67422e+06
P13284	P13284				2.44916e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				9.24094e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.75444e+06
P13521	P13521				8.00436e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				3.50236e+08
P13591-3	P13591-1;P13591-3;P13591-4				1.66574e+07
P13598	P13598				7.54159e+06
