Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F4_190100053.mzML
P08949;P08949-2	P08949;P08949-2				66277.5
P09104	P09104;P09104-2				1.59886e+07
P09172	P09172				8.59562e+06
P09211	P09211				1.29491e+07
P09382	P09382				4.39916e+07
P09417;P09417-2	P09417;P09417-2				3.07368e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				466692
P09486	P09486				1.60328e+08
P09603	P09603				5.90027e+07
P09619	P09619;P09619-2				9.88904e+06
P09622	P09622;P09622-2				1.34765e+07
P09668	P09668				3.02066e+07
P09871	P09871				2.881e+08
P09936	P09936				1.20834e+07
P09958	P09958				9.53877e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.26397e+06
P09972	P09972				6.23955e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.30338e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.14456e+09
P0C6S8	P0C6S8				6.06529e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.67054e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				2.72223e+06
P0DMQ5	P0DMQ5				3.13803e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.91618e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.60238e+08
P0DOX3	P0DOX3				8.98225e+06
P0DOX7	P01834;P0DOX7				6.41076e+08
P0DOY3	P0DOY2;P0DOY3				2.11114e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				5.53293e+06
P0DP58	P0DP58				2.17139e+08
P0DTE1	P0DTE1				5.20106e+06
P10114	P10114				435398
P10124	P10124				1.13228e+07
P10153	P10153				2.2699e+07
P10253	P10253				7.63291e+07
P10321;P10321-2	P10321;P10321-2				2.98719e+06
P10451-3	P10451-3				5.42631e+07
P10451-5	P10451;P10451-4;P10451-5				7.02475e+08
P10451;P10451-4	P10451;P10451-4				2.64301e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.76238e+07
P10599	P10599;P10599-2				3.26886e+07
P10619;P10619-2	P10619;P10619-2				1.42933e+06
P10636;P10636-2;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				2.57775e+06
P10643	P10643				1.12671e+08
P10644;P10644-2	P10644;P10644-2				3.32072e+06
P10645	P10645				5.30058e+08
P10721;P10721-2	P10721;P10721-2				1.58446e+07
P10745	P10745				2.83131e+06
P10768	P10768				6.10979e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				8.74472e+09
