Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F5_129184099_repeat.mzML
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				622541
P01178	P01178				2.00946e+06
P01210	P01210				8.99069e+07
P01213	P01213				5.84716e+06
P01236	P01236				432685
P01258;P01258-2;P06881	P01258;P06881;P01258-2				140567
P01282;P01282-2	P01282;P01282-2				1.78161e+06
P01303	P01303				5.61113e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.85046e+06
P01591	P01591				7.03037e+06
P01593;P01594	P01593;P01594				2.55193e+07
P01599	P01599;A0A0C4DH72				7.53712e+06
P01601	P01601				3.86494e+06
P01602	P01602				2.2798e+06
P01619	P01619				6.52841e+08
P01700	P01700				1.8208e+08
P01701	P01701				3.76689e+07
P01703	P01703				3.95622e+06
P01705	P01704;P01705				1.09118e+07
P01706	P01706				3.04641e+06
P01709	P01706;P01709;P0DOX8				8.17072e+06
P01714	P01714				4.47012e+06
P01715	P01715				123306
P01717;P01718	P01717;P01718				7.42178e+07
P01721	P01721				2.41062e+06
P01742	P01742				5.10949e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.38506e+07
P01780	P01780				1.35127e+08
P01814	P01814				3.91632e+06
P01817	P01817				6.06706e+06
P01833	P01833				1.70782e+06
P01834	P01834				4.52415e+07
P01859;P01859-1	P01859;P01859-1				2.32606e+09
P01860;P01860-1	P01860;P01860-1				1.81013e+07
P01861;P01861-1	P01861;P01861-1				1.56561e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.64845e+07
P01876;P01876-1	P01876;P01876-1				4.29557e+08
P01903	P01903;P01906				277371
P02042	P02042				3.64129e+06
P02144	P02144				1.85554e+07
P02452	P02452				3.06486e+07
P02461	P02461;P02461-2				7.42717e+06
P02511	P02511				1.16596e+06
P02647	P02647				2.90661e+09
P02649	P02649				3.13313e+09
P02652	P02652				6.60498e+08
P02654	P02654				2.66814e+07
P02655	P02655				7.60274e+06
P02656	P02656				5.43251e+07
P02671	P02671;P02671-2				3.16815e+08
P02675	P02675				8.04991e+07
P02679;P02679-2	P02679;P02679-2				1.42693e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				368279
P02741	P02741				48567.6
P02743	P02743				1.43465e+07
P02745	P02745				2.14173e+08
P02746	P02746				1.82891e+08
P02747	P02747				2.61227e+08
P02748	P02748				2.11703e+07
P02749	P02749				9.85827e+07
P02750	P02750				5.56867e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.26158e+08
P02753	P02753				4.67452e+07
P02760	P02760				4.2693e+07
P02763	P02763				1.46939e+09
P02765	P02765				9.43519e+08
P02766	P02766				5.57488e+09
P02768	P02768				1.96834e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				3.90408e+08
P02786	P02786				1.94457e+06
P02787	P02787				8.23035e+09
P02788;P02788-2	P02788;P02788-2				1.94386e+06
P02790	P02790				2.1204e+09
P02792	P02792				1.65782e+06
P02794	P02794				6.05783e+06
P02810	P02810				794614
P02818	P02818				486208
P03950	P03950				2.73194e+06
