Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E3_82871060_repeat.mzML
O14791-2	O14791;O14791-2;O14791-3				7.80456e+06
O14793	O14793				2.62466e+06
O14917;O14917-2	O14917;O14917-2				6.26512e+06
O15031	O15031				2.59201e+07
O15041;O15041-2	O15041;O15041-2				740390
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				186196
O15126;O15126-2	O15126;O15126-2				732570
O15197;O15197-3	O15197;O15197-3				5.15708e+06
O15204;O15204-2	O15204;O15204-2				2.23451e+06
O15230	O15230				3.00142e+06
O15232;O15232-2	O15232;O15232-2				2.52838e+06
O15240	O15240				9.13135e+07
O15335	O15335				5.50589e+06
O15354	O15354				1.45655e+07
O15394	O15394;O15394-2				2.0835e+07
O15466;O15466-2	O15466;O15466-2				1.85688e+06
O43155	O43155				835957
O43157	O43157;O43157-2;O43157-3				1.09833e+07
O43173	O43173				2.76392e+06
O43240	O43240				3.32646e+06
O43278;O43278-2	O43278;O43278-2				3.1378e+06
O43291	O43291				6.67045e+06
O43300	O43300				3.29223e+06
O43405;O43405-2	O43405;O43405-2				3.15187e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				3.01261e+07
O43505	O43505				7.24371e+08
O43508	O43508				1.159e+06
O43508-2	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				520752
O43529	O43529				6.32777e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				7.53883e+06
O43567	O43567				3.39984e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				689457
O43736;O43736-2	O43736;O43736-2				347549
O43827	O43827				3.67832e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.61065e+06
O43854;O43854-2	O43854;O43854-2				557709
O43866	O43866				4.57481e+06
O43897;O43897-2	O43897;O43897-2				955324
O43909	O43909				859740
O43916	O43916				1.65269e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.79484e+07
O60242	O60242				2.63318e+06
O60243	O60243;O60243-2				2.5048e+06
O60245;O60245-2	O60245;O60245-2				2.9805e+06
O60279	O60279				2.18611e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.09271e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				1.53851e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				544946
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.23775e+06
O60476	O60476				3.94636e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				619461
O60512	O60512				1.06316e+06
O60565	O60565				387658
O60568	O60568				3.9437e+06
O60613	O60613				1.50167e+06
O60883	O60883				1.39607e+08
O60888-3	O60888;O60888-2;O60888-3				1.14657e+07
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				283691
O60939	O60939				3.74037e+06
O75051	O75051;O75051-2				2.41705e+06
O75063	O75063				2.7013e+06
O75071	O75071				6.21742e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.87068e+06
O75078	O75078;O75078-2				5.48806e+06
O75083	O75083;O75083-3				2.55748e+06
O75084;Q14332	O75084;Q14332				683184
O75093;O75093-2	O75093;O94813;O75093-2;O94813-2;O94813-3				2.71682e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				3.06541e+07
O75173;O75173-2	O75173;O75173-2				8.39196e+06
O75223	O75223				610288
O75326	O75326;O75326-2				5.10712e+07
O75339	O75339				817667
O75347;O75347-2	O75347;O75347-2				333190
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				953621
O75363-2	O75363;O75363-2				289644
O75368	O75368				2.46932e+06
O75487	O75487;O75487-2				1.80872e+06
O75493	O75493				6.99867e+06
O75503	O75503				5.16333e+06
O75509	O75509				1.14964e+07
O75629	O75629				2.40649e+06
O75636;O75636-2	O75636;O75636-2				4.05858e+06
O75711	O75711				3.92309e+08
O75752	O75752				6.84869e+06
O75781;O75781-2	O75781;O75781-2				2.25719e+06
O75787;O75787-2	O75787;O75787-2				1.77402e+07
O75874	O75874				1.6814e+06
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.47739e+07
O75973	O75973				848211
O75976	O75976				1.94519e+06
O76061	O76061				3.51638e+06
O76070	O76070				3.22062e+06
O94760	O94760				1.14118e+07
O94766	O94766;Q9NPZ5				1.22411e+06
O94769	O94769;O94769-2				1.50597e+07
O94772;O94772-2	O94772;O94772-2				9.38777e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				783283
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				4.77813e+07
O94898	O94898				725417
O94910;O94910-2	O94910;O94910-2				1.22803e+07
O94919	O94919				3.9855e+07
O94933	O94933				2.60298e+06
O94973;O94973-2	O94973;O94973-2				375109
O94985	O94985				2.4249e+06
O94985-2	O94985;O94985-2				2.06179e+08
O94991	O94991;O94991-2				6.42669e+06
O95084	O95084;O95084-2				1.96666e+06
O95157	O95157				1.69025e+06
O95158	O95158				1.0708e+07
O95164	O95164				413156
O95185;O95185-2	O95185;O95185-2				4.74659e+06
O95196;O95196-2	O95196;O95196-2				8.95326e+06
O95206;O95206-2	O95206;O95206-2				2.45545e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				1.61114e+06
O95336	O95336				1.66604e+06
O95390	O95390				2.21168e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				7.72547e+06
O95445	O95445;O95445-2				2.53435e+07
O95450;O95450-2	O95450;O95450-2				1.6404e+06
O95467	O95467				2.79013e+06
O95477	O95477				3.55788e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.18826e+06
O95497	O95497				2.09445e+06
O95502	O95502				1.35228e+08
O95633;O95633-2	O95633;O95633-2				1.84222e+06
O95841	O95841				1.51985e+06
O95865	O95865				2.03106e+06
O95881	O95881				358088
O95897	O95897				2.25187e+06
O95967	O95967				1.14246e+07
O95970	O95970;O95970-2				543352
O95980	O95980				1.08208e+07
O95998	O95998;O95998-4				2.04646e+07
P00325;P00325-2;P00326	P00325;P00326;P07327;P00325-2				188915
P00338;P00338-3	P00338;P00338-3;P00338-4				1.0592e+07
P00352	P00352				1.60648e+06
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				3.19138e+06
P00441	P00441				4.09365e+08
P00450	P00450				3.65396e+08
P00488	P00488				1.31135e+06
P00492	P00492				3.62582e+06
P00505	P00505;P00505-2				1.29345e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.82773e+06
P00558	P00558;P00558-2				1.42421e+07
P00568	P00568				1.32863e+06
P00734	P00734				3.72851e+07
P00736	P00736				8.18348e+07
P00738	P00738;P00738-2				1.31118e+09
P00739	P00739;P00739-2				4.03027e+08
P00740;P00740-2	P00740;P00740-2				7.02611e+06
P00742	P00742				2.1925e+07
P00746	P00746				6.20612e+07
P00747	P00747				1.89357e+08
P00748	P00748				1.14747e+08
P00751	P00751;P00751-2				1.74141e+08
P00915	P00915				1.09862e+06
P00918	P00918				1.09994e+06
P01008	P01008				6.13886e+08
P01009	P01009;P01009-2;P01009-3				6.75912e+09
P01011	P01011				6.78668e+08
P01019	P01019				8.40182e+08
P01023	P01023;P20742;P20742-2				4.08476e+08
P01024	P01024				1.08917e+09
P01031	P01031				5.42987e+07
P01033	P01033				1.03791e+08
P01034	P01034				3.2656e+09
P01036;P01037	P01036;P01037				1.87097e+06
P01040	P01040				1.05956e+06
P01042	P01042;P01042-2;P01042-3				3.99205e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.32585e+08
P01127;P01127-2	P01127;P01127-2				2.1405e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				657319
P01178	P01178				1.59678e+06
P01210	P01210				1.19716e+08
P01213	P01213				3.66023e+06
P01236	P01236				134058
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.02009e+06
P01282;P01282-2	P01282;P01282-2				1.07649e+06
P01303	P01303				8.54443e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				5.91383e+07
P01591	P01591				1.95393e+07
P01593;P01594	P01593;P01594				1.90404e+07
P01599	P01599;A0A0C4DH72				2.34513e+06
P01602	P01602				3.11123e+06
P01619	P01619				6.7841e+08
P01700	P01700				1.84293e+07
P01701	P01701				5.99386e+06
P01703	P01703				2.13246e+06
P01705	P01704;P01705				2.71442e+06
P01706	P01706				4.10941e+06
P01709	P01706;P01709;P0DOX8				2.46611e+07
P01714	P01714				1.29492e+07
P01715	P01715;A0A075B6K4				5.82661e+06
P01717	P01717				3.71357e+07
P01742	P01742				7.20379e+06
P01743	P01743				523058
P01768;P0DP02;P0DP03	P01768;P0DP02;P0DP03				537725
P01772	P01768;P01772;P0DP02;P0DP03				3.2449e+07
P01780	P01780				1.05787e+08
P01814	P01814				2.60096e+06
P01817	P01817				4.44842e+06
P01833	P01833				1.60382e+06
P01834	P01834				2.57061e+07
P01859;P01859-1	P01859;P01859-1				1.1348e+09
P01860;P01860-1	P01860;P01860-1				1.25025e+08
P01861;P01861-1	P01861;P01861-1				8.11345e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				5.39405e+07
P01876;P01876-1	P01876;P01876-1				6.56952e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				7.01578e+06
P01903	P01903;P01906				2.33507e+06
P01911	P01911				3.62227e+07
P02042	P02042				733857
P02144	P02144				1.37635e+07
P02452	P02452				3.74971e+07
P02461	P02461;P02461-2				4.87387e+06
P02511	P02511				2.20221e+06
P02647	P02647				6.7913e+09
P02649	P02649				3.5323e+09
P02652	P02652				8.50857e+08
P02654	P02654				1.33408e+08
P02655	P02655				1.83148e+07
P02656	P02656				8.37123e+07
P02671	P02671;P02671-2				2.21836e+08
P02675	P02675				3.40354e+08
P02679;P02679-2	P02679;P02679-2				1.05465e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				320262
P02741	P02741				2.16318e+06
P02743	P02743				7.66893e+06
P02745	P02745				1.02135e+08
P02746	P02746				2.49272e+08
P02747	P02747				2.54774e+08
P02748	P02748				7.18147e+07
P02749	P02749				1.59527e+08
P02750	P02750				2.67437e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.92889e+08
P02753	P02753				4.57442e+08
P02760	P02760				1.50859e+08
P02763	P02763				3.16679e+09
P02765	P02765				1.00553e+09
P02766	P02766				6.84015e+09
P02768	P02768				2.42892e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.3587e+09
P02786	P02786				1.5991e+06
P02787	P02787				9.06013e+09
P02788;P02788-2	P02788;P02788-2				9.80334e+06
P02790	P02790				2.98124e+09
P02792	P02792				5.24722e+06
P02794	P02794				7.03211e+06
P02810	P02810				1.00108e+06
P03950	P03950				4.1032e+06
P03951;P03951-2	P03951;P03951-2				1.29785e+07
P03952	P03952				1.66737e+07
P04003	P04003				3.66737e+06
P04004	P04004				3.73179e+08
P04040	P04040				1.25979e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				4.95966e+06
P04066	P04066				7.17627e+06
P04070;P04070-2	P04070;P04070-2				4.27776e+06
P04075	P04075;P09972;P04075-2				4.54043e+07
P04080	P04080				5.05426e+06
P04085;P04085-2	P04085;P04085-2				8.14067e+06
P04114	P04114				4.47076e+07
P04156	P04156				2.90596e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.34371e+07
P04180	P04180				3.43772e+07
P04196	P04196				1.70305e+08
P04216	P04216				4.31636e+08
P04217	P04217;P04217-2				4.32041e+08
P04217-2	P04217-2				4.87051e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				2.47673e+06
P04264	P04259;P04264				1.42266e+07
P04271	P04271				3.73088e+06
P04275	P04275				2.81029e+06
P04278	P04278;P04278-5				1.17277e+07
P04406	P04406;P04406-2				4.78435e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				251971
P04439-2	P04439-2				1.67622e+06
P04632	P04632				623825
P04792	P04792				1.30664e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-3;P05023-4				944293
P05026;P05026-2	P05026;P05026-2				1.0796e+06
P05060	P05060				6.43491e+08
P05062	P05062				838866
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.15585e+08
P05090	P05090				1.02948e+09
P05107	P05107				663363
P05109	P05109				335481
P05121	P05121				554352
P05154	P05154				2.1095e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				8.85605e+08
P05156	P05156				5.16828e+07
P05160	P05160				4.5457e+06
P05362	P05362				2.71149e+06
P05408;P05408-2	P05408;P05408-2				1.82007e+08
P05413	P05413				1.2667e+07
P05451;P48304	P05451;P48304				847666
P05452	P05452				1.92722e+08
P05543	P05543				6.36281e+07
P05546	P05546				1.11698e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.63223e+06
P05937	P05937;P05937-2				5.18774e+06
P05997	P05997				1.29397e+06
P06276	P06276				7.01826e+06
P06280	P06280				164760
P06307	P06307				1.14536e+07
P06310	P06310				4.47926e+07
P06312	P06312				2.27998e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				2.42717e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.3381e+08
P06396-2	P06396-2				3.97228e+06
P06454;P06454-2	P06454;P06454-2				237938
P06681	P06681;P06681-2;P06681-3				3.40538e+07
P06702	P06702				460021
P06703	P06703				3.09901e+06
P06727	P06727				2.641e+08
P06732	P06732				1.10144e+06
P06733	P06733;P06733-2				8.14956e+06
P06744;P06744-2	P06744;P06744-2				1.47547e+07
P06865	P06865				1.86191e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				6.68302e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.27619e+07
P07148	P07148				556042
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.91819e+07
P07196	P07196				110337
P07225	P07225				7.5957e+07
P07237	P07237				5.29792e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				417029
P07311	P07311				2.27914e+06
P07333	P07333;P07333-2				6.62562e+07
P07339	P07339				1.03048e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				842162
P07357	P07357				4.24795e+07
P07358	P07358				3.59329e+07
P07360	P07360				2.13102e+07
P07451	P07451				1.20006e+06
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.93071e+07
P07492	P07492;P07492-2;P07492-3				1.52999e+06
P07585	P07585				5.00796e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.7655e+08
P07686	P07686				1.64334e+07
P07711	P07711;P07711-3				1.88723e+07
P07737	P07737				3.44152e+06
P07858	P07858				3.16312e+07
P07900;P07900-2	P07900;P07900-2				1.51712e+06
P07942	P07942				5.72761e+06
P07988	P07988				219860
P07996	P07996;P35442;P07996-2				3.6145e+06
P07998	P07998				2.33917e+07
P08123	P08123				2.54154e+07
P08133;P08133-2	P08133;P08133-2				328981
P08134;P61586	P08134;P61586				365524
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.54785e+07
P08185	P08185				1.57641e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.27235e+07
P08238	P07900;P08238;P07900-2				3.88771e+06
P08253	P08253;P08253-2;P08253-3				2.11461e+07
P08294	P08294				1.8792e+08
P08476	P08476				1.32334e+06
P08493-2	P08493;P08493-2				2.28821e+07
P08571	P08571				2.40918e+08
P08572	P08572				2.66439e+06
P08581;P08581-2	P08581;P08581-2				8.39706e+06
P08582	P08582				822229
P08603	P08603				1.56157e+08
P08637	P08637				1.86705e+07
P08670	P08670				1.84977e+06
P08697	P08697;P08697-2				1.60302e+08
P08758	P08758				2.59483e+06
P08949;P08949-2	P08949;P08949-2				122322
P09104	P09104;P09104-2				1.0673e+07
P09172	P09172				757475
P09211	P09211				6.26833e+06
P09382	P09382				1.98677e+07
P09417;P09417-2	P09417;P09417-2				7.39592e+06
P09455	P09455;P09455-2;P09455-3				1.20615e+06
P09486	P09486				8.95791e+07
P09488	P09488				252319
P09603	P09603				3.78625e+07
P09619	P09619;P09619-2				1.19046e+07
P09622	P09622;P09622-2				6.15554e+06
P09668	P09668				1.6801e+07
P09871	P09871				1.53803e+08
P09936	P09936				7.07812e+06
P09958	P09958				1.03524e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				700095
P09972	P09972				2.90715e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.14715e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.01699e+09
P0C6S8	P0C6S8				2.35179e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.3896e+08
P0DJI8	P0DJI8				922383
P0DMQ5	P0DMQ5				2.69323e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				4.99207e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.1144e+09
P0DOX3	P0DOX3				7.45097e+06
P0DOX5	P0DOX5				1.34694e+09
P0DOX7	P01834;P0DOX7				3.04774e+08
P0DOY3	P0DOY2;P0DOY3				5.61134e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.31231e+06
P0DP58	P0DP58				1.52484e+08
P0DTE1	P0DTE1				6.15869e+06
P10114	P10114				359991
P10124	P10124				6.70109e+06
P10153	P10153				2.86957e+07
P10253	P10253				5.08658e+06
P10321;P10321-2	P10321;P10321-2				1.78533e+06
P10451-3	P10451-3				2.31266e+07
P10451-5	P10451;P10451-4;P10451-5				1.71725e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.03433e+07
P10599	P10599;P10599-2				1.55809e+07
P10619;P10619-2	P10619;P10619-2				2.90996e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				985360
P10643	P10643				7.32726e+07
P10644;P10644-2	P10644;P10644-2				498434
P10645	P10645				3.00597e+08
P10721;P10721-2	P10721;P10721-2				4.64722e+06
P10745	P10745				1.37219e+06
P10768	P10768				6.32155e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				7.58984e+09
P10915	P10915				187858
P11021	P11021				1.14133e+07
P11047	P11047				1.16733e+07
P11117	P11117				4.84861e+06
P11137;P11137-3	P11137;P11137-3				58414.8
P11142	P11142				9.42629e+06
P11215;P11215-2	P11215;P11215-2				313047
P11279	P11279;P11279-2				1.28984e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.14283e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.46902e+07
P11464-4	P11464-4				5.25542e+06
P11597	P11597;P11597-2				1.18015e+06
P11717	P11717				4.51843e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				411660
P12109	P12109				4.95905e+07
P12110	P12110;P12110-2;P12110-3				5.28825e+06
P12111	P12111;P12111-2;P12111-4				2.3598e+07
P12111-4	P12111-4				1.31732e+06
P12259	P12259				3.50489e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				4.36651e+06
P12277	P12277				2.2277e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.13832e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.28514e+06
P12532	P12532;P17540;P12532-2				295471
P12821;P12821-2	P12821;P12821-2				1.4472e+06
P12830;P12830-2	P12830;P12830-2				1.53761e+06
P12955	P12955;P12955-3				3.6168e+06
P13284	P13284				2.24937e+06
P13385	P13385;P51864				876240
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.56903e+08
P13489	P13489				1.73307e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.38164e+06
P13521	P13521				1.04568e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				3.43302e+08
P13591-3	P13591-1;P13591-3;P13591-4				7.14834e+07
P13598	P13598				3.93948e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				3.41669e+07
