Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E4_190225869_repeat2.mzML
P10586;P10586-2	P10586;P10586-2				9.35841e+06
P10599	P10599;P10599-2				1.26637e+07
P10619;P10619-2	P10619;P10619-2				436408
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				908073
P10643	P10643				5.2108e+07
P10644;P10644-2	P10644;P10644-2				347439
P10645	P10645				1.84574e+08
P10646	P10646				411286
P10721;P10721-2	P10721;P10721-2				3.45009e+06
P10745	P10745				301242
P10768	P10768				1.46278e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.40003e+09
P11021	P11021				7.4083e+06
P11047	P11047				2.58081e+06
P11117	P11117				2.01019e+06
P11142	P11142				7.21033e+06
P11279	P11279				8.4885e+06
P11362;P11362-2;P11362-20;P11362-21;P11362-7;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.07367e+07
P11464-4	P11464-4				4.90681e+06
P11597	P11597				495560
P11717	P11717				1.7294e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				233049
P12109	P12109				3.53828e+07
P12110	P12110;P12110-2;P12110-3				1.65501e+07
P12111-4	P12111;P12111-2;P12111-4				1.17641e+07
P12259	P12259				1.56074e+07
P12277	P12277				2.48269e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				3.95387e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.15469e+06
P12532;P12532-2;P17540	P12532;P17540;P12532-2				875314
P12821;P12821-2	P12821;P12821-2				301241
P12830;P12830-2	P12830;P12830-2				791230
P12955;P12955-2	P12955;P12955-2;P12955-3				2.58805e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.43952e+07
P13489	P13489				600921
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.96208e+06
P13521	P13521				6.55129e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.93572e+08
P13591-3	P13591-1;P13591-3;P13591-4				5.46472e+06
P13598	P13598				1.51421e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				2.96904e+07
P13639	P13639;Q15029;Q15029-2;Q15029-3				623362
P13645	P13645				3.48506e+06
P13667	P13667				651437
P13671	P13671				1.47832e+07
P13747	P13747				1.35944e+06
P13796	P13796;P13796-2				2.53523e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				196069
P13987;P13987-2	P13987;P13987-2				3.9508e+07
P14136	P14136				3.63263e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.8052e+06
P14151;P14151-2	P14151;P14151-2				1.47683e+06
P14174	P14174				3.0144e+06
P14209;P14209-3	P14209;P14209-3				1.14711e+06
P14314-2	P14314;P14314-2				5.79096e+06
P14324;P14324-2	P14324;P14324-2				535658
P14384	P14384				763794
P14415	P14415				1.78424e+06
P14543	P14543;P14543-2				9.33378e+06
P14618-2	P14618;P14618-2;P14618-3				3.07953e+07
P14618;P14618-3	P14618;P14618-3				913896
P14621	P14621				4.7645e+06
P14625	P14625				5.12094e+06
P15086	P15085;P15086				1.50828e+06
P15090	P15090				1.44924e+06
P15121	P15121				1.61305e+06
P15144	P15144				802348
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.44296e+06
P15169	P15169				1.35914e+06
P15289;P15289-2	P15289;P15289-2				5.23996e+07
P15291;P15291-2	P15291;P15291-2				6.04767e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				2.60595e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				3.79526e+06
P15531;P15531-2	P15531;P22392;P22392-2;P15531-2				1.08685e+06
P15586;P15586-2	P15586;P15586-2				1.60862e+07
P15814	P15814				2.54914e+07
P15848;P15848-2	P15848;P15848-2				126643
P16035	P16035				5.26758e+07
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				2.84509e+07
P16083	P16083				1.66836e+06
P16112;P16112-2	P16112;P16112-2;P16112-3				2.96786e+06
P16152	P16152;P16152-2				2.54842e+06
