Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_B3_79113129.mzML
P10619;P10619-2	P10619;P10619-2				1.16227e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				5.36635e+06
P10643	P10643				1.01217e+08
P10644;P10644-2	P10644;P10644-2				1.18192e+06
P10645	P10645				6.10484e+08
P10721;P10721-2	P10721;P10721-2				1.17608e+07
P10745	P10745				3.67954e+06
P10768	P10768				7.1225e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				8.97047e+09
P11021	P11021				1.84835e+07
P11047	P11047				2.3044e+07
P11117	P11117				5.54746e+06
P11142	P11142				1.96646e+07
P11279	P11279;P11279-2				1.67631e+07
P11362;P11362-2;P11362-20;P11362-8;P11362-9	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				6.66713e+07
P11464-4	P11464-4				6.71973e+06
P11597	P11597;P11597-2				2.58629e+06
P11717	P11717				5.38084e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				1.04899e+06
P12109	P12109				9.17575e+07
P12110	P12110;P12110-2;P12110-3				5.48806e+06
P12111	P12111;P12111-2;P12111-4				3.36251e+07
P12111-4	P12111-4				1.54024e+06
P12259	P12259				5.00921e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				4.37146e+06
P12277	P12277				3.63279e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				6.68255e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.8782e+06
P12821;P12821-2	P12821;P12821-2				1.97755e+06
P12830;P12830-2	P12830;P12830-2				3.53311e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				3.14441e+06
P13284	P13284				6.29661e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.73582e+08
P13489	P13489				2.31176e+06
