Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D12_168744796_repeat2.mzML
O75368	O75368				1.42766e+06
O75487	O75487;O75487-2				783811
O75493	O75493				8.33135e+06
O75503	O75503				3.89682e+06
O75509	O75509				9.91945e+06
O75629	O75629				95015.5
O75636;O75636-2	O75636;O75636-2				1.15501e+06
O75711	O75711				8.21095e+07
O75752	O75752				2.58173e+06
O75781;O75781-2	O75781;O75781-2				1.92097e+06
O75787;O75787-2	O75787;O75787-2				1.12696e+07
O75828	O75828				1.80512e+06
O75874	O75874				477276
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.4242e+07
O75973	O75973				760421
O75976	O75976				1.51839e+06
O76061	O76061				4.5832e+06
O94760	O94760;O94760-2				6.22223e+06
O94766;O94766-2	O94766;O94766-2				1.02291e+06
O94769	O94769;O94769-2				1.06217e+07
O94772;O94772-2	O94772;O94772-2				2.0767e+07
O94856-10;O94856-3;O94856-5;O94856-8	O94856;O94856-10;O94856-11;O94856-13;O94856-3;O94856-5;O94856-6;O94856-7;O94856-8				1.26111e+06
O94856-12;O94856-4;O94856-9	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.02695e+07
O94910;O94910-2	O94910;O94910-2				8.18801e+06
O94919	O94919				1.70877e+07
O94933	O94933				700409
O94985	O94985				2.85275e+06
O94985-2	O94985;O94985-2				3.33231e+08
O94991	O94991;O94991-2				2.79346e+06
O95084;O95084-2	O95084;O95084-2				2.03606e+06
O95157	O95157				1.0179e+06
O95158	O95158				2.60604e+07
O95159	O95159				622233
O95164	O95164				361558
O95185;O95185-2	O95185;O95185-2				2.6626e+06
O95196;O95196-2	O95196;O95196-2				9.86952e+06
O95206;O95206-2	O95206;O95206-2				1.89945e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				783493
O95336	O95336				151679
O95390	O95390				980182
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				4.8489e+06
O95445-2	O95445;O95445-2				7.26938e+06
O95450;O95450-2	O95450;O95450-2				1.38516e+06
O95467	O95467				926144
O95477	O95477				1.27209e+06
O95479;O95479-2	O95479;O95479-2				220462
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				565260
O95497	O95497				2.50959e+06
O95502	O95502				8.27525e+07
O95633;O95633-2	O95633;O95633-2				3.08754e+06
O95841	O95841				1.32177e+06
O95865	O95865				694985
O95897	O95897				711789
O95967	O95967				8.19194e+06
O95970;O95970-3	O95970;O95970-3				706526
P00338;P00338-3	P00338;P00338-3;P00338-4				9.92602e+06
P00352	P00352				683280
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.56678e+06
P00441	P00441				2.19026e+08
P00450	P00450				2.35992e+08
P00488	P00488				1.1264e+06
P00492	P00492				1.18543e+06
P00505	P00505;P00505-2				5.56023e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.70608e+06
P00558	P00558;P07205;P00558-2				7.4789e+06
P00734	P00734				4.79157e+07
P00736	P00736				1.15993e+08
P00738	P00738;P00738-2				1.29485e+09
P00739	P00739;P00739-2				1.75229e+09
P00740;P00740-2	P00740;P00740-2				4.65758e+06
P00742	P00742				1.35046e+07
P00746	P00746				3.45818e+08
P00747	P00747				1.32018e+08
P00748	P00748				3.49878e+07
P00751	P00751;P00751-2				1.77957e+08
P01008	P01008				6.34052e+08
P01009	P01009;P01009-2;P01009-3				4.77548e+09
P01011	P01011				2.23049e+09
P01019	P01019				5.44957e+08
P01023	P01023				3.42615e+08
P01024	P01024				1.0719e+09
P01031	P01031				7.25842e+07
P01033	P01033				8.95516e+07
P01034	P01034				1.954e+09
P01036;P01037	P01036;P01037				628397
P01042	P01042;P01042-2;P01042-3				1.46494e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.19331e+08
P01127;P01127-2	P01127;P01127-2				2.32089e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				658295
P01210	P01210				1.37126e+08
P01213	P01213				6.02008e+06
P01236	P01236				207270
P01258;P01258-2;P06881	P01258;P06881;P01258-2				183379
P01282;P01282-2	P01282;P01282-2				878014
P01303	P01303				3.688e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				5.82062e+06
P01591	P01591				2.26128e+07
P01593;P01594	P01593;P01594				7.51474e+07
P01599	P01599;A0A0C4DH72				4.93681e+06
P01602	P01602				5.76429e+06
P01619	P01619				5.56406e+08
P01700	P01700				6.94046e+07
P01701	P01701				4.10885e+07
P01705	P01705				5.64376e+06
P01706	P01706				3.95477e+06
P01709	P01709				3.50024e+06
P01714	P01714				2.0747e+06
P01717;P01718	P01717;P01718				7.32682e+06
P01721	P01721				2.57956e+06
P01742	P01742				8.10454e+07
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.26856e+07
P01780	P01780				1.54057e+08
P01817	P01817				1.5312e+07
P01833	P01833				1.40441e+06
P01834	P01834				7.51728e+08
P01859	P01859;P01859-1				7.43812e+08
P01860	P01860;P01860-1				2.70526e+07
P01861;P01861-1	P01861;P01861-1				8.50743e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.84294e+07
