Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F8_190224717_repeat.mzML
Q8IZJ1;Q8IZJ1-2	Q8IZJ1;Q8IZJ1-2				1.74948e+06
Q8IZJ3;Q8IZJ3-2	Q8IZJ3;Q8IZJ3-2				811167
Q8IZP7	Q8IZP7				1.1887e+07
Q8IZS8	Q8IZS8;Q8IZS8-2;Q8IZS8-3				5.84472e+06
Q8IZU9;Q8IZU9-2	Q8IZU9;Q8IZU9-2				60583.2
Q8N111	Q8N111				451017
Q8N114;Q8N114-2	Q8N114;Q8N114-2				5.98777e+07
Q8N126;Q8N126-2	Q8N126;Q8N126-2;Q8N126-3				9.11388e+07
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4	Q8N149;Q8N149-2;Q8N149-3;Q8N149-4				2.58201e+06
Q8N2Q7;Q8N2Q7-2	Q8N2Q7;Q8N2Q7-2				3.50961e+06
Q8N2S1;Q8N2S1-2;Q8N2S1-3	Q8N2S1;Q8N2S1-2;Q8N2S1-3				1.31191e+07
Q8N3G9;Q8N3G9-2;Q8N3G9-3	Q8N3G9;Q8N3G9-2;Q8N3G9-3				657454
Q8N3J2	Q8N3J2				2.93629e+07
Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5	Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5				1.4377e+07
Q8N3T1	Q8N3T1				1.60998e+06
Q8N3T6	Q8N3T6				5.12079e+06
Q8N428	Q8N428;Q8N428-2				1.1576e+07
Q8N436	Q8N436				1.83724e+07
Q8N474	Q8N474				1.51655e+06
Q8N475;Q8N475-2	Q8N475;Q8N475-2;Q8N475-3				6.48276e+06
Q8N608;Q8N608-2;Q8N608-3;Q8N608-4	Q8N608;Q8N608-2;Q8N608-3;Q8N608-4				2.02766e+06
Q8N6C5;Q8N6C5-2;Q8N6C5-4	Q8N6C5;Q8N6C5-2;Q8N6C5-4				3.87982e+06
Q8N8Z6;Q8N8Z6-2	Q8N8Z6;Q8N8Z6-2				3.46839e+06
Q8N967	Q8N967				1.99214e+06
Q8NBI6	Q8NBI6				2.92951e+06
Q8NBJ4;Q8NBJ4-2	Q8NBJ4;Q8NBJ4-2				1.90151e+07
Q8NBJ7;Q8NBJ7-2	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-3				2.41492e+06
Q8NBP7	Q8NBP7				2.23451e+06
Q8NBS9;Q8NBS9-2	Q8NBS9;Q8NBS9-2				1.36484e+06
Q8NC42	Q8NC42				1.46713e+06
Q8NCC3	Q8NCC3;Q8NCC3-2				3.37541e+06
Q8NCH0	Q8NCH0				815592
Q8NCL4	Q8NCL4				7.62364e+06
Q8NCW5;Q8NCW5-2	Q8NCW5;Q8NCW5-2				2.99547e+06
Q8NCW6	Q8NCW6				262706
Q8NEP3;Q8NEP3-2;Q8NEP3-3	Q8NEP3;Q8NEP3-2;Q8NEP3-3				1.26344e+09
Q8NES3;Q8NES3-3	Q8NES3;Q8NES3-3				1.96643e+07
Q8NEY1;Q8NEY1-2;Q8NEY1-3;Q8NEY1-4;Q8NEY1-6;Q8NEY1-7	Q8NEY1;Q8NEY1-2;Q8NEY1-3;Q8NEY1-4;Q8NEY1-6;Q8NEY1-7				2.25846e+07
Q8NFL0	Q8NFL0				419349
Q8NFP4;Q8NFP4-2	Q8NFP4;Q8NFP4-2				2.1447e+06
Q8NFT8	Q8NFT8				1.33385e+06
Q8NFY4;Q8NFY4-6	Q8NFY4;Q8NFY4-6				6.7063e+06
