Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A4_190104103.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				4.21056e+08
A0A075B6H9	A0A075B6H9				3.18973e+07
A0A075B6I1	A0A075B6I1				7.21941e+06
A0A075B6J1;A0A0A0MRZ9	A0A075B6J1;A0A0A0MRZ9				2.24339e+06
A0A075B6J9	A0A075B6J9				9.53801e+07
A0A075B6K4	A0A075B6K4				5.94709e+06
A0A075B6K5	A0A075B6K5				1.29459e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				5.20134e+08
A0A075B6R2	A0A075B6R2				5.34296e+07
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				4.05822e+07
A0A075B6S2	A0A075B6S2;A2NJV5				5.51749e+08
A0A087WSX0	A0A087WSX0;A0A0G2JS06				1.43817e+07
A0A087WSY6	A0A087WSY6				2.51794e+08
A0A087WW87;P01614	P01614;A0A087WW87				3.97185e+06
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				2.60143e+08
A0A0A0MS15	A0A0A0MS15				3.34218e+07
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				1.06227e+06
A0A0A0MT89	A0A0A0MT89				8.11679e+06
A0A0B4J1U7	A0A0B4J1U7				2.24138e+07
A0A0B4J1V2	A0A0B4J1V2				6.94825e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				1.14923e+08
A0A0B4J1Y8	A0A0B4J1Y8				1.9894e+07
A0A0B4J1Y9	A0A0B4J1Y9				1.45637e+08
A0A0C4DH24	A0A0C4DH24				8.07827e+06
A0A0C4DH25	A0A0C4DH25				7.23582e+07
A0A0C4DH30	A0A0C4DH30				8.15508e+06
A0A0C4DH33	A0A0C4DH33				5.17847e+08
A0A0C4DH34	A0A0C4DH34				4.49628e+06
A0A0C4DH35	A0A0C4DH35				1.46111e+07
A0A0C4DH36	A0A0C4DH36				9.21584e+06
A0A0C4DH38	A0A0C4DH38				9.50819e+07
A0A0C4DH43	A0A0C4DH43				1.86456e+07
A0A0C4DH67	A0A0C4DH67				9.26281e+07
A0A0C4DH72	P01599;A0A0C4DH72				3.12691e+07
A0A0J9YX35	A0A0J9YX35				1.48369e+07
A0A0J9YXX1	A0A0C4DH38;A0A0J9YXX1				4.11079e+07
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.634e+08
A1L4H1	A1L4H1				8.23683e+06
A2PYH4	A2PYH4				4.20598e+06
A2RU67	A2RU67				831528
A5D6W6	A5D6W6				4.60458e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				2.69442e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				1.34562e+06
A6NGN9	A6NGN9				1.16334e+07
A6NL88	A6NL88				4.93712e+06
A6NLU5	A6NLU5				3.38481e+07
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				409741
A8MTW9	A8MTW9				5.27064e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				755397
C9JVW0	C9JVW0				1.63528e+07
I3L3R5	I3L3R5				991280
O00115;O00115-2	O00115;O00115-2				9.61778e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				1.08288e+08
O00187;O00187-2	O00187;O00187-2				3.76696e+06
O00244	O00244				2.35652e+06
O00264	O00264;O15173;O15173-2				5.87636e+06
O00299	O00299				2.92423e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				4.14901e+06
O00391	O00391;O00391-2				3.80975e+07
O00451	O00451;O00451-2;O00451-3				3.093e+07
O00461	O00461				2.09387e+07
O00462	O00462				1.27349e+07
O00468-6	O00468-6;O00468-7				3.42219e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				681298
O00533	O00533;O00533-2				2.37863e+08
O00533-2	O00533-2				2.67495e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				2.18059e+06
O00567	O00567				672476
O00584	O00584				2.97949e+07
O00754;O00754-2	O00754;O00754-2				5.39432e+06
O14498	O14498				8.04276e+07
O14514	O14514				2.99028e+06
O14522	O14522;O14522-1				2.95416e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				395313
O14594	O14594				6.95855e+07
O14657	O14657				410360
O14668;O14668-2	O14668;O14668-2				2.63636e+06
O14672	O14672				5.10252e+06
O14737;O14737-2	O14737;O14737-2				335358
O14773	O14773				2.22884e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				1.15854e+07
O14791-2	O14791;O14791-2;O14791-3				1.45341e+08
O14793	O14793				5.11773e+06
O14810	O14810;Q6PUV4				581369
O14917;O14917-2	O14917;O14917-2				5.19823e+06
O14960	O14960				396298
O15031	O15031				6.69665e+07
O15041;O15041-2	O15041;O15041-2				862902
O15126;O15126-2	O15126;O15126-2				887670
O15197;O15197-3	O15197;O15197-3				1.25234e+07
O15204;O15204-2	O15204;O15204-2				3.35432e+06
O15230	O15230				2.5201e+07
O15232;O15232-2	O15232;O15232-2				4.95143e+06
O15240	O15240				3.62157e+08
O15335	O15335				8.29988e+06
O15354	O15354				6.44916e+07
O15394	O15394;O15394-2				9.37244e+07
O15466;O15466-2	O15466;O15466-2				1.44095e+06
O43155	O43155				1.22018e+06
O43157	O43157;O43157-2;O43157-3				7.59971e+06
O43173	O43173				4.91652e+06
O43240	O43240				5.93307e+06
O43278;O43278-2	O43278;O43278-2				4.85459e+06
O43286	O43286				2.87409e+06
O43291	O43291				1.55817e+07
O43300	O43300				5.93496e+06
O43405;O43405-2	O43405;O43405-2				1.80447e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.04844e+07
O43505	O43505				8.30291e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				2.35357e+06
O43529	O43529				9.00199e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.1989e+07
O43567	O43567				4.3688e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				888539
O43827	O43827				3.63347e+07
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				2.95595e+06
O43854;O43854-2	O43854;O43854-2				473168
O43866	O43866				9.52655e+06
O43897;O43897-2	O43897;O43897-2				1.89003e+06
O43909	O43909				966126
O43916	O43916				4.4347e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.80687e+07
O60242	O60242				3.70867e+06
O60243	O60243				6.28514e+06
O60245;O60245-2	O60245;O60245-2				4.32445e+06
O60279	O60279				5.94363e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				1.74805e+06
O60294	O60294				9.48053e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.26121e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				9.27021e+06
O60476	O60476				5.27911e+06
O60477;O60477-3	O60477;Q76B58;O60477-3;Q76B58-2				2.05148e+06
O60512	O60512				4.99098e+06
O60565	O60565				1.08738e+06
O60568	O60568				6.59263e+06
O60613	O60613				3.31236e+06
O60883	O60883				2.00327e+08
O60888-3	O60888;O60888-2;O60888-3				7.31367e+07
O60939	O60939				3.32875e+06
O75051;O75051-2	O75051;O75051-2				1.1394e+06
O75063	O75063				5.22872e+06
O75071	O75071				1.30385e+07
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.01191e+07
O75078	O75078;O75078-2				1.29051e+07
O75083;O75083-3	O75083;O75083-3				3.21815e+06
O75084;Q14332	O75084;Q14332				286225
O75093	O75093				3.89158e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				4.63306e+07
O75173;O75173-2	O75173;O75173-2				2.91882e+07
O75223	O75223				1.29521e+06
O75326	O75326;O75326-2				7.70596e+07
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.53299e+06
O75363;O75363-2	O75363;O75363-2				632783
O75368	O75368				3.22816e+06
O75487	O75487;O75487-2				3.39417e+06
O75493	O75493				1.54156e+07
O75503	O75503				7.31633e+06
O75509	O75509				3.51552e+07
O75629	O75629				626062
O75636;O75636-2	O75636;O75636-2				3.27365e+06
O75711	O75711				8.1387e+08
O75752	O75752				1.00919e+07
O75781;O75781-2	O75781;O75781-2				4.40907e+06
O75787;O75787-2	O75787;O75787-2				4.3603e+07
O75874	O75874				2.04277e+06
O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.9996e+07
O75973	O75973				1.94514e+06
O75976	O75976				3.15549e+06
O76061	O76061				1.4411e+07
O76070	O76070				6.19253e+06
O94760	O94760;O94760-2				8.622e+06
O94766	O94766;Q9NPZ5				1.03946e+07
O94769	O94769;O94769-2				3.46496e+07
O94772;O94772-2	O94772;O94772-2				1.07971e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				1.83779e+06
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				5.25148e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				3.2619e+06
O94898	O94898				70542.7
O94910;O94910-2	O94910;O94910-2				2.20582e+07
O94919	O94919				7.11415e+07
O94923	O94923				711313
O94933	O94933				8.45753e+06
O94973;O94973-2	O94973;O94973-2				855101
O94985	O94985				3.33093e+06
O94985-2	O94985;O94985-2				5.17384e+08
O94991	O94991;O94991-2				9.39622e+06
O95084;O95084-2	O95084;O95084-2				3.31795e+06
O95157	O95157				1.24154e+06
O95158	O95158				2.91038e+07
O95159	O95159				2.36895e+06
O95164	O95164				767688
O95185;O95185-2	O95185;O95185-2				5.82503e+06
O95196;O95196-2	O95196;O95196-2				1.28873e+07
O95206;O95206-2	O95206;O95206-2				5.24205e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.76554e+06
O95390	O95390				8.62684e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.3927e+07
O95445	O95445;O95445-2				2.12227e+07
O95450;O95450-2	O95450;O95450-2				1.72234e+06
O95467	O95467				5.15508e+06
O95497	O95497				2.7284e+06
O95502	O95502				1.82105e+08
O95633;O95633-2	O95633;O95633-2				4.84683e+06
O95841	O95841				2.71603e+06
O95865	O95865				3.30534e+06
O95881	O95881				470094
O95897	O95897				3.23358e+06
O95967	O95967				3.50507e+07
O95980	O95980				1.12499e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.48928e+07
P00352	P00352				831286
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				4.19083e+06
P00441	P00441				1.04919e+09
P00450	P00450				3.47903e+08
P00488	P00488				2.34166e+06
P00492	P00492				4.35746e+06
P00505	P00505;P00505-2				1.53794e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				3.6679e+06
P00558	P00558;P00558-2				1.22724e+07
P00734	P00734				5.163e+07
P00736	P00736				1.38509e+08
P00738	P00738;P00738-2				6.27169e+08
P00739	P00739;P00739-2				2.39947e+06
P00740;P00740-2	P00740;P00740-2				6.39531e+06
P00742	P00742				4.29287e+07
P00746	P00746				4.96422e+08
P00747	P00747				1.34897e+08
P00748	P00748				5.21981e+07
P00751	P00751;P00751-2				2.03017e+08
P01008	P01008				6.94298e+08
P01009	P01009;P01009-2;P01009-3				5.81456e+09
P01011	P01011				1.41268e+09
P01019	P01019				6.346e+08
P01023	P01023;P20742;P20742-2				9.66649e+08
P01024	P01024				1.85337e+09
P01031	P01031				3.89905e+07
P01033	P01033				8.38818e+07
P01034	P01034				3.92186e+09
P01042	P01042;P01042-2;P01042-3				1.82016e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.65645e+08
P01127;P01127-2	P01127;P01127-2				5.2717e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.36924e+06
