Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E6_129188085.mzML
P04278;P04278-5	P04278;P04278-5				7.27842e+06
P04350;P07437;P68371	P04350;P07437;P68371				280052
P04406	P04406;P04406-2				2.02358e+07
P04430	P04430				3.7341e+06
P04439;P04439-2	P04439;P04439-2				4.41333e+06
P04792	P04792				796450
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.57185e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				617962
P05026;P05026-2	P05026;P05026-2				744624
P05060	P05060				8.32638e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				8.14903e+08
P05090	P05090				3.55032e+09
P05107	P05107				171400
P05121	P05121				734280
P05154	P05154				2.18398e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.61739e+08
P05156	P05156				3.40978e+07
P05160	P05160				1.35985e+06
P05362	P05362				2.77773e+06
P05408;P05408-2	P05408;P05408-2				2.93328e+08
P05413	P05413				7.66157e+06
P05452	P05452				7.91206e+07
P05543	P05543				5.22352e+07
P05546	P05546				1.04527e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.5327e+06
P05937	P05937;P05937-2				8.37165e+06
P06276	P06276				6.69941e+06
P06307	P06307				5.04935e+07
P06310	P06310				7.16859e+07
P06312	P06312				3.49171e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.42355e+09
P06396-2	P06396-2				3.84527e+06
P06681	P06681;P06681-2;P06681-3				3.46578e+07
P06702	P06702				1.09593e+06
P06703	P06703				3.72542e+06
P06727	P06727				5.36248e+08
P06733	P06733;P06733-2				1.66287e+07
P06744;P06744-2	P06744;P06744-2				6.29487e+06
P06865	P06865				1.51966e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.64516e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.40181e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.38002e+07
P07225	P07225				1.16373e+08
P07237	P07237				2.84483e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				697219
P07311	P07311				943898
P07333	P07333;P07333-2				7.52591e+07
P07339	P07339				1.4899e+08
P07357	P07357				1.856e+07
P07358	P07358				9.06229e+07
P07360	P07360				1.308e+07
P07451	P07451				515145
P07492	P07492;P07492-2;P07492-3				2.48528e+06
P07585	P07585				4.04089e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.02529e+07
P07686	P07686				1.05034e+07
P07711	P07711;P07711-3				1.63572e+07
P07737	P07737				4.12871e+06
P07858	P07858				4.72033e+07
P07900;P07900-2	P07900;P08238;Q14568;Q58FF8;P07900-2				1.19483e+06
P07942	P07942				1.36057e+07
P07951;P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				725176
P07996	P07996;P07996-2				4.32091e+06
P07998	P07998				3.13676e+07
P08123	P08123				3.75009e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.34648e+07
P08185	P08185				9.31193e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.10735e+06
P08238	P08238;Q58FF7				251391
P08253	P08253;P08253-2;P08253-3				3.97336e+07
P08294	P08294				3.1718e+08
P08493;P08493-2	P08493;P08493-2				6.73577e+07
P08571	P08571				1.68961e+08
P08572	P08572				3.48959e+06
P08581;P08581-2	P08581;P08581-2				1.14259e+06
P08582	P08582				1.1159e+06
P08603	P08603				2.22524e+08
P08637	P08637				8.43239e+06
P08670	P08670;P17661				3.92744e+06
P08697	P08697;P08697-2				1.91778e+08
P08758	P08758				1.05541e+06
P09104	P09104;P09104-2				7.37943e+06
P09172	P09172				4.72197e+06
P09211	P09211				6.61798e+06
P09382	P09382				1.45649e+07
P09417;P09417-2	P09417;P09417-2				1.2969e+07
P09486	P09486				8.15815e+07
P09603	P09603;P09603-2;P09603-3				5.80076e+07
P09619	P09619;P09619-2				5.14946e+06
P09622	P09622;P09622-2				3.48903e+06
P09668	P09668				3.83549e+07
P09871	P09871				1.1073e+08
P09936	P09936				2.61478e+06
P09958	P09958				829078
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				557040
P09972	P04075;P09972;P04075-2				2.43315e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				6.68974e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				6.60388e+08
P0C6S8	P0C6S8				1.32722e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.00712e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.60302e+06
P0DMQ5	P0DMQ5				1.6818e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.05007e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.35195e+08
P0DOX3	P0DOX3				3.32634e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.09716e+09
P0DOX7	P01834;P0DOX7				6.79839e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				8.69812e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.09286e+06
P0DP58	P0DP58				1.66533e+08
P0DTE1	P0DTE1				5.36416e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				2.79336e+06
P10124	P10124				5.4626e+06
P10153	P10153				8.44954e+06
P10253	P10253				2.05277e+06
P10451-3	P10451-3				1.42777e+07
P10451-5	P10451;P10451-4;P10451-5				2.68244e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.31769e+07
P10599	P10599;P10599-2				1.4976e+07
P10619;P10619-2	P10619;P10619-2				1.20217e+07
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				778309
