Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G8_82872412.mzML
O94985-2	O94985;O94985-2				5.77119e+08
O94991	O94991;O94991-2				8.63801e+06
O95157	O95157				1.0011e+06
O95158	O95158				2.60467e+07
O95185;O95185-2	O95185;O95185-2				3.92486e+06
O95196;O95196-2	O95196;O95196-2				9.33969e+06
O95206;O95206-2	O95206;O95206-2				5.39612e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				752732
O95390	O95390				4.75269e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				1.01068e+07
O95445	O95445;O95445-2				6.23154e+07
O95445-2	O95445-2				1.9022e+06
O95450;O95450-2	O95450;O95450-2				3.85854e+06
O95467	O95467				3.96169e+06
O95477	O95477				1.49328e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				715944
O95502	O95502				1.12209e+08
O95633;O95633-2	O95633;O95633-2				4.48062e+06
O95841	O95841				1.54927e+06
O95865	O95865				2.34013e+06
O95881	O95881				582389
O95897	O95897				4.85862e+06
O95967	O95967				2.53795e+07
O95970;O95970-3	O95970;O95970-3				879701
O95980	O95980				3.20083e+06
O95998	O95998				6.90344e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.5067e+07
P00352	P00352				1.07302e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.9595e+06
P00441	P00441				2.07459e+08
P00450	P00450				2.8363e+08
P00488	P00488				3.17976e+06
P00492	P00492				5.013e+06
P00505	P00505;P00505-2				8.41214e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				2.0925e+06
P00558	P00558;P07205;P00558-2				1.70639e+07
P00734	P00734				9.49673e+07
P00736	P00736				2.29019e+08
P00738	P00738;P00738-2				5.37284e+08
P00739	P00739;P00739-2				2.78537e+08
P00740;P00740-2	P00740;P00740-2				6.84277e+06
P00742	P00742				3.41326e+07
P00746	P00746				7.50387e+07
P00747	P00747				2.66214e+08
P00748	P00748				1.29797e+08
P00751	P00751;P00751-2				1.88178e+08
P00915	P00915				5.61974e+06
P00918	P00918				8.96847e+06
P01008	P01008				1.67419e+09
P01009	P01009;P01009-2;P01009-3				8.58244e+09
P01011	P01011				3.63902e+09
P01019	P01019				4.77106e+08
P01023	P01023				6.67707e+08
P01024	P01024				2.23151e+09
P01031	P01031				8.06618e+07
P01033	P01033				2.02266e+08
P01034	P01034				2.17683e+10
P01036;P01037	P01036;P01037				1.79024e+06
P01042	P01042;P01042-2;P01042-3				4.6452e+08
P01042-2;P01042-3	P01042-2;P01042-3				3.53926e+08
P01127;P01127-2	P01127;P01127-2				4.6548e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				100172
P01210	P01210				1.18235e+08
P01213	P01213				1.1586e+07
P01236	P01236				734383
P01258;P01258-2;P06881;P10092	P01258;P06881;P10092;P01258-2				2.20497e+06
P01303	P01303				1.38799e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				5.51168e+07
P01591	P01591				1.9899e+07
P01593;P01594	P01593;P01594				7.75457e+06
P01619	P01619				5.01896e+08
P01700	P01700				6.44233e+07
P01701	P01701				2.67997e+07
P01709	P01706;P01709;P0DOX8				4.64738e+07
P01714	P01714				8.05898e+06
P01717	P01717;P01718				9.15364e+07
P01742	P01742				1.73351e+07
P01768;P01772;P0DP02;P0DP03	P01768;P01772;P0DP02;P0DP03				3.11027e+07
P01780	P01780				4.60736e+07
P01817	P01817				5.54686e+06
P01833	P01833				1.07285e+07
P01834	P01834				4.47214e+08
P01859;P01859-1	P01859;P01859-1				1.40227e+09
P01860;P01860-1	P01860;P01860-1				1.01983e+08
P01861;P01861-1	P01861;P01861-1				2.09149e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.29301e+08
P01876;P01876-1	P01876;P01876-1				6.60689e+08
P01889	P01889;P10321				2.38873e+07
P01893	P01893				1.17451e+07
P01903	P01903;P01906				801199
P01911;P04440	P01911;P04440				8.35053e+06
P02042	P02042				3.70739e+06
P02144	P02144				3.27875e+06
P02452	P02452				6.41162e+07
P02461	P02461;P02461-2				1.17515e+07
P02511	P02511				1.43279e+06
P02647	P02647				1.04893e+10
P02649	P02649				6.28132e+09
P02652	P02652				1.16108e+09
P02654	P02654				1.29363e+08
P02655	P02655				2.90903e+07
P02656	P02656				1.57302e+08
P02671;P02671-2	P02671;P02671-2				5.11573e+08
P02675	P02675				6.59484e+07
P02679;P02679-2	P02679;P02679-2				1.37573e+08
P02741	P02741				1.53997e+06
P02743	P02743				1.78472e+07
P02745	P02745				2.34735e+08
P02746	P02746				2.58807e+08
P02747	P02747				1.90262e+08
P02748	P02748				1.78191e+08
P02749	P02749				2.72326e+08
P02750	P02750				3.29011e+08
P02751;P02751-1;P02751-3;P02751-7	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.81832e+08
P02753	P02753				2.62957e+08
P02760	P02760				1.12328e+08
P02763	P02763				3.18945e+09
P02765	P02765				1.14436e+09
P02766	P02766				5.81023e+09
P02768	P02768				3.68964e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.23286e+09
P02786	P02786				1.83374e+06
