Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C7_81790598_repeat2.mzML
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.78716e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				2.5241e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				937612
P12830;P12830-2	P12830;P12830-2				1.28428e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.42186e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.0943e+07
P13521	P13521				3.53097e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				9.54946e+07
P13591-3	P13591-1;P13591-3;P13591-4				1.16267e+07
P13598	P13598				5.25091e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				8.56679e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				866511
P13645	P13645				3.70774e+07
P13647	P13647				5.66411e+06
P13667	P13667				124364
P13671	P13671				2.88407e+07
P13796	P13796				2.64568e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				198232
P13987;P13987-2	P13987;P13987-2				3.9765e+07
P14136	P14136				2.16034e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.17806e+06
P14151;P14151-2	P14151;P14151-2				1.6133e+06
P14174	P14174				2.67693e+06
P14209;P14209-3	P14209;P14209-3				454844
P14314;P14314-2	P14314;P14314-2				6.63356e+06
P14384	P14384				470562
P14415	P14415				2.09084e+06
P14543	P14543;P14543-2				9.67584e+06
P14618-2	P14618;P14618-2;P14618-3				2.5533e+07
P14618;P14618-3	P14618;P14618-3				371518
P14621	P14621				3.52937e+06
P14625	P14625				4.18109e+06
P14923	P14923				1.79646e+06
P15086	P15085;P15086				953686
P15090	P15090				1.50661e+06
P15121	P15121				299484
P15144	P15144				3.775e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.65796e+06
P15169	P15169				2.79888e+06
P15289;P15289-2	P15289;P15289-2				1.7327e+06
P15291;P15291-2	P15291;P15291-2				2.5108e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				931696
P15509;P15509-2;P15509-3;P15509-4;P15509-5;P15509-7	P15509;P15509-3;P15509-4;P15509-2;P15509-5;P15509-7;P15509-8				2.85061e+06
P15531;P15531-2	P15531;P22392;O60361;P22392-2;P15531-2				1.17235e+06
P15586;P15586-2	P15586;P15586-2				1.27185e+06
P15848;P15848-2	P15848;P15848-2				61259.4
P15924	P15924;P15924-2;P15924-3				1.13957e+06
P16035	P16035				2.49673e+07
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				3.77874e+07
P16083	P16083				574534
P16112;P16112-2	P16112;P16112-2;P16112-3				1.01042e+06
P16152	P16152				1.48371e+06
P16234;P16234-2;P16234-3	P16234;P16234-2;P16234-3				621130
P16278;P16278-3	P16278;P16278-2;P16278-3				199896
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				3.73342e+06
P16870;P16870-2	P16870;P16870-2				3.72047e+07
