Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A9_82544855.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				5.56652e+08
A0A075B6H9	A0A075B6H9				4.29348e+07
A0A075B6I0	A0A075B6I0				4.37147e+07
A0A075B6I1	A0A075B6I1				3.54171e+06
A0A075B6I9	A0A075B6I9				8.82304e+07
A0A075B6J9	A0A075B6J9				5.73186e+06
A0A075B6K2	A0A075B6K2				418211
A0A075B6K4	A0A075B6K4				6.26074e+06
A0A075B6K5	A0A075B6K5				1.48572e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				4.84913e+08
A0A075B6R2	A0A075B6R2				7.51946e+06
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				3.6358e+07
A0A075B6S2	A0A075B6S2;A2NJV5				1.99831e+08
A0A075B6S6	A0A075B6S6				456754
A0A087WSX0	A0A087WSX0;A0A0G2JS06				2.38738e+06
A0A087WSY6	A0A087WSY6				2.6527e+08
A0A087WSZ0	A0A087WSZ0				1.64788e+06
A0A087WW87;P01614	P01614;A0A087WW87				200304
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				1.27443e+08
A0A0A0MS15	A0A0A0MS15				3.3612e+07
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				2.01188e+06
A0A0A0MT89	A0A0A0MT89				8.93828e+06
A0A0B4J1U7	A0A0B4J1U7				2.66317e+07
A0A0B4J1V0	A0A0B4J1V0				2.19459e+08
A0A0B4J1V2	A0A0B4J1V2				6.0595e+06
A0A0B4J1V6	A0A0B4J1V6				1.85155e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				6.1549e+07
A0A0B4J1Y8	A0A0B4J1Y8				4.2098e+06
A0A0B4J1Y9	A0A0B4J1Y9				1.01615e+07
A0A0C4DH24	A0A0C4DH24				7.73876e+06
A0A0C4DH25	A0A0C4DH25				4.48987e+07
A0A0C4DH33	A0A0C4DH33				115305
A0A0C4DH34	A0A0C4DH34				2.1162e+07
A0A0C4DH35	A0A0C4DH35				2.85983e+06
A0A0C4DH36	A0A0C4DH36				7.26836e+06
A0A0C4DH38	A0A0C4DH38;A0A0J9YXX1				2.8328e+08
A0A0C4DH43	A0A0C4DH43				1.18959e+07
A0A0C4DH67	A0A0C4DH67				1.21108e+07
A0A0C4DH72;A0A0C4DH73;P01597;P01611;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				1.43697e+07
A0A0J9YX35	A0A0J9YX35				9.0391e+06
A0A0J9YXX1	A0A0J9YXX1				4.23348e+07
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				2.0606e+08
A1L4H1	A1L4H1				1.25259e+07
A2RU67	A2RU67				461239
A5D6W6	A5D6W6				1.66053e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.31165e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				237813
A6NGN9	A6NGN9				6.45059e+06
A6NL88	A6NL88				3.47192e+06
