Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_H5_82544762_190309202008.mzML
O95206;O95206-2	O95206;O95206-2				9.48648e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.49883e+06
O95336	O95336				1.6435e+06
O95390	O95390				4.83554e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				8.47543e+06
O95445	O95445;O95445-2				1.77546e+07
O95450;O95450-2	O95450;O95450-2				2.7434e+06
O95467	O95467				1.18541e+06
O95477	O95477				1.696e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				547763
O95497	O95497				3.77716e+06
O95502	O95502				2.08871e+08
O95633;O95633-2	O95633;O95633-2				4.02634e+06
O95841	O95841;Q9UKU9				690789
O95865	O95865				2.43395e+06
O95881	O95881				200704
O95897	O95897				1.00922e+06
O95967	O95967				1.81328e+07
O95980	O95980				1.65025e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.0069e+07
P00352	P00352				771557
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.14536e+06
P00441	P00441				6.03088e+08
P00450	P00450				2.02421e+08
P00488	P00488				4.16085e+06
P00492	P00492				3.74936e+06
P00505	P00505;P00505-2				1.11903e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.97148e+06
P00558	P00558;P00558-2				1.2576e+07
P00734	P00734				9.45172e+07
P00736	P00736				1.05545e+08
P00738	P00738;P00738-2				4.50466e+08
P00739	P00739;P00739-2				5.36253e+06
P00740;P00740-2	P00740;P00740-2				4.7789e+06
P00742	P00742				2.85745e+07
P00746	P00746				1.03995e+08
P00747	P00747				1.25058e+08
P00748	P00748				7.3294e+07
P00751	P00751;P00751-2				1.11174e+08
P00915	P00915				133260
P01008	P01008				4.40971e+08
P01009	P01009;P01009-2;P01009-3				7.7156e+09
P01011	P01011				1.1282e+09
P01019	P01019				3.45799e+08
P01023	P01023				7.1659e+08
P01024	P01024				1.13284e+09
P01031	P01031				3.11786e+07
P01033	P01033				9.28811e+07
P01034	P01034				2.33276e+10
P01042	P01042;P01042-2;P01042-3				1.51772e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.28108e+07
P01127;P01127-2	P01127;P01127-2				5.07929e+07
P01210	P01210				1.16101e+08
P01213	P01213				7.36109e+06
P01236	P01236				923486
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.69372e+06
P01303	P01303				1.13203e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				2.60226e+07
P01591	P01591				2.47176e+07
P01593;P01594	P01593;P01594				1.715e+07
P01602	P01602				3.83889e+06
P01619	P01619				6.88936e+08
P01700	P01700				3.60675e+07
P01701	P01701				3.26995e+07
P01705	P01705				6.82729e+06
P01706	P01706				5.30637e+06
P01709	P01706;P01709;P0DOX8				3.8506e+07
P01714	P01714				8.62101e+06
P01717	P01717;P01718				6.43067e+07
P01721	P01721				2.27557e+06
P01742	P01742				1.89009e+07
P01743	P01743				3.45739e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				4.07834e+07
P01780	P01780				1.19255e+08
P01817	P01817				1.71132e+07
P01833	P01833				2.31072e+06
P01834	P01834				8.84783e+08
P01859;P01859-1	P01859;P01859-1				1.8881e+09
P01860;P01860-1	P01860;P01860-1				3.3881e+07
P01861;P01861-1	P01861;P01861-1				3.16327e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				7.03528e+07
P01876;P01876-1	P01876;P01876-1				3.73535e+08
P01889	P01889;P13747				7.3201e+06
P01903	P01903;P01906				402709
P01911	P01911				4.41423e+06
P02144	P02144				3.00953e+06
P02452	P02452				7.14075e+07
P02461	P02461;P02461-2				1.57824e+07
P02462	P02462				102572
P02511	P02511				1.59522e+06
P02647	P02647				4.19051e+09
P02649	P02649				4.35481e+09
P02652	P02652				5.25492e+08
P02654	P02654				4.21987e+07
P02655	P02655				1.31483e+07
P02656	P02656				6.64048e+07
P02671;P02671-2	P02671;P02671-2				1.81753e+08
P02675	P02675				4.67321e+07
P02679;P02679-2	P02679;P02679-2				7.32996e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				740198
P02741	P02741				508965
P02743	P02743				5.63228e+06
P02745	P02745				1.73284e+08
P02746	P02746				2.13948e+08
P02747	P02747				1.74644e+08
P02748	P02748				3.85977e+07
P02749	P02749				7.94536e+07
P02750	P02750				1.35634e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				6.49741e+08
P02753	P02753				1.54888e+08
P02760	P02760				1.18069e+08
P02763	P02763				1.61065e+09
P02765	P02765				8.27624e+08
P02766	P02766				2.91336e+09
P02768	P02768				3.67297e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				7.75761e+08
P02786	P02786				4.07379e+06
P02787	P02787				4.68323e+09
P02788;P02788-2	P02788;P02788-2				2.71693e+07
P02790	P02790				1.53875e+09
P02792	P02792				5.35091e+06
P02794	P02794				7.46223e+06
P02818	P02818				3.13695e+06
P03950	P03950				1.05283e+07
P03951;P03951-2	P03951;P03951-2				6.3284e+06
P03952	P03952				1.86944e+07
P04003	P04003				2.75597e+06
P04004	P04004				3.11629e+08
P04040	P04040				487185
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.10599e+06
P04066	P04066				8.69039e+06
P04070;P04070-2	P04070;P04070-2				4.42258e+06
P04075;P04075-2	P04075;P04075-2				4.72113e+07
P04080	P04080				5.13357e+06
P04085;P04085-2	P04085;P04085-2				1.55388e+07
P04114	P04114				1.15491e+07
P04156	P04156				6.98946e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.49006e+07
P04180	P04180				3.38897e+07
P04196	P04196				1.43724e+08
P04216	P04216				7.51909e+08
P04217	P04217;P04217-2				3.39627e+08
P04217-2	P04217-2				2.12516e+06
P04233-2;P04233-5	P04233;P04233-2;P04233-4;P04233-5				1.11483e+06
P04259;P48668	P02538;P04259;P13647;P48668;Q5XKE5				1.83591e+06
P04264	P04259;P04264				2.20364e+07
P04271	P04271				3.47576e+06
P04275	P04275				9.16249e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				7.85876e+06
P04406	P04406;P04406-2				1.63455e+07
P04430	P04430				1.29005e+06
P04439;P04439-2	P04439;P04439-2				1.98484e+07
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				115398
P04792	P04792				2.38622e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.00991e+06
P05026;P05026-2	P05026;P05026-2				1.3849e+06
P05060	P05060				3.057e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.1325e+09
P05090	P05090				3.96978e+09
P05107	P05107				301352
P05109	P05109				125572
P05121	P05121				886425
P05154	P05154				2.39177e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.43469e+09
P05156	P05156				2.39594e+07
P05160	P05160				815538
P05362	P05362				3.47445e+06
P05408;P05408-2	P05408;P05408-2				2.5297e+08
P05413	P05413				7.77538e+06
P05451;P48304	P05451;P48304				296185
P05452	P05452				1.75501e+08
P05543	P05543				2.86202e+07
P05546	P05546				9.14634e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.03623e+06
P05937	P05937;P05937-2				9.79501e+06
P05997	P05997				1.53589e+06
P06276	P06276				7.58755e+06
P06307	P06307				4.77904e+07
P06312	P06312				5.01826e+07
P06315	P06315				1.30599e+06
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.44537e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.03244e+09
P06396-2	P06396-2				1.04606e+07
P06681	P06681;P06681-2;P06681-3				3.25532e+07
P06703	P06703				7.29383e+06
P06727	P06727				5.8505e+08
P06733	P06733;P06733-2				1.01841e+07
P06744;P06744-2	P06744;P06744-2				5.09343e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				6.37218e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P07951;P07951-2;P07951-3;P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				2.5329e+06
P06865	P06865				2.30018e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				7.12571e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.85748e+07
P07148	P07148				260767
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.94396e+07
P07225	P07225				9.5775e+07
P07237	P07237				4.19048e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				248978
P07311	P07311				1.88306e+06
P07333	P07333;P07333-2				1.21194e+08
P07339	P07339				1.52592e+08
P07357	P07357				2.0214e+07
P07358	P07358				2.0123e+07
P07360	P07360				1.62349e+07
P07492	P07492				2.2339e+06
P07585	P07585				2.23212e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.04652e+08
P07686	P07686				8.17528e+06
P07711	P07711;P07711-3				1.86289e+07
P07737	P07737				5.45478e+06
P07858	P07858				4.76548e+07
P07900;P07900-2	P07900;P07900-2				1.80849e+06
P07942	P07942				5.70091e+06
P07988	P07988				127450
P07996	P07996;P07996-2				8.91024e+06
P07998	P07998				2.41749e+07
P08123	P08123				3.74886e+07
P08133;P08133-2	P08133;P08133-2				129503
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.93104e+07
P08185	P08185				7.30036e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				9.43158e+06
P08253	P08253;P08253-2;P08253-3				5.85405e+07
P08294	P08294				1.88126e+08
P08493-2	P08493;P08493-2				9.01004e+07
P08571	P08571				4.24686e+08
P08572	P08572				4.22479e+06
P08581;P08581-2	P08581;P08581-2				4.18041e+06
P08582	P08582;P08582-2				1.45208e+06
P08603	P08603				1.552e+08
P08637	P08637				6.41856e+06
P08670	P08670				3.46762e+06
P08697	P08697;P08697-2				1.89799e+08
P08758	P08758				5.89206e+06
P08949;P08949-2	P08949;P08949-2				57695.6
P09104	P09104;P09104-2				1.07846e+07
P09172	P09172				1.15992e+06
P09211	P09211				7.71983e+06
P09382	P09382				1.5561e+07
P09417;P09417-2	P09417;P09417-2				2.45293e+07
P09486	P09486				1.14339e+08
P09603	P09603;P09603-2;P09603-3				4.53008e+07
P09619	P09619;P09619-2				6.40441e+06
P09622	P09622;P09622-2				6.47556e+06
P09668	P09668				2.40237e+06
P09871	P09871				1.14221e+08
P09936	P09936				3.9757e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				859116
P09972	P04075;P09972;P04075-2				3.32558e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				7.89957e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.64257e+08
P0C6S8	P0C6S8				3.18401e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.52983e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9				1.0382e+06
P0DMQ5	P0DMQ5				1.76607e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.27077e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				4.19807e+08
P0DOX3	P0DOX3				1.07158e+07
P0DOX5	P0DOX5				6.8842e+09
P0DOX7	P01834;P0DOX7				5.2362e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				3.36938e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.86589e+06
P0DP58	P0DP58				2.12188e+08
P0DTE1	P0DTE1				1.5055e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				2.26991e+06
P10124	P10124				6.27118e+06
P10153	P10153				1.56269e+07
P10253	P10253				3.66226e+06
P10321;P10321-2	P10321;P10321-2				1.18774e+06
P10451-3	P10451-3				1.90101e+07
P10451-5	P10451;P10451-4;P10451-5				3.82041e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.41328e+07
P10599	P10599;P10599-2				1.89117e+07
P10619;P10619-2	P10619;P10619-2				462974
