Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C12_168743858_repeat.mzML
Q7LGC8	Q7LGC8				1.6852e+06
Q7Z304	Q7Z304				1.58202e+06
Q7Z3B1	Q7Z3B1;Q7Z3B1-2				1.89283e+08
Q7Z3D4	Q7Z3D4				689235
Q7Z408;Q7Z408-4	Q7Z408;Q7Z408-4				2.02127e+06
Q7Z553;Q7Z553-3	Q7Z553;Q7Z553-2;Q7Z553-3				8.14497e+06
Q7Z5A7;Q7Z5A7-2	Q7Z5A7;Q7Z5A7-2;Q7Z5A7-3				1.93679e+07
Q7Z5L0	Q7Z5L0				2.54397e+06
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3	Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3				4.10465e+06
Q7Z5N4;Q7Z5N4-3	Q7Z5N4;Q7Z5N4-3				229017
Q7Z7H5;Q7Z7H5-3	Q7Z7H5;Q7Z7H5-2;Q7Z7H5-3				1.01658e+07
Q7Z7M0	Q7Z7M0;Q7Z7M0-2				7.36523e+07
Q7Z7M8	Q7Z7M8				425471
Q7Z7M9	Q7Z7M9				1.61616e+06
Q86SF2	Q86SF2				1.19846e+07
Q86SJ2	Q86SJ2				702145
Q86SR1	Q86SR1;Q86SR1-2;Q86SR1-3				8.77504e+06
Q86TY3;Q86TY3-2	Q86TY3;Q86TY3-2				2.23726e+06
Q86UD1	Q86UD1				1.09418e+07
Q86UN2	Q86UN2				9.91996e+06
Q86UN3	Q86UN3				3.25848e+07
Q86UP0;Q86UP0-2	Q86UP0;Q86UP0-2				1.10431e+07
Q86UW8	Q86UW8				1.7845e+06
Q86UX2	Q86UX2;Q86UX2-2;Q86UX2-3				4.29488e+07
Q86V85	Q86V85				949321
Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4	Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4				3.78224e+07
Q86VR8	Q86VR8				2.63216e+06
Q86VV8;Q86VV8-3	Q86VV8;Q86VV8-3				1.98306e+06
Q86VZ4	Q86VZ4				6.53391e+06
Q86X29;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6				7.37136e+06
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2				1.65791e+06
Q86Y38	Q86Y38				1.55822e+07
Q86Y82	Q86Y82				2.75685e+06
Q86YD3;Q86YD3-2;Q86YD3-4;Q86YD3-5	Q86YD3;Q86YD3-2;Q86YD3-3;Q86YD3-4;Q86YD3-5				1.46977e+07
Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4	Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4				1.92909e+06
Q86YZ3	Q86YZ3				924226
Q8IUC8	Q10472;Q8IUC8;Q8IUC8-3;Q8IUC8-2				1.04991e+07
Q8IUK5;Q8IUK5-2;Q8IUK5-3	Q8IUK5;Q8IUK5-2;Q8IUK5-3;Q8IUK5-4				1.08755e+07
Q8IUK8	Q8IUK8				1.92696e+07
Q8IUX7	Q8IUX7;Q8IUX7-2				1.51982e+07
Q8IV08	Q8IV08				2.4708e+07
Q8IW52	Q8IW52				1.06159e+07
Q8IWT1	Q8IWT1;Q8IWT1-2				2.72196e+06
Q8IWU5;Q8IWU5-2	Q8IWU5;Q8IWU5-2				7.13075e+07
Q8IWU6	Q8IWU6				357646
Q8IWV2	Q8IWV2				7.83588e+06
Q8IWY4	Q8IWY4				3.20123e+06
Q8IWZ6;Q8IWZ6-2	Q8IWZ6;Q8IWZ6-2				2.27011e+06
Q8IXL6	Q8IXL6;Q8IXL6-2				8.85377e+06
Q8IYJ0;Q8IYJ0-2	Q8IYJ0;Q8IYJ0-2				5.67431e+07
Q8IYS5-2;Q8IYS5-3;Q8IYS5-6	Q8IYS5;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5-6;Q8IYS5-7				4.24602e+07
Q8IZA0;Q8IZA0-2	Q8IZA0;Q8IZA0-2				1.28984e+07
Q8IZJ1;Q8IZJ1-2	Q8IZJ1;Q8IZJ1-2				1.44484e+06
Q8IZJ3;Q8IZJ3-2	Q8IZJ3;Q8IZJ3-2				945765
Q8IZP7	Q8IZP7				1.31997e+07
Q8IZS8	Q8IZS8;Q8IZS8-2;Q8IZS8-3				6.13059e+06
Q8IZU9;Q8IZU9-2	Q8IZU9;Q8IZU9-2				140965
Q8N111	Q8N111				264562
Q8N114;Q8N114-2	Q8N114;Q8N114-2				1.48777e+07
Q8N126;Q8N126-2	Q8N126;Q8N126-2				6.5858e+07
Q8N129	Q8N129				489785
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4	Q8N149;Q8N149-2;Q8N149-3;Q8N149-4				3.27152e+06
Q8N2Q7;Q8N2Q7-2	Q8N2Q7;Q8N2Q7-2				3.87567e+06
Q8N2S1;Q8N2S1-2;Q8N2S1-3	Q8N2S1;Q8N2S1-2;Q8N2S1-3				1.79152e+07
Q8N3G9;Q8N3G9-2;Q8N3G9-3	Q8N3G9;Q8N3G9-2;Q8N3G9-3				722529
Q8N3J2	Q8N3J2				3.21544e+07
Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5	Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5				1.64727e+07
Q8N3T1	Q8N3T1				2.22108e+06
Q8N3T6	Q8N3T6				5.64631e+06
Q8N428	Q8N428;Q8N428-2				3.30334e+06
Q8N436	Q8N436				1.93507e+06
Q8N474	Q8N474				1.43666e+06
Q8N475;Q8N475-2	Q8N475;Q8N475-2;Q8N475-3				3.39764e+06
Q8N608;Q8N608-2;Q8N608-3;Q8N608-4	Q8N608;Q8N608-2;Q8N608-3;Q8N608-4				1.91599e+06
Q8N6C5;Q8N6C5-2;Q8N6C5-4	Q8N6C5;Q8N6C5-2;Q8N6C5-4				4.08563e+06
Q8N967	Q8N967				1.79864e+06
Q8NBI6	Q8NBI6				4.91686e+06
Q8NBJ4;Q8NBJ4-2	Q8NBJ4;Q8NBJ4-2				2.88055e+07
Q8NBJ7;Q8NBJ7-2	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5				2.34227e+06
Q8NBP7	Q8NBP7				3.01614e+06
Q8NBS9;Q8NBS9-2	Q8NBS9;Q8NBS9-2				1.82307e+06
Q8NC42	Q8NC42				1.37096e+06
Q8NCC3	Q8NCC3;Q8NCC3-2				4.23643e+06
Q8NCH0	Q8NCH0				1.25366e+06
Q8NCL4	Q8NCL4				1.37675e+07
Q8NCW5;Q8NCW5-2	Q8NCW5;Q8NCW5-2				4.46257e+06
Q8NCW6	Q8NCW6				1.13892e+06
Q8NEP3;Q8NEP3-2;Q8NEP3-3	Q8NEP3;Q8NEP3-2;Q8NEP3-3				1.43602e+09
Q8NES3;Q8NES3-3	Q8NES3;Q8NES3-3				2.60623e+07
Q8NFL0	Q8NFL0				425689
Q8NFP4;Q8NFP4-2	Q8NFP4;Q8NFP4-2				4.27689e+06
Q8NFT8	Q8NFT8				1.66668e+06
Q8NFY4;Q8NFY4-6	Q8NFY4;Q8NFY4-6				5.74256e+06
Q8NFZ4	Q8NFZ4				1.28727e+07
Q8NFZ8	Q8NFZ8				1.44025e+08
Q8NHL6;Q8NHL6-2;Q8NHL6-3;Q8NHL6-4;Q8NHL6-5	Q8NHL6;Q8NHL6-5;Q8NHL6-2;Q8NHL6-3;Q8NHL6-4				468084
Q8NHP8	Q8NHP8;Q8NHP8-2				1.6862e+07
Q8NHQ9	Q8NHQ9				3.99282e+08
Q8TAB3;Q8TAB3-2;Q8TAB3-3	Q8TAB3;Q8TAB3-2;Q8TAB3-3				2.11944e+06
Q8TAG5;Q8TAG5-2	Q8TAG5;Q8TAG5-2				8.59009e+07
Q8TB96	Q8TB96				410583
Q8TBP5	Q8TBP5				1.76419e+07
Q8TCZ2	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5;Q8TCZ2-6				8.60771e+07
Q8TDF5;Q8TDF5-1;Q8TDF5-2	Q8TDF5;Q8TDF5-1;Q8TDF5-2				1.02393e+06
Q8TDQ0;Q8TDQ0-2	Q8TDQ0;Q8TDQ0-2				3.96706e+06
Q8TEA8	Q8TEA8				2.43685e+06
Q8TER0;Q8TER0-5	Q8TER0;Q8TER0-3;Q8TER0-4;Q8TER0-5				1.13788e+07
Q8TEU8	Q8TEU8				6.37751e+07
Q8WUA8	Q8WUA8				1.12704e+06
Q8WUJ3	Q8WUJ3;Q8WUJ3-2				7.45321e+06
Q8WVN6	Q8WVN6				4.08954e+06
Q8WVQ1;Q8WVQ1-3	Q8WVQ1;Q8WVQ1-2;Q8WVQ1-3				1.11121e+07
Q8WWX9	Q8WWX9				6.89861e+06
Q8WX77	Q8WX77				4.56008e+06
Q8WXD2	Q8WXD2				1.62943e+08
Q8WXD2-2	Q8WXD2-2				9.00541e+06
Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4	Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4				7.70751e+06
Q8WYK1	Q8WYK1				6.0942e+06
Q8WZ75;Q8WZ75-2;Q8WZ75-3	Q8WZ75;Q8WZ75-2;Q8WZ75-3				5.68326e+06
Q8WZA1	Q8WZA1;Q8WZA1-2				4.51359e+07
Q92484;Q92484-2	Q92484;Q92484-2				1.65321e+06
Q92485	Q92485				1.6723e+07
Q92520	Q92520				3.01717e+08
Q92542;Q92542-2	Q92542;Q92542-2				3.57205e+06
Q92563	Q92563				1.38429e+07
Q92626	Q92626;Q92626-2				706134
Q92673	Q92673				2.08425e+07
Q92692;Q92692-2	Q92692;Q92692-2				3.4019e+06
Q92729;Q92729-2;Q92729-3;Q92729-4	Q92729;Q92729-2;Q92729-3;Q92729-4				1.14876e+06
Q92743	Q92743				5.80388e+06
Q92752	Q92752;Q92752-2				1.06732e+07
Q92765	Q92765				1.77552e+07
Q92820	Q92820				2.37533e+07
Q92823;Q92823-2;Q92823-5	Q92823;Q92823-2;Q92823-3;Q92823-4;Q92823-5;Q92823-6				2.82202e+08
Q92832;Q92832-2	Q92832;Q92832-2				1.6686e+06
Q92854	Q92854;Q92854-2				3.83817e+06
Q92859;Q92859-2;Q92859-3	Q92859;Q92859-2;Q92859-3;Q92859-4				5.11217e+07
Q92876	Q92876;Q92876-2				2.76894e+08
Q92890;Q92890-1;Q92890-3	Q92890;Q92890-1;Q92890-3				106455
Q92896;Q92896-2;Q92896-3	Q92896;Q92896-2;Q92896-3				3.02094e+06
Q92911	Q92911				4.31854e+06
Q92932-2	Q92932;Q92932-2;Q92932-3;Q92932-4				3.3514e+07
Q92945;Q96AE4;Q96AE4-2	Q92945;Q96AE4;Q96AE4-2				4.30264e+06
Q92954;Q92954-2;Q92954-5;Q92954-6	Q92954;Q92954-2;Q92954-3;Q92954-4;Q92954-5;Q92954-6				2.64057e+07
Q93063;Q93063-3	Q93063;Q93063-2;Q93063-3				1.68857e+06
Q93091	Q93091				5.41011e+06
Q969H8	Q969H8				5.03254e+06
Q969P0;Q969P0-3	Q969P0;Q969P0-3				7.9058e+07
Q969T9	Q969T9;Q969T9-2				1.46985e+07
Q969Z4	Q969Z4				2.25846e+06
Q96AP7	Q96AP7				8.18143e+06
Q96AQ1;Q96AQ1-2;Q96LY2;Q96LY2-2	Q96LY2;Q96LY2-2;Q96AQ1;Q96AQ1-2				8.67239e+06
Q96AQ6;Q96AQ6-2	Q96AQ6;Q96AQ6-2;Q96AQ6-3				1.94047e+06
Q96B86;Q96B86-3;Q96B86-4	Q96B86;Q96B86-3;Q96B86-4				2.35751e+07
Q96BY9	Q96BY9				1.3466e+06
Q96BZ4	Q96BZ4				1.86463e+07
Q96CG8;Q96CG8-3	Q96CG8;Q96CG8-3				1.67062e+06
Q96CW9;Q96CW9-2	Q96CW9;Q96CW9-2				703113
Q96CX2	Q96CX2;Q68DU8				724288
Q96EE4	Q96EE4				2.46979e+06
Q96EG1	Q96EG1				3.26672e+06
Q96EU7	Q96EU7				759446
Q96FE5;Q96FE5-2	Q96FE5;Q96FE5-2				1.81792e+07
Q96FE7-4	Q96FE7;Q96FE7-2;Q96FE7-4;Q96FE7-5				2.87853e+07
Q96FJ2	P63167;Q96FJ2				7.17278e+06
Q96GD0	Q96GD0				1.0672e+06
Q96GW7	Q96GW7;Q96GW7-2				4.62067e+08
