Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A7_79061681_repeat.mzML
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.75678e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.91347e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.54889e+07
P07225	P07225				1.01297e+08
P07237	P07237				5.54629e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				854690
P07311	P07311				2.55329e+06
P07333	P07333;P07333-2				6.77484e+07
P07339	P07339				3.6563e+08
P07357	P07357				4.0494e+07
P07358	P07358				6.59926e+07
P07360	P07360				1.97865e+07
P07451	P07451				235543
P07492	P07492;P07492-2;P07492-3				1.32599e+06
P07585	P07585				3.5838e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.30081e+07
P07686	P07686				1.16609e+07
P07711	P07711;P07711-3				2.69544e+07
P07737	P07737				4.52773e+06
P07858	P07858				3.19956e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.79718e+06
P07942	P07942				8.13911e+06
P07996	P07996;P07996-2				4.35467e+06
P07998	P07998				2.76964e+07
P08123	P08123				1.98351e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.65076e+07
P08185	P08185				3.29151e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				9.89821e+06
P08238	P08238;Q58FF7				509980
P08253	P08253;P08253-2;P08253-3				3.84597e+07
P08294	P08294				2.10994e+08
P08493-2	P08493;P08493-2				9.949e+07
P08571	P08571				3.19912e+08
P08572	P08572				1.22462e+06
P08581;P08581-2	P08581;P08581-2				1.52825e+06
P08582	P08582				925505
P08603	P08603				2.88513e+08
P08637	P08637				2.30977e+07
P08670	P08670				5.51145e+06
