Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A3_82883165_repeat2.mzML
P01599	P01599;A0A0C4DH72				6.35211e+06
P01602	P01602				208491
P01619	P01619				8.0956e+08
P01700	P01700				4.25746e+07
P01701	P01701				6.81656e+07
P01705	P01705				1.03634e+07
P01706	P01706				3.99132e+06
P01709	P01709				6.88274e+06
P01714	P01714				5.95299e+06
P01717;P01718	P01717;P01718				3.22541e+08
P01721	P01721				5.56945e+06
P01742	P01742				2.43609e+08
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				1.86011e+07
P01780	P01780				7.50954e+07
P01814	P01814				1.45561e+07
P01817	P01817				1.90015e+07
P01833	P01833				1.61292e+06
P01834	P01834				5.08561e+08
P01857;P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				4.20955e+09
P01859;P01859-1	P01859;P01859-1				1.1255e+09
P01860;P01860-1	P01860;P01860-1				3.75295e+07
P01861;P01861-1	P01861;P01861-1				8.315e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.47649e+07
P01876;P01876-1	P01876;P01876-1				1.7296e+09
P01903;P01906	P01903;P01906				72239.6
P01911;P04440	P01911;P04440				1.35988e+06
P02144	P02144				755711
P02452	P02452				4.8828e+07
P02461	P02461;P02461-2				9.79116e+06
P02647	P02647				8.33813e+09
P02649	P02649				4.54505e+09
P02652	P02652				1.4293e+09
P02654	P02654				1.29586e+08
P02655	P02655				1.68724e+07
P02656	P02656				5.39356e+07
P02671	P02671;P02671-2				7.3195e+08
P02675	P02675				7.70081e+08
P02679;P02679-2	P02679;P02679-2				3.58799e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				435190
P02741	P02741				917039
P02743	P02743				2.51508e+07
P02745	P02745				3.9504e+07
P02746	P02746				2.29631e+08
P02747	P02747				3.04968e+08
P02748	P02748				8.59785e+07
P02749	P02749				2.54657e+08
P02750	P02750				3.14526e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.68305e+08
P02753	P02753				1.02197e+08
P02760	P02760				1.30239e+08
P02763	P02763				3.62252e+09
P02765	P02765				8.7312e+08
P02766	P02766				7.27728e+09
P02768	P02768				2.27344e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.27686e+09
P02786	P02786				3.73695e+06
P02787	P02787				1.08254e+10
P02788;P02788-2	P02788;P02788-2				1.3457e+07
P02790	P02790				3.33467e+09
P02792	P02792				2.72532e+06
P02794	P02794				4.76049e+06
P03950	P03950				3.83821e+06
P03951;P03951-2	P03951;P03951-2				1.01398e+07
P03952	P03952				5.7343e+07
P04003	P04003				1.83869e+07
P04004	P04004				1.10283e+09
P04040	P04040				159360
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.22142e+06
P04066	P04066				5.84829e+06
P04070;P04070-2	P04070;P04070-2				5.41871e+06
P04075;P04075-2	P04075;P04075-2				4.45196e+07
P04080	P04080				5.72119e+06
P04085;P04085-2	P04085;P04085-2				1.0875e+07
P04114	P04114				6.36028e+07
P04156	P04156				4.56582e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				9.80013e+06
P04180	P04180				4.03457e+07
P04196	P04196				3.31947e+08
P04216	P04216				2.8577e+08
P04217	P04217;P04217-2				4.28562e+08
P04217-2	P04217-2				743908
P04264	P04259;P04264				8.83398e+06
P04271	P04271				1.9984e+06
P04275	P04275				1.70037e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.28143e+07
P04406	P04406;P04406-2				2.13601e+07
