Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F9_82880110_190304154132.mzML
Q9UBX1	Q9UBX1				1.52509e+07
Q9UBX5	Q9UBX5				2.18722e+07
Q9UBX7;Q9UBX7-1;Q9UBX7-3;Q9UBX7-4	Q9UBX7;Q9UBX7-1;Q9UBX7-3;Q9UBX7-4				4.15461e+06
Q9UD71;Q9UD71-2	Q9UD71;Q9UD71-2				244378
Q9UEW3;Q9UEW3-2	Q9UEW3;Q9UEW3-2				5.74479e+06
Q9UF11;Q9UF11-2;Q9UF11-3;Q9UF11-4	Q9UF11;Q9UF11-2;Q9UF11-3;Q9UF11-4				5.8963e+06
Q9UFP1	Q9UFP1				1.29817e+06
Q9UGM5;Q9UGM5-2	Q9UGM5;Q9UGM5-2				8.05457e+06
Q9UHC6	Q9UHC6				3.12684e+07
Q9UHD9	Q9UHD9				131630
Q9UHF0;Q9UHF0-2;Q9UHF0-3	Q9UHF0;Q9UHF0-2;Q9UHF0-3				2.70437e+06
Q9UHG2	Q9NPY3;Q9UHG2				3.31475e+08
Q9UHG3;Q9UHG3-2	Q9UHG3;Q9UHG3-2				5.36094e+06
Q9UHI8	Q9UHI8				471333
Q9UHL4	Q9UHL4				2.3246e+07
Q9UIB8;Q9UIB8-2;Q9UIB8-3;Q9UIB8-4;Q9UIB8-5;Q9UIB8-6	Q9UIB8;Q9UIB8-2;Q9UIB8-3;Q9UIB8-4;Q9UIB8-5;Q9UIB8-6				5.19525e+06
Q9UIQ6;Q9UIQ6-2;Q9UIQ6-3	Q9UIQ6;Q9UIQ6-2;Q9UIQ6-3				756882
Q9UIW2	Q9UIW2				1.44492e+06
Q9UJ14	Q9UJ14				1.83654e+06
Q9UJ90	Q9UJ90				6.58846e+06
Q9UJ99	Q9UJ99				5.15431e+06
Q9UJA9	Q9UJA9				6.63034e+06
Q9UJH8	Q9UJH8				6.30464e+06
Q9UJJ9	Q9UJJ9				2.77175e+07
Q9UK55	Q9UK55				5.27343e+06
Q9UKB5	Q9UKB5				607374
Q9UKJ1-3	Q9UKJ1;Q9UKJ1-2;Q9UKJ1-3;Q9UKJ1-4				1.42759e+06
Q9UKM7	Q9UKM7				3.92608e+06
Q9UKQ2;Q9UKQ2-2	Q9UKQ2;Q9UKQ2-2				1.56394e+06
Q9UKU6	Q9UKU6				513554
Q9UKU9;Q9UKU9-2	Q9UKU9;Q9UKU9-2				497310
Q9UKZ4;Q9UKZ4-2	Q9UKZ4;Q9UKZ4-2				548964
Q9ULB1-2;Q9ULB1-3	P58400;Q9ULB1-2;Q9ULB1-3				4.06861e+07
Q9ULB4	Q9ULB4				660915
Q9ULF5	Q9ULF5				1.74516e+07
Q9ULH4	Q9ULH4				1.05399e+06
Q9ULI3;Q9ULI3-2	Q9ULI3;Q9ULI3-2				7.69558e+06
Q9ULI4	Q9ULI4				1.36624e+06
Q9ULL4;Q9ULL4-2	Q9ULL4;Q9ULL4-2				2.01201e+06
Q9ULP0-3;Q9ULP0-6	Q9ULP0-3;Q9ULP0-6				1.6915e+07
Q9ULZ9;Q9ULZ9-2	Q9ULZ9;Q9ULZ9-2				868968
Q9UM22	Q9UM22				5.96088e+06
Q9UM47	Q9UM47				1.38124e+06
Q9UMF0	Q9UMF0				2.06957e+07
Q9UMX0;Q9UMX0-2;Q9UMX0-4	Q9UMX0;Q9UMX0-2;Q9UMX0-4				182026
Q9UMX5	Q9UMX5				2.03978e+07
Q9UN36;Q9UN36-2;Q9UN36-3;Q9UN36-6	Q9UN36;Q9UN36-2;Q9UN36-3;Q9UN36-5;Q9UN36-6				1.02802e+07
Q9UN70;Q9UN70-2	Q9UN70;Q9UN70-2				2.76138e+06
Q9UNN8	Q9UNN8				6.55458e+06
Q9UNW1	Q9UNW1;Q9UNW1-4				4.19937e+07
Q9UP79	Q9UP79				1.47198e+06
Q9UPU3	Q9UPU3				2.16076e+07
Q9UQ52	Q9UQ52				5.48512e+06
Q9UQM7;Q9UQM7-2	Q9UQM7;Q9UQM7-2				1.5362e+07
Q9Y240	Q9Y240				1.53909e+07
Q9Y274	Q9Y274;Q9Y274-2				1.08621e+07
Q9Y279;Q9Y279-2	Q9Y279;Q9Y279-2				4.01712e+06
Q9Y287	Q9Y287;Q9Y287-2				1.00942e+07
Q9Y2E5	Q9Y2E5;Q9Y2E5-2				2.53676e+06
Q9Y2G1;Q9Y2G1-2	Q9Y2G1;Q9Y2G1-2				394973
Q9Y2I2;Q9Y2I2-1;Q9Y2I2-2;Q9Y2I2-4;Q9Y2I2-5;Q9Y2I2-6	Q9Y2I2;Q9Y2I2-1;Q9Y2I2-2;Q9Y2I2-4;Q9Y2I2-5;Q9Y2I2-6				1.27468e+07
