Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D11_129188366_repeat.mzML
P04070;P04070-2	P04070;P04070-2				6.02258e+06
P04075	P04075;P04075-2				4.45206e+07
P04080	P04080				4.61103e+06
P04083	P04083				19391.1
P04085;P04085-2	P04085;P04085-2				9.92782e+06
P04114	P04114				2.64938e+06
P04156	P04156				4.32616e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.45491e+07
P04180	P04180				4.97578e+07
P04196	P04196				1.15124e+08
P04216	P04216				6.02567e+08
P04217	P04217;P04217-2				2.73973e+08
P04217-2	P04217-2				2.60425e+06
P04233-2;P04233-5	P04233-2;P04233-5				5.46705e+06
P04264	P04264				348180
P04271	P04271				4.35984e+06
P04275	P04275				6.74863e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				9.50222e+06
P04350;P07437;P68371	P04350;P07437;P68371				540674
P04406	P04406;P04406-2				4.61574e+07
P04439;P04439-2	P01893;P04439;P04439-2				2.8742e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				373552
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.96663e+06
P04792	P04792				797499
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.21444e+06
P05026;P05026-2	P05026;P05026-2				1.38351e+06
P05060	P05060				4.84097e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.50456e+09
P05090	P05090				3.43015e+09
P05107	P05107				704038
P05121	P05121				453267
P05154	P05154				9.74352e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				5.92294e+08
P05156	P05156				3.31778e+07
P05160	P05160				2.92229e+06
P05362	P05362				2.81778e+06
P05408;P05408-2	P05408;P05408-2				5.39214e+08
P05413	P05413				2.70013e+07
P05451;P48304	P05451;P48304				668205
P05452	P05452				2.17462e+08
P05543	P05543				5.35483e+07
P05546	P05546				9.56846e+07
