Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F12_190100162.mzML
O76070	O76070				4.74522e+06
O94760	O94760;O94760-2				1.22439e+07
O94766	O94766;Q9NPZ5				2.89545e+06
O94769	O94769;O94769-2				3.05368e+07
O94772;O94772-2	O94772;O94772-2				7.39395e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				1.3394e+06
O94856-11;O94856-3;O94856-8	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				7.35667e+07
O94910;O94910-2	O94910;O94910-2				2.01702e+07
O94919	O94919				3.53503e+07
O94985-2	O94985;O94985-2				5.59556e+08
O94991	O94991;O94991-2				6.67484e+06
O95157	O95157				1.20247e+06
O95158	O95158				3.01945e+07
O95185;O95185-2	O95185;O95185-2				2.81827e+06
O95196;O95196-2	O95196;O95196-2				1.05746e+07
O95206;O95206-2	O95206;O95206-2				6.50417e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.75595e+06
O95390	O95390				1.24507e+07
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				9.59975e+06
O95445	O95445;O95445-2				8.30623e+07
O95450;O95450-2	O95450;O95450-2				3.94817e+06
O95467	O95467				3.66861e+06
O95497	O95497				1.34036e+06
O95502	O95502				1.19225e+08
O95633;O95633-2	O95633;O95633-2				7.49207e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				3.28837e+06
O95841	O95841				807553
O95881	O95881				672181
O95967	O95967				3.49299e+07
O95998	O95998;O95998-4				2.31134e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.34389e+07
P00352	P00352				821163
