Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A12_CSF_949-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A1_CSF_670-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A2_CSF_248-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A4_CSF_86-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A6_CSF_1081-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A7_CSF_531-12_column_clog_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A8_CSF_471-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A9_CSF_695-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B10_CSF_585-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B11_CSF_506-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B12_CSF_819-14_190217150250.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B2_CSF_407-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B4_CSF_582-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B6_CSF_257-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B7_CSF_496-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B8_CSF_828-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B9_CSF_851-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C10_CSF_1289-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C11_CSF_986-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C12_CSF_1299-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C1_CSF_656-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C2_CSF_1239-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C4_CSF_976-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C5_CSF_706-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C6_CSF_841-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C7_CSF_381-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C8_CSF_840-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C9_CSF_1224-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D1_CSF_530-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D2_CSF_398-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D3_CSF_863-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D4_CSF_522-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D5_CSF_503-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D6_CSF_864-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E10_CSF_16.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E11_CSF_783.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E12_CSF_146.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E1_CSF_59.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E2_CSF_396.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E4_CSF_761.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E5_CSF_123.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E6_CSF_960.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E7_CSF_414.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E8_CSF_693.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F2_CSF_755.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F3_CSF_865.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F4_CSF_51.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F6_CSF_134.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F7_CSF_142.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F8_CSF_143.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F9_CSF_420.mzML
A0A075B6H9	A0A075B6H9				3.36401e+06	5.38872e+07	4.10285e+06	8.45054e+06	9.3131e+06	1.21542e+07	1.96721e+07	1.60309e+07	4.6026e+07	4.02836e+06	1.5601e+07	1.85564e+07	4.35268e+07	7.47868e+06	3.33672e+07	5.96814e+06	8.45908e+06	3.74745e+07	1.41351e+07	4.18609e+07	9.17653e+06	9.73279e+06	1.12767e+07	1.1128e+07	3.12214e+07	1.96013e+07	1.43854e+07	1.63458e+07	1.90308e+07	3.19137e+07	5.76039e+06	9.8973e+06	5.76974e+06	1.1249e+07	1.10952e+07	6.50811e+06	1.42771e+07	3.43588e+07	2.448e+07	2.6567e+07	3.69057e+07	3.32104e+07	1.33045e+07	2.72743e+07	5.57125e+07	1.54399e+07	5.96903e+07	2.68878e+07	4.15103e+07	1.5594e+07	1.6491e+07	3.9932e+07	4.18865e+07
A0A075B6I0	A0A075B6I0				7.60787e+06	4.13146e+07	3.01236e+06	4.20294e+07	4.00359e+07	4.67648e+07	3.84107e+07	2.46843e+07	2.58376e+07	5.46003e+07	1.40703e+08	4.31091e+07	2.54243e+07	2.50204e+07	7.10845e+07	1.69601e+07	1.91695e+07	7.864e+07	2.78144e+07	7.34197e+07	2.85787e+07	2.24557e+07	2.13822e+07	3.77342e+07	4.23972e+07	3.43054e+07	2.46756e+07	2.83564e+07	1.90838e+07	1.91317e+07	3.03705e+07	7.4043e+06	1.43652e+07	8.21484e+06	5.58451e+07	3.37867e+07	1.02117e+06	6.37093e+07	6.26918e+07	2.97469e+07	7.0125e+07	6.77658e+07	2.47948e+07	3.30703e+07	1.03908e+08	6.69494e+07	2.87425e+07	3.35547e+07	9.26474e+06	6.03939e+07	1.34095e+07	4.85881e+07	3.30333e+07
A0A075B6I1	A0A075B6I1				815552	4.02709e+06	2.3007e+06	1.17132e+06	4.58312e+06	8.74311e+06	3.17939e+06	2.76875e+06	1.98892e+07	5.83914e+06	8.1691e+06	1.28957e+06	1.89088e+07	174724	1.36624e+07	3.91996e+06	219783	2.68909e+06	2.28102e+07	3.04667e+07	1.6202e+06	865497	2.53228e+06	8.90428e+06	8.84188e+06	839507	4.08575e+06	6.79984e+06	4.02931e+06	9.95091e+06	2.00605e+06	2.7698e+06	3.17514e+06	2.95719e+06	4.68981e+06	2.97317e+06	9.51045e+06	6.89426e+06	6.09062e+06	9.64151e+06	3.49114e+06	9.35652e+06	2.44968e+06	7.36975e+06	1.43103e+07	1.06283e+06	5.35336e+06	6.64979e+06	1.06922e+07	4.50919e+06	3.62268e+06	4.9702e+06	1.43e+07
A0A075B6I9	A0A075B6I9				2.03438e+07	2.67027e+07	1.68377e+07	5.41253e+07	2.83483e+07	2.16905e+07	2.65646e+07	3.01921e+07	7.18408e+07	5.93288e+07	1.84298e+08	5.46606e+07	6.9321e+07	1.95444e+07	7.04982e+07	3.41778e+07	1.66593e+07	3.08976e+07	2.39733e+07	3.42371e+07	4.56029e+07	3.91318e+07	1.37086e+07	3.61993e+07	5.84464e+07	3.71435e+07	4.21942e+07	3.72019e+07	2.52892e+07	4.73159e+07	2.85697e+07	1.99732e+07	1.42401e+07	2.60381e+07	6.00583e+07	3.37248e+07	6.05857e+07	2.72211e+07	2.36746e+07	2.03128e+07	4.38222e+07	4.24598e+07	3.80114e+07	4.57302e+07	8.43915e+07	5.27074e+07	3.77795e+07	3.96014e+07	2.36832e+07	2.32414e+07	1.47586e+07	2.98181e+07	3.70487e+07
A0A075B6J1	A0A075B6J1				149712	2.33961e+06	1.67086e+06		743460	813209	395691	559274	1.04424e+07	686244	3.91227e+06	4.29629e+06	2.76959e+06	170708	4.42658e+06	1.02616e+06		139544	1.33821e+06	2.73928e+06	119645	758146	618001	1.22344e+06	2.03265e+06	4.17644e+06	1.17301e+06	7.96721e+06	347616	2.86259e+06	2.07416e+06	348811		838860	1.36507e+06	1.52764e+06	4.87205e+06	3.32614e+06	1.08531e+06	1.78105e+06	828956	1.11401e+07	2.56453e+06	2.64708e+06	7.27787e+06	5.38096e+06	1.89208e+06	918791	2.56914e+06	2.72763e+06	1.35118e+06	2.57728e+06	5.10035e+06
A0A075B6J9	A0A075B6J9				609761	9.85984e+06	1.32613e+06	2.4189e+06	2.11126e+06	1.40884e+06	3.42557e+06	1.95028e+06	2.70107e+06	1.39167e+07	8.04556e+06	3.06435e+06	3.22648e+06	1.96895e+06	4.48223e+06	515314	1.65391e+07	1.08462e+06	2.46877e+06	2.29773e+06	1.48636e+06	1.08165e+06	1.40159e+06	3.98005e+06	1.24195e+06	3.42694e+06	2.14636e+06	4.88348e+06	1.4681e+06	4.06598e+06	1.2162e+06	2.42841e+06	1.56567e+06		4.10591e+06	2.20996e+06	4.19032e+06	2.06927e+06	3.13524e+06	2.41556e+06	3.82868e+06	1.15414e+07	2.82751e+06	1.05802e+07	8.91196e+06	3.29817e+06	4.85732e+06	1.33201e+06	2.05299e+07	4.62845e+06	476695	1.88565e+06	4.07535e+06
A0A075B6K4	A0A075B6K0;A0A075B6K4				1.30636e+06	6.4702e+06	2.35309e+06	7.4495e+06	3.04636e+06	6.69734e+06	6.99719e+06	3.76198e+06	6.81815e+06	3.60407e+06	8.85117e+07	6.30408e+06	7.9953e+06	971759	8.28508e+06	1.95435e+06	1.35231e+06	6.54113e+06	2.6e+06	7.54973e+06	2.08547e+06	2.5225e+06	2.46122e+06	1.35021e+06	2.95409e+06	3.97981e+06	1.9752e+06	7.12828e+06	5.88596e+06	2.46736e+06	1.80882e+06	937731	2.45132e+06	4.84063e+06	4.44529e+06	5.92031e+06	3.73461e+06	3.90322e+06	7.20559e+06	5.0406e+06	2.86788e+06	1.62009e+07	2.18591e+06	8.00014e+06	9.61966e+06	3.68696e+06	5.10375e+06	2.46508e+06	6.37555e+06	1.98338e+06	1.83826e+06	8.35922e+06	1.03342e+07
A0A075B6K5	A0A075B6K5				2.37043e+06	1.56041e+07	5.7035e+06	8.88164e+06	5.18118e+06	1.12727e+07	9.19228e+06	7.31808e+06	1.63896e+07	1.05279e+07	1.3033e+08	1.22036e+07	1.24389e+07	3.23466e+06	3.48097e+07	3.69709e+06	4.3295e+06	1.02282e+07	4.42779e+06	1.28092e+07	5.14895e+06	2.6658e+06	6.29389e+06	3.86146e+06	8.59653e+06	6.91484e+06	6.50859e+06	1.54464e+07	6.07204e+06	7.50177e+06	5.48918e+06	2.81448e+06	4.76506e+06	5.73201e+06	1.05088e+07	9.93583e+06	6.65351e+06	1.46267e+07	1.3837e+07	9.7873e+06	7.87454e+06	3.1116e+07	3.15725e+06	1.7186e+07	1.9248e+07	9.64273e+06	1.19544e+07	1.44589e+07	8.45e+06	3.30781e+06	3.34796e+06	6.33924e+06	1.62255e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				6.60783e+07	3.34146e+08	9.74865e+07	2.51041e+08	1.34514e+08	1.02598e+08	1.97833e+08	1.14206e+08	2.29768e+08	2.38955e+08	5.0553e+08	2.15188e+08	2.22331e+08	8.27335e+07	1.66195e+08	1.58698e+08	1.45902e+08	2.09039e+08	1.0979e+08	2.52151e+08	2.00197e+08	1.30496e+08	9.81704e+07	1.86852e+08	1.60809e+08	2.70474e+08	1.50338e+08	2.57177e+08	1.53835e+08	3.40443e+08	1.04116e+08	1.85417e+08	1.20274e+08	6.58958e+07	1.58878e+08	2.16895e+08	5.02424e+08	2.46414e+08	1.96877e+08	8.45841e+07	3.17901e+08	4.45282e+08	2.78831e+08	3.18814e+08	5.21673e+08	2.22258e+08	6.32182e+08	2.25219e+08	2.42076e+08	1.90663e+08	7.43115e+07	1.60546e+08	2.07e+08
A0A075B6Q5	A0A075B6Q5				544251	342639	1.93819e+06	1.20382e+06	2.21095e+06	895825	2.94893e+06	2.2186e+06	2.67279e+06	3.69812e+06	4.4863e+06	2.30352e+06			4.03292e+06	1.36251e+06	6.71122e+06		812632	7.61624e+06	5.8795e+06	898651				2.91108e+06	3.41018e+06	3.93104e+06	2.00045e+06	4.64577e+06	1.69117e+06	2.72738e+06			1.99805e+06	2.0139e+06	4.95137e+06	5.12808e+06	5.02705e+06	2.80788e+06	2.6196e+06	1.62481e+06	1.26118e+06	7.88475e+06	4.5091e+06	2.35294e+06	1.26559e+07	2.30465e+06	2.89306e+06	1.80365e+06	1.51287e+06	4.21237e+06	5.28597e+06
A0A075B6R2	A0A075B6R2				3.62828e+06	2.24851e+07	1.06789e+06	1.15558e+07	1.69635e+06	1.09517e+07	6.80842e+06	6.40529e+06	3.41895e+07	1.01179e+07	1.26064e+07	1.92911e+07	1.86362e+06	4.8921e+06	1.54496e+07	8.16832e+06	9.25814e+06	1.07066e+07	6.01445e+06	2.06043e+07	566530	8.89542e+06	1.0252e+07	1.84447e+07	1.05713e+07	9.4984e+06	8.98576e+06	1.36996e+07	1.53204e+06	1.20035e+07	7.2847e+06	8.85703e+06	9.04254e+06	7.47759e+06	838560	7.60764e+06	3.00867e+07	1.83354e+07	8.82532e+06	6.99376e+06	1.94541e+07	2.44641e+07	7.86084e+06	1.37017e+07	2.11903e+07	1.32826e+07	5.05305e+06	1.13735e+07	2.53529e+07	1.68754e+07	4.73211e+06	2.1547e+07	2.30766e+07
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				1.255e+07	4.24148e+07	4.25269e+07	3.33607e+07	1.05224e+07	2.33189e+07	2.18028e+07	2.11173e+07	2.03463e+07	2.58931e+07	9.35377e+07	2.53193e+07	4.84455e+07	1.88702e+07	3.27303e+07	7.48066e+06	1.15623e+07	4.22576e+07	1.01036e+07	2.55958e+07	3.92344e+07	2.88895e+07	8.27903e+06	2.37065e+07	1.6394e+07	3.963e+07	4.03616e+07	3.67104e+07	1.91457e+07	2.69952e+07	1.65358e+07	1.23356e+07	1.43553e+07	1.39988e+07	1.97967e+07	2.74462e+07	5.0758e+07	3.27733e+07	1.98846e+07	1.28441e+07	8.09228e+07	5.59488e+07	1.85843e+07	7.87474e+07	7.82779e+07	3.84799e+07	4.65746e+07	3.19139e+07	3.22603e+07	5.12411e+07	1.62855e+07	7.58311e+07	2.69157e+07
A0A075B6S2	A0A075B6S2;A2NJV5				5.11155e+07	1.96881e+08	9.94752e+07	1.49248e+08	7.79948e+07	2.01182e+08	2.38143e+08	1.04909e+08	1.5501e+08	1.38594e+08	3.95298e+08	2.61804e+08	2.70296e+08	1.09974e+08	1.55971e+08	2.17202e+08	1.65827e+08	2.45488e+08	1.02117e+08	3.73245e+08	3.84504e+08	1.1757e+08	1.08093e+08	1.8922e+08	9.54952e+07	2.14021e+08	2.00495e+08	1.89543e+08	1.07987e+08	1.76441e+08	1.07308e+08	8.76891e+07	1.00531e+08	7.75375e+07	1.75652e+08	1.76935e+08	2.21293e+08	3.64773e+08	1.16141e+08	2.18762e+08	2.65341e+08	3.72463e+08	1.41466e+08	2.52706e+08	3.75193e+08	1.33365e+08	8.4243e+08	1.99532e+08	2.6647e+08	2.48085e+08	7.63309e+07	2.08892e+08	3.43628e+08
A0A075B6S5	A0A075B6S5;A0A0C4DH67;A0A0C4DH69				8.63241e+06	6.08244e+07	1.04288e+08	4.64497e+07	2.40626e+07	2.65197e+07	3.41067e+07	2.94465e+07	8.40907e+07	3.91968e+07	1.51657e+08	4.24955e+07	6.26974e+07	2.08908e+07	3.55468e+07	2.30517e+07	2.23235e+07	7.17494e+07	2.75708e+07	6.60657e+07	2.87083e+07	2.38147e+07	1.92957e+07	2.82403e+07	2.80254e+07	5.168e+07	4.00591e+07	4.36468e+07	2.95611e+07	4.81276e+07	1.80286e+07	1.83311e+07	2.85854e+07	1.81674e+07	2.80649e+07	2.40076e+07	4.36335e+07	3.56017e+07	5.02398e+07	2.7605e+07	4.39376e+07	9.02184e+07	2.47201e+07	4.61479e+07	8.92071e+07	4.34681e+07	7.31822e+07	4.12405e+07	4.21266e+07	3.95053e+07	1.51468e+07	5.22159e+07	5.20633e+07
A0A075B6S6	A0A075B6S6					784669	1.5395e+06			581636		1.92791e+06	573849				1.05306e+06			423664			489901	1.84666e+06					131732		755836	143111	432286					604190	403045							1.69965e+06			739519	530538	818097	922533		2.1257e+06		870580	895560
A0A087WSX0	A0A087WSX0;A0A0G2JS06				1.38354e+06	9.95833e+06	4.38023e+06	6.67668e+06	3.43081e+06	4.77082e+06	5.49123e+06	2.77589e+06	9.99456e+06	3.51224e+06	1.42794e+07	7.03421e+06	7.50261e+06	2.5739e+06	4.30461e+06	8.00049e+06	1.30088e+06	5.65953e+06	2.26198e+06	5.89373e+06	3.61266e+06	5.12395e+06	4.85354e+06	1.5802e+07	2.67755e+06	1.01591e+07	9.76194e+06	2.79496e+06	4.13674e+06	3.15774e+06	3.36481e+06	3.00481e+06	1.96808e+06	1.51997e+06	2.3916e+06	5.70702e+06	3.19457e+06	6.91414e+06	2.96552e+06	3.92535e+06	1.20524e+07	1.1954e+07	5.23355e+06	1.10684e+07	2.29865e+07	7.03842e+06	2.36785e+07	3.45473e+07	5.22186e+06	8.01545e+06	2.32979e+06	7.83723e+06	5.69648e+06
A0A087WSY6	A0A087WSY6				5.15197e+06	3.96234e+07	1.39073e+07	2.45542e+07	8.93858e+06	1.27064e+07	1.80321e+07	1.3335e+07	3.66174e+07	1.7381e+07	5.35239e+07	3.2632e+07	3.09487e+07	1.10472e+07	2.11174e+07	1.16076e+07	1.52121e+07	1.96962e+07	1.02094e+07	2.868e+07	1.89776e+07	1.44934e+07	1.06552e+07	1.34887e+07	1.15118e+07	2.06566e+07	2.18947e+07	2.3855e+07	1.51059e+07	2.10448e+07	1.60431e+07	1.24249e+07	9.10617e+06	3.38984e+06	1.25545e+07	2.0013e+07	2.89575e+07	3.4553e+07	2.74148e+07	2.10018e+07	2.27691e+07	3.79947e+07	1.47397e+07	4.01473e+07	5.05527e+07	2.44331e+07	5.87941e+07	2.46239e+07	2.75708e+07	1.67128e+07	9.83068e+06	2.05116e+07	3.22874e+07
A0A087WW87;P01614	P01614;A0A087WW87				70376	641501	69321.8	316680	159140	141204	516566	65196.9	119870	209228	7.64502e+06	723764	358059	32703.7	153032	463797	82326.9	466450	12675.4	409601	138074	243089	234235	138281	141029	562883	353942	459854	180243	259522	209195	53996.4	83167.2	113001	149471	124570	181642	150742	1.25858e+06	654605	494821	322827	681977	242294	623261	453138	301704	454893	807296	128833	119945	358673	701078
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				3.48428e+07	1.86591e+08	6.79126e+07	1.10926e+08	5.90989e+07	9.36742e+07	1.46841e+08	8.07296e+07	1.3685e+08	8.64698e+07	3.01863e+08	2.38181e+08	8.22986e+07	5.20242e+07	8.64037e+07	5.96085e+07	6.0757e+07	1.52215e+08	6.56252e+07	1.29802e+08	7.99526e+07	5.34419e+07	6.28997e+07	9.58268e+07	5.39718e+07	8.02613e+07	1.2464e+08	1.81768e+08	8.80498e+07	1.38644e+08	8.34435e+07	5.55137e+07	7.12216e+07	2.71562e+07	6.02271e+07	7.99625e+07	9.63697e+07	1.68562e+08	1.65173e+08	9.59092e+07	1.24557e+08	2.51278e+08	8.07822e+07	1.78673e+08	2.18085e+08	1.20041e+08	1.71624e+08	1.18504e+08	1.19728e+08	8.64638e+07	5.51499e+07	1.75553e+08	1.52518e+08
A0A0A0MS15	A0A0A0MS15				6.26282e+06	3.13562e+07	1.37487e+07	2.9602e+07	1.09648e+07	6.72371e+06	1.72659e+07	1.05611e+07	5.90137e+07	4.39635e+07	2.79945e+07	3.89045e+07	3.23804e+07	6.37351e+06	2.51866e+07	1.3769e+07	2.47589e+07	3.40867e+07	1.24392e+07	3.94122e+07	3.44702e+07	1.48301e+07	2.38509e+07	2.18942e+07	8.36525e+06	5.53429e+07	2.32241e+07	3.11447e+07	2.04158e+07	3.27799e+07	1.98527e+07	5.9774e+06	1.27996e+07	6.19906e+06	2.18843e+07	1.60937e+07	4.76616e+07	3.65131e+07	2.17322e+07	9.93067e+06	4.34705e+07	9.5065e+07	1.94395e+07	6.15116e+07	3.21284e+07	2.40591e+07	5.49513e+07	3.1488e+07	3.9965e+07	2.11013e+07	4.39883e+06	3.00426e+07	4.44561e+07
