Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C7_CSF_381-14.mzML
A6NL88	A6NL88				1.60187e+06
A6NLU5	A6NLU5				8.58162e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				503215
A8MTW9	A8MTW9				877253
B1AJZ9;B1AJZ9-4	B1AJZ9;B1AJZ9-4				2.87651e+06
B4DS77;B4DS77-2;B4DS77-3	B4DS77;B4DS77-2;B4DS77-3				192123
B9A064;P0DOX8	B9A064;P0DOX8				1.45649e+08
C9JVW0	C9JVW0				3.76071e+06
E2RYF7	E2RYF7				1.28252e+06
I3L3R5	I3L3R5				366189
O00115;O00115-2	O00115;O00115-2				3.30146e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				1.23374e+07
O00187;O00187-2	O00187;O00187-2				1.30157e+06
O00244	O00244				585877
O00264	O00264;O15173;O15173-2				1.12271e+08
O00299	O00299				582128
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				1.73729e+06
O00391	O00391;O00391-2				7.62098e+06
O00451	O00451;O00451-2;O00451-3				5.22031e+06
O00461	O00461				4.55891e+06
O00462	O00462				3.55961e+06
O00468-6	O00468-6;O00468-7				9.9018e+06
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				964540
O00533	O00533				3.30427e+06
O00533-2	O00533;O00533-2				8.9861e+07
O00584	O00584				1.20133e+07
O00754;O00754-2	O00754;O00754-2				2.67661e+06
O14498	O14498				1.25864e+07
O14514	O14514				1.86729e+06
O14522	O14522;O14522-1				504183
O14594	O14594				5.95291e+07
O14668;O14668-2	O14668;O14668-2				528390
O14672	O14672				1.97838e+06
O14737;O14737-2	O14737;O14737-2				55600.6
O14745	O14745				179063
O14773	O14773				6.02403e+06
O14786	O14786;O14786-2;O14786-3				4.50164e+06
O14791-2	O14791;O14791-2;O14791-3				4.58323e+06
O14793	O14793				747601
O14917;O14917-2	O14917;O14917-2				2.49764e+06
O15031	O15031				1.91624e+07
O15197;O15197-3	O15197;O15197-3				2.51705e+06
O15204;O15204-2	O15204;O15204-2				1.27756e+06
O15230	O15230				800563
O15232;O15232-2	O15232;O15232-2				2.05623e+06
O15240	O15240				5.3329e+07
O15335	O15335				1.94941e+06
O15354	O15354				1.17267e+07
O15394	O15394;O15394-2				1.21373e+07
O15466;O15466-2	O15466;O15466-2				841978
O43155	O43155				327361
O43157	O43157;O43157-2;O43157-3				4.19855e+06
O43173	O43173				1.74983e+06
O43240	O43240				778195
O43278;O43278-2	O43278;O43278-2				1.05816e+06
O43286	O43286				528187
O43291	O43291				4.72224e+06
O43300	O43300				1.05592e+06
O43405;O43405-2	O43405;O43405-2				1.47548e+07
O43491;O43491-4	O43491;O43491-4				343916
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				2.12867e+07
O43505	O43505				1.48897e+08
O43508	O43508				205941
O43508-2;O75888;O75888-2;O75888-4;O75888-5	O75888;O43508-2;O75888-2;O75888-4;O75888-5				120562
O43529	O43529				3.38602e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				5.18127e+06
O43567	O43567				2.50017e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				196616
O43827	O43827				2.77877e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				555110
O43854;O43854-2	O43854;O43854-2				123552
O43866	O43866				2.7893e+06
O43897;O43897-2	O43897;O43897-2				332125
O43909	O43909				113997
O43916	O43916				835848
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				3.04355e+06
O60242	O60242				749252
O60243	O60243				2.17644e+06
O60245;O60245-2	O60245;O60245-2				6.12034e+06
O60279	O60279				9.68206e+06
O60294	O60294				722373
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				757973
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				1.77204e+06
O60476	O60476				1.68894e+06
O60565	O60565				213210
O60568	O60568				2.34689e+06
O60613	O60613				794423
O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;Q5QNW6-2				1.80187e+06
O60883	O60883				5.83129e+07
O60888-3	O60888;O60888-2;O60888-3				3.24419e+07
O60939	O60939				998246
O75051;O75051-2	O75051;O75051-2				432415
O75063	O75063				1.24945e+06
O75071	O75071				3.95739e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				1.03382e+06
O75078	O75078;O75078-2				1.77224e+06
O75083	O75083;O75083-3				1.70246e+06
O75084;Q14332	O75084;Q14332				187752
O75144;O75144-2	O75144;O75144-2;O75144-3				1.22456e+07
O75173;O75173-2	O75173;O75173-2				5.12208e+06
O75223	O75223				722498
O75326	O75326;O75326-2				1.52523e+07
O75339	O75339				522866
O75340;O75340-2	O75340;O75340-2				88276.9
O75347;O75347-2	O75347;O75347-2				1.44703e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				464110
O75368	O75368				1.05537e+06
O75487;O75487-2	O75487;O75487-2				872864
O75493	O75493				3.11821e+06
O75503	O75503				1.27578e+06
O75509	O75509				9.61017e+06
O75594	O75594				263317
O75629	O75629				854542
O75636;O75636-2	O75636;O75636-2				2.76512e+06
O75711	O75711				7.35588e+07
O75752	O75752				2.17755e+06
O75787;O75787-2	O75787;O75787-2				1.09424e+07
O75874	O75874				389156
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				6.33336e+06
O75973	O75973				346903
O75976	O75976				996257
O76061	O76061				2.0576e+06
O76070	O76070				901506
O94760	O94760				1.92174e+06
O94766	O94766;Q9NPZ5				4.63055e+06
O94769	O94769;O94769-2				4.455e+06
O94772;O94772-2	O94772;O94772-2				7.6565e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				285000
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.1389e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				938632
O94910	O94910;O94910-2				2.90702e+06
O94919	O94919				1.81638e+07
O94973;O94973-2	O94973;O94973-2				364768
O94985	O94985				1.28953e+06
O94985-2	O94985;O94985-2				9.52503e+07
O94991	O94991;O94991-2				1.77476e+06
O95084;O95084-2	O95084;O95084-2				1.39219e+06
O95157	O95157				374996
O95158	O95158				7.11057e+06
O95185;O95185-2	O95185;O95185-2				1.63963e+06
O95196;O95196-2	O95196;O95196-2				3.9537e+06
O95206;O95206-2	O95206;O95206-2				1.38089e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				449887
O95336	O95336				74102.6
O95390	O95390				1.60986e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				3.93852e+06
O95445	O95445;O95445-2				8.80007e+06
O95450;O95450-2	O95450;O95450-2				4.31931e+06
O95467	O95467				946587
O95477	O95477				3.10782e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				305976
O95497	O95497				2.25725e+06
O95502	O95502				4.11346e+07
O95633;O95633-2	O95633;O95633-2				1.7508e+06
O95841	O95841				415770
O95865	O95865				721123
O95897	O95897				404027
O95967	O95967				5.12343e+06
O95970;O95970-3	O95970;O95970-3				891741
O95998	O95998				234600
P00338;P00338-3	P00338;P00338-3;P00338-4				5.5125e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.35341e+06
P00441	P00441				2.3959e+08
P00450	P00450				1.43562e+08
P00488	P00488				1.30087e+06
P00492	P00492				1.01542e+06
P00505	P00505;P00505-2				1.39397e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				505723
P00558	P00558;P00558-2				4.0205e+06
P00734	P00734				2.44717e+07
P00736	P00736				6.96769e+07
P00738	P00738;P00738-2				9.28545e+08
P00739	P00739;P00739-2				3.75858e+08
P00740;P00740-2	P00740;P00740-2				3.85561e+06
P00742	P00742				1.05416e+07
P00746	P00746				3.15284e+07
P00747	P00747				7.21946e+07
P00748	P00748				1.9224e+07
P00751	P00751;P00751-2				9.46893e+07
P00915	P00915				7.32677e+06
P00918	P00918				1.20913e+06
P01008	P01008				4.79085e+08
P01009	P01009;P01009-2;P01009-3				3.91697e+09
P01011	P01011				7.16165e+08
P01019	P01019				4.09097e+08
P01023	P01023				2.83864e+08
P01024	P01024				4.25326e+08
P01031	P01031				2.37047e+07
P01033	P01033				4.88533e+07
P01034	P01034				1.80692e+09
P01040	P01040				976485
P01042	P01042;P01042-2;P01042-3				1.41831e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.7961e+07
P01127;P01127-2	P01127;P01127-2				9.3873e+06
P01210	P01210				7.82882e+07
P01213	P01213				3.56478e+06
P01236	P01236				687944
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.56418e+06
P01282;P01282-2	P01282;P01282-2				494306
P01303	P01303				6.02486e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.44514e+06
P01591	P01591				6.56184e+06
P01593;P01594	P01593;P01594				3.41655e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				3.13257e+07
P01599	P01599;A0A0C4DH72				5.98948e+06
P01602	P01602				1.27605e+07
P01619	P01619				2.57445e+08
P01700	P01700				4.97725e+07
P01701	P01701;P01714				1.02852e+07
P01705	P01705				1.74532e+06
P01709	P01706;P01709;P0DOX8				6.12281e+06
P01714	P01714				4.73307e+06
P01715	P01715				2.01498e+06
P01717	P01717				3.55112e+07
P01721	P01721				2.4055e+06
P01742	P01742				1.26474e+07
P01768;P0DP03	P01768;P0DP02;P0DP03				4.44764e+06
P01772	P01768;P01772;P0DP02;P0DP03				1.227e+08
P01780	P01780				7.56392e+07
P01814	P01814				4.04445e+06
P01817	P01817				5.58311e+06
P01833	P01833				1.4801e+06
P01834	P01834				4.17081e+08
P01859;P01859-1	P01859;P01859-1				7.57178e+08
P01860;P01860-1	P01860;P01860-1				1.11613e+08
P01861;P01861-1	P01861;P01861-1				7.30433e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				2.7384e+07
P01876;P01876-1	P01876;P01876-1				1.37054e+09
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				3.34399e+06
P01903;P01906	P01903;P01906				611074
P01911	P01911				2.67765e+06
P02042	P02042				3.97013e+06
P02144	P02144				4.99155e+06
P02452	P02452				2.52686e+07
P02461	P02461;P02461-2				5.32717e+06
P02533	P02533;Q04695				523674
P02647	P02647				2.10163e+09
P02649	P02649				1.69142e+09
P02652	P02652				2.28184e+08
P02654	P02654				5.94353e+07
P02655	P02655				6.87948e+06
P02656	P02656				7.26122e+07
P02671	P02671;P02671-2				1.35589e+08
P02675	P02675				5.00715e+07
P02679;P02679-2	P02679;P02679-2				4.45658e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				112105
P02741	P02741				2.73482e+06
P02743	P02743				6.75216e+06
P02745	P02745				5.38342e+07
P02746	P02746				7.16097e+07
P02747	P02747				1.39e+08
P02748	P02748				3.5468e+07
P02749	P02749				8.21062e+07
P02750	P02750				1.46419e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.75434e+08
P02753	P02753				1.88909e+08
P02760	P02760				7.83769e+07
P02763	P02763				1.3121e+09
P02765	P02765				5.36289e+08
P02766	P02766				2.80087e+09
P02768	P02768				8.94691e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.46256e+08
P02775	P02775				1.8963e+06
P02786	P02786				1.37475e+06
P02787	P02787				3.99326e+09
P02788;P02788-2	P02788;P02788-2				5.8884e+06
P02790	P02790				2.01931e+09
P02792	P02792				1.38513e+06
P02794	P02794				1.43421e+06
P03950	P03950				3.08894e+06
P03951;P03951-2	P03951;P03951-2				5.19968e+06
P03952	P03952				6.08242e+06
P04003	P04003				7.92029e+06
P04004	P04004				1.87268e+08
P04040	P04040				777423
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				1.90893e+06
P04066	P04066				8.31475e+06
P04070;P04070-2	P04070;P04070-2				3.56077e+06
P04075	P04075;P04075-2				1.97442e+07
P04080	P04080				3.03612e+06
P04085;P04085-2	P04085;P04085-2				8.40898e+06
P04114	P04114				4.30566e+07
P04156	P04156				1.1012e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				5.46444e+07
P04180	P04180				1.19645e+07
P04196	P04196				1.10622e+08
P04211	P04211;A0A075B6I9				2.18359e+07
P04216	P04216				8.58844e+07
P04217	P04217;P04217-2				1.97538e+08
P04217-2	P04217-2				3.15355e+06
P04233-2;P04233-5	P04233-2;P04233-5				2.66415e+06
P04264	P04259;P04264				1.6262e+07
P04271	P04271				733116
P04275	P04275				2.10353e+06
P04278	P04278;P04278-5				2.47039e+06
P04406	P04406;P04406-2				1.45177e+07
P04439;P04439-2	P01893;P04439;P04439-2				4.07401e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				785248
P04792	P04792				713136
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.49119e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				210547
P05026;P05026-2	P05026;P05026-2				576650
P05060	P05060				1.59609e+08
P05062	P05062				868224
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.60404e+08
P05090	P05090				1.66157e+09
P05107	P05107				156387
P05109	P05109				281675
P05121	P05121				454801
P05154	P05154				9.80404e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				2.40114e+08
P05156	P05156				2.20583e+07
P05160	P05160				1.35182e+06
P05362	P05362				989868
P05408;P05408-2	P05408;P05408-2				9.96985e+07
P05413	P05413				3.41497e+06
P05451	P05451;P48304				1.02917e+06
P05452	P05452				3.628e+07
P05543	P05543				3.40182e+07
P05546	P05546				5.20291e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				930954
P05937	P05937;P05937-2				6.29948e+06
P05997	P05997				615520
P06276	P06276				2.24301e+06
P06280	P06280				385961
P06307	P06307				2.08711e+07
P06310	P06310				1.22296e+08
P06312	P06312				2.27175e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.42582e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.9434e+08
P06396-2	P06396-2				8.23715e+06
P06681	P06681;P06681-2;P06681-3				1.67867e+07
P06702	P06702				1.43281e+06
P06703	P06703				4.96311e+06
P06727	P06727				2.3404e+08
P06732	P06732				166140
P06733	P06733;P06733-2				6.59515e+06
P06744;P06744-2	P06744;P06744-2				2.86492e+06
P06865	P06865				5.88883e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.44856e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.07964e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.31551e+07
P07196	P07196				255471
P07225	P07225				3.71182e+07
P07237	P07237				986826
P07311	P07311;P07311-2				2.1717e+06
P07333	P07333;P07333-2				2.38958e+07
P07339	P07339				8.23218e+07
P07357	P07357				1.72187e+07
P07358	P07358				2.01837e+07
P07360	P07360				9.00028e+06
P07437;P68371	P04350;P07437;P68371				1.2998e+06
P07451	P07451				951789
P07585	P07585				1.15332e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.98884e+07
P07686	P07686				5.42443e+06
P07711	P07711;P07711-3				9.43548e+06
P07737	P07737				3.63083e+06
P07858	P07858				2.18212e+07
P07900;P07900-2	P07900;P07900-2				1.44111e+06
P07942	P07942				4.18455e+06
P07996	P07996;P07996-2				4.77148e+06
P07998	P07998				1.37328e+07
P08123	P08123				1.38887e+07
P08133;P08133-2	P08133;P08133-2				97440
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				9.69305e+06
P08185	P08185				7.18652e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				2.39553e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				254916
P08238	P07900;P08238;P07900-2				1.57965e+06
P08253	P08253;P08253-2;P08253-3				1.3705e+07
P08294	P08294				5.86453e+07
P08493-2	P08493;P08493-2				2.35442e+07
P08571	P08571				1.96257e+08
P08572	P08572				3.83853e+06
P08581;P08581-2	P08581;P08581-2				529123
P08582	P08582				302012
P08603	P08603				7.59044e+07
P08637	P08637				4.31602e+06
P08670	P08670;P17661				1.06609e+07
P08697	P08697;P08697-2				1.2589e+08
P08758	P08758				1.39693e+06
P09104	P09104;P09104-2				6.99654e+06
P09172	P09172				66948.5
P09211	P09211				2.83615e+06
P09382	P09382				9.30878e+06
P09417;P09417-2	P09417;P09417-2				4.78805e+06
P09486	P09486				5.49595e+07
P09603	P09603;P09603-2;P09603-3				1.71973e+07
P09619	P09619;P09619-2				2.79666e+06
P09622	P09622;P09622-2;P09622-3				1.30237e+06
P09668	P09668				7.89413e+06
P09871	P09871				7.5042e+07
P09936	P09936				3.95186e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				677131
P09972	P04075;P09972;P04075-2				1.33832e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				6.36242e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.14853e+08
P0C6S8	P0C6S8				564861
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				5.98774e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.39597e+06
P0DMQ5	P0DMQ5				1.03615e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.35156e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.53872e+09
P0DOX3	P0DOX3				9.69912e+06
P0DOX5	P0DOX5				2.53284e+09
P0DOX7	P01834;P0DOX7				9.286e+07
P0DOY2;P0DOY3	P0DOY2;P0DOY3				3.38312e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				767078
P0DP58	P0DP58				5.49996e+07
P0DTE1	P0DTE1				2.09639e+06
P10124	P10124				3.95829e+06
P10153	P10153				5.43165e+06
P10253	P10253				1.6999e+06
P10321;P10321-2	P10321;P10321-2				2.57139e+06
P10451-3	P10451-3				1.363e+07
P10451-5	P10451;P10451-4;P10451-5				8.49774e+07
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				4.79969e+06
P10599	P10599;P10599-2				1.33719e+07
P10619;P10619-2	P10619;P10619-2				663309
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				925043
P10643	P10643				3.83254e+07
P10644;P10644-2	P10644;P10644-2				343838
P10645	P10645				1.89542e+08
P10721;P10721-2	P10721;P10721-2				1.47723e+06
P10745	P10745				359035
P10768	P10768				1.49233e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.60411e+09
P11021	P11021				4.96163e+06
P11047	P11047				4.85873e+06
P11117	P11117				1.20269e+06
P11137;P11137-3	P11137;P11137-3				76007.9
P11142	P11142				5.64863e+06
P11226	P11226				617549
P11279	P11279;P11279-2				6.5374e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.05412e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.17653e+07
P11464-4	P11464-4				1.0131e+07
P11597	P11597;P11597-2				558467
P11717	P11717				800457
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				203215
P12109	P12109				1.58593e+07
P12110	P12110;P12110-2;P12110-3				2.10681e+06
P12111	P12111				105750
P12111-4	P12111;P12111-2;P12111-4				8.81888e+06
P12259	P12259				9.83886e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.09762e+06
P12273	P12273				417609
P12277	P12277				2.59988e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				4.1074e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.64438e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				894769
P12830;P12830-2	P12830;P12830-2				1.27175e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.31553e+06
P13284	P13284				1.2199e+06
P13385;P51864	P13385;P51864				1.28925e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.70159e+07
P13489	P13489				860147
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				3.13054e+06
P13521	P13521				3.70236e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				1.1163e+08
P13591-3	P13591-1;P13591-3;P13591-4				6.5208e+06
P13598	P13598				2.88267e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.01002e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				660429
P13639	P13639				188120
P13645	P13645				6.01483e+06
P13647	P13647				1.17584e+06
P13671	P13671				1.81635e+07
P13693	P13693				76683.4
P13747	P13747				1.08395e+06
P13796	P13796;P13796-2				4.75338e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				407491
P13987;P13987-2	P13987;P13987-2				3.33416e+07
P14136	P14136				1.70833e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				1.00875e+06
P14151;P14151-2	P14151;P14151-2				2.83684e+06
P14174	P14174				7.53577e+06
P14207	P14207				2.85296e+06
P14209;P14209-3	P14209;P14209-3				1.38856e+06
P14314-2	P14314;P14314-2				6.40928e+06
P14324;P14324-2	P14324;P14324-2				296741
P14384	P14384				925532
P14415	P14415				1.43243e+06
P14543	P14543;P14543-2				7.3333e+06
P14618-2	P14618;P14618-2;P14618-3				1.66754e+07
P14618;P14618-3	P14618;P14618-3				931670
P14621	P14621				2.80432e+06
P14625	P14625				4.0533e+06
P15086	P15085;P15086				1.13577e+06
P15090	P15090				1.6917e+06
P15121	C9JRZ8;P15121;C9JRZ8-2				1.44795e+06
P15144	P15144				1.00941e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.66685e+06
P15169	P15169				1.3593e+07
P15259	P15259				74153.7
P15289;P15289-2	P15289;P15289-2				1.6966e+06
