Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B7_CSF_496-15.mzML
A0A0C4DH35	A0A0C4DH35				1.2603e+06
A0A0C4DH36	A0A0C4DH36				6.93886e+06
A0A0C4DH38	A0A0C4DH38;A0A0J9YXX1				1.54212e+07
A0A0C4DH43	A0A0C4DH43				4.59665e+07
A0A0C4DH67	A0A0C4DH67				4.51324e+06
A0A0C4DH72;A0A0C4DH73;P01597;P01611;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.68458e+07
A0A0J9YX35	A0A0J9YX35				1.20607e+07
A0A0J9YXX1	A0A0J9YXX1				7.92539e+07
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				3.18452e+08
A1L4H1	A1L4H1				3.52893e+06
A2NJV5	A0A075B6S2;A2NJV5				2.72809e+08
A2RU67	A2RU67				402057
A5D6W6	A5D6W6				1.04903e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.85835e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				904200
A6NGN9	A6NGN9				8.49164e+06
A6NL88	A6NL88				2.68254e+06
A6NLU5	A6NLU5				2.14582e+07
A8MTW9	A8MTW9				1.66666e+06
B9A064;P0DOX8	B9A064;P0DOX8				1.8841e+08
C9JVW0	C9JVW0				3.80292e+06
E2RYF7	E2RYF7				3.06263e+06
I3L3R5	I3L3R5				1.93584e+06
O00115;O00115-2	O00115;O00115-2				3.76567e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				3.14577e+07
O00187;O00187-2	O00187;O00187-2				1.84478e+06
O00264	O00264;O15173;O15173-2				3.29017e+06
O00299	O00299				1.30095e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				4.77341e+06
O00391	O00391;O00391-2				1.72984e+07
O00451	O00451;O00451-2;O00451-3				2.16773e+07
O00461	O00461				8.89223e+06
O00462	O00462				1.1592e+07
O00468-6	O00468-6;O00468-7				1.66468e+07
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				1.30283e+06
O00533	O00533				1.02511e+07
O00533-2	O00533;O00533-2				1.53042e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				462075
O00567	O00567				384158
O00584	O00584				2.04173e+07
O00754;O00754-2	O00754;O00754-2				2.45175e+06
O14498	O14498				8.44588e+07
O14514	O14514				3.37092e+06
O14522	O14522;O14522-1				1.56942e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				262531
O14594	O14594				5.38986e+07
O14657	O14657				143955
O14668;O14668-2	O14668;O14668-2				2.72412e+06
O14672	O14672				4.51394e+06
O14737;O14737-2	O14737;O14737-2				123190
O14745	O14745				118980
O14773	O14773				1.12018e+07
O14786	O14786;O14786-2;O14786-3				7.72834e+06
O14791-2	O14791;O14791-2;O14791-3				1.74458e+07
O14793	O14793				2.11793e+06
O14917;O14917-2	O14917;O14917-2				4.2045e+06
O14960	O14960				1.37002e+06
O15031	O15031				1.9036e+07
O15041;O15041-2	O15041;O15041-2				447491
O15197;O15197-3	O15197;O15197-3				7.92557e+06
O15204;O15204-2	O15204;O15204-2				2.08469e+06
O15230	O15230				3.13864e+06
O15232;O15232-2	O15232;O15232-2				2.69981e+06
O15240	O15240				1.54971e+08
O15335	O15335				7.1401e+06
O15354	O15354				2.155e+07
O15394	O15394;O15394-2				5.00701e+07
O15400;O15400-2	O15400;O15400-2				2.00001e+06
O15466;O15466-2	O15466;O15466-2				1.4288e+06
O15540;O15540-2	O15540;O15540-2				1.7228e+06
O43155	O43155				587334
O43157	O43157;O43157-2;O43157-3				4.97083e+06
O43173	O43173				4.45789e+06
O43240	O43240				1.29495e+06
O43278;O43278-2	O43278;O43278-2				2.33959e+06
O43286	O43286				2.85649e+06
O43291	O43291				1.08045e+07
O43300	O43300				3.2468e+06
O43405	O43405;O43405-2				3.1456e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				3.52687e+07
O43505	O43505				8.16463e+08
O43508	O43508;O43508-2				1.09059e+06
O43508-2;O75888;O75888-2;O75888-3;O75888-4;O75888-5	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				1.00833e+06
O43529	O43529				1.35682e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				5.48055e+06
O43567	O43567				3.43416e+06
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.12752e+06
O43736;O43736-2	O43736;O43736-2				326449
O43827	O43827				4.32107e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				2.88136e+06
O43854;O43854-2	O43854;O43854-2				282143
O43866	O43866				3.12576e+06
O43897;O43897-2	O43897;O43897-2				1.58122e+06
O43909	O43909				630524
O43916	O43916				3.24254e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				2.64018e+07
O60242	O60242				2.48514e+06
O60243	O60243				2.44052e+06
O60245;O60245-2	O60245;O60245-2				3.83562e+06
O60279	O60279				2.81753e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				3.0725e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				778582
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				5.18898e+06
O60476	O60476				2.45922e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				579091
O60512	O60512				2.1249e+06
O60565	O60565				577405
O60568	O60568				2.62147e+06
O60613	O60613				2.89992e+06
O60883	O60883				9.61658e+07
O60888-3	O60888;O60888-2;O60888-3				1.83517e+07
O60939	O60939				5.16286e+06
O75051;O75051-2	O75051;O75051-2				746607
O75063	O75063				2.45843e+06
O75071	O75071				9.45794e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				8.88945e+06
O75078	O75078;O75078-2				4.16636e+06
O75083	O75083;O75083-3				2.61535e+06
O75084;Q14332	O75084;Q14332				667506
O75093	O75093				2.61702e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				2.07475e+07
O75173;O75173-2	O75173;O75173-2				1.06078e+07
O75223	O75223;O75223-3				1.0495e+07
O75326	O75326;O75326-2				3.9836e+07
O75339	O75339				2.58927e+06
O75347;O75347-2	O75347;O75347-2				2.0509e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.37502e+06
O75368	O75368				2.34209e+06
O75487;O75487-2	O75487;O75487-2				2.08421e+06
O75493	O75493				6.22179e+06
O75503	O75503				6.60031e+06
O75509	O75509				2.12798e+07
O75594	O75594				349568
O75629	O75629				1.31915e+06
O75636;O75636-2	O75636;O75636-2				905085
O75711	O75711				3.75694e+08
O75752	O75752				4.6955e+06
O75781;O75781-2	O75781;O75781-2				4.27737e+06
O75787;O75787-2	O75787;O75787-2				3.68645e+07
O75874	O75874				885845
O75882-2;O75882-3	O75882;O75882-2;O75882-3				2.48525e+07
O75973	O75973				684328
O75976	O75976				1.63552e+06
O76061	O76061				6.66908e+06
O76070	O76070;Q16143				1.9608e+06
O94760	O94760;O94760-2				1.09924e+07
O94766	O94766;Q9NPZ5				2.30954e+06
O94769	O94769;O94769-2				1.41586e+07
O94772;O94772-2	O94772;O94772-2				9.84902e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				723525
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.31048e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				2.47396e+06
O94898	O94898				72494.4
O94910	O94910;O94910-2				7.49132e+06
O94919	O94919				3.18781e+07
O94933	O94933				1.09752e+06
O94973;O94973-2	O94973;O94973-2				3.8458e+06
O94985	O94985				2.73476e+06
O94985-2	O94985;O94985-2				1.85933e+08
O94991	O94991;O94991-2				4.31287e+06
O95084;O95084-2	O95084;O95084-2				1.85182e+06
O95157	O95157				1.50589e+06
O95158	O95158				1.82384e+07
O95159	O95159				1.86249e+06
O95185;O95185-2	O95185;O95185-2				1.7834e+06
O95196;O95196-2	O95196;O95196-2				7.33204e+06
O95206;O95206-2	O95206;O95206-2				3.40286e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				708658
O95390	O95390				5.07268e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				8.28326e+06
O95445	O95445;O95445-2				4.30137e+07
O95450;O95450-2	O95450;O95450-2				2.25122e+06
O95467	O95467				1.43323e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				840392
O95497	O95497				476959
O95502	O95502				1.14307e+08
O95633;O95633-2	O95633;O95633-2				1.79349e+06
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-2;O95803-3				2.48745e+06
O95841	O95841				1.99593e+06
O95865	O95865				1.31237e+06
O95881	O95881				193665
O95897	O95897				933863
O95967	O95967				1.23618e+07
O95970;O95970-3	O95970;O95970-3				250662
O95998	O95998;O95998-4				2.70379e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.06695e+07
P00352	P00352				801388
P00390;P00390-2;P00390-3	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.7644e+06
P00441	P00441				3.01149e+08
P00450	P00450				1.67781e+08
P00488	P00488				1.10114e+06
P00492	P00492				3.88066e+06
P00505	P00505;P00505-2				5.17897e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.86727e+06
P00558	P00558;P00558-2				8.74237e+06
P00734	P00734				4.36444e+07
P00736	P00736				7.24303e+07
P00738	P00738;P00738-2				3.87406e+08
P00739	P00739;P00739-2				2.96852e+08
P00740;P00740-2	P00740;P00740-2				7.16624e+06
P00742	P00742				3.12823e+07
P00746	P00746				3.49562e+07
P00747	P00747				1.08488e+08
P00748	P00748				8.91974e+07
P00751	P00751;P00751-2				1.60275e+08
P00915	P00915				4.05556e+06
P00918	P00918				897489
P01008	P01008				4.4502e+08
P01009	P01009;P01009-2;P01009-3				2.96701e+09
P01011	P01011				1.17365e+09
P01019	P01019				8.54094e+08
P01023	P01023				4.41164e+08
P01024	P01024				7.90966e+08
P01031	P01031				2.43125e+07
P01033	P01033				9.11541e+07
P01034	P01034				2.03719e+09
P01036;P01037	P01036;P01037				1.05574e+06
P01040	P01040				1.54155e+06
P01042	P01042;P01042-2;P01042-3				3.83382e+08
P01042-2;P01042-3	P01042-2;P01042-3				7.02336e+07
P01127;P01127-2	P01127;P01127-2				3.01223e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				452615
P01210	P01210				1.34329e+08
P01213	P01213				5.01052e+06
P01236	P01236				527823
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.19268e+06
P01282;P01282-2	P01282;P01282-2				1.46684e+06
P01303	P01303				1.58792e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				3.70522e+07
P01591	P01591				2.60666e+07
P01593;P01594	P01593;P01594				9.37001e+06
P01599	P01599;A0A0C4DH72				4.32774e+06
P01602	P01602				5.45369e+06
P01619	P01619				4.59059e+08
P01700	P01700				3.77916e+07
P01701	P01701;P01714				2.46832e+07
P01705	P01705				2.02732e+06
P01706	P01706				1.30282e+06
P01709	P01706;P01709;P0DOX8				2.13523e+07
P01714	P01714				2.88781e+06
P01717	P01717				4.86677e+07
P01721	P01721				2.60612e+06
P01742	P01742				9.97984e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.42129e+07
P01780	P01780				1.12212e+08
P01814	P01814				1.03417e+06
P01817	P01817				1.1283e+07
P01833	P01833				1.89465e+06
P01834	P01834				4.86218e+08
P01859;P01859-1	P01859;P01859-1				1.56514e+09
P01860;P01860-1	P01860;P01860-1				1.08167e+08
P01861;P01861-1	P01861;P01861-1				7.6976e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.95385e+07
P01876;P01876-1	P01876;P01876-1				8.9179e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				5.11481e+06
P01903	P01903;P01906				613477
P01911;P04440	P01911;P04440				2.5309e+06
P02042	P02042				6.70543e+06
P02144	P02144				5.58248e+06
P02452	P02452				3.03488e+07
P02461	P02461;P02461-2				8.86915e+06
P02462	P02462				1.3134e+07
P02511	P02511				317076
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				2.38065e+06
P02647	P02647				2.09381e+09
P02649	P02649				5.4364e+09
P02652	P02652				7.27538e+08
P02654	P02654				7.0483e+07
P02655	P02655				1.4303e+07
P02656	P02656				2.83505e+07
P02671	P02671;P02671-2				1.83337e+08
P02675	P02675				2.10357e+08
P02679;P02679-2	P02679;P02679-2				9.22659e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				451500
P02741	P02741				355272
P02743	P02743				6.28161e+06
P02745	P02745				1.0008e+08
P02746	P02746				1.23189e+08
P02747	P02747				1.99909e+08
P02748	P02748				4.89841e+07
P02749	P02749				6.38029e+07
P02750	P02750				9.4613e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.63419e+08
P02753	P02753				3.33827e+08
P02760	P02760				9.42511e+07
P02763	P02763				2.02032e+09
P02765	P02765				6.06783e+08
P02766	P02766				5.11626e+09
P02768	P02768				2.16455e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				9.72334e+08
P02786	P02786				1.80247e+06
P02787	P02787				5.20092e+09
P02788;P02788-2	P02788;P02788-2				2.45199e+06
P02790	P02790				2.63201e+09
P02792	P02792				3.19146e+06
P02794	P02794				4.61196e+06
P03950	P03950				2.85934e+06
P03951	P03951;P03951-2				1.24001e+07
P03952	P03952				8.81338e+06
P04003	P04003				2.68609e+06
P04004	P04004				3.32769e+08
P04040	P04040				717631
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				2.33645e+06
P04066	P04066				6.38507e+06
P04070;P04070-2	P04070;P04070-2				4.7822e+06
P04075	P04075;P04075-2				3.83524e+07
P04080	P04080				4.01381e+06
P04083	P04083				242442
P04085;P04085-2	P04085;P04085-2				8.71629e+06
P04114	P04114				2.89464e+07
P04156	P04156				4.36976e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.0276e+07
P04180	P04180				3.27155e+07
P04196	P04196				1.40866e+08
P04211	P04211;A0A075B6I9				6.67142e+07
P04216	P04216				2.62217e+08
P04217	P04217;P04217-2				2.76227e+08
P04217-2	P04217-2				3.10763e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.35023e+06
P04264	P04259;P04264				3.51046e+07
P04271	P04271				1.80443e+06
P04275	P04275				4.15662e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				7.50128e+06
P04406	P04406;P04406-2				2.8927e+07
P04430	P04430				2.35876e+06
P04439-2	P01893;P04439;P04439-2				6.71238e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				122992
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				2.67977e+06
P04792	P04792				973329
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				834366
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				477046
P05026;P05026-2	P05026;P05026-2				1.69579e+06
P05060	P05060				6.77608e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				9.22871e+08
P05090	P05090				2.72903e+09
P05107	P05107				570152
P05109	P05109				479321
P05121	P05121				318045
P05154	P05154				1.64614e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.57629e+08
P05156	P05156				4.03079e+07
P05160	P05160				1.1831e+06
P05362	P05362				1.8614e+06
P05408;P05408-2	P05408;P05408-2				2.44417e+08
P05413	P05413				7.11537e+06
P05451;P48304	P05451;P48304				761362
P05452	P05452				1.09461e+08
P05543	P05543				3.24773e+07
P05546	P05546				9.99222e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.71046e+06
P05937	P05937;P05937-2				9.28575e+06
P05997	P05997				808455
P06276	P06276				4.25252e+06
P06307	P06307				4.2758e+07
P06310	P06310				1.08202e+08
P06312	P06312				2.11864e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				6.18759e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				8.79691e+08
P06396-2	P06396-2				4.78439e+06
P06681	P06681;P06681-2;P06681-3				3.1319e+07
P06702	P06702				2.1031e+06
P06703	P06703				4.49893e+06
P06727	P06727				1.64982e+08
P06732	P06732				775226
P06733	P06733;P06733-2				8.80539e+06
P06744;P06744-2	P06744;P06744-2				4.82321e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7				1.42841e+06
P06865	P06865				1.76943e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				5.64981e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.97557e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.07293e+07
P07196	P07196				437266
P07225	P07225				8.46904e+07
P07237	P07237				1.53004e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				313375
P07311	P07311				2.38751e+06
P07333	P07333;P07333-2				4.38697e+07
P07339	P07339				1.03373e+08
P07357	P07357				1.73053e+07
P07358	P07358				1.30516e+07
P07360	P07360				9.15292e+06
P07437;P68371	P04350;P07437;P68371				264718
P07451	P07451				1.15915e+06
P07492	P07492;P07492-2;P07492-3				1.78326e+06
P07585	P07585				2.03324e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.56467e+08
P07686	P07686				1.40391e+07
P07711	P07711;P07711-3				1.56836e+07
P07737	P07737				5.47612e+06
P07858	P07858				3.93157e+07
P07900;P07900-2	P07900;P07900-2				1.59807e+06
P07942	P07942				7.26085e+06
P07996	P07996;P07996-2				2.0684e+06
P07998	P07998				2.56678e+07
P08123	P08123				1.82793e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.19701e+07
P08185	P08185				8.09357e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.99742e+07
P08236;P08236-3	P08236;P08236-3				1.09304e+06
P08238	P07900;P08238;P07900-2				714147
P08253	P08253;P08253-2;P08253-3				2.37603e+07
P08294	P08294				1.31567e+08
P08493-2	P08493;P08493-2				5.96839e+07
P08571	P08571				2.49093e+08
P08572	P08572				3.45593e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				277665
P08581;P08581-2	P08581;P08581-2				1.13671e+06
P08582	P08582				1.43253e+06
P08603	P08603				1.58932e+08
P08637	P08637				8.31826e+06
P08670	P08670;P41219;P41219-2				1.58736e+06
P08697	P08697;P08697-2				2.15916e+08
P08758	P08758				1.45205e+06
P08949;P08949-2	P08949;P08949-2				14626.8
P09104	P09104;P09104-2				1.21876e+07
P09172	P09172				303134
P09211	P09211				2.92745e+07
P09382	P09382				1.79729e+07
P09417;P09417-2	P09417;P09417-2				5.43597e+06
P09486	P09486				9.6217e+07
P09603	P09603;P09603-2;P09603-3				4.70427e+07
P09619	P09619				5.11139e+06
P09622	P09622;P09622-2				1.55769e+06
P09668	P09668				2.3144e+07
P09871	P09871				1.1124e+08
P09936	P09936				5.30897e+06
P09958	P09958				1.59278e+06
P09960;P09960-4	P09960;P09960-4				5.95817e+06
P09972	P09972				3.41328e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.52313e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				6.43997e+08
P0C6S8	P0C6S8				1.95543e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.53899e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.97358e+06
P0DMQ5	P0DMQ5				2.33404e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.8139e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.37427e+09
P0DOX3	P0DOX3				1.44567e+07
P0DOX5	P0DOX5				1.95589e+09
P0DOX7	P01834;P0DOX7				3.93641e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				7.19432e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.28584e+06
P0DP58	P0DP58				1.55972e+08
P0DPH7;P0DPH7-2;P0DPH8;P68363;P68363-2;P68366;P68366-2;Q6PEY2;Q71U36;Q71U36-2;Q9BQE3	P0DPH7;P0DPH8;P68363;P68366;Q6PEY2;Q71U36;Q9BQE3;Q9NY65;P0DPH7-2;P68363-2;P68366-2;Q71U36-2;Q9NY65-2				341490
P0DTE1	P0DTE1				9.38145e+06
P10124	P10124				8.5469e+06
P10153	P10153				1.49278e+07
P10253	P10253				4.93731e+06
P10321;P10321-2	P10321;P10321-2				2.01842e+06
P10451-3	P10451-3				6.29732e+07
P10451-5	P10451;P10451-4;P10451-5				3.4321e+08
P10451;P10451-4	P10451;P10451-4				5.32632e+06
P10586;P10586-2	P10586;P10586-2				1.28172e+07
P10599	P10599;P10599-2				1.69135e+07
P10619;P10619-2	P10619;P10619-2				821537
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				950589
P10643	P10643				6.49345e+07
P10644;P10644-2	P10644;P10644-2				978162
P10645	P10645				4.59053e+08
P10721;P10721-2	P10721;P10721-2				6.32114e+06
P10745	P10745				2.49869e+06
P10768	P10768				4.02886e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				3.84824e+09
P10915	P10915				756452
P11021	P11021				1.05284e+07
P11047	P11047				6.68268e+06
P11117	P11117				3.28512e+06
P11142	P11142				1.12674e+07
P11226	P11226				282308
P11279	P11279				4.63968e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.69407e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.666e+07
P11597	P11597;P11597-2				1.52354e+06
P11717	P11717				2.21923e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				377109
P12109	P12109				4.34823e+07
P12110	P12110;P12110-2;P12110-3				4.87038e+06
P12111	P12111				1.11224e+06
P12111-4	P12111;P12111-2;P12111-4				2.84198e+07
P12259	P12259				1.0261e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.75814e+06
P12277	P12277				4.11787e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.88518e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.73156e+06
P12532;P12532-2	P12532;P12532-2				930719
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.93709e+06
P12830;P12830-2	P12830;P12830-2				1.6302e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				2.51712e+06
P13284	P13284				1.84907e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				6.47859e+07
P13489	P13489				1.01144e+06
